  50.0100000   -1.2464564870e-02   -3.9443460200e-08    5.2799185747e-03    2.6443634388e-07    1.4506129528e-02   -1.2907286897e-07    1.3263115483e-02    2.0995023265e-09
  50.0200000   -1.2488104268e-02   -3.9657641384e-08    5.2536449468e-03    2.9064360463e-07    1.4501577658e-02   -1.3754873123e-07    1.3270381940e-02    2.2975140989e-09
  50.0300000   -1.2511501970e-02   -3.9190022552e-08    5.2275541350e-03    3.1069896663e-07    1.4497021612e-02   -1.4373558144e-07    1.3277592311e-02    2.5030279126e-09
  50.0400000   -1.2534753190e-02   -3.7954367157e-08    5.2016353529e-03    3.2409677042e-07    1.4492456709e-02   -1.4753811892e-07    1.3284746811e-02    2.7148273861e-09
  50.0500000   -1.2557854105e-02   -3.5880279736e-08    5.1758750811e-03    3.3048978011e-07    1.4487878038e-02   -1.4890136274e-07    1.3291846286e-02    2.9315636857e-09
  50.0600000   -1.2580802431e-02   -3.2920531275e-08    5.1502574119e-03    3.2970995634e-07    1.4483280540e-02   -1.4781136275e-07    1.3298892142e-02    3.1517845125e-09
  50.0700000   -1.2603597957e-02   -2.9057365358e-08    5.1247644147e-03    3.2177986227e-07    1.4478659107e-02   -1.4429522771e-07    1.3305886273e-02    3.3739605707e-09
  50.0800000   -1.2626243009e-02   -2.4307448775e-08    5.0993765366e-03    3.0691394613e-07    1.4474008668e-02   -1.3842044157e-07    1.3312830994e-02    3.5965093121e-09
  50.0900000   -1.2655166410e-02   -2.0721455701e-07    5.0733342141e-03   -5.6230851410e-08    1.4469324272e-02   -1.3029348585e-07    1.3319728980e-02    3.8178332260e-09
  50.1000000   -1.2679546715e-02   -2.1417622883e-07    5.0480250488e-03   -6.3596282372e-08    1.4464601175e-02   -1.2005779009e-07    1.3326583199e-02    4.0363633769e-09
  50.1100000   -1.2703756551e-02   -2.1836621074e-07    5.0228007581e-03   -7.0194336429e-08    1.4459834901e-02   -1.0789108766e-07    1.3333396859e-02    4.2505660858e-09
  50.1200000   -1.2727790573e-02   -2.1973264366e-07    4.9976428720e-03   -7.5969894841e-08    1.4455021318e-02   -9.4002187539e-08    1.3340173350e-02    4.4590048386e-09
  50.1300000   -1.2751648178e-02   -2.1826253232e-07    4.9725318081e-03   -8.0878616646e-08    1.4450156685e-02   -7.8627240297e-08    1.3346916194e-02    4.6603450779e-09
  50.1400000   -1.2775333387e-02   -2.1398220625e-07    4.9474471141e-03   -8.4887262768e-08    1.4445237704e-02   -6.2025595406e-08    1.3353628998e-02    4.8534024159e-09
  50.1500000   -1.2798854610e-02   -2.0695717337e-07    4.9223677201e-03   -8.7973870389e-08    1.4440261551e-02   -4.4475247557e-08    1.3360315407e-02    5.0371616866e-09
  50.1600000   -1.2822224311e-02   -1.9729133095e-07    4.8972721999e-03   -9.0127732536e-08    1.4435225906e-02   -2.6268068455e-08    1.3366979072e-02    5.2107976654e-09
  50.1700000   -1.2845458556e-02   -1.8512553242e-07    4.8721390359e-03   -9.1349277392e-08    1.4430128961e-02   -7.7047889121e-09    1.3373623602e-02    5.3736992524e-09
  50.1800000   -1.2868576498e-02   -1.7063549709e-07    4.8469468856e-03   -9.1649786093e-08    1.4424969434e-02    1.0910068913e-08    1.3380252543e-02    5.5254836097e-09
  50.1900000   -1.2891599773e-02   -1.5402904100e-07    4.8216748452e-03   -9.1050980671e-08    1.4419746553e-02    2.9273317611e-08    1.3386869341e-02    5.6660137372e-09
  50.2000000   -1.2914551853e-02   -1.3554273633e-07    4.7963027082e-03   -8.9584455566e-08    1.4414460050e-02    4.7088122550e-08    1.3393477322e-02    5.7953897172e-09
  50.2100000   -1.2937457360e-02   -1.1543811875e-07    4.7708112141e-03   -8.7291046446e-08    1.4409110131e-02    6.4068870970e-08    1.3400079664e-02    5.9139863727e-09
  50.2200000   -1.2960341367e-02   -9.3997360961e-08    4.7451822855e-03   -8.4220033573e-08    1.4403697450e-02    7.9945819040e-08    1.3406679386e-02    6.0223992868e-09
  50.2300000   -1.2983228701e-02   -7.1518709400e-08    4.7193992494e-03   -8.0428281020e-08    1.4398223066e-02    9.4469381032e-08    1.3413279325e-02    6.1214907272e-09
  50.2400000   -1.3006143279e-02   -4.8311630090e-08    4.6934470409e-03   -7.5979317436e-08    1.4392688402e-02    1.0741406185e-07    1.3419882131e-02    6.2123383876e-09
  50.2500000   -1.3029107483e-02   -2.4691863016e-08    4.6673123862e-03   -7.0942312430e-08    1.4387095198e-02    1.1858192015e-07    1.3426490251e-02    6.2962431533e-09
  50.2600000   -1.3052141604e-02   -9.7649526842e-10    4.6409839627e-03   -6.5391030261e-08    1.4381445458e-02    1.2780553859e-07    1.3433105925e-02    6.3746994717e-09
