time  net_outward_flux  psi4_boundary_amp
5.0199999999998603e+01  2.5956874923057246e-03  3.3071114916828886e-04
5.0399999999998499e+01  2.6188215831068366e-03  3.3458117041841411e-04
5.0599999999998502e+01  2.6409075796318630e-03  3.3727313933276052e-04
5.0799999999998498e+01  2.6620835633972754e-03  3.3925541743136910e-04
5.0999999999998401e+01  2.6823370138846997e-03  3.4166109785787165e-04
5.1199999999998397e+01  2.7015055288676275e-03  3.4500667358702039e-04
5.1399999999998300e+01  2.7193742594371416e-03  3.4888643804018672e-04
5.1599999999998303e+01  2.7357840112844653e-03  3.5236770530064430e-04
5.1799999999998299e+01  2.7506809662858909e-03  3.5464184973678879e-04
5.1999999999998202e+01  2.7640731303188171e-03  3.5548992388687988e-04
5.2199999999998198e+01  2.7759122142211952e-03  3.5526342976483752e-04
5.2399999999998101e+01  2.7859680495379213e-03  3.5456268969498401e-04
5.2599999999998097e+01  2.7937731228158775e-03  3.5389359212636463e-04
5.2799999999998100e+01  2.7986802353092820e-03  3.5349384536433433e-04
5.2999999999998003e+01  2.8000174802839308e-03  3.5336297428144873e-04
5.3199999999997999e+01  2.7972755205353935e-03  3.5333940734217701e-04
5.3399999999997902e+01  2.7902486883539107e-03  3.5321981429236644e-04
5.3599999999997898e+01  2.7790776134373162e-03  3.5281648281341142e-04
5.3799999999997901e+01  2.7641885542804981e-03  3.5198851685399891e-04
5.3999999999997797e+01  2.7461661027477447e-03  3.5066956561564125e-04
5.4199999999997800e+01  2.7256126920001175e-03  3.4884628285199425e-04
5.4399999999997704e+01  2.7030395288044819e-03  3.4655157939961705e-04
5.4599999999997699e+01  2.6788113237900266e-03  3.4383595839616334e-04
5.4799999999997702e+01  2.6531448274502564e-03  3.4075776720080925e-04
