# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  35.968750  32.000000  32.000000  4.4509121984e+00  1.610000  1.443405e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  B  28.031250  32.000000  32.000000  4.4509267591e+00  1.610000  1.443442e-01  -0.8406  0  nan  nan  nan  +nan  +1.394581e-02  +1.819906e-02  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  8.5985780768e+00  5.168750  1.210716e+00  0.0830  0  nan  nan  nan  +nan  +2.239054e-01  +5.041715e-01  0  0  0
1.0000000000000001e-01  A  35.968750  32.000000  32.000000  4.4509114340e+00  1.610000  1.443403e-01  -0.8406  0  nan  nan  nan  +nan  +1.395816e-02  +1.810772e-02  0  0  0
1.0000000000000001e-01  B  28.031250  32.000000  32.000000  4.4509259745e+00  1.610000  1.443440e-01  -0.8406  0  nan  nan  nan  +nan  +1.395816e-02  +1.810772e-02  0  0  0
1.0000000000000001e-01  C  32.000000  32.000000  32.000000  8.5985590146e+00  5.168750  1.210711e+00  0.0830  0  nan  nan  nan  +nan  +2.237354e-01  +5.041902e-01  0  0  0
2.0000000000000001e-01  A  35.968750  32.000000  32.000000  4.4509093533e+00  1.610000  1.443397e-01  -0.8406  0  nan  nan  nan  +nan  +1.389328e-02  +1.813239e-02  0  0  0
2.0000000000000001e-01  B  28.031250  32.000000  32.000000  4.4509238339e+00  1.610000  1.443434e-01  -0.8406  0  nan  nan  nan  +nan  +1.389328e-02  +1.813239e-02  0  0  0
2.0000000000000001e-01  C  32.000000  32.000000  32.000000  8.5984951343e+00  5.168750  1.210694e+00  0.0830  0  nan  nan  nan  +nan  +2.235491e-01  +5.041670e-01  0  0  0
2.9999999999999999e-01  A  35.968750  32.000000  32.000000  4.4509062333e+00  1.610000  1.443389e-01  -0.8406  0  nan  nan  nan  +nan  +1.376989e-02  +1.823947e-02  0  0  0
2.9999999999999999e-01  B  28.031250  32.000000  32.000000  4.4509206157e+00  1.610000  1.443426e-01  -0.8406  0  nan  nan  nan  +nan  +1.376989e-02  +1.823947e-02  0  0  0
2.9999999999999999e-01  C  32.000000  32.000000  32.000000  8.5983788014e+00  5.168750  1.210664e+00  0.0830  0  nan  nan  nan  +nan  +2.233529e-01  +5.041119e-01  0  0  0
4.0000000000000002e-01  A  35.968750  32.000000  32.000000  4.4509022837e+00  1.610000  1.443379e-01  -0.8406  0  nan  nan  nan  +nan  +1.360145e-02  +1.840333e-02  0  0  0
4.0000000000000002e-01  B  28.031250  32.000000  32.000000  4.4509165305e+00  1.610000  1.443416e-01  -0.8406  0  nan  nan  nan  +nan  +1.360145e-02  +1.840333e-02  0  0  0
4.0000000000000002e-01  C  32.000000  32.000000  32.000000  8.5982045330e+00  5.168750  1.210619e+00  0.0830  0  nan  nan  nan  +nan  +2.231510e-01  +5.040328e-01  0  0  0
5.0000000000000000e-01  A  35.968750  32.000000  32.000000  4.4508976622e+00  1.610000  1.443367e-01  -0.8406  0  nan  nan  nan  +nan  +1.339763e-02  +1.860439e-02  0  0  0
5.0000000000000000e-01  B  28.031250  32.000000  32.000000  4.4509117373e+00  1.610000  1.443403e-01  -0.8406  0  nan  nan  nan  +nan  +1.339763e-02  +1.860439e-02  0  0  0
5.0000000000000000e-01  C  32.000000  32.000000  32.000000  8.5979683240e+00  5.168750  1.210559e+00  0.0830  0  nan  nan  nan  +nan  +2.229461e-01  +5.039355e-01  0  0  0
5.9999999999999998e-01  A  35.968750  32.000000  32.000000  4.4508924870e+00  1.610000  1.443354e-01  -0.8406  0  nan  nan  nan  +nan  +1.316530e-02  +1.882767e-02  0  0  0
5.9999999999999998e-01  B  28.031250  32.000000  32.000000  4.4509063547e+00  1.610000  1.443390e-01  -0.8406  0  nan  nan  nan  +nan  +1.316530e-02  +1.882767e-02  0  0  0
5.9999999999999998e-01  C  32.000000  32.000000  32.000000  8.5976671912e+00  5.168750  1.210481e+00  0.0830  0  nan  nan  nan  +nan  +2.227401e-01  +5.038244e-01  0  0  0
6.9999999999999996e-01  A  35.968750  32.000000  32.000000  4.4508868459e+00  1.610000  1.443339e-01  -0.8406  0  nan  nan  nan  +nan  +1.290932e-02  +1.906165e-02  0  0  0
6.9999999999999996e-01  B  28.031250  32.000000  32.000000  4.4509004716e+00  1.610000  1.443374e-01  -0.8406  0  nan  nan  nan  +nan  +1.290932e-02  +1.906165e-02  0  0  0
6.9999999999999996e-01  C  32.000000  32.000000  32.000000  8.5972988662e+00  5.168750  1.210387e+00  0.0829  0  nan  nan  nan  +nan  +2.225338e-01  +5.037029e-01  0  0  0
