#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -3.3749775287e-10   -6.2205677039e-08   -5.7929043448e-10   -5.0656763811e-10   -1.2348801930e-10   -8.1237305437e-11
   0.0200000   -3.3710518274e-10   -6.0160745694e-08   -5.7566368221e-10   -5.2306507080e-10   -1.3237897784e-10   -8.2443225326e-11
   0.0300000   -3.3655321479e-10   -5.8499886244e-08   -5.7037738870e-10   -5.3741310173e-10   -1.4711885891e-10   -8.4460369506e-11
   0.0400000   -3.3585928466e-10   -5.6719196553e-08   -5.6357394852e-10   -5.4971345031e-10   -1.6516550126e-10   -8.6933658562e-11
   0.0500000   -3.3504627643e-10   -5.4232356015e-08   -5.5544689288e-10   -5.6015008847e-10   -1.8342841723e-10   -8.9430083609e-11
   0.0600000   -3.3413996618e-10   -5.0459799074e-08   -5.4620114952e-10   -5.6894235983e-10   -1.9851141671e-10   -9.1478912361e-11
   0.0700000   -3.3317541330e-10   -4.4917268388e-08   -5.3609294745e-10   -5.7633738774e-10   -2.0699726400e-10   -9.2601172462e-11
   0.0800000   -3.3220082716e-10   -3.7292405190e-08   -5.2542963455e-10   -5.8260634083e-10   -2.0571025540e-10   -9.2356259251e-11
   0.0900000   -3.3125714457e-10   -2.7500138821e-08   -5.1454223798e-10   -5.8802102900e-10   -1.9198833636e-10   -9.0374410392e-11
   0.1000000   -3.3038793422e-10   -1.5710167945e-08   -5.0378658757e-10   -5.9284337683e-10   -1.6391362320e-10   -8.6391125362e-11
   0.1100000   -3.2966778676e-10   -2.3434429194e-09   -4.9355049693e-10   -5.9734265869e-10   -1.2051861433e-10   -8.0278626430e-11
   0.1200000   -3.2913071825e-10    1.1961761342e-08   -4.8422827694e-10   -6.0176331288e-10   -6.1920318128e-11   -7.2052287172e-11
   0.1300000   -3.2880078837e-10    2.6409852008e-08   -4.7619475651e-10   -6.0634246050e-10    1.0616166251e-11   -6.1902661571e-11
   0.1400000   -3.2869791252e-10    4.0127108626e-08   -4.6980028769e-10   -6.1132422844e-10    9.4656556446e-11   -5.0170571935e-11
   0.1500000   -3.2878638681e-10    5.2250582043e-08   -4.6535740220e-10   -6.1693913811e-10    1.8667792574e-10   -3.7352534655e-11
   0.1600000   -3.2903066973e-10    6.2016842938e-08   -4.6311464188e-10   -6.2345314851e-10    2.8221558705e-10   -2.4080513348e-11
   0.1700000   -3.2935731421e-10    6.8840445667e-08   -4.6322618422e-10   -6.3109446948e-10    3.7606748206e-10   -1.1084082960e-11
   0.1800000   -3.2968061802e-10    7.2373711826e-08   -4.6577583606e-10   -6.4012933563e-10    4.6255480299e-10    8.4094141271e-13
   0.1900000   -3.2990741542e-10    7.2541816116e-08   -4.7074028862e-10   -6.5082439792e-10    5.3584828474e-10    1.0877800186e-11
   0.2000000   -3.2995411140e-10    6.9549520521e-08   -4.7801232776e-10   -6.6343665427e-10    5.9027219082e-10    1.8238786252e-11
   0.2100000   -3.2977772775e-10    6.3859771081e-08   -4.8737403184e-10   -6.7822654883e-10    6.2066593988e-10    2.2200364035e-11
   0.2200000   -3.2934228657e-10    5.6146800505e-08   -4.9854087108e-10   -6.9541837635e-10    6.2271560660e-10    2.2177376153e-11
   0.2300000   -3.2865822693e-10    4.7229574397e-08   -5.1112639762e-10   -7.1520815245e-10    5.9324679748e-10    1.7726694364e-11
   0.2400000   -3.2776532049e-10    3.7992846590e-08   -5.2472521265e-10   -7.3773382449e-10    5.3049155285e-10    8.6153702394e-12
   0.2500000   -3.2674132790e-10    2.9304476064e-08   -5.3886248213e-10   -7.6303005559e-10    4.3427608142e-10   -5.1576105524e-12
   0.2600000   -3.2567464684e-10    2.1937574645e-08   -5.5306699149e-10   -7.9106610119e-10    3.0613791280e-10   -2.3366674856e-11
   0.2700000   -3.2465351276e-10    1.6504922794e-08   -5.6688627949e-10   -8.2170190543e-10    1.4936034506e-10   -4.5524743763e-11
   0.2800000   -3.2378098798e-10    1.3412179715e-08   -5.7987599928e-10   -8.5465440176e-10   -3.1077656737e-11   -7.0918734133e-11
   0.2900000   -3.2311649392e-10    1.2833452088e-08   -5.9165663919e-10   -8.8953610382e-10   -2.2866074968e-10   -9.8614436443e-11
   0.3000000   -3.2272163997e-10    1.4710621713e-08   -6.0192878743e-10   -9.2582564080e-10   -4.3555711544e-10   -1.2749536971e-10
   0.3100000   -3.2259048684e-10    1.8775414316e-08   -6.1044623717e-10   -9.6286378518e-10   -6.4292499155e-10   -1.5631310595e-10
   0.3200000   -3.2273220532e-10    2.4590805622e-08   -6.1706473590e-10   -9.9990960146e-10   -8.4131354671e-10   -1.8372952571e-10
   0.3300000   -3.2309500842e-10    3.1606409981e-08   -6.2173768992e-10   -1.0361300240e-09   -1.0210595358e-09   -2.0838330704e-10
   0.3400000   -3.2361667464e-10    3.9221589200e-08   -6.2448583354e-10   -1.0706200912e-09   -1.1727459680e-09   -2.2895974288e-10
   0.3500000   -3.2421325211e-10    4.6849347913e-08   -6.2542642579e-10   -1.1024504468e-09   -1.2876764502e-09   -2.4424639779e-10
   0.3600000   -3.2482737331e-10    5.3974422640e-08   -6.2473538936e-10   -1.1306900478e-09   -1.3582967023e-09   -2.5320885937e-10
   0.3700000   -3.2537845067e-10    6.0200020166e-08   -6.2263976811e-10   -1.1544501957e-09   -1.3786260072e-09   -2.5502697546e-10
   0.3800000   -3.2581140109e-10    6.5278990606e-08   -6.1941028142e-10   -1.1729302620e-09   -1.3445942708e-09   -2.4916470241e-10
   0.3900000   -3.2608249103e-10    6.9127088272e-08   -6.1533418786e-10   -1.1854113692e-09   -1.2543144976e-09   -2.3539999735e-10
   0.4000000   -3.2615520938e-10    7.1818237638e-08   -6.1070375949e-10   -1.1913361631e-09   -1.1082732415e-09   -2.1384641852e-10
   0.4100000   -3.2602369867e-10    7.3563364678e-08   -6.0577070866e-10   -1.1902839536e-09   -9.0939898744e-10   -1.8495796455e-10
   0.4200000   -3.2567513238e-10    7.4675941853e-08   -6.0080604377e-10   -1.1820337707e-09   -6.6303184916e-10   -1.4953445339e-10
   0.4300000   -3.2513006128e-10    7.5529123349e-08   -5.9599631745e-10   -1.1665373062e-09   -3.7677311484e-10   -1.0868381375e-10
   0.4400000   -3.2439517658e-10    7.6509305804e-08   -5.9148901549e-10   -1.1439571880e-09   -6.0236703570e-11   -6.3803421273e-11
   0.4500000   -3.2351536884e-10    7.7971333271e-08   -5.8740422067e-10   -1.1146359644e-09    2.7530631225e-10   -1.6497756362e-11
   0.4600000   -3.2250652739e-10    8.0200040005e-08   -5.8378831228e-10   -1.0790679345e-09    6.1738173290e-10    3.1449616332e-11
   0.4700000   -3.2140638052e-10    8.3381529618e-08   -5.8063852272e-10   -1.0379502433e-09    9.5279604964e-10    7.8184515096e-11
   0.4800000   -3.2026285059e-10    8.7586590109e-08   -5.7793096415e-10   -9.9206963155e-10    1.2682171818e-09    1.2182761287e-10
   0.4900000   -3.1911013382e-10    9.2766855241e-08   -5.7558561397e-10   -9.4232324267e-10    1.5507370403e-09    1.6058468966e-10
   0.5000000   -3.1798760926e-10    9.8763149319e-08   -5.7351877506e-10   -8.8967567440e-10    1.7884413061e-09    1.9280076050e-10
   0.5100000   -3.1692372591e-10    1.0532428996e-07   -5.7160586614e-10   -8.3514551499e-10    1.9709668370e-09    2.1705730768e-10
   0.5200000   -3.1597959416e-10    1.1213347255e-07   -5.6974023851e-10   -7.7973380458e-10    2.0899676241e-09    2.3222006109e-10
   0.5300000   -3.1516706719e-10    1.1883924979e-07   -5.6781407753e-10   -7.2443132688e-10    2.1395302439e-09    2.3750623633e-10
   0.5400000   -3.1450287058e-10    1.2508806539e-07   -5.6575663041e-10   -6.7017033037e-10    2.1164813221e-09    2.3251867992e-10
   0.5500000   -3.1400382870e-10    1.3055498974e-07   -5.6347308665e-10   -6.1781076270e-10    2.0205793924e-09    2.1726873319e-10
   0.5600000   -3.1367494887e-10    1.3497052990e-07   -5.6093748184e-10   -5.6814151021e-10    1.8545703087e-09    1.9218862782e-10
   0.5700000   -3.1349622600e-10    1.3814177419e-07   -5.5811642363e-10   -5.2182367117e-10    1.6241383575e-09    1.5811006546e-10
   0.5800000   -3.1344981555e-10    1.3996608402e-07   -5.5503256074e-10   -4.7941361349e-10    1.3377022425e-09    1.1625441348e-10
   0.5900000   -3.1354238619e-10    1.4043715853e-07   -5.5170518016e-10   -4.4136596877e-10    1.0060918447e-09    6.8176449589e-11
   0.6000000   -3.1369408100e-10    1.3964355136e-07   -5.4820694586e-10   -4.0802725365e-10    6.4211183484e-10    1.5695915095e-11
   0.6100000   -3.1389798190e-10    1.3775944214e-07   -5.4458915223e-10   -3.7963785404e-10    2.6004285921e-10   -3.9154551945e-11
   0.6200000   -3.1412814403e-10    1.3502927815e-07   -5.4093536769e-10   -3.5633734468e-10   -1.2499534849e-10   -9.4225553443e-11
   0.6300000   -3.1432951998e-10    1.3174707700e-07   -5.3732186846e-10   -3.3819577474e-10   -4.9764452863e-10   -1.4733000643e-10
   0.6400000   -3.1447822886e-10    1.2823224604e-07   -5.3383167608e-10   -3.2520023267e-10   -8.4299949951e-10   -1.9634338684e-10
   0.6500000   -3.1455157687e-10    1.2480417186e-07   -5.3053843458e-10   -3.1728340942e-10   -1.1472269359e-09   -2.3927606505e-10
