#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000    5.3448459840e-07    5.7018632480e-13    1.5822867045e-12    3.2171906768e-10    3.1743590662e-11    2.2993039080e-10
   0.0200000    5.1918093329e-07    6.1227332653e-13    1.5722650719e-12    2.5190828339e-10    3.7265137614e-11    2.6984398500e-10
   0.0300000    5.0719694399e-07    6.6100963063e-13    1.5641524968e-12    1.9457331252e-10    4.6335937622e-11    3.3592849698e-10
   0.0400000    4.9404772851e-07    7.1424939270e-13    1.5601921298e-12    1.4898564732e-10    5.7327513922e-11    4.1679638135e-10
   0.0500000    4.7453539824e-07    7.7339733024e-13    1.5662256647e-12    1.1404073971e-10    6.8285762167e-11    4.9862500186e-10
   0.0600000    4.4355905861e-07    8.3491423322e-13    1.5620015259e-12    8.8337063589e-11    7.7123213024e-11    5.6624986192e-10
   0.0700000    3.9691710214e-07    8.9299074432e-13    1.5595338705e-12    7.0262923962e-11    8.1799876681e-11    6.0436895161e-10
   0.0800000    3.3199854663e-07    9.4738471124e-13    1.5652371297e-12    5.8077487722e-11    8.0474346023e-11    5.9878355139e-10
   0.0900000    2.4827688186e-07    9.8987035210e-13    1.5675734141e-12    4.9927578063e-11    7.1703899167e-11    5.3758162184e-10
   0.1000000    1.4754387895e-07    1.0264296671e-12    1.5591640761e-12    4.3930703492e-11    5.4554016925e-11    4.1219910930e-10
   0.1100000    3.3854522214e-08    1.0432364832e-12    1.5616369058e-12    3.8208768073e-11    2.8705820024e-11    2.1829878237e-10
   0.1200000   -8.6811217756e-08    1.0491020799e-12    1.5722134788e-12    3.0940687100e-11   -5.4965858916e-12   -4.3609617216e-11
   0.1300000   -2.0712956337e-07    1.0427811469e-12    1.5629248396e-12    2.0371262729e-11   -4.7042614345e-11   -3.6784222889e-10
   0.1400000   -3.1918815147e-07    1.0242390367e-12    1.5567351096e-12    4.8495969849e-12   -9.4287832523e-11   -7.4352529492e-10
   0.1500000   -4.1532630825e-07    9.9044439360e-13    1.5666082814e-12   -1.7153106311e-11   -1.4505574266e-10   -1.1549095883e-09
   0.1600000   -4.8896221205e-07    9.5660278654e-13    1.5548738875e-12   -4.7044505642e-11   -1.9675248103e-10   -1.5820263746e-09
   0.1700000   -5.3531125860e-07    9.2379325208e-13    1.5588375272e-12   -8.6075513592e-11   -2.4654311605e-10   -2.0016080817e-09
   0.1800000   -5.5191370725e-07    8.9138886066e-13    1.5596718059e-12   -1.3532970542e-10   -2.9150987534e-10   -2.3882798916e-09
   0.1900000   -5.3891284088e-07    8.7147846520e-13    1.5527472323e-12   -1.9572972110e-10   -3.2886304194e-10   -2.7159271790e-09
   0.2000000   -4.9905449818e-07    8.5134899667e-13    1.5615240162e-12   -2.6797231132e-10   -3.5610837351e-10   -2.9591891591e-09
   0.2100000   -4.3741086762e-07    8.4586864210e-13    1.5568777151e-12   -3.5253369872e-10   -3.7121101541e-10   -3.0949929728e-09
   0.2200000   -3.6086332443e-07    8.4990650785e-13    1.5574588190e-12   -4.4962969162e-10   -3.7272498070e-10   -3.1040292142e-09
   0.2300000   -2.7740491365e-07    8.5882481047e-13    1.5543745872e-12   -5.5919090317e-10   -3.5991288275e-10   -2.9721166204e-09
   0.2400000   -1.9534252676e-07    8.5964686684e-13    1.5472189964e-12   -6.8082904865e-10   -3.3278181528e-10   -2.6913345592e-09
   0.2500000   -1.2248804872e-07    8.5741872328e-13    1.5658309293e-12   -8.1379244329e-10   -2.9207555012e-10   -2.2608998216e-09
   0.2600000   -6.5425720241e-08    8.4671481398e-13    1.5611007989e-12   -9.5698769849e-10   -2.3924314995e-10   -1.6876903083e-09
   0.2700000   -2.8932932054e-08    8.2199587216e-13    1.5585539703e-12   -1.1089004414e-09   -1.7633680883e-10   -9.8639628406e-10
   0.2800000   -1.5611196035e-08    7.6923379625e-13    1.5552041564e-12   -1.2676682252e-09   -1.0589284765e-10   -1.7927209544e-10
   0.2900000   -2.5758671599e-08    6.8944758450e-13    1.5423850164e-12   -1.4310285143e-09   -3.0741459250e-11    7.0452307593e-10
   0.3000000   -5.7488268454e-08    5.8577296601e-13    1.5492374845e-12   -1.5963794789e-09    4.6155602091e-11    1.6299599798e-09
   0.3100000   -1.0706726145e-07    4.5616543433e-13    1.5481137647e-12   -1.7608123715e-09    1.2189585207e-10    2.5575302044e-09
   0.3200000   -1.6943076730e-07    3.0055139566e-13    1.5445090636e-12   -1.9211877122e-09    1.9381890229e-10    3.4449265659e-09
   0.3300000   -2.3880468606e-07    1.2440298402e-13    1.5415278950e-12   -2.0741789816e-09    2.5968272021e-10    4.2489288190e-09
   0.3400000   -3.0936389205e-07   -6.7696564974e-14    1.5512004370e-12   -2.2163898644e-09    3.1774034342e-10    4.9274410887e-09
   0.3500000   -3.7585127019e-07   -2.4697153570e-13    1.5500624204e-12   -2.3444328419e-09    3.6687388130e-10    5.4415342945e-09
   0.3600000   -4.3409143591e-07   -4.0991117157e-13    1.5384127658e-12   -2.4550502269e-09    4.0659329701e-10    5.7574545329e-09
   0.3700000   -4.8134798191e-07   -5.5494478638e-13    1.5390879066e-12   -2.5452005385e-09    4.3701112878e-10    5.8484327314e-09
   0.3800000   -5.1649332735e-07   -6.4459292957e-13    1.5291949620e-12   -2.6121901338e-09    4.5878365599e-10    5.6962692173e-09
   0.3900000   -5.3998372843e-07   -6.8498397763e-13    1.5280921648e-12   -2.6537325077e-09    4.7295346624e-10    5.2925412569e-09
   0.4000000   -5.5365419169e-07   -6.6364277992e-13    1.5095622576e-12   -2.6680591343e-09    4.8080928822e-10    4.6394226442e-09
   0.4100000   -5.6036825161e-07   -5.7233083662e-13    1.5084975764e-12   -2.6539817792e-09    4.8366454767e-10    3.7500204171e-09
   0.4200000   -5.6357229833e-07   -4.0598280515e-13    1.5118400672e-12   -2.6109271017e-09    4.8267322432e-10    2.6482244941e-09
   0.4300000   -5.6681248909e-07   -1.6506395934e-13    1.5052197036e-12   -2.5389828055e-09    4.7859486861e-10    1.3680510321e-09
   0.4400000   -5.7327373485e-07    1.4140432412e-13    1.4883352858e-12   -2.4389007642e-09    4.7162713991e-10   -4.7490026510e-11
   0.4500000   -5.8539359798e-07    4.8954438125e-13    1.4932025677e-12   -2.3120669218e-09    4.6127083008e-10   -1.5479928280e-09
   0.4600000   -6.0459303304e-07    8.7454843693e-13    1.4778416704e-12   -2.1604545828e-09    4.4621024678e-10   -3.0776324748e-09
   0.4700000   -6.3114897288e-07    1.2708756692e-12    1.4716400118e-12   -1.9866032465e-09    4.2432176561e-10   -4.5774263615e-09
   0.4800000   -6.6421596165e-07    1.6545626326e-12    1.4714172609e-12   -1.7934970304e-09    3.9269600529e-10   -5.9877367577e-09
   0.4900000   -7.0198527485e-07    2.0173612910e-12    1.4693378648e-12   -1.5845086092e-09    3.4781370089e-10   -7.2508283706e-09
   0.5000000   -7.4195497509e-07    2.3269912055e-12    1.4668643995e-12   -1.3632939597e-09    2.8572814576e-10   -8.3134428870e-09
   0.5100000   -7.8127188626e-07    2.5653137133e-12    1.4651422384e-12   -1.1336744113e-09    2.0238078791e-10   -9.1292157669e-09
   0.5200000   -8.1710049374e-07    2.7109728603e-12    1.4745471348e-12   -8.9955772522e-10    9.3928598702e-11   -9.6608457589e-09
   0.5300000   -8.4697295629e-07    2.7740277808e-12    1.4727767057e-12   -6.6481796862e-10   -4.2841973216e-11   -9.8819112891e-09
   0.5400000   -8.6907949629e-07    2.7344306522e-12    1.4673965358e-12   -4.3320369894e-10   -2.1011174300e-10   -9.7782354423e-09
   0.5500000   -8.8246785667e-07    2.5787698694e-12    1.4651452178e-12   -2.0828624493e-10   -4.0861521073e-10   -9.3487536554e-09
   0.5600000   -8.8713329151e-07    2.3294236230e-12    1.4724222595e-12    6.6488512791e-12   -6.3728104091e-10   -8.6057964888e-09
   0.5700000   -8.8399454250e-07    2.0086882529e-12    1.4815154485e-12    2.0861633338e-10   -8.9291512162e-10   -7.5747905966e-09
   0.5800000   -8.7476495818e-07    1.6212535624e-12    1.4897419603e-12    3.9504808964e-10   -1.1699869223e-09   -6.2933876027e-09
   0.5900000   -8.6174005615e-07    1.2144380805e-12    1.5182857209e-12    5.6371663652e-10   -1.4605464071e-09   -4.8100366424e-09
   0.6000000   -8.4753044267e-07    7.8817054896e-13    1.5198751413e-12    7.1283109320e-10   -1.7542710264e-09   -3.1820320801e-09
   0.6100000   -8.3477425563e-07    3.6690182162e-13    1.5206258594e-12    8.4097286068e-10   -2.0386392658e-09   -1.4731907225e-09
   0.6200000   -8.2586280326e-07   -1.3218763564e-14    1.5180580048e-12    9.4716637966e-10   -2.2993358412e-09    2.4882879608e-10
   0.6300000   -8.2270949254e-07   -3.3656405514e-13    1.5225668512e-12    1.0307651827e-09   -2.5207323442e-09    1.9153896329e-09
   0.6400000   -8.2658512122e-07   -5.9061775049e-13    1.5258007283e-12    1.0914960484e-09   -2.6865843376e-09    3.4598189776e-09
   0.6500000   -8.3803313576e-07   -7.3991599226e-13    1.5152130206e-12    1.1293851854e-09   -2.7807997984e-09    4.8203019830e-09
   0.6600000   -8.5686879113e-07   -7.8033258670e-13    1.5107468606e-12    1.1447374962e-09   -2.7883545702e-09    5.9425784348e-09
   0.6700000   -8.8225597612e-07   -7.1183473252e-13    1.5006201391e-12    1.1381024639e-09   -2.6962145883e-09    6.7823356990e-09
   0.6800000   -9.1284745403e-07   -5.3730630038e-13    1.4958657902e-12    1.1102527713e-09   -2.4943110800e-09    7.3071816322e-09
   0.6900000   -9.4696787228e-07   -2.6127033061e-13    1.4929355195e-12    1.0621128176e-09   -2.1764496077e-09    7.4981073359e-09
   0.7000000   -9.8281568670e-07    8.6103372888e-14    1.4845049709e-12    9.9474942450e-10   -1.7411299931e-09    7.3503556455e-09
   0.7100000   -1.0186596937e-06    4.8958940033e-13    1.4795937613e-12    9.0934188046e-10   -1.1922065264e-09    6.8736760977e-09
   0.7200000   -1.0530080889e-06    9.0866504901e-13    1.4756413764e-12    8.0714855244e-10   -5.3937813907e-10    6.0919136717e-09
   0.7300000   -1.0847328331e-06    1.3144368463e-12    1.4690821101e-12    6.8948128769e-10    2.0161635897e-10    5.0420014796e-09
   0.7400000   -1.1131384073e-06    1.6718599525e-12    1.4555372652e-12    5.5768957282e-10    1.0090425300e-09    3.7723239247e-09
   0.7500000   -1.1379713307e-06    1.9643855678e-12    1.4595519834e-12    4.1312832946e-10    1.8555509295e-09    2.3405978548e-09
   0.7600000   -1.1593742773e-06    2.1602920716e-12    1.4490159937e-12    2.5715525120e-10    2.7088864083e-09    8.1130592586e-10
   0.7700000   -1.1777948850e-06    2.2378353321e-12    1.4530398098e-12    9.1115752017e-11    3.5328948580e-09   -7.4717947048e-10
   0.7800000   -1.1938649952e-06    2.1940043121e-12    1.4587244836e-12   -8.3672668866e-11    4.2888353208e-09   -2.2656457461e-09
   0.7900000   -1.2082684912e-06    2.0253159760e-12    1.4663465702e-12   -2.6595764046e-10    4.9369762942e-09   -3.6771362455e-09
   0.8000000   -1.2216168521e-06    1.7289648008e-12    1.4634652295e-12   -4.5451880347e-10    5.4383569616e-09   -4.9199722342e-09
   0.8100000   -1.2343498707e-06    1.3243556764e-12    1.4694990249e-12   -6.4818659901e-10    5.7567093384e-09   -5.9404943965e-09
   0.8200000   -1.2466744450e-06    8.6246531363e-13    1.4634528616e-12   -8.4585932381e-10    5.8604438878e-09   -6.6955081504e-09
   0.8300000   -1.2585496842e-06    3.4482154920e-13    1.4745531255e-12   -1.0464850159e-09    5.7245645574e-09   -7.1542001282e-09
   0.8400000   -1.2697185456e-06   -1.8337710258e-13    1.4668582187e-12   -1.2490700716e-09    5.3324776681e-09   -7.2995262367e-09
   0.8500000   -1.2797809619e-06   -6.5912431317e-13    1.4761694695e-12   -1.4526692231e-09    4.6775030294e-09   -7.1289684777e-09
   0.8600000   -1.2882962675e-06   -1.0668897714e-12    1.4611679332e-12   -1.6563854469e-09    3.7641371846e-09   -6.6546322440e-09
   0.8700000   -1.2948987875e-06   -1.3708532201e-12    1.4568099331e-12   -1.8593434092e-09    2.6087817344e-09   -5.9026642685e-09
   0.8800000   -1.2994087771e-06   -1.5213766859e-12    1.4579692335e-12   -2.0607022138e-09    1.2400660533e-09   -4.9120598839e-09
   0.8900000   -1.3019203816e-06   -1.5062304605e-12    1.4565612492e-12   -2.2596152558e-09   -3.0143192487e-10   -3.7328368594e-09
   0.9000000   -1.3028523437e-06   -1.3204396936e-12    1.4444911505e-12   -2.4552422000e-09   -1.9640556325e-09   -2.4237522409e-09
   0.9100000   -1.3029512938e-06   -9.6969592850e-13    1.4247903503e-12   -2.6467372129e-09   -3.6865174818e-09   -1.0495855221e-09
   0.9200000   -1.3032448924e-06   -4.6493453517e-13    1.4167365057e-12   -2.8331951031e-09   -5.3999313481e-09    3.2185165816e-10
   0.9300000   -1.3049486634e-06    1.8963416650e-13    1.3845411621e-12   -3.0137352113e-09   -7.0303309208e-09    1.6228184142e-09
   0.9400000   -1.3093375085e-06    9.4471675857e-13    1.3538908037e-12   -3.1874091460e-09   -8.5016327368e-09    2.7887983056e-09
   0.9500000   -1.3175977836e-06    1.7757836688e-12    1.3257522203e-12   -3.3532526409e-09   -9.7389393774e-09    3.7614611134e-09
   0.9600000   -1.3306791485e-06    2.6296355276e-12    1.3108569442e-12   -3.5102830151e-09   -1.0672000990e-08    4.4913748415e-09
