# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
1.0000000000000000e+00  -5.6179158580771460e-03  -1.8916812978927352e-08  -1.2311804593722942e-06  3.2855253731292011e-06  4.6192218570896160e-03  7.6527273054265131e-15  -1.2307109377263690e-06  -3.4712939677294952e-06  -5.6129340403599437e-03  1.8916809446819596e-08  -1.6152299112077700e-03  -2.7240569894984390e-07  -3.8968006492692949e-07  7.9740667399720124e-07  1.3184987631224506e-03  -5.4067396476680428e-15  -3.8968006292456356e-07  -7.9740669039843212e-07  -1.6152299111888858e-03  2.7240570847749988e-07  -6.2570715881360450e-04  -1.6214645846786058e-07  -8.1557470681360295e-08  2.8030505986057136e-07  5.1136221003773451e-04  -1.3123092536031083e-15  -8.1557465924759919e-08  -2.8030507312073657e-07  -6.2570715880882143e-04  1.6214646003478476e-07
1.1000000000000001e+00  -5.5542344950094292e-03  -1.8648060679746202e-08  -1.2140615241327772e-06  3.2578955817479883e-06  4.5675479287210739e-03  -3.9787063374436633e-15  -1.2136062563437168e-06  -3.4424389197857083e-06  -5.5494466090194768e-03  1.8648046844147461e-08  -1.6021723104927602e-03  -2.6997314488087641e-07  -3.8611653470813150e-07  7.9168021071666862e-07  1.3077751362083078e-03  -8.5484590901485806e-15  -3.8611656261137921e-07  -7.9168019230099105e-07  -1.6021723105064825e-03  2.6997314465433745e-07  -6.2215284271271900e-04  -1.6116996753467803e-07  -8.1065158040746119e-08  2.7887274153261050e-07  5.0860014968626902e-04  2.8830199698365544e-16  -8.1065167196406150e-08  -2.7887272887495365e-07  -6.2215284271465105e-04  1.6116996892268463e-07
1.2000000000000000e+00  -5.4889222847300566e-03  -1.8376837185641264e-08  -1.1965599067320549e-06  3.2297807912045740e-06  4.5146620971763711e-03  1.6101705012971869e-14  -1.1961194910900603e-06  -3.4128458083094431e-06  -5.4843864993001741e-03  1.8376870057599837e-08  -1.5887568727046438e-03  -2.6748807243982569e-07  -3.8248554618304734e-07  7.8578836217930384e-07  1.2968017568197080e-03  6.8298711749179392e-15  -3.8248555838199573e-07  -7.8578837164767508e-07  -1.5887568727259457e-03  2.6748806182444086e-07  -6.1855856121774151e-04  -1.6017271157604651e-07  -8.0562390049567470e-08  2.7739993764285493e-07  5.0552617097410094e-04  2.3961224179357801e-15  -8.0562390259085530e-08  -2.7739994263865642e-07  -6.1855856121953825e-04  1.6017271633993811e-07
1.3000000000000000e+00  -5.4221566159397376e-03  -1.8102362715656534e-08  -1.1786725169441545e-06  3.2006738084746256e-06  4.4603078637907483e-03  7.6291825191888650e-15  -1.1782461963590976e-06  -3.3823966890893189e-06  -5.4176904200311307e-03  1.8102352624399051e-08  -1.5749230445176057e-03  -2.6490629618861043e-07  -3.7881400920467622e-07  7.7977701550343634e-07  1.2856115463142507e-03  -1.4739030798167577e-14  -3.7881400745778003e-07  -7.7977700205982407e-07  -1.5749230445022923e-03  2.6490630161685459e-07  -6.1486466441389327e-04  -1.5915412103180218e-07  -8.0048910314177565e-08  2.7586464187357624e-07  5.0240942199710273e-04  1.2802751029780973e-14  -8.0048889006865399e-08  -2.7586463948310813e-07  -6.1486466439935022e-04  1.5915411985938081e-07
1.3999999999999999e+00  -5.3537155463323407e-03  -1.7813524904359393e-08  -1.1602826952202461e-06  3.1709380306438625e-06  4.4044012801497043e-03  -6.0902881802516381e-15  -1.1598702474819040e-06  -3.3512714411650711e-06  -5.3494356535380367e-03  1.7813520970848672e-08  -1.5608227460819336e-03  -2.6225069343065064e-07  -3.7504412687429495e-07  7.7361971787642948e-07  1.2739005094829004e-03  -9.0596322373951099e-15  -3.7504414844317681e-07  -7.7361971278847505e-07  -1.5608227460563416e-03  2.6225067531170640e-07  -6.1106219367633419e-04  -1.5811359577857463e-07  -7.9524417693020727e-08  2.7429384015711329e-07  4.9931959773597575e-04  -2.9455762051100366e-15  -7.9524403303078736e-08  -2.7429385029816650e-07  -6.1106219368505020e-04  1.5811360564438792e-07
1.5000000000000000e+00  -5.2835518182704801e-03  -1.7515930314888198e-08  -1.1414041362427496e-06  3.1404821943386305e-06  4.3472084967967365e-03  -1.4409432669370049e-14  -1.1410082110182118e-06  -3.3193348345941890e-06  -5.2795168438475384e-03  1.7515922494354942e-08  -1.5464307169764508e-03  -2.5957287425517353e-07  -3.7115205866445027e-07  7.6728745764131826e-07  1.2621327523726405e-03  6.1661927961603722e-16  -3.7115206436997976e-07  -7.6728741814460942e-07  -1.5464307170186410e-03  2.5957289651137037e-07  -6.0719168065695352e-04  -1.5705069643920414e-07  -7.8988691891851377e-08  2.7272165566336904e-07  4.9612756174158409e-04  -1.2433162268625695e-14  -7.8988715113936432e-08  -2.7272165704697359e-07  -6.0719168066277482e-04  1.5705067963448524e-07
1.6000000000000001e+00  -5.2115109567149372e-03  -1.7216438979165442e-08  -1.1221296699587904e-06  3.1091069848599332e-06  4.2889180159050421e-03  3.0742542922813311e-15  -1.1217511319464990e-06  -3.2864330958882630e-06  -5.2075869210125823e-03  1.7216455774283335e-08  -1.5316035088149870e-03  -2.5685145932025974e-07  -3.6719472600760364e-07  7.6083160418289047e-07  1.2503708808547685e-03  -1.1289732470393207e-14  -3.6719470685051263e-07  -7.6083160764766593e-07  -1.5316035088197926e-03  2.5685142774816389e-07  -6.0323192360979560e-04  -1.5596509731704024e-07  -7.8441507112221205e-08  2.7113288897215561e-07  4.9293341144545906e-04  1.0324535579841263e-14  -7.8441496353770636e-08  -2.7113287806927901e-07  -6.0323192359393633e-04  1.5596511080635682e-07
1.7000000000000000e+00  -5.1378365027053823e-03  -1.6907853517369783e-08  -1.1023982832551543e-06  3.0769901572912740e-06  4.2288764194238528e-03  2.4350249256305797e-14  -1.1020338812898218e-06  -3.2527846294006809e-06  -5.1340610803703385e-03  1.6907850843627683e-08  -1.5164761609792535e-03  -2.5403570380420976e-07  -3.6320637375127238e-07  7.5420457797070124e-07  1.2378607930081972e-03  2.6172698214094058e-15  -3.6320639689772399e-07  -7.5420454497512136e-07  -1.5164761609784126e-03  2.5403568585698260e-07  -5.9920992585545476e-04  -1.5485659009986356e-07  -7.7882530118640079e-08  2.6949010098106914e-07  4.8962638352077249e-04  5.6186378136627598e-15  -7.7882522312468214e-08  -2.6949011281922829e-07  -5.9920992585557912e-04  1.5485659317012466e-07
1.8000000000000000e+00  -5.0621588461917813e-03  -1.6589301164051909e-08  -1.0821337773157142e-06  3.0441412802791186e-06  4.1676576210831701e-03  -2.0904624651044373e-14  -1.0817839650012823e-06  -3.2183801935478948e-06  -5.0586224761779066e-03  1.6589275542875128e-08  -1.5010322384359756e-03  -2.5113137413906672e-07  -3.5912033817576951e-07  7.4736295190530839e-07  1.2249928183625030e-03  -5.8651727053528118e-16  -3.5912036477073561e-07  -7.4736293696015743e-07  -1.5010322384374603e-03  2.5113139152782219e-07  -5.9512071615906562e-04  -1.5372462242761938e-07  -7.7311492174496259e-08  2.6779815390620654e-07  4.8609310285079336e-04  9.1639303886581820e-15  -7.7311513146294625e-08  -2.6779813573264593e-07  -5.9512071616628099e-04  1.5372460911026875e-07
1.8999999999999999e+00  -4.9848228684385909e-03  -1.6266149945959139e-08  -1.0613899187811983e-06  3.0102869132477017e-06  4.1046730369464508e-03  1.8164947347224531e-14  -1.0610593606506546e-06  -3.1829138243212464e-06  -4.9814256664453471e-03  1.6266197797312810e-08  -1.4850475367008931e-03  -2.4818884198925145e-07  -3.5485766830719381e-07  7.4042096834898231e-07  1.2122910339982956e-03  -1.2425396228850820e-15  -3.5485768186397672e-07  -7.4042096203222553e-07  -1.4850475366725985e-03  2.4818883707428078e-07  -5.9089589964966827e-04  -1.5256821789242821e-07  -7.6728133153812928e-08  2.6609275072241279e-07  4.8258057333239521e-04  2.2841473291390565e-15  -7.6728123082587281e-08  -2.6609274128806734e-07  -5.9089589965703954e-04  1.5256822531300352e-07
2.0000000000000000e+00  -4.9054517899719367e-03  -1.5934308595747429e-08  -1.0401576808223883e-06  2.9757058593581191e-06  4.0402659118761383e-03  -2.3335359161236846e-15  -1.0398455812721365e-06  -3.1466509775388860e-06  -4.9022030250989914e-03  1.5934294829508937e-08  -1.4687372628089603e-03  -2.4522145430832756e-07  -3.5044712325558082e-07  7.3333888453565024e-07  1.1990640912046932e-03  -4.5579004291235023e-15  -3.5044712438566518e-07  -7.3333887490402166e-07  -1.4687372628418203e-03  2.4522143457951515e-07  -5.8657062567719724e-04  -1.5138619873536871e-07  -7.6132148090587901e-08  2.6437352388867764e-07  4.7915839621705394e-04  -1.0451001870427014e-14  -7.6132148906522246e-08  -2.6437352467892566e-07  -5.8657062565621912e-04  1.5138620800483591e-07
2.1000000000000001e+00  -4.8241191530033374e-03  -1.5591324647966048e-08  -1.0183683089760448e-06  2.9403035457373639e-06  3.9743555583592223e-03  -1.6239420948307812e-14  -1.0180705234591752e-06  -3.1095640513192141e-06  -4.8210664268680866e-03  1.5591338395362169e-08  -1.4522219927067363e-03  -2.4217413893991194e-07  -3.4597814547722596e-07  7.2597585810141706e-07  1.1852950520484314e-03  -9.7808476849053099e-15  -3.4597815339035953e-07  -7.2597588356179671e-07  -1.4522219926619007e-03  2.4217412027514591e-07  -5.8220695093788902e-04  -1.5017769248737506e-07  -7.5523233567053465e-08  2.6259896951857443e-07  4.7558216629828227e-04  7.7972759048233767e-15  -7.5523249399639684e-08  -2.6259899597745854e-07  -5.8220695092600031e-04  1.5017769669590657e-07
2.2000000000000002e+00  -4.7409211607972093e-03  -1.5242719112048168e-08  -9.9607054844632175e-07  2.9038865111698497e-06  3.9065658641373648e-03  1.4720554198828239e-14  -9.9579040785692491e-07  -3.0714202059607787e-06  -4.7380584387892071e-03  1.5242747663175322e-08  -1.4351393947047385e-03  -2.3899269902336476e-07  -3.4146626064864940e-07  7.1846192915377973e-07  1.1715141776838353e-03  -6.5573843947902648e-15  -3.4146626251776450e-07  -7.1846190675450314e-07  -1.4351393947487591e-03  2.3899266399591907e-07  -5.7772140969809761e-04  -1.4894259792830825e-07  -7.4901064353321130e-08  2.6075190936398704e-07  4.7185633800603184e-04  -9.1689386413580293e-15  -7.4901068081790824e-08  -2.6075189485190639e-07  -5.7772140968553442e-04  1.4894258674383291e-07
