# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  9.2753096235351484e-01  5.3308506591349936e-01
1.0000000000000000e+00  9.2513373768127238e-01  5.3308506591349936e-01
2.0000000000000000e+00  9.2473007838320576e-01  5.3308506591349936e-01
2.9999999999999800e+00  9.3297510783060289e-01  5.3308506591349936e-01
3.9999999999999600e+00  9.5423220794812935e-01  5.3308506591349936e-01
4.9999999999999396e+00  9.9367277627132089e-01  5.3308506591349936e-01
5.9999999999999201e+00  1.0619898200461604e+00  5.3308506591349936e-01
6.9999999999998996e+00  1.1837179122545178e+00  5.3308506591349936e-01
7.9999999999998703e+00  1.4185262661528266e+00  5.3308506591349936e-01
8.9999999999998508e+00  1.9354947010297281e+00  5.3308506591349936e-01
9.9999999999998295e+00  3.3463765916251806e+00  5.3308506591349936e-01
1.0999999999999799e+01  5.3462371433010683e+00  2.7816011014342084e+00
1.1999999999999799e+01  4.4224558864681907e+00  2.1567028509973274e+00
1.2999999999999799e+01  3.5839285202417508e+00  1.5943626273530123e+00
