# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  50.0100000    3.7086155857e-03    8.0096447201e-03
  50.0600000    3.6793955637e-03    8.0942427774e-03
  50.1100000    3.6654413154e-03    8.1842747338e-03
  50.1600000    3.6646772582e-03    8.2707411071e-03
  50.2100000    3.6720056577e-03    8.3417128778e-03
  50.2600000    3.6828124615e-03    8.3976673900e-03
  50.3100000    3.6958289893e-03    8.4575070299e-03
  50.3600000    3.7164911586e-03    8.5308104868e-03
  50.4100000    3.7507891039e-03    8.6268233034e-03
  50.4600000    3.7941793198e-03    8.7398712222e-03
  50.5100000    3.8345077460e-03    8.8463996256e-03
  50.5300000    3.8480855419e-03    8.8825360238e-03
  50.5400000    3.8544128537e-03    8.8986879344e-03
  50.5500000    3.8605103331e-03    8.9136895044e-03
  50.5600000    3.8664296033e-03    8.9277878264e-03
  50.5700000    3.8722181036e-03    8.9410684630e-03
  50.5800000    3.8779151789e-03    8.9538496663e-03
  50.5900000    3.8835600009e-03    8.9663910477e-03
  50.6000000    3.8891995787e-03    8.9788167140e-03
  50.6100000    3.8949027772e-03    8.9907410965e-03
  50.6200000    3.9007070419e-03    8.9992676775e-03
  50.6300000    3.9066748100e-03    9.0072486170e-03
  50.6400000    3.9128654856e-03    9.0178231367e-03
  50.6500000    3.9192830327e-03    9.0289206652e-03
  50.6600000    3.9259274146e-03    9.0403004668e-03
  50.6700000    3.9327969182e-03    9.0522443792e-03
  50.6800000    3.9398856133e-03    9.0649605091e-03
  50.6900000    3.9471682429e-03    9.0782696156e-03
  50.7000000    3.9545934165e-03    9.0922862491e-03
  50.7100000    3.9621002039e-03    9.1072875281e-03
  50.7200000    3.9696341679e-03    9.1234218176e-03
  50.7300000    3.9771547893e-03    9.1407922593e-03
  50.7400000    3.9846372560e-03    9.1593723063e-03
  50.7500000    3.9920726912e-03    9.1789543389e-03
  50.7600000    3.9994754401e-03    9.1991033400e-03
  50.7700000    4.0068692316e-03    9.2196809095e-03
  50.7800000    4.0142609556e-03    9.2406012567e-03
  50.7900000    4.0216512578e-03    9.2618246228e-03
  50.8000000    4.0290394518e-03    9.2829691091e-03
  50.8100000    4.0364213182e-03    9.3038299438e-03
  50.8200000    4.0437876352e-03    9.3242408667e-03
  50.8300000    4.0511298963e-03    9.3440521920e-03
  50.8400000    4.0584392849e-03    9.3631208158e-03
  50.8500000    4.0657150810e-03    9.3814175756e-03
  50.8600000    4.0729577491e-03    9.3989783766e-03
  50.8700000    4.0801637815e-03    9.4157017414e-03
  50.8800000    4.0873213193e-03    9.4317279526e-03
  50.8900000    4.0944160346e-03    9.4471604430e-03
  50.9000000    4.1014357514e-03    9.4621552709e-03
  50.9100000    4.1083662809e-03    9.4766244125e-03
  50.9200000    4.1151967486e-03    9.4906168551e-03
  50.9300000    4.1219168688e-03    9.5042417579e-03
  50.9400000    4.1285180180e-03    9.5176480955e-03
  50.9500000    4.1350029861e-03    9.5309882796e-03
  50.9600000    4.1413790732e-03    9.5444132383e-03
  50.9700000    4.1476568961e-03    9.5580561251e-03
  50.9800000    4.1538515015e-03    9.5720012864e-03
  50.9900000    4.1599774281e-03    9.5862689543e-03
  51.0000000    4.1660536376e-03    9.6008439930e-03
  51.0100000    4.1721015334e-03    9.6155446655e-03
  51.0200000    4.1781389589e-03    9.6302682392e-03
  51.0300000    4.1841781617e-03    9.6450099324e-03
  51.0400000    4.1902273874e-03    9.6598750723e-03
  51.0500000    4.1963033000e-03    9.6748209622e-03
  51.0600000    4.2024313646e-03    9.6896805885e-03
  51.0700000    4.2086161721e-03    9.7045008166e-03
  51.0800000    4.2148416843e-03    9.7192881644e-03
