# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  3.7975553709032768e-05  2.8433418475718339e-05  7.5061334710224670e-01  4.0024533884089868e+00  8.0217990646814807e-01
5.0000000000000000e-01  3.9095935351048721e-05  2.9272538018819326e-05  7.5021293446032544e-01  4.0008517378413018e+00  8.0355328798072234e-01
1.0000000000000000e+00  4.0354068090666061e-05  3.0217239523900831e-05  7.5035331333026423e-01  4.0014132533210569e+00  8.0503515826202587e-01
1.5000000000000000e+00  4.1772911600302331e-05  3.1282670898229878e-05  7.5031660791082300e-01  4.0012664316432920e+00  8.0674628589779218e-01
2.0000000000000000e+00  4.3376162451158495e-05  3.2485811718246043e-05  7.5029805344660017e-01  4.0011922137864007e+00  8.0863771224159731e-01
2.4999999999999898e+00  4.5192702015926426e-05  3.3852121978731268e-05  7.5038166933180639e-01  4.0015266773272256e+00  8.1070882624855578e-01
2.9999999999999800e+00  4.7250393764400850e-05  3.5397367433149099e-05  7.5046011602349716e-01  4.0018404640939886e+00  8.1295592979414577e-01
3.4999999999999698e+00  4.9586440090078572e-05  3.7155450120797744e-05  7.5056557939924473e-01  4.0022623175969789e+00  8.1537380177041241e-01
3.9999999999999600e+00  5.2244739023539931e-05  3.9154940775721639e-05  7.5065660601425699e-01  4.0026264240570280e+00  8.1795530265584493e-01
4.4999999999999503e+00  5.5271464745421536e-05  4.1433573357407296e-05  7.5076268992732309e-01  4.0030507597092928e+00  8.2070525408821748e-01
4.9999999999999396e+00  5.8724590707938939e-05  4.4031416971845038e-05  7.5086216490537205e-01  4.0034486596214887e+00  8.2363292041772707e-01
5.4999999999999298e+00  6.2663581400829003e-05  4.6998989650507133e-05  7.5099399854883186e-01  4.0039759941953275e+00  8.2672550548461798e-01
5.9999999999999201e+00  6.7164116357651524e-05  5.0390364531235286e-05  7.5111395533142478e-01  4.0044558213256991e+00  8.2996954451562399e-01
6.4999999999999103e+00  7.2309410692842082e-05  5.4265058898313211e-05  7.5122252246947707e-01  4.0048900898779083e+00  8.3335159564936601e-01
6.9999999999998996e+00  7.8202358766787540e-05  5.8708522584746860e-05  7.5136292842525343e-01  4.0054517137010137e+00  8.3686179823960816e-01
7.4999999999998801e+00  8.4944004282369237e-05  6.3790449418623055e-05  7.5149930845308921e-01  4.0059972338123568e+00  8.4046117578632407e-01
7.9999999999998703e+00  9.2663256008828005e-05  6.9611161015286832e-05  7.5163842101376455e-01  4.0065536840550582e+00  8.4412726348015554e-01
8.4999999999998597e+00  1.0148898172045446e-04  7.6266942164672781e-05  7.5177859625575438e-01  4.0071143850230175e+00  8.4783109946494872e-01
8.9999999999998508e+00  1.1157585920250794e-04  8.3873993181701447e-05  7.5190451775604439e-01  4.0076180710241776e+00  8.5153951483034618e-01
9.4999999999998401e+00  1.2308034097988701e-04  9.2551452600720576e-05  7.5201867930454935e-01  4.0080747172181974e+00  8.5520307059078293e-01
9.9999999999998295e+00  1.3617945787039944e-04  1.0243969116168028e-04  7.5217876022190178e-01  4.0087150408876067e+00  8.5878594205958270e-01
1.0499999999999799e+01  1.5103593309423764e-04  1.1365120449993925e-04  7.5232368148245321e-01  4.0092947259298128e+00  8.6224490764928130e-01
1.0999999999999799e+01  1.6782415385804640e-04  1.2632142260126823e-04  7.5246176392719000e-01  4.0098470557087600e+00  8.6554097784062545e-01
1.1499999999999799e+01  1.8671782233175362e-04  1.4058354728505197e-04  7.5257554517124436e-01  4.0103021806849775e+00  8.6863477603339911e-01
1.1999999999999799e+01  2.0785417794591234e-04  1.5654194171152083e-04  7.5267171169431446e-01  4.0106868467772578e+00  8.7148828878946993e-01
1.2499999999999799e+01  2.3136837591783625e-04  1.7429362060288652e-04  7.5276058913007793e-01  4.0110423565203117e+00  8.7406749576338538e-01
1.2999999999999799e+01  2.5728920925113862e-04  1.9387512283354665e-04  7.5288728282610440e-01  4.0115491313044176e+00  8.7631812032246237e-01
1.3499999999999799e+01  2.8560963027173995e-04  2.1526350097454423e-04  7.5300243565617464e-01  4.0120097426246986e+00  8.7820464450411628e-01
1.3999999999999700e+01  3.1629733938052639e-04  2.3845255274727360e-04  7.5310563049170154e-01  4.0124225219668066e+00  8.7968819316321190e-01
1.4499999999999700e+01  3.4922541359280198e-04  2.6334149132592401e-04  7.5320366671129135e-01  4.0128146668451654e+00  8.8073903172571488e-01
