# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -1.7309115907425793e-03  -2.9417236957139626e-07  -4.2052619476159192e-07  8.4786949218057794e-07  1.4131009833497059e-03  8.0387443483487660e-17  -4.2052618032443499e-07  -8.4786951647586621e-07  -1.7309115907427129e-03  2.9417236940980503e-07  -8.9266817676191115e-05  -5.2750215946281788e-08  -5.6618760588238473e-09  4.0301982111199160e-08  7.1892175812805851e-05  2.5150035681835375e-17  -5.6618696269174864e-09  -4.0301989646758670e-08  -8.9266817676062285e-05  5.2750215907650084e-08
1.0000000000000000e+00  -1.6152249006417775e-03  -2.7241037066450127e-07  -3.8968581679669156e-07  7.9740682056698876e-07  1.3184967562057802e-03  -1.1468651312633627e-14  -3.8968583128614071e-07  -7.9740682392783085e-07  -1.6152249006272535e-03  2.7241037646981601e-07  -8.7335130702453380e-05  -5.7491248200131871e-08  -5.5474409228659182e-09  3.9028985681417277e-08  7.1514632516010698e-05  8.2460450329183847e-16  -5.5474403268866634e-09  -3.9028984219022649e-08  -8.7335130701182004e-05  5.7491249794857609e-08
2.0000000000000000e+00  -1.4687296049382783e-03  -2.4525502440642633e-07  -3.5043834575786112e-07  7.3334355493520373e-07  1.1990603585475298e-03  -1.4627644642114656e-14  -3.5043833903499592e-07  -7.3334356205844462e-07  -1.4687296049095719e-03  2.4525501718592033e-07  -8.5123412541738975e-05  -6.0205225512219495e-08  -5.3832311884505852e-09  3.7650064846465644e-08  6.9945584813624538e-05  7.0709264053314113e-17  -5.3832338021425816e-09  -3.7650068028498733e-08  -8.5123412541401544e-05  6.0205224577548668e-08
2.9999999999999800e+00  -1.2825635217771007e-03  -2.1070760138297707e-07  -3.0084364567525321e-07  6.5159059428068238e-07  1.0473036107607962e-03  -2.3533235745654785e-14  -3.0084360285404614e-07  -6.5159058749020495e-07  -1.2825635217612490e-03  2.1070757332505111e-07  -8.2510282493352489e-05  -6.0998285134473604e-08  -5.2045251874903815e-09  3.6214814538568222e-08  6.7918773037495652e-05  5.1997785951861322e-16  -5.2045225850205542e-09  -3.6214816384538874e-08  -8.2510282495740363e-05  6.0998285493375347e-08
3.9999999999999600e+00  -1.0454384490247821e-03  -1.6722931158125059e-07  -2.3778268770453716e-07  5.4693058891584855e-07  8.5425116054823052e-04  -8.7954698191403650e-16  -2.3778272015481610e-07  -5.4693060599701163e-07  -1.0454384490071816e-03  1.6722931104616251e-07  -7.9528300243114592e-05  -6.1416689780949114e-08  -5.0135525467470096e-09  3.4740459308660437e-08  6.5639493700983469e-05  -1.2580353776254114e-16  -5.0135528570305232e-09  -3.4740459320360403e-08  -7.9528300244125069e-05  6.1416689356996247e-08
4.9999999999999396e+00  -7.4327768662575677e-04  -1.1175827576811090e-07  -1.5750571624418669e-07  4.1333383990478531e-07  6.0814609661264296e-04  -1.2501735768053828e-14  -1.5750575612860541e-07  -4.1333380056459355e-07  -7.4327768659012360e-04  1.1175830387536868e-07  -7.6070993781686793e-05  -6.1409308444850398e-08  -4.7906911454892457e-09  3.3244030076269672e-08  6.2973645803191233e-05  2.4918654115273113e-15  -4.7906905002303866e-09  -3.3244032651625782e-08  -7.6070993779199958e-05  6.1409310016028620e-08
5.9999999999999201e+00  -3.5873226321207725e-04  -4.1791592280956425e-08  -5.5598471767881590e-08  2.4302049981143758e-07  2.9550317431221854e-04  3.3433256067675187e-14  -5.5598481869037206e-08  -2.4302045653619417e-07  -3.5873226326463308e-04  4.1791610088241877e-08  -7.1987870616625817e-05  -6.0580791862222009e-08  -4.5264393208162869e-09  3.1629493961422153e-08  5.9836646263392703e-05  -4.9141295550241140e-16  -4.5264414058967476e-09  -3.1629495626470995e-08  -7.1987870621564005e-05  6.0580793046233025e-08
6.9999999999998996e+00  1.2899124681487926e-04  4.7333542409624364e-08  7.3520353009615329e-08  2.6563537446546079e-08  -1.0110304316649871e-04  -2.9140248695515331e-14  7.3520418719540506e-08  -2.6563497886507085e-08  1.2899124683257975e-04  -4.7333482206340402e-08  -6.7172529501092183e-05  -5.8906754366919685e-08  -4.2139478376833763e-09  2.9920628529879553e-08  5.6043339380788289e-05  3.7345421048573382e-15  -4.2139460286856780e-09  -2.9920628173990064e-08  -6.7172529501127379e-05  5.8906750930448797e-08
7.9999999999998703e+00  7.4463897879508225e-04  1.6009485067842089e-07  2.3638298813782376e-07  -2.4694838243437054e-07  -6.0227412703151852e-04  5.1495889661654355e-14  2.3638299382034221e-07  2.4694833481406416e-07  7.4463897871975145e-04  -1.6009482257305066e-07  -6.1447079099289208e-05  -5.6389114119779484e-08  -3.8417835483612992e-09  2.7871073417617698e-08  5.1521940596311325e-05  4.7868276126691576e-15  -3.8417845905500419e-09  -2.7871077674187927e-08  -6.1447079097749410e-05  5.6389117399468047e-08
8.9999999999998508e+00  1.5149139947798745e-03  3.0167223696485077e-07  4.4045693735309603e-07  -5.8808730122355711e-07  -1.2294233492062714e-03  -2.2306969081524336e-14  4.4045694182884581e-07  5.8808731393356431e-07  1.5149139947825054e-03  -3.0167227876280953e-07  -5.4553530731113054e-05  -5.2930765669907076e-08  -3.3961959940235331e-09  2.5395893386199494e-08  4.6023752266476674e-05  5.3144766996936539e-16  -3.3961966407543468e-09  -2.5395902176378719e-08  -5.4553530733056906e-05  5.2930761124862496e-08
9.9999999999998295e+00  2.4660386126539313e-03  4.7713969918718090e-07  6.9311160457293482e-07  -1.0070422466973559e-06  -2.0030761449050709e-03  4.4592361600139035e-14  6.9311159455366552e-07  1.0070421727568184e-06  2.4660386127739707e-03  -4.7713964509905826e-07  -4.6274069782001667e-05  -4.8434179421535313e-08  -2.8584806005787121e-09  2.2391227649542671e-08  3.9482736376985063e-05  6.5772526907686373e-16  -2.8584791687496483e-09  -2.2391228542804830e-08  -4.6274069784280213e-05  4.8434174868952484e-08
1.0999999999999799e+01  3.6176725736068562e-03  6.9217256366414108e-07  1.0008057974023929e-06  -1.5075429494059183e-06  -2.9404515361484665e-03  -2.0762955086856725e-14  1.0008058278126763e-06  1.5075429426088986e-06  3.6176725735949187e-03  -6.9217249403338472e-07  -3.6276249970828965e-05  -4.2885690740172758e-08  -2.2034178766588458e-09  1.8683637173691680e-08  3.1447805122118964e-05  -9.0160141119944885e-16  -2.2034158145283308e-09  -1.8683636808985379e-08  -3.6276249963663479e-05  4.2885691748427825e-08
1.1999999999999799e+01  4.9749687004949014e-03  9.4783970694190941e-07  1.3667902457946703e-06  -2.3124383055414112e-06  -4.0412003790083351e-03  1.4376594393145082e-14  1.3667902057597097e-06  2.3124383012772885e-06  4.9749687005029887e-03  -9.4783969687359924e-07  -2.4054196886670799e-05  -3.5861393420368180e-08  -1.4092801552425716e-09  1.4017592813506664e-08  2.1713459229589066e-05  1.7619258480880116e-15  -1.4092799843255696e-09  -1.4017596619625739e-08  -2.4054196886268055e-05  3.5861392155140171e-08
1.2999999999999799e+01  6.5119765776519420e-03  1.2414274017841851e-06  1.7878302150380211e-06  -3.0296317742516832e-06  -5.2923799840950518e-03  4.0573667952294962e-14  1.7878301405163332e-06  3.0296318526201341e-06  6.5119765775974048e-03  -1.2414274817791987e-06  -9.1476230567572467e-06  -2.7188038748679783e-08  -4.4747153526816215e-10  8.1495942461430693e-09  9.7599076451343403e-06  2.1199958950475428e-15  -4.4746758496887738e-10  -8.1495947429431427e-09  -9.1476230627310668e-06  2.7188039467605161e-08
1.3999999999999700e+01  8.1678823145085039e-03  1.5631937307858118e-06  2.2518794543979930e-06  -3.7890280332859202e-06  -6.6423943683388822e-03  5.3829664067183528e-14  2.2518795000015989e-06  3.7890279941699777e-06  8.1678823145486922e-03  -1.5631937293778607e-06  9.1502032443675221e-06  -1.6388793615866700e-08  7.3211892096967229e-10  6.3820842266238731e-10  -4.9153923760228511e-06  -7.6544191544769801e-16  7.3211995213047298e-10  -6.3821213592026357e-10  9.1502032431894568e-06  1.6388794007014908e-08
1.4999999999999700e+01  9.8334724507863312e-03  1.8965245938950986e-06  2.7318556343404410e-06  -4.5160357745050129e-06  -8.0012047548185996e-03  -3.0623178818201831e-14  2.7318556076518381e-06  4.5160358509589868e-06  9.8334724507173898e-03  -1.8965246090610437e-06  3.1153452795678737e-05  -3.0084335074638049e-09  2.1850607227760775e-09  -9.3333116233441784e-09  -2.3462107306890766e-05  -1.0800971398031998e-15  2.1850663395712545e-09  9.3333126545831393e-09  3.1153452793267884e-05  3.0084300743231551e-09
1.5999999999999700e+01  1.1359794363611639e-02  2.2199457589695697e-06  3.1908273163902789e-06  -5.1230251098746295e-06  -9.2478023399197862e-03  3.1596929694310388e-14  3.1908272465788042e-06  5.1230250689396397e-06  1.1359794363494040e-02  -2.2199457896127683e-06  5.8896899003835791e-05  1.3531822559254580e-08  3.9865304259689958e-09  -2.2309035287678401e-08  -4.5703009655994943e-05  1.3957391430665921e-15  3.9865278279195886e-09  2.2309028046384299e-08  5.8896899001338426e-05  -1.3531823210556634e-08
1.6999999999999901e+01  1.2559035124312633e-02  2.4946660057062542e-06  3.5760269317708751e-06  -5.5359001437069837e-06  -1.0231503834136542e-02  4.9700800404075445e-14  3.5760269171323339e-06  5.5359000530348163e-06  1.2559035124274016e-02  -2.4946659751553305e-06  9.3283272286656189e-05  3.4092258307195876e-08  6.2212222934202378e-09  -3.7847106994909305e-08  -7.3344546245617310e-05  -6.8607391912962275e-16  6.2212164856180930e-09  3.7847107789063864e-08  9.3283272281524240e-05  -3.4092254244592337e-08
1.8000000000000000e+01  1.3235968025201330e-02  2.6791211913954922e-06  3.8294403059311841e-06  -5.7059835163514729e-06  -1.0791462271023951e-02  9.7823432684809641e-14  3.8294402000846705e-06  5.7059835168087521e-06  1.3235968025192930e-02  -2.6791212145854361e-06  1.3673545053083773e-04  5.9715530555527147e-08  9.0134531247051749e-09  -5.8865658182345834e-08  -1.0809661020613518e-04  2.0664608423173175e-15  9.0134579266775192e-09  5.8865661200361157e-08  1.3673545053130798e-04  -5.9715527757390810e-08
1.9000000000000199e+01  1.3212809045132610e-02  2.7310325727277154e-06  3.8926265650779045e-06  -5.5840192486093654e-06  -1.0782352111469152e-02  1.3457963127287914e-14  3.8926265691422193e-06  5.5840192929258124e-06  1.3212809045058596e-02  -2.7310326205079834e-06  1.9121951175109402e-04  9.1763254729797043e-08  1.2522212057389238e-08  -8.5492560497169498e-08  -1.5240621416008233e-04  1.6981147057926216e-16  1.2522213683517789e-08  8.5492565460412481e-08  1.9121951175352458e-04  -9.1763251609590497e-08
2.0000000000000298e+01  1.2368633896879082e-02  2.6135339200400103e-06  3.7213503533000177e-06  -5.6687887432988910e-06  -1.0098309844380440e-02  -9.6287040438185212e-15  3.7213501857544680e-06  5.6687887318695409e-06  1.2368633896881469e-02  -2.6135338701619479e-06  2.6005391435399627e-04  1.3225414775801666e-07  1.6938514773501469e-08  -1.1897950482237906e-07  -2.0749797003546245e-04  7.4987977263897117e-16  1.6938518993213035e-08  1.1897950685729824e-07  2.6005391435619498e-04  -1.3225414335687018e-07
2.1000000000000501e+01  1.0640670537003957e-02  2.3115722223393551e-06  3.2853463690674887e-06  -4.6429428917003123e-06  -8.7148241023917196e-03  -4.0206791804227099e-14  3.2853462006906842e-06  4.6429430145293376e-06  1.0640670536894234e-02  -2.3115722555226251e-06  3.4727314218055931e-04  1.8356806689968334e-07  2.2542163260104948e-08  -1.6129285165719863e-07  -2.7818190433911364e-04  2.2156778327837002e-15  2.2542162233550551e-08  1.6129284953330300e-07  3.4727314217605592e-04  -1.8356806833678957e-07
