# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  9.9433150906889411e-01  5.3308506591349936e-01
1.0000000000000000e+00  9.9348934868570149e-01  5.3308506591349936e-01
2.0000000000000000e+00  9.9257369996162403e-01  5.3308506591349936e-01
2.9999999999999800e+00  9.9311951743082238e-01  5.3308506591349936e-01
3.9999999999999600e+00  9.9617585622921001e-01  5.3308506591349936e-01
4.9999999999999396e+00  1.0023953181979550e+00  5.3308506591349936e-01
5.9999999999999201e+00  1.0122735959730191e+00  5.3308506591349936e-01
6.9999999999998996e+00  1.0263453589378504e+00  5.3308506591349936e-01
7.9999999999998703e+00  1.0453604832670285e+00  5.3308506591349936e-01
8.9999999999998508e+00  1.0704426364694999e+00  5.3308506591349936e-01
9.9999999999998295e+00  1.1032598326354208e+00  5.3308506591349936e-01
1.0999999999999799e+01  1.1462549229362300e+00  5.3308506591349936e-01
1.1999999999999799e+01  1.2029756660263760e+00  5.3308506591349936e-01
1.2999999999999799e+01  1.2785651904132789e+00  5.3308506591349936e-01
1.3999999999999700e+01  1.3805427939038462e+00  5.3308506591349936e-01
1.4999999999999700e+01  1.5202041155356365e+00  5.3308506591349936e-01
1.5999999999999700e+01  1.7155031400784990e+00  5.3308506591349936e-01
1.6999999999999901e+01  1.9975841595509434e+00  5.3308506591349936e-01
1.8000000000000000e+01  2.4263792944556846e+00  5.3308506591349936e-01
1.9000000000000199e+01  3.1302239412331425e+00  5.3308506591349936e-01
2.0000000000000298e+01  4.4205786879290025e+00  5.3308506591349936e-01
2.1000000000000501e+01  6.8739877554859525e+00  3.2190533837605115e+00
2.2000000000000600e+01  6.2435872284997673e+00  2.7816011014342084e+00
2.3000000000000799e+01  5.6483498786912563e+00  2.4066558099362694e+00
2.4000000000000998e+01  5.1075166201837456e+00  2.0317307123484647e+00
2.5000000000001101e+01  4.6305633140874747e+00  1.7193180879348648e+00
2.6000000000001300e+01  4.2219813380681828e+00  1.4694147431885933e+00
