# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  1.4131009833497059e-03  8.0387443483487660e-17  7.1892175812805851e-05  2.5150035681835375e-17
1.0000000000000000e+00  1.3184967562057802e-03  -1.1468651312633627e-14  7.1514632516010698e-05  8.2460450329183847e-16
2.0000000000000000e+00  1.1990603585475298e-03  -1.4627644642114656e-14  6.9945584813624538e-05  7.0709264053314113e-17
2.9999999999999800e+00  1.0473036107607962e-03  -2.3533235745654785e-14  6.7918773037495652e-05  5.1997785951861322e-16
3.9999999999999600e+00  8.5425116054823052e-04  -8.7954698191403650e-16  6.5639493700983469e-05  -1.2580353776254114e-16
4.9999999999999396e+00  6.0814609661264296e-04  -1.2501735768053828e-14  6.2973645803191233e-05  2.4918654115273113e-15
5.9999999999999201e+00  2.9550317431221854e-04  3.3433256067675187e-14  5.9836646263392703e-05  -4.9141295550241140e-16
6.9999999999998996e+00  -1.0110304316649871e-04  -2.9140248695515331e-14  5.6043339380788289e-05  3.7345421048573382e-15
7.9999999999998703e+00  -6.0227412703151852e-04  5.1495889661654355e-14  5.1521940596311325e-05  4.7868276126691576e-15
8.9999999999998508e+00  -1.2294233492062714e-03  -2.2306969081524336e-14  4.6023752266476674e-05  5.3144766996936539e-16
9.9999999999998295e+00  -2.0030761449050709e-03  4.4592361600139035e-14  3.9482736376985063e-05  6.5772526907686373e-16
1.0999999999999799e+01  -2.9404515361484665e-03  -2.0762955086856725e-14  3.1447805122118964e-05  -9.0160141119944885e-16
1.1999999999999799e+01  -4.0412003790083351e-03  1.4376594393145082e-14  2.1713459229589066e-05  1.7619258480880116e-15
1.2999999999999799e+01  -5.2923799840950518e-03  4.0573667952294962e-14  9.7599076451343403e-06  2.1199958950475428e-15
1.3999999999999700e+01  -6.6423943683388822e-03  5.3829664067183528e-14  -4.9153923760228511e-06  -7.6544191544769801e-16
1.4999999999999700e+01  -8.0012047548185996e-03  -3.0623178818201831e-14  -2.3462107306890766e-05  -1.0800971398031998e-15
1.5999999999999700e+01  -9.2478023399197862e-03  3.1596929694310388e-14  -4.5703009655994943e-05  1.3957391430665921e-15
1.6999999999999901e+01  -1.0231503834136542e-02  4.9700800404075445e-14  -7.3344546245617310e-05  -6.8607391912962275e-16
1.8000000000000000e+01  -1.0791462271023951e-02  9.7823432684809641e-14  -1.0809661020613518e-04  2.0664608423173175e-15
1.9000000000000199e+01  -1.0782352111469152e-02  1.3457963127287914e-14  -1.5240621416008233e-04  1.6981147057926216e-16
2.0000000000000298e+01  -1.0098309844380440e-02  -9.6287040438185212e-15  -2.0749797003546245e-04  7.4987977263897117e-16
2.1000000000000501e+01  -8.7148241023917196e-03  -4.0206791804227099e-14  -2.7818190433911364e-04  2.2156778327837002e-15
2.2000000000000600e+01  -6.6265360162998154e-03  -5.4854104862396910e-15  -3.6765534373849989e-04  2.0994330204718932e-15
2.3000000000000799e+01  -3.9258201786344406e-03  -2.6897497094044621e-15  -4.8189124592629877e-04  1.1283172944679274e-15
2.4000000000000998e+01  -7.4993162274222618e-04  -2.6178993852648974e-15  -6.2667549954240499e-04  -1.0598944982484140e-15
2.5000000000001101e+01  2.7430663505601518e-03  5.1061654998548771e-15  -8.1150171735248704e-04  2.4463113137435819e-15
2.6000000000001300e+01  6.3400646399458908e-03  3.1161370635634768e-14  -1.0446392274011834e-03  1.1900564920175276e-15
