# GLUED SERIES: level 3 for t < 36.0, level 5 for t >= 36.0 (the finer grid wins the overlap).
# leg 1 v2_spiral_d12_p012_L128_lvl3_t050   rows used 3600 of 5002  (t 0.00-50.01)
# leg 2 v2_spiral_d12_p012_L128_lvl5_t150_prof_r03600  rows used 2444 of 2444  (t 36.01-60.44)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
      0.0000000000e+00      2.0188051901e-01      3.4750682678e-07      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0441482811e-01      9.0441482811e-01      0.0000000000e+00      0.0000000000e+00
      1.0000000000e-02      2.0189104558e-01      3.5130498894e-07      7.0717794487e-05      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0438000884e-01      9.0438000884e-01     -1.0913629460e-06      1.0913629460e-06
      2.0000000000e-02      2.0190150970e-01      3.5509783205e-07      1.3938509332e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0434539609e-01      9.0434539609e-01     -2.1827602257e-06      2.1827602258e-06
      3.0000000000e-02      2.0191191196e-01      3.5888538949e-07      2.0609249682e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0431098776e-01      9.0431098776e-01     -3.2741958164e-06      3.2741958165e-06
      4.0000000000e-02      2.0192225296e-01      3.6266769422e-07      2.7090825361e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0427678178e-01      9.0427678178e-01     -4.3656742699e-06      4.3656742700e-06
      5.0000000000e-02      2.0193253327e-01      3.6644477882e-07      3.3390275575e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0424277611e-01      9.0424277611e-01     -5.4572006873e-06      5.4572006874e-06
      6.0000000000e-02      2.0194275348e-01      3.7021667552e-07      3.9514376260e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0420896873e-01      9.0420896873e-01     -6.5487806950e-06      6.5487806952e-06
      7.0000000000e-02      2.0195291416e-01      3.7398341620e-07      4.5469649883e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0417535766e-01      9.0417535766e-01     -7.6404204219e-06      7.6404204221e-06
      8.0000000000e-02      2.0196301586e-01      3.7774503246e-07      5.1262374868e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0414194093e-01      9.0414194093e-01     -8.7321264766e-06      8.7321264768e-06
      9.0000000000e-02      2.0197305913e-01      3.8150155561e-07      5.6898594686e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0410871660e-01      9.0410871660e-01     -9.8239059265e-06      9.8239059268e-06
      1.0000000000e-01      2.0198304452e-01      3.8525301664e-07      6.2384883189e-04      0.0000000000e+00      0.0000000000e+00      0.0000000000e+00     -9.0407568275e-01      9.0407568275e-01     -1.0915766277e-05      1.0915766278e-05
