#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            14.000000           14.000000           20.000000           20.000000           26.000000           26.000000           30.000000           30.000000
   0.0100000   -3.9080943299e-03   -1.9242640573e-03   -9.8289180618e-04   -8.4374660594e-04   -3.5186159286e-04   -4.3523217791e-04   -2.0030225967e-04   -2.9942199409e-04
   0.0200000   -3.9060839565e-03   -1.9230584680e-03   -9.8253461788e-04   -8.4381446292e-04   -3.5177197711e-04   -4.3524974208e-04   -2.0026179605e-04   -2.9959295509e-04
   0.0300000   -3.9040669235e-03   -1.9216284322e-03   -9.8217693934e-04   -8.4386806400e-04   -3.5168220526e-04   -4.3525969546e-04   -2.0022141560e-04   -2.9978249452e-04
   0.0400000   -3.9020436930e-03   -1.9199958336e-03   -9.8181868421e-04   -8.4390677382e-04   -3.5159224538e-04   -4.3526231166e-04   -2.0018119600e-04   -2.9998770331e-04
   0.0500000   -3.9000148818e-03   -1.9181841960e-03   -9.8145975086e-04   -8.4393028878e-04   -3.5150210025e-04   -4.3525788595e-04   -2.0014119758e-04   -3.0020583884e-04
   0.0600000   -3.8979812281e-03   -1.9162183353e-03   -9.8110002937e-04   -8.4393863123e-04   -3.5141177363e-04   -4.3524673460e-04   -2.0010147985e-04   -3.0043432625e-04
   0.0700000   -3.8959435426e-03   -1.9141240048e-03   -9.8073940919e-04   -8.4393213546e-04   -3.5132127057e-04   -4.3522919325e-04   -2.0006209981e-04   -3.0067075932e-04
   0.0800000   -3.8939026578e-03   -1.9119275406e-03   -9.8037778711e-04   -8.4391142727e-04   -3.5123059728e-04   -4.3520561516e-04   -2.0002311113e-04   -3.0091290035e-04
   0.0900000   -3.8918593794e-03   -1.9096555107e-03   -9.8001507490e-04   -8.4387739753e-04   -3.5113976101e-04   -4.3517636949e-04   -1.9998456355e-04   -3.0115867916e-04
   0.1000000   -3.8898144406e-03   -1.9073343727e-03   -9.7965120632e-04   -8.4383117090e-04   -3.5104876986e-04   -4.3514183953e-04   -1.9994650243e-04   -3.0140619119e-04
