# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
5.0499999999998501e+01  1.0536291362753082e-03  8.6974372755251376e-04  8.1817335028879101e-01  4.2726934011551645e+00  2.7429691235571668e-01
5.0999999999998401e+01  1.1427053323640485e-03  9.3842418027364485e-04  8.1396123204535575e-01  4.2558449281814230e+00  2.6214683706800607e-01
5.1499999999998302e+01  1.2274518098403567e-03  1.0038314695986616e-03  8.1068317198411011e-01  4.2427326879364404e+00  2.5041246809980738e-01
5.1999999999998202e+01  1.2996335658268111e-03  1.0598261827656030e-03  8.0836271540444726e-01  4.2334508616177891e+00  2.3658788198447969e-01
5.2499999999998103e+01  1.3629785970081792e-03  1.1091280442739400e-03  8.0671415461213647e-01  4.2268566184485454e+00  2.2315202315773111e-01
5.2999999999998003e+01  1.4177447379921278e-03  1.1515150060858374e-03  8.0539818625666615e-01  4.2215927450266646e+00  2.1096148370342896e-01
5.3499999999997897e+01  1.4613611246976899e-03  1.1852786225042935e-03  8.0453504641136575e-01  4.2181401856454634e+00  1.9913330824115782e-01
5.3999999999997797e+01  1.4915880177515345e-03  1.2091459962087572e-03  8.0434918352679352e-01  4.2173967341071741e+00  1.8716939981517033e-01
5.4499999999997698e+01  1.5071626867806302e-03  1.2218641735236516e-03  8.0470002391668327e-01  4.2188000956667331e+00  1.7517076427241826e-01
5.4999999999997598e+01  1.5088919245562051e-03  1.2236543465369151e-03  8.0536156026347872e-01  4.2214462410539149e+00  1.6293874560726185e-01
