# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.4394801287e-03    3.1281025957e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.4394801287e-03    3.1281025957e-01    5.0307262495e-02    0.0000000000e+00    5.0307262495e-02    0.0000000000e+00    5.0282036988e-02    0.0000000000e+00
   0.0500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.4035114299e-03    3.1289545996e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.4035114299e-03    3.1289545996e-01    5.0307274243e-02    0.0000000000e+00    5.0307274243e-02    0.0000000000e+00    5.0282048602e-02    0.0000000000e+00
   0.1000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.3673559399e-03    3.1298876663e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.3673559399e-03    3.1298876663e-01    5.0307285843e-02    0.0000000000e+00    5.0307285843e-02    0.0000000000e+00    5.0282060091e-02    0.0000000000e+00
   0.1500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.3310633477e-03    3.1310016411e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.3310633477e-03    3.1310016411e-01    5.0307296915e-02    0.0000000000e+00    5.0307296915e-02    0.0000000000e+00    5.0282071053e-02    0.0000000000e+00
   0.2000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.2947046330e-03    3.1323944217e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.2947046330e-03    3.1323944217e-01    5.0307307128e-02    0.0000000000e+00    5.0307307128e-02    0.0000000000e+00    5.0282081145e-02    0.0000000000e+00
   0.2500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.2583694950e-03    3.1341618589e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.2583694950e-03    3.1341618589e-01    5.0307316192e-02    0.0000000000e+00    5.0307316192e-02    0.0000000000e+00    5.0282090064e-02    0.0000000000e+00
   0.3000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.2221628587e-03    3.1363975022e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.2221628587e-03    3.1363975022e-01    5.0307323856e-02    0.0000000000e+00    5.0307323856e-02    0.0000000000e+00    5.0282097548e-02    0.0000000000e+00
   0.3500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.1862007729e-03    3.1391922462e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.1862007729e-03    3.1391922462e-01    5.0307329903e-02    0.0000000000e+00    5.0307329903e-02    0.0000000000e+00    5.0282103371e-02    0.0000000000e+00
   0.4000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.1506060203e-03    3.1426339387e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.1506060203e-03    3.1426339387e-01    5.0307334152e-02    0.0000000000e+00    5.0307334152e-02    0.0000000000e+00    5.0282107343e-02    0.0000000000e+00
   0.4500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.1155037540e-03    3.1468070061e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.1155037540e-03    3.1468070061e-01    5.0307336455e-02    0.0000000000e+00    5.0307336455e-02    0.0000000000e+00    5.0282109308e-02    0.0000000000e+00
   0.5000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.0810174465e-03    3.1517921489e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.0810174465e-03    3.1517921489e-01    5.0307336694e-02    0.0000000000e+00    5.0307336694e-02    0.0000000000e+00    5.0282109143e-02    0.0000000000e+00
   0.5500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.0472653850e-03    3.1576661468e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.0472653850e-03    3.1576661468e-01    5.0307334785e-02    0.0000000000e+00    5.0307334785e-02    0.0000000000e+00    5.0282106758e-02    0.0000000000e+00
   0.6000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    2.0143578937e-03    3.1645018041e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    2.0143578937e-03    3.1645018041e-01    5.0307330673e-02    0.0000000000e+00    5.0307330673e-02    0.0000000000e+00    5.0282102091e-02    0.0000000000e+00
   0.6500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.9823953911e-03    3.1723680488e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.9823953911e-03    3.1723680488e-01    5.0307324329e-02    0.0000000000e+00    5.0307324329e-02    0.0000000000e+00    5.0282095110e-02    0.0000000000e+00
   0.7000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.9514673275e-03    3.1813301861e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.9514673275e-03    3.1813301861e-01    5.0307315751e-02    0.0000000000e+00    5.0307315751e-02    0.0000000000e+00    5.0282085812e-02    0.0000000000e+00
   0.7500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.9216519790e-03    3.1914502941e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.9216519790e-03    3.1914502941e-01    5.0307304961e-02    0.0000000000e+00    5.0307304961e-02    0.0000000000e+00    5.0282074216e-02    0.0000000000e+00
   0.8000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.8930170195e-03    3.2027877351e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.8930170195e-03    3.2027877351e-01    5.0307292003e-02    0.0000000000e+00    5.0307292003e-02    0.0000000000e+00    5.0282060363e-02    0.0000000000e+00
   0.8500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.8656207466e-03    3.2153997515e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.8656207466e-03    3.2153997515e-01    5.0307276939e-02    0.0000000000e+00    5.0307276939e-02    0.0000000000e+00    5.0282044317e-02    0.0000000000e+00
   0.9000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.8395138047e-03    3.2293421071e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.8395138047e-03    3.2293421071e-01    5.0307259850e-02    0.0000000000e+00    5.0307259850e-02    0.0000000000e+00    5.0282026160e-02    0.0000000000e+00
   0.9500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.8147412304e-03    3.2446697353e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.8147412304e-03    3.2446697353e-01    5.0307240831e-02    0.0000000000e+00    5.0307240831e-02    0.0000000000e+00    5.0282005987e-02    0.0000000000e+00
   1.0000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.7913447222e-03    3.2614373544e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.7913447222e-03    3.2614373544e-01    5.0307219990e-02    0.0000000000e+00    5.0307219990e-02    0.0000000000e+00    5.0281983911e-02    0.0000000000e+00
   1.0500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.7693652634e-03    3.2797000155e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.7693652634e-03    3.2797000155e-01    5.0307197449e-02    0.0000000000e+00    5.0307197449e-02    0.0000000000e+00    5.0281960053e-02    0.0000000000e+00
   1.1000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.7488448706e-03    3.2995135744e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.7488448706e-03    3.2995135744e-01    5.0307173333e-02    0.0000000000e+00    5.0307173333e-02    0.0000000000e+00    5.0281934547e-02    0.0000000000e+00
   1.1500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.7298280598e-03    3.3209350552e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.7298280598e-03    3.3209350552e-01    5.0307147781e-02    0.0000000000e+00    5.0307147781e-02    0.0000000000e+00    5.0281907534e-02    0.0000000000e+00
   1.2000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.7123630474e-03    3.3440228951e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.7123630474e-03    3.3440228951e-01    5.0307120932e-02    0.0000000000e+00    5.0307120932e-02    0.0000000000e+00    5.0281879158e-02    0.0000000000e+00
   1.2500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6965024392e-03    3.3688370702e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6965024392e-03    3.3688370702e-01    5.0307092932e-02    0.0000000000e+00    5.0307092932e-02    0.0000000000e+00    5.0281849572e-02    0.0000000000e+00
   1.3000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6823033676e-03    3.3954391084e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6823033676e-03    3.3954391084e-01    5.0307063927e-02    0.0000000000e+00    5.0307063927e-02    0.0000000000e+00    5.0281818927e-02    0.0000000000e+00
   1.3500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6698270826e-03    3.4238920056e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6698270826e-03    3.4238920056e-01    5.0307034065e-02    0.0000000000e+00    5.0307034065e-02    0.0000000000e+00    5.0281787379e-02    0.0000000000e+00
   1.4000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6591380248e-03    3.4542600622e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6591380248e-03    3.4542600622e-01    5.0307003493e-02    0.0000000000e+00    5.0307003493e-02    0.0000000000e+00    5.0281755080e-02    0.0000000000e+00
   1.4500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6503023181e-03    3.4866086640e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6503023181e-03    3.4866086640e-01    5.0306972356e-02    0.0000000000e+00    5.0306972356e-02    0.0000000000e+00    5.0281722184e-02    0.0000000000e+00
   1.5000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6433858600e-03    3.5210040349e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6433858600e-03    3.5210040349e-01    5.0306940797e-02    0.0000000000e+00    5.0306940797e-02    0.0000000000e+00    5.0281688838e-02    0.0000000000e+00
   1.5500000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6384520797e-03    3.5575129871e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6384520797e-03    3.5575129871e-01    5.0306908952e-02    0.0000000000e+00    5.0306908952e-02    0.0000000000e+00    5.0281655189e-02    0.0000000000e+00
   1.6000000    5.0000000000e-01    0.0000000000e+00    0.0000000000e+00    2.5000000000e-01    1.6355594510e-03    3.5962026993e-01    0.0000000000e+00    0.0000000000e+00   -2.5000000000e-01    1.6355594510e-03    3.5962026993e-01    5.0306876957e-02    0.0000000000e+00    5.0306876957e-02    0.0000000000e+00    5.0281621378e-02    0.0000000000e+00
