# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.2103480275074651e-03  -3.6358042227943588e-17  1.6328402244759243e-04  -2.6591011192272657e-17
5.0000000000000000e-01  3.1346124248895239e-03  2.0892237050616769e-16  1.6254553814414407e-04  -3.3111589934244469e-16
1.0000000000000000e+00  3.0504328150890102e-03  -1.1584732400259611e-14  1.6129557051571222e-04  2.3633013321783030e-16
1.5000000000000000e+00  2.9568802739769100e-03  -4.0771761509496296e-16  1.5974422120149337e-04  -2.9255551851208072e-16
2.0000000000000000e+00  2.8533594076359465e-03  -7.4733801639541644e-15  1.5798693056929682e-04  1.3606639326508554e-15
2.4999999999999898e+00  2.7377543689908941e-03  -3.8282694207617332e-14  1.5607429305656263e-04  2.0853607054266052e-16
2.9999999999999800e+00  2.6095580496140044e-03  -3.0182191178306818e-14  1.5400378176585219e-04  9.6080376575153779e-16
3.4999999999999698e+00  2.4666040040174425e-03  -1.2444767303254264e-14  1.5180823333291245e-04  8.9175099291340706e-17
3.9999999999999600e+00  2.3077868058418260e-03  1.8787656638221371e-14  1.4944021013557865e-04  1.5391403920822369e-15
4.4999999999999503e+00  2.1311495051931171e-03  1.1596116523070708e-14  1.4686648551038960e-04  -7.8389087620122852e-16
4.9999999999999396e+00  1.9348751930695818e-03  1.5285710726147504e-14  1.4407984426404176e-04  1.6244641384415308e-15
5.4999999999999298e+00  1.7163848720608426e-03  1.2948645180719219e-14  1.4107035249109122e-04  1.9071216799182509e-15
5.9999999999999201e+00  1.4750786925435784e-03  1.9866373425340457e-14  1.3780449826063023e-04  4.5099263424930357e-16
6.4999999999999103e+00  1.2071880205497142e-03  -1.0276501024653658e-14  1.3422898976845260e-04  1.2265947636660567e-15
6.9999999999998996e+00  9.1102180237290762e-04  6.7868529298310918e-14  1.3033801180814029e-04  1.4342724192562342e-15
7.4999999999998801e+00  5.8380920882759554e-04  2.7398618990997006e-15  1.2611569620484063e-04  2.3090028144901581e-15
7.9999999999998703e+00  2.2423541188173373e-04  -2.9882883616065038e-14  1.2150425777579058e-04  -9.6690081478499265e-16
8.4999999999998597e+00  -1.7098720342479100e-04  -3.0199125060988326e-14  1.1644081871648650e-04  1.0452540093839756e-15
8.9999999999998508e+00  -6.0255136930511199e-04  -7.0739865957417537e-14  1.1090524510162041e-04  -2.4531244116742933e-15
9.4999999999998401e+00  -1.0736191723231569e-03  3.2184397494631166e-14  1.0490157119742010e-04  3.3151556654465071e-15
