# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.8127347296999807e+00  1.5943626273530123e+00
1.0000000000000000e+00  3.8201002904298518e+00  1.5943626273530123e+00
2.0000000000000000e+00  3.8252547205863761e+00  1.5943626273530123e+00
2.9999999999999800e+00  3.8304832777185034e+00  1.5943626273530123e+00
3.9999999999999600e+00  3.8350348933057683e+00  1.5943626273530123e+00
4.9999999999999396e+00  3.8387472963942320e+00  1.5943626273530123e+00
5.9999999999999201e+00  3.8423416162911002e+00  1.5943626273530123e+00
6.9999999999998996e+00  3.8459831790808559e+00  1.5943626273530123e+00
7.9999999999998703e+00  3.8498747090579957e+00  1.5943626273530123e+00
8.9999999999998508e+00  3.8542066527011318e+00  1.5943626273530123e+00
9.9999999999998295e+00  3.8591897920973288e+00  1.5943626273530123e+00
1.0999999999999799e+01  3.8650659087058648e+00  1.5943626273530123e+00
1.1999999999999799e+01  3.8721008044373706e+00  1.5943626273530123e+00
1.2999999999999799e+01  3.8806102509467451e+00  1.5943626273530123e+00
1.3999999999999700e+01  3.8909816410944016e+00  1.5943626273530123e+00
1.4999999999999700e+01  3.9036816885902366e+00  1.5943626273530123e+00
1.5999999999999700e+01  3.9192807854051437e+00  1.5943626273530123e+00
1.6999999999999901e+01  3.9380957503076970e+00  1.6568395177264454e+00
1.8000000000000000e+01  3.9604351203899801e+00  1.6568395177264454e+00
1.9000000000000199e+01  3.9879546959805796e+00  1.6568395177264454e+00
2.0000000000000298e+01  4.0219206495528983e+00  1.6568395177264454e+00
2.1000000000000501e+01  4.0621216077789919e+00  1.7193180879348648e+00
2.2000000000000600e+01  4.1110162034808573e+00  1.7193180879348648e+00
2.3000000000000799e+01  4.1691440595870066e+00  1.7817981612685541e+00
2.4000000000000998e+01  4.2389723198541347e+00  1.8442795849599376e+00
2.5000000000001101e+01  4.3214536820610894e+00  1.9067622262621000e+00
2.6000000000001300e+01  4.4178545876504387e+00  1.9692459692735187e+00
2.7000000000001400e+01  4.5296139213370932e+00  2.0317307123484647e+00
2.8000000000001599e+01  4.6583008330520634e+00  2.0942163659708135e+00
2.9000000000001702e+01  4.8041115481515382e+00  2.2191900971976239e+00
