# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.1519298406579299e-03  -5.7786281727582878e-17  1.6328402244772885e-04  -2.6298387778775898e-17
5.0000000000000000e-01  3.0749387887725353e-03  5.4044344276497555e-15  1.6254553814450123e-04  -2.0157147448276005e-16
1.0000000000000000e+00  2.9888182233659124e-03  -5.6695659045357186e-15  1.6129557051724119e-04  1.1051350035901184e-15
1.5000000000000000e+00  2.8934232886324604e-03  -2.4687217398925050e-14  1.5974422120370170e-04  -1.8472240097509591e-16
2.0000000000000000e+00  2.7882734662166560e-03  5.7812726096196157e-15  1.5798693057048215e-04  1.2101856178953728e-15
2.4999999999999898e+00  2.6713293468589301e-03  4.6405004947187856e-15  1.5607429305181174e-04  -3.0411156254169154e-16
2.9999999999999800e+00  2.5421435559350495e-03  -2.8959785416081407e-15  1.5400378176889460e-04  -2.3291394346243530e-16
3.4999999999999698e+00  2.3985988293932603e-03  -2.3672429576467036e-14  1.5180823333024572e-04  1.5645116758304634e-15
3.9999999999999600e+00  2.2398520827925606e-03  -1.5648081585378261e-14  1.4944021015477694e-04  -6.7841621602675491e-16
4.4999999999999503e+00  2.0639654099651270e-03  2.8598837572202038e-14  1.4686648556700295e-04  -9.9676349073603504e-16
4.9999999999999396e+00  1.8693026228599789e-03  -1.4951432561645384e-14  1.4407984439063730e-04  3.5859986854958059e-16
5.4999999999999298e+00  1.6536386208777143e-03  -3.0700477086204568e-14  1.4107035285191856e-04  2.3745139308175818e-16
5.9999999999999201e+00  1.4163569572229625e-03  -1.6692812022521715e-14  1.3780449923664210e-04  3.6069151053370668e-16
6.4999999999999103e+00  1.1540297619572464e-03  9.2674230512930847e-15  1.3422899208863579e-04  1.6007731563024200e-15
6.9999999999998996e+00  8.6503141626989935e-04  6.3030615069740309e-14  1.3033801694059533e-04  -2.2789590852466401e-15
7.4999999999998801e+00  5.4643640685979810e-04  -5.6017947984259020e-15  1.2611570663593346e-04  -4.7234262908044024e-17
