# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1938162493e-01    4.1067702600e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0441482811e-01    9.0441482811e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1943815353e-01    4.3327684960e-07    5.5536871535e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0424277606e-01    9.0424277606e-01   -6.7243730693e-06    6.7243730694e-06
   0.1000000    2.1949304717e-01    4.5572238092e-07    1.0154144233e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0407568279e-01    9.0407568279e-01   -1.3453901765e-05    1.3453901765e-05
   0.1500000    2.1954637876e-01    4.7801825874e-07    1.3975479923e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0391330618e-01    9.0391330618e-01   -2.0190269110e-05    2.0190269110e-05
   0.2000000    2.1959821560e-01    5.0016884812e-07    1.7158462347e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0375542009e-01    9.0375542009e-01   -2.6934921346e-05    2.6934921346e-05
   0.2500000    2.1964861873e-01    5.2217809098e-07    1.9818921243e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0360181643e-01    9.0360181643e-01   -3.3689093445e-05    3.3689093445e-05
   0.3000000    2.1969764197e-01    5.4404932724e-07    2.2061874537e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0345230774e-01    9.0345230774e-01   -4.0453830297e-05    4.0453830297e-05
   0.3500000    2.1974533071e-01    5.6578506349e-07    2.3959299445e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0330673062e-01    9.0330673062e-01   -4.7244452954e-05    4.7244452954e-05
   0.4000000    2.1979171997e-01    5.8738667020e-07    2.5571064468e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0316495059e-01    9.0316495059e-01   -5.4060401722e-05    5.4060401722e-05
   0.4500000    2.1983683239e-01    6.0885405852e-07    2.6949057685e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0302686698e-01    9.0302686698e-01   -6.0895312560e-05    6.0895312560e-05
