# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time              L2_Ham              L2_Mom
   0.0000000    3.0799387494e-03    0.0000000000e+00
   0.0500000    3.5339749559e-03    6.4412431279e-07
   0.1000000    3.5341575778e-03    1.5679323382e-06
   0.1500000    3.5344109594e-03    2.7005995557e-06
   0.2000000    3.5346996709e-03    3.9089046273e-06
   0.2500000    3.5350033392e-03    5.1020850963e-06
   0.3000000    3.5353114654e-03    6.2263735377e-06
   0.3500000    3.5356197862e-03    7.2528996625e-06
   0.4000000    3.5359278241e-03    8.1687423021e-06
   0.4500000    3.5362372786e-03    8.9709526866e-06
   0.5000000    3.5365509891e-03    9.6626409564e-06
   0.5500000    3.5368722762e-03    1.0250425187e-05
   0.6000000    3.5372045341e-03    1.0742770646e-05
   0.6500000    3.5375509860e-03    1.1148915641e-05
   0.7000000    3.5379145463e-03    1.1478187465e-05
   0.7500000    3.5382977485e-03    1.1739579828e-05
   0.8000000    3.5387027090e-03    1.1941501767e-05
   0.8500000    3.5391311124e-03    1.2091638376e-05
   0.9000000    3.5395842080e-03    1.2196893383e-05
   0.9500000    3.5400628215e-03    1.2263385288e-05
   1.0000000    3.5405673789e-03    1.2296478684e-05
   1.0500000    3.5410979389e-03    1.2300835767e-05
   1.1000000    3.5416542242e-03    1.2280480809e-05
   1.1500000    3.5422356503e-03    1.2238872683e-05
   1.2000000    3.5428413549e-03    1.2178977501e-05
   1.2500000    3.5434702289e-03    1.2103340102e-05
   1.3000000    3.5441209498e-03    1.2014152936e-05
   1.3500000    3.5447920142e-03    1.1913319411e-05
   1.4000000    3.5454817660e-03    1.1802509047e-05
   1.4500000    3.5461884212e-03    1.1683204096e-05
   1.5000000    3.5469100912e-03    1.1556741687e-05
   1.5500000    3.5476448079e-03    1.1424349581e-05
   1.6000000    3.5483905465e-03    1.1287172073e-05
   1.6500000    3.5491452476e-03    1.1146288932e-05
   1.7000000    3.5499068367e-03    1.1002730813e-05
   1.7500000    3.5506732433e-03    1.0857490213e-05
   1.8000000    3.5514424170e-03    1.0711526437e-05
   1.8500000    3.5522123435e-03    1.0565767622e-05
   1.9000000    3.5529810590e-03    1.0421111862e-05
   1.9500000    3.5537466636e-03    1.0278424289e-05
   2.0000000    3.5545073328e-03    1.0138531872e-05
   2.0500000    3.5552613271e-03    1.0002219060e-05
   2.1000000    3.5560070006e-03    9.8702223709e-06
   2.1500000    3.5567428079e-03    9.7432223110e-06
   2.2000000    3.5574673095e-03    9.6218361120e-06
   2.2500000    3.5581791757e-03    9.5066117984e-06
   2.3000000    3.5588771901e-03    9.3980216109e-06
   2.3500000    3.5595602507e-03    9.2964561286e-06
   2.4000000    3.5602273708e-03    9.2022209264e-06
   2.4500000    3.5608776788e-03    9.1155335764e-06
   2.5000000    3.5615104173e-03    9.0365222320e-06
   2.5500000    3.5621249407e-03    8.9652265918e-06
   2.6000000    3.5627207125e-03    8.9016013168e-06
   2.6500000    3.5632973028e-03    8.8455200774e-06
   2.7000000    3.5638543838e-03    8.7967806292e-06
   2.7500000    3.5643917262e-03    8.7551139355e-06
   2.8000000    3.5649091946e-03    8.7201956908e-06
   2.8500000    3.5654067428e-03    8.6916566729e-06
   2.9000000    3.5658844092e-03    8.6690916870e-06
   2.9500000    3.5663423108e-03    8.6520696490e-06
   3.0000000    3.5667806390e-03    8.6401451071e-06
   3.0500000    3.5671996538e-03    8.6328680536e-06
   3.1000000    3.5675996793e-03    8.6297923427e-06
   3.1500000    3.5679810980e-03    8.6304835516e-06
   3.2000000    3.5683443466e-03    8.6345247207e-06
   3.2500000    3.5686899104e-03    8.6415208136e-06
   3.3000000    3.5690183190e-03    8.6511043412e-06
   3.3500000    3.5693301413e-03    8.6629398246e-06
   3.4000000    3.5696259811e-03    8.6767248953e-06
   3.4500000    3.5699064726e-03    8.6921891694e-06
   3.5000000    3.5701722764e-03    8.7090948789e-06
   3.5500000    3.5704240768e-03    8.7272375986e-06
   3.6000000    3.5706625783e-03    8.7464451175e-06
   3.6500000    3.5708885029e-03    8.7665752756e-06
