# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.9677617753409899e+00  1.6095266918802558e+00
1.0000000000000000e+00  3.9604804748443323e+00  1.6407738027756904e+00
2.0000000000000000e+00  3.9549183945478843e+00  1.6407738027756904e+00
2.9999999999999800e+00  3.9493480528399552e+00  1.6407738027756904e+00
3.9999999999999600e+00  3.9442483560578752e+00  1.6407738027756904e+00
4.9999999999999396e+00  3.9398032106718266e+00  1.6407738027756904e+00
5.9999999999999201e+00  3.9352481851956558e+00  1.6407738027756904e+00
6.9999999999998996e+00  3.9304113015165663e+00  1.6407738027756904e+00
7.9999999999998703e+00  3.9250434581991560e+00  1.6407738027756904e+00
8.9999999999998508e+00  3.9188977131059008e+00  1.6407738027756904e+00
9.9999999999998295e+00  3.9116968939252570e+00  1.6407738027756904e+00
1.0999999999999799e+01  3.9031229026306935e+00  1.6407738027756904e+00
1.1999999999999799e+01  3.8928286439959949e+00  1.6407738027756904e+00
1.2999999999999799e+01  3.8804048120397168e+00  1.6407738027756904e+00
1.3999999999999700e+01  3.8652904345032568e+00  1.6095266918802558e+00
1.4999999999999700e+01  3.8466080220323744e+00  1.6095266918802558e+00
1.5999999999999700e+01  3.8239800426918444e+00  1.6095266918802558e+00
1.6999999999999901e+01  3.7960878728602832e+00  1.5782796953883047e+00
1.8000000000000000e+01  3.7620726782802087e+00  1.5470328202320078e+00
1.9000000000000199e+01  3.7202626606550617e+00  1.5157860739151154e+00
2.0000000000000298e+01  3.6687645576972594e+00  1.4845394645731045e+00
2.1000000000000501e+01  3.6055502233704249e+00  1.4532930010410838e+00
2.2000000000000600e+01  3.5279897822290618e+00  1.3908005507171042e+00
2.3000000000000799e+01  3.4328889846956341e+00  1.3283088108098207e+00
2.4000000000000998e+01  3.3166523116128874e+00  1.2345727689670625e+00
2.5000000000001101e+01  3.1757328601966748e+00  1.1408390210169881e+00
2.6000000000001300e+01  3.0074447278276302e+00  1.0158653561742323e+00
2.7000000000001400e+01  2.8123267353992332e+00  8.5965904396743242e-01
2.8000000000001599e+01  2.5981499092937326e+00  7.0347213653065177e-01
2.9000000000001702e+01  2.3827734533148655e+00  5.4732124650428104e-01
3.0000000000001901e+01  2.2103458213621798e+00  5.1609826765355449e-01
3.1000000000002000e+01  2.1062185560399631e+00  5.1609826765355449e-01
3.2000000000002203e+01  2.0436213458419910e+00  5.1609826765355449e-01
3.3000000000001997e+01  2.0047110916928190e+00  5.1609826765355449e-01
3.4000000000001798e+01  1.9789153669937074e+00  5.1609826765355449e-01
3.5000000000001599e+01  1.9601484916008347e+00  5.1609826765355449e-01
3.6000000000001400e+01  1.9449059707864236e+00  5.1609826765355449e-01
3.7000000000001201e+01  1.9312115905345790e+00  5.1609826765355449e-01
3.8000000000001002e+01  1.9180250025734877e+00  5.1609826765355449e-01
3.9000000000000803e+01  1.9049267263965688e+00  5.1609826765355449e-01
4.0000000000000597e+01  1.8919048915726493e+00  5.1609826765355449e-01
4.1000000000000398e+01  1.8792189277505289e+00  5.1609826765355449e-01
4.2000000000000199e+01  1.8672726661015271e+00  5.1609826765355449e-01
4.3000000000000000e+01  1.8564981985688618e+00  5.1609826765355449e-01
4.3999999999999801e+01  1.8472804700378322e+00  5.1609826765355449e-01
4.4999999999999602e+01  1.8398794653253607e+00  5.1609826765355449e-01
4.5999999999999403e+01  1.8344111307797537e+00  5.1609826765355449e-01
4.6999999999999197e+01  1.8308556800683722e+00  5.1609826765355449e-01
4.7999999999998998e+01  1.8290718477615235e+00  5.1609826765355449e-01
4.8999999999998799e+01  1.8288390662765432e+00  5.1609826765355449e-01
4.9999999999998600e+01  1.8298972385835290e+00  5.1609826765355449e-01
5.0999999999998401e+01  1.8319712414334410e+00  5.1609826765355449e-01
5.1999999999998202e+01  1.8347934440866995e+00  5.1609826765355449e-01
5.2999999999998003e+01  1.8381377044780236e+00  5.1609826765355449e-01
5.3999999999997797e+01  1.8417986563751978e+00  5.1609826765355449e-01
5.4999999999997598e+01  1.8456104569469478e+00  5.1609826765355449e-01
5.5999999999997399e+01  1.8494680884614076e+00  5.1609826765355449e-01
5.6999999999997200e+01  1.8532585749752351e+00  5.1609826765355449e-01
5.7999999999997002e+01  1.8569463232155292e+00  5.1609826765355449e-01
5.8999999999996803e+01  1.8605081531998424e+00  5.1609826765355449e-01
5.9999999999996597e+01  1.8639208633130804e+00  5.1609826765355449e-01
6.0999999999996398e+01  1.8672062828913483e+00  5.1609826765355449e-01
6.1999999999996199e+01  1.8703878955519120e+00  5.1609826765355449e-01
6.2999999999996000e+01  1.8735043271138268e+00  5.1609826765355449e-01
6.3999999999995801e+01  1.8765747762506508e+00  5.1609826765355449e-01
6.4999999999996305e+01  1.8796014917744359e+00  5.1609826765355449e-01
6.5999999999996902e+01  1.8826501946823417e+00  5.1609826765355449e-01
6.6999999999997399e+01  1.8857807820680559e+00  5.1609826765355449e-01
6.7999999999997897e+01  1.8888727220701309e+00  5.1609826765355449e-01
6.8999999999998394e+01  1.8920268536779874e+00  5.1609826765355449e-01
6.9999999999998906e+01  1.8952359162442647e+00  5.1609826765355449e-01
7.0999999999999403e+01  1.8984933502238097e+00  5.1609826765355449e-01
7.1999999999999901e+01  1.9017347370376827e+00  5.1609826765355449e-01
7.3000000000000398e+01  1.9049944900825631e+00  5.1609826765355449e-01
7.4000000000000995e+01  1.9083955264162342e+00  5.1609826765355449e-01
