# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  64.015625  64.000000  64.000000  3.9549124278e+00  1.610000  1.681770e-02  -1.7742  0  nan  nan  nan  +nan  +5.164111e-03  +2.737526e-04  0  0  0
0.0000000000000000e+00  B  63.984375  64.000000  64.000000  3.9549124278e+00  1.610000  1.681770e-02  -1.7742  0  nan  nan  nan  +nan  +5.164111e-03  +2.737526e-04  0  0  0
0.0000000000000000e+00  C  64.000000  64.000000  64.000000  3.9552251163e+00  1.610000  1.689809e-02  -1.7722  0  nan  nan  nan  +nan  +1.476087e-02  +1.354097e-02  0  0  0
1.0000000000000000e+00  A  64.015625  64.000000  64.000000  3.9479968747e+00  1.630000  1.503969e-02  -1.8228  0  nan  nan  nan  +nan  -3.161121e-03  -6.722885e-03  2  0  0
1.0000000000000000e+00  B  63.984375  64.000000  64.000000  3.9479968747e+00  1.630000  1.503969e-02  -1.8228  0  nan  nan  nan  +nan  -3.161121e-03  -6.722885e-03  2  0  0
1.0000000000000000e+00  C  64.000000  64.000000  64.000000  3.9486417168e+00  1.610000  1.520548e-02  -1.8180  0  nan  nan  nan  +nan  +1.182817e-02  +3.174572e-03  0  0  0
2.0000000000000000e+00  A  64.015625  64.000000  64.000000  3.9402512888e+00  1.650000  1.304828e-02  -1.8844  0  nan  nan  nan  +nan  -2.648710e-03  -4.547285e-03  1  0  0
2.0000000000000000e+00  B  63.984375  64.000000  64.000000  3.9402512888e+00  1.650000  1.304828e-02  -1.8844  0  nan  nan  nan  +nan  -2.648710e-03  -4.547285e-03  1  0  0
2.0000000000000000e+00  C  64.000000  64.000000  64.000000  3.9411527921e+00  1.610000  1.328006e-02  -1.8768  0  nan  nan  nan  +nan  +1.639257e-02  +2.906987e-03  0  0  0
2.9999999999999800e+00  A  64.015625  64.000000  64.000000  3.9339920383e+00  1.650000  1.143901e-02  -1.9416  0  nan  nan  nan  +nan  -2.185797e-03  -2.805532e-03  1  0  0
2.9999999999999800e+00  B  63.984375  64.000000  64.000000  3.9339920383e+00  1.650000  1.143901e-02  -1.9416  0  nan  nan  nan  +nan  -2.185797e-03  -2.805532e-03  1  0  0
2.9999999999999800e+00  C  64.000000  64.000000  64.000000  3.9350856246e+00  1.610000  1.172018e-02  -1.9311  0  nan  nan  nan  +nan  +1.915152e-02  +3.157750e-03  0  0  0
3.9999999999999600e+00  A  64.015625  64.000000  64.000000  3.9285585355e+00  1.650000  1.004205e-02  -1.9982  0  nan  nan  nan  +nan  -2.144643e-03  -1.876937e-03  1  0  0
3.9999999999999600e+00  B  63.984375  64.000000  64.000000  3.9285585355e+00  1.650000  1.004205e-02  -1.9982  0  nan  nan  nan  +nan  -2.144643e-03  -1.876937e-03  1  0  0
3.9999999999999600e+00  C  64.000000  64.000000  64.000000  3.9297804234e+00  1.610000  1.035620e-02  -1.9848  0  nan  nan  nan  +nan  +2.080218e-02  +3.075962e-03  0  0  0
4.9999999999999396e+00  A  64.015625  64.000000  64.000000  3.9234216548e+00  1.650000  8.721341e-03  -2.0594  0  nan  nan  nan  +nan  -2.429358e-03  -1.349697e-03  1  0  0
4.9999999999999396e+00  B  63.984375  64.000000  64.000000  3.9234216548e+00  1.650000  8.721341e-03  -2.0594  0  nan  nan  nan  +nan  -2.429358e-03  -1.349697e-03  1  0  0
4.9999999999999396e+00  C  64.000000  64.000000  64.000000  3.9247512573e+00  1.610000  9.063185e-03  -2.0427  0  nan  nan  nan  +nan  +2.188159e-02  +2.709731e-03  0  0  0
5.9999999999999201e+00  A  64.015625  64.000000  64.000000  3.9182393680e+00  1.650000  7.388962e-03  -2.1314  0  nan  nan  nan  +nan  -2.886395e-03  -1.190335e-03  1  0  0
5.9999999999999201e+00  B  63.984375  64.000000  64.000000  3.9182393680e+00  1.650000  7.388962e-03  -2.1314  0  nan  nan  nan  +nan  -2.886395e-03  -1.190335e-03  1  0  0
5.9999999999999201e+00  C  64.000000  64.000000  64.000000  3.9196503013e+00  1.610000  7.751717e-03  -2.1106  0  nan  nan  nan  +nan  +2.247946e-02  +2.194964e-03  0  0  0
