# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  70.000000  64.000000  64.000000  4.2385490557e+00  1.610000  8.974137e-02  -1.0470  0  nan  nan  nan  +nan  +3.445423e-02  +2.489898e-02  0  0  0
0.0000000000000000e+00  B  58.000000  64.000000  64.000000  4.2385547765e+00  1.610000  8.974284e-02  -1.0470  0  nan  nan  nan  +nan  +3.445423e-02  +2.489898e-02  0  0  0
0.0000000000000000e+00  C  64.000000  64.000000  64.000000  1.0229727300e+01  7.040000  1.630088e+00  0.2122  0  nan  nan  nan  +nan  +1.929470e-01  +5.744640e-01  0  0  0
1.0000000000000000e+00  A  70.000000  64.000000  64.000000  4.2386796978e+00  1.610000  8.977496e-02  -1.0468  0  nan  nan  nan  +nan  +3.930689e-02  +2.109359e-02  0  0  0
1.0000000000000000e+00  B  58.000000  64.000000  64.000000  4.2386854424e+00  1.610000  8.977643e-02  -1.0468  0  nan  nan  nan  +nan  +3.930689e-02  +2.109359e-02  0  0  0
1.0000000000000000e+00  C  64.000000  64.000000  64.000000  1.0228269129e+01  7.040000  1.629713e+00  0.2121  0  nan  nan  nan  +nan  +1.922730e-01  +5.741036e-01  0  0  0
2.0000000000000000e+00  A  69.992188  63.976562  64.000000  4.2396589830e+00  1.610000  9.002673e-02  -1.0456  0  nan  nan  nan  +nan  +5.554788e-02  +9.986742e-03  0  0  0
2.0000000000000000e+00  B  58.007812  64.023438  64.000000  4.2396629874e+00  1.610000  9.002776e-02  -1.0456  0  nan  nan  nan  +nan  +5.554788e-02  +9.986742e-03  0  0  0
2.0000000000000000e+00  C  64.000000  64.000000  64.000000  1.0222657457e+01  7.032233  1.628270e+00  0.2117  0  nan  nan  nan  +nan  +1.923518e-01  +5.771424e-01  0  0  0
2.9999999999999800e+00  A  69.992188  63.945312  64.000000  4.2396506333e+00  1.610000  9.002459e-02  -1.0456  0  nan  nan  nan  +nan  +4.778551e-02  +1.731064e-02  0  0  0
2.9999999999999800e+00  B  58.007812  64.054688  64.000000  4.2396528182e+00  1.610000  9.002515e-02  -1.0456  0  nan  nan  nan  +nan  +4.778551e-02  +1.731064e-02  0  0  0
2.9999999999999800e+00  C  64.000000  64.000000  64.000000  1.0212411278e+01  7.032437  1.625636e+00  0.2110  0  nan  nan  nan  +nan  +1.917635e-01  +5.744242e-01  0  0  0
3.9999999999999600e+00  A  69.992188  63.882812  64.000000  4.2406067866e+00  1.610000  9.027042e-02  -1.0445  0  nan  nan  nan  +nan  +4.958570e-02  +1.779715e-02  0  0  0
3.9999999999999600e+00  B  58.007812  64.117188  64.000000  4.2406069056e+00  1.610000  9.027045e-02  -1.0445  0  nan  nan  nan  +nan  +4.958570e-02  +1.779715e-02  0  0  0
3.9999999999999600e+00  C  64.000000  64.000000  64.000000  1.0196503175e+01  7.033333  1.621546e+00  0.2099  0  nan  nan  nan  +nan  +1.912399e-01  +5.666151e-01  0  0  0
4.9999999999999396e+00  A  69.976562  63.804688  64.000000  4.2428456890e+00  1.610000  9.084604e-02  -1.0417  0  nan  nan  nan  +nan  +6.117691e-02  +1.451123e-02  0  0  0
4.9999999999999396e+00  B  58.023438  64.195312  64.000000  4.2428442240e+00  1.610000  9.084567e-02  -1.0417  0  nan  nan  nan  +nan  +6.117691e-02  +1.451123e-02  0  0  0
4.9999999999999396e+00  C  64.000000  64.000000  64.000000  1.0174488049e+01  7.019753  1.615886e+00  0.2084  0  nan  nan  nan  +nan  +1.911308e-01  +5.607378e-01  0  0  0
5.9999999999999201e+00  A  69.945312  63.710938  64.000000  4.2435351822e+00  1.610000  9.102331e-02  -1.0408  0  nan  nan  nan  +nan  +4.580014e-02  +4.743010e-02  0  0  0
5.9999999999999201e+00  B  58.054688  64.289062  64.000000  4.2435175572e+00  1.610000  9.101878e-02  -1.0409  0  nan  nan  nan  +nan  +4.580014e-02  +4.743010e-02  0  0  0
5.9999999999999201e+00  C  64.000000  64.000000  64.000000  1.0144543792e+01  6.992335  1.608187e+00  0.2063  0  nan  nan  nan  +nan  +1.890297e-01  +5.419546e-01  0  0  0
6.9999999999998996e+00  A  69.914062  63.617188  64.000000  4.2474668760e+00  1.630000  9.203416e-02  -1.0361  0  nan  nan  nan  +nan  +3.777128e-02  +7.814168e-02  0  0  0
6.9999999999998996e+00  B  58.085938  64.382812  64.000000  4.2474494485e+00  1.630000  9.202968e-02  -1.0361  0  nan  nan  nan  +nan  +3.777128e-02  +7.814168e-02  0  0  0
6.9999999999998996e+00  C  64.000000  64.000000  64.000000  1.0109365506e+01  6.966439  1.599143e+00  0.2039  0  nan  nan  nan  +nan  +1.895237e-01  +5.150084e-01  0  0  0
7.9999999999998703e+00  A  69.867188  63.523438  64.000000  4.2503944023e+00  1.630000  9.278684e-02  -1.0325  0  nan  nan  nan  +nan  +6.072562e-02  +8.321647e-02  0  0  0
7.9999999999998703e+00  B  58.132812  64.476562  64.000000  4.2503642156e+00  1.630000  9.277908e-02  -1.0325  0  nan  nan  nan  +nan  +6.072562e-02  +8.321647e-02  0  0  0
7.9999999999998703e+00  C  64.000000  64.000000  64.000000  1.0067186392e+01  6.926510  1.588298e+00  0.2009  0  nan  nan  nan  +nan  +5.452666e-01  +1.904437e-01  0  0  0
8.9999999999998508e+00  A  69.820312  63.414062  64.000000  4.2575679849e+00  1.630000  9.463118e-02  -1.0240  0  nan  nan  nan  +nan  +4.479896e-02  +1.056263e-01  0  0  0
8.9999999999998508e+00  B  58.179688  64.585938  64.000000  4.2575264408e+00  1.630000  9.462050e-02  -1.0240  0  nan  nan  nan  +nan  +4.479896e-02  +1.056263e-01  0  0  0
8.9999999999998508e+00  C  64.000000  64.000000  64.000000  1.0019205940e+01  6.889732  1.575962e+00  0.1975  0  nan  nan  nan  +nan  +5.670472e-01  +1.917772e-01  0  0  0
9.9999999999998295e+00  A  69.757812  63.289062  64.000000  4.2641877694e+00  1.630000  9.633315e-02  -1.0162  0  nan  nan  nan  +nan  +5.847011e-02  +1.275217e-01  0  0  0
9.9999999999998295e+00  B  58.242188  64.710938  64.000000  4.2641377559e+00  1.630000  9.632029e-02  -1.0163  0  nan  nan  nan  +nan  +5.847011e-02  +1.275217e-01  0  0  0
9.9999999999998295e+00  C  64.000000  64.000000  64.000000  9.9633218047e+00  6.841537  1.561594e+00  0.1936  0  nan  nan  nan  +nan  +5.818685e-01  +1.931075e-01  0  0  0
1.0999999999999799e+01  A  69.679688  63.179688  64.000000  4.2738226662e+00  1.630000  9.881030e-02  -1.0052  0  nan  nan  nan  +nan  +1.586808e-01  +6.776275e-02  0  0  0
1.0999999999999799e+01  B  58.320312  64.820312  64.000000  4.2737661843e+00  1.630000  9.879578e-02  -1.0053  0  nan  nan  nan  +nan  +1.586808e-01  +6.776275e-02  0  0  0
1.0999999999999799e+01  C  64.000000  64.000000  64.000000  9.8998159380e+00  6.778620  1.545267e+00  0.1890  0  nan  nan  nan  +nan  +5.818909e-01  +1.986206e-01  0  0  0
1.1999999999999799e+01  A  69.585938  63.039062  64.000000  4.2847921054e+00  1.630000  1.016306e-01  -0.9930  0  nan  nan  nan  +nan  +1.686818e-01  +8.056653e-02  0  0  0
1.1999999999999799e+01  B  58.414062  64.960938  64.000000  4.2847189530e+00  1.630000  1.016118e-01  -0.9931  0  nan  nan  nan  +nan  +1.686818e-01  +8.056653e-02  0  0  0
1.1999999999999799e+01  C  64.000000  64.000000  64.000000  9.8249317606e+00  6.707989  1.526014e+00  0.1836  0  nan  nan  nan  +nan  +5.659359e-01  +1.986998e-01  0  0  0
1.2999999999999799e+01  A  69.476562  62.914062  64.000000  4.3018530514e+00  1.650000  1.060170e-01  -0.9746  0  nan  nan  nan  +nan  +8.816858e-02  +2.105777e-01  0  0  0
