# time  R14_phi_l0_m0_re  R14_phi_l0_m0_im  R14_phi_l1_m-1_re  R14_phi_l1_m-1_im  R14_phi_l1_m0_re  R14_phi_l1_m0_im  R14_phi_l1_m1_re  R14_phi_l1_m1_im  R14_phi_l2_m-2_re  R14_phi_l2_m-2_im  R14_phi_l2_m-1_re  R14_phi_l2_m-1_im  R14_phi_l2_m0_re  R14_phi_l2_m0_im  R14_phi_l2_m1_re  R14_phi_l2_m1_im  R14_phi_l2_m2_re  R14_phi_l2_m2_im  R14_Pi_l0_m0_re  R14_Pi_l0_m0_im  R14_Pi_l1_m-1_re  R14_Pi_l1_m-1_im  R14_Pi_l1_m0_re  R14_Pi_l1_m0_im  R14_Pi_l1_m1_re  R14_Pi_l1_m1_im  R14_Pi_l2_m-2_re  R14_Pi_l2_m-2_im  R14_Pi_l2_m-1_re  R14_Pi_l2_m-1_im  R14_Pi_l2_m0_re  R14_Pi_l2_m0_im  R14_Pi_l2_m1_re  R14_Pi_l2_m1_im  R14_Pi_l2_m2_re  R14_Pi_l2_m2_im  R14_scalar_flux_kin  R30_phi_l0_m0_re  R30_phi_l0_m0_im  R30_phi_l1_m-1_re  R30_phi_l1_m-1_im  R30_phi_l1_m0_re  R30_phi_l1_m0_im  R30_phi_l1_m1_re  R30_phi_l1_m1_im  R30_phi_l2_m-2_re  R30_phi_l2_m-2_im  R30_phi_l2_m-1_re  R30_phi_l2_m-1_im  R30_phi_l2_m0_re  R30_phi_l2_m0_im  R30_phi_l2_m1_re  R30_phi_l2_m1_im  R30_phi_l2_m2_re  R30_phi_l2_m2_im  R30_Pi_l0_m0_re  R30_Pi_l0_m0_im  R30_Pi_l1_m-1_re  R30_Pi_l1_m-1_im  R30_Pi_l1_m0_re  R30_Pi_l1_m0_im  R30_Pi_l1_m1_re  R30_Pi_l1_m1_im  R30_Pi_l2_m-2_re  R30_Pi_l2_m-2_im  R30_Pi_l2_m-1_re  R30_Pi_l2_m-1_im  R30_Pi_l2_m0_re  R30_Pi_l2_m0_im  R30_Pi_l2_m1_re  R30_Pi_l2_m1_im  R30_Pi_l2_m2_re  R30_Pi_l2_m2_im  R30_scalar_flux_kin
2.6000000000001300e+01  5.8286437765979232e-05  0.0000000000000000e+00  -4.8060354100863778e-01  4.0346615740208153e-01  9.0554637692210690e-09  0.0000000000000000e+00  4.8060354100863778e-01  4.0346615740208153e-01  -6.4042826244116349e-04  5.6575770939030094e-10  1.5397412947967121e-04  -2.3292198628345820e-04  5.3283637748156675e-07  0.0000000000000000e+00  -1.5397412947967121e-04  -2.3292198628345820e-04  -6.4042826244116349e-04  -5.6575770939030094e-10  -9.9707573560572893e-06  0.0000000000000000e+00  4.4312966926412234e-02  4.1194098049098418e-02  -2.1309662946465313e-08  0.0000000000000000e+00  -4.4312966926412234e-02  4.1194098049098418e-02  1.3335180075408859e-05  4.2832341912562781e-10  -2.4708322264708430e-05  -1.5689165939284169e-05  -2.1535364154884242e-05  0.0000000000000000e+00  2.4708322264708430e-05  -1.5689165939284169e-05  1.3335180075408859e-05  -4.2832341912562781e-10  2.9355285442276792e-03  2.7990359318269574e-05  0.0000000000000000e+00  -3.5943543727065086e-01  1.8568972000171040e-02  -4.6552930781096347e-17  0.0000000000000000e+00  3.5943543727065086e-01  1.8568972000171040e-02  -4.5120813777962376e-05  -2.5451992600698573e-17  2.6020852139652106e-17  4.8789097761847700e-18  8.9332214274112577e-05  0.0000000000000000e+00  -2.6020852139652106e-17  4.8789097761847700e-18  -4.5120813777962376e-05  2.5451992600698573e-17  -5.5505406533199248e-06  0.0000000000000000e+00  1.4372715322336642e-03  4.0148827229050362e-03  -1.1444870955283691e-17  0.0000000000000000e+00  -1.4372715322336642e-03  4.0148827229050362e-03  -5.6986221085133063e-06  1.9726532099379612e-17  2.2564957714854561e-17  -2.0532078641444240e-17  1.7431040459963833e-06  0.0000000000000000e+00  -2.2564957714854561e-17  -2.0532078641444240e-17  -5.6986221085133063e-06  -1.9726532099379612e-17  -1.9923443193962445e-05
2.7000000000001400e+01  4.8294095109208258e-05  0.0000000000000000e+00  -4.4073700015489548e-01  4.3846233297579174e-01  -5.6551500634740499e-09  0.0000000000000000e+00  4.4073700015489548e-01  4.3846233297579174e-01  -6.2639453280124080e-04  -6.6405759056671525e-08  1.3299119532334328e-04  -2.4453214088111797e-04  -1.7742654205489505e-05  0.0000000000000000e+00  -1.3299119532334328e-04  -2.4453214088111797e-04  -6.2639453280124080e-04  6.6405759056671525e-08  -1.2420182167815268e-05  0.0000000000000000e+00  4.6957196132129703e-02  4.0916489534700305e-02  -1.2328811814794959e-08  0.0000000000000000e+00  -4.6957196132129703e-02  4.0916489534700305e-02  1.6946425655007169e-05  -2.7997205051693755e-07  -2.4807135303844905e-05  -1.4727324195891456e-05  -2.1166295060308577e-05  0.0000000000000000e+00  2.4807135303844905e-05  -1.4727324195891456e-05  1.6946425655007169e-05  2.7997205051693755e-07  3.5850282442442091e-03  2.2275596200836922e-05  0.0000000000000000e+00  -3.5788184426052499e-01  2.2742717074759448e-02  -6.6957954480452442e-17  0.0000000000000000e+00  3.5788184426052499e-01  2.2742717074759448e-02  -5.0970996655395639e-05  -4.5049846543612491e-17  5.2041704279304213e-17  -8.1315162936412833e-18  9.1092177050106958e-05  0.0000000000000000e+00  -5.2041704279304213e-17  -8.1315162936412833e-18  -5.0970996655395639e-05  4.5049846543612491e-17  -6.6169802519633280e-06  0.0000000000000000e+00  1.8665302252387972e-03  4.8953809597975144e-03  1.6525083405339366e-17  0.0000000000000000e+00  -1.8665302252387972e-03  4.8953809597975144e-03  -6.7558558463000260e-06  2.3764523917376158e-18  -9.1479558303464437e-18  -1.6669608401964631e-17  1.9969155136429320e-06  0.0000000000000000e+00  9.1479558303464437e-18  -1.6669608401964631e-17  -6.7558558463000260e-06  -2.3764523917376158e-18  -1.4978486224649173e-05
2.8000000000001599e+01  3.5617591373651344e-05  0.0000000000000000e+00  -3.9878133625452827e-01  4.7283615376634675e-01  -1.7359964881614305e-08  0.0000000000000000e+00  3.9878133625452827e-01  4.7283615376634675e-01  -6.0982843312968606e-04  -5.7645959633497112e-07  1.1214769019490811e-04  -2.5511936992142492e-04  -3.5100083507865593e-05  0.0000000000000000e+00  -1.1214769019490811e-04  -2.5511936992142492e-04  -6.0982843312968606e-04  5.7645959633497112e-07  -1.6849402163154179e-05  0.0000000000000000e+00  4.9389524203197588e-02  4.0256830153985602e-02  -1.3164692365791992e-08  0.0000000000000000e+00  -4.9389524203197588e-02  4.0256830153985602e-02  1.9562607233692443e-05  -1.0956048873632420e-06  -2.4608660085053639e-05  -1.3811363617192637e-05  -1.9100669639570777e-05  0.0000000000000000e+00  2.4608660085053639e-05  -1.3811363617192637e-05  1.9562607233692443e-05  1.0956048873632420e-06  4.2028876311425069e-03  1.5498109138492494e-05  0.0000000000000000e+00  -3.5586399747871944e-01  2.7826269692871549e-02  -5.7203311301635106e-17  0.0000000000000000e+00  3.5586399747871944e-01  2.7826269692871549e-02  -5.7864018417354813e-05  -5.2896446259061823e-17  2.6020852139652106e-17  -6.5052130349130266e-18  9.3081508244661294e-05  0.0000000000000000e+00  -2.6020852139652106e-17  -6.5052130349130266e-18  -5.7864018417354813e-05  5.2896446259061823e-17  -7.7961966280920954e-06  0.0000000000000000e+00  2.4215397235821273e-03  5.9563308542543471e-03  2.0034976180524373e-18  0.0000000000000000e+00  -2.4215397235821273e-03  5.9563308542543471e-03  -7.8988531226369534e-06  -1.9661196636291370e-17  4.9195673576529764e-17  -2.4394548880923850e-18  2.2190080214530559e-06  0.0000000000000000e+00  -4.9195673576529764e-17  -2.4394548880923850e-18  -7.8988531226369534e-06  1.9661196636291370e-17  -3.4248636985366299e-06
2.9000000000001702e+01  1.8895961198670927e-05  0.0000000000000000e+00  -3.5495733937053153e-01  5.0624261997973441e-01  -2.4049528565067738e-08  0.0000000000000000e+00  3.5495733937053153e-01  5.0624261997973441e-01  -5.9084278748744185e-04  -1.7401142626214085e-06  9.1674527541833056e-05  -2.6475520396964866e-04  -5.0284037611324687e-05  0.0000000000000000e+00  -9.1674527541833056e-05  -2.6475520396964866e-04  -5.9084278748744185e-04  1.7401142626214085e-06  -2.2655016537834483e-05  0.0000000000000000e+00  5.1595420907367628e-02  3.9237012749285198e-02  -2.5541201469201902e-09  0.0000000000000000e+00  -5.1595420907367628e-02  3.9237012749285198e-02  2.2237359721154361e-05  -1.6808859946489264e-06  -2.4422945613074027e-05  -1.2998458324852205e-05  -1.6077514289108301e-05  0.0000000000000000e+00  2.4422945613074027e-05  -1.2998458324852205e-05  2.2237359721154361e-05  1.6808859946489264e-06  4.7691716404875371e-03  7.5710056109024262e-06  0.0000000000000000e+00  -3.5324925084151804e-01  3.3998509694880844e-02  -5.6437805275554032e-17  0.0000000000000000e+00  3.5324925084151804e-01  3.3998509694880844e-02  -6.5854414829383473e-05  -6.7930695034748706e-17  7.8062556418956319e-17  -3.2526065174565133e-18  9.5249814286110134e-05  0.0000000000000000e+00  -7.8062556418956319e-17  -3.2526065174565133e-18  -6.5854414829383473e-05  6.7930695034748706e-17  -9.0432327155600178e-06  0.0000000000000000e+00  3.1336411062912683e-03  7.2186281390754642e-03  -2.8787870550315490e-17  0.0000000000000000e+00  -3.1336411062912683e-03  7.2186281390754642e-03  -9.0664227869139540e-06  1.7876325069258120e-17  2.0532078641444240e-17  -1.3823577699190182e-17  2.3614745970250301e-06  0.0000000000000000e+00  -2.0532078641444240e-17  -1.3823577699190182e-17  -9.0664227869139540e-06  -1.7876325069258120e-17  1.8578561003009913e-05
3.0000000000001901e+01  -2.9343644477621273e-06  0.0000000000000000e+00  -3.0950555502674071e-01  5.3836773246623248e-01  -2.2089346761352035e-08  0.0000000000000000e+00  3.0950555502674071e-01  5.3836773246623248e-01  -5.7000649172353588e-04  -3.1678045265055902e-06  7.1567596715303716e-05  -2.7352548135009536e-04  -6.2706258495599646e-05  0.0000000000000000e+00  -7.1567596715303716e-05  -2.7352548135009536e-04  -5.7000649172353588e-04  3.1678045265055902e-06  -2.9462116148706264e-05  0.0000000000000000e+00  5.3566283903256844e-02  3.7907126577610410e-02  5.6139385261734257e-09  0.0000000000000000e+00  -5.3566283903256844e-02  3.7907126577610410e-02  2.5049941558364957e-05  -1.7692327953672358e-06  -2.4162107044811698e-05  -1.2304486618627212e-05  -1.2543933971108148e-05  0.0000000000000000e+00  2.4162107044811698e-05  -1.2304486618627212e-05  2.5049941558364957e-05  1.7692327953672358e-06  5.2776370989098004e-03  -1.5364959027610521e-06  0.0000000000000000e+00  -3.4987409230355654e-01  4.1454603312431990e-02  -5.8413509625024687e-17  0.0000000000000000e+00  3.4987409230355654e-01  4.1454603312431990e-02  -7.4922885791161461e-05  -8.3861067148235041e-17  1.0408340855860843e-16  -6.5052130349130266e-18  9.7492739173255435e-05  0.0000000000000000e+00  -1.0408340855860843e-16  -6.5052130349130266e-18  -7.4922885791161461e-05  8.3861067148235041e-17  -1.0280295727941531e-05  0.0000000000000000e+00  4.0374995334070242e-03  8.6958767417213596e-03  1.1967781451315213e-17  0.0000000000000000e+00  -4.0374995334070242e-03  8.6958767417213596e-03  -1.0158720327609011e-05  -3.3369876125348746e-17  9.9611074597105720e-18  -2.2768245622195593e-17  2.3552693471581932e-06  0.0000000000000000e+00  -9.9611074597105720e-18  -2.2768245622195593e-17  -1.0158720327609011e-05  3.3369876125348746e-17  5.6094492342058861e-05
3.1000000000002000e+01  -6.3029316257874932e-05  0.0000000000000000e+00  -2.6267101070308829e-01  5.6887644509471647e-01  -1.4930078081324170e-08  0.0000000000000000e+00  2.6267101070308829e-01  5.6887644509471647e-01  -5.7442250706550384e-04  -4.5698807721022455e-06  6.9075278705182236e-05  -2.9966674575452462e-04  -7.7934286200553182e-05  0.0000000000000000e+00  -6.9075278705182236e-05  -2.9966674575452462e-04  -5.7442250706550384e-04  4.5698807721022455e-06  -3.7751757749479969e-05  0.0000000000000000e+00  5.5279514680709615e-02  3.6332181090062164e-02  1.8196781752210746e-08  0.0000000000000000e+00  -5.5279514680709615e-02  3.6332181090062164e-02  2.7722273414438598e-05  -1.7647575524273423e-06  -3.3941633809353097e-05  -1.1221634057203070e-05  -8.5584705665959313e-06  0.0000000000000000e+00  3.3941633809353097e-05  -1.1221634057203070e-05  2.7722273414438598e-05  1.7647575524273423e-06  5.7294628324925856e-03  -1.1763604724449354e-05  0.0000000000000000e+00  -3.4554279375676805e-01  5.0395728761049335e-02  -5.9630060695518676e-17  0.0000000000000000e+00  3.4554279375676805e-01  5.0395728761049335e-02  -8.4935728338326349e-05  -8.3432245861942012e-17  7.8062556418956319e-17  -1.6263032587282567e-17  9.9632339596348639e-05  0.0000000000000000e+00  -7.8062556418956319e-17  -1.6263032587282567e-17  -8.4935728338326349e-05  8.3432245861942012e-17  -1.1396189808847297e-05  0.0000000000000000e+00  5.1676881353552263e-03  1.0387050586331017e-02  -4.5017154168605893e-18  0.0000000000000000e+00  -5.1676881353552263e-03  1.0387050586331017e-02  -1.1040716998510414e-05  7.4239629991305438e-18  -1.3417001884508117e-17  -8.1315162936412833e-18  2.1205778742917449e-06  0.0000000000000000e+00  1.3417001884508117e-17  -8.1315162936412833e-18  -1.1040716998510414e-05  -7.4239629991305438e-18  1.1517729583726632e-04
3.2000000000002203e+01  -9.7295491244838898e-05  0.0000000000000000e+00  -2.1474675382484038e-01  5.9773566000770628e-01  5.2015286409947282e-10  0.0000000000000000e+00  2.1474675382484038e-01  5.9773566000770628e-01  -5.4866239547050877e-04  -5.8916381080940649e-06  4.2090724662227630e-05  -3.0662406835045564e-04  -8.3617846822118473e-05  0.0000000000000000e+00  -4.2090724662227630e-05  -3.0662406835045564e-04  -5.4866239547050877e-04  5.8916381080940649e-06  -4.6177749363599353e-05  0.0000000000000000e+00  5.6750888292420192e-02  3.4579164146416277e-02  3.1128719473158216e-08  0.0000000000000000e+00  -5.6750888292420192e-02  3.4579164146416277e-02  3.2316158843090035e-05  -1.1986397057459152e-06  -3.2882117005023862e-05  -1.1109070329033861e-05  -3.4457858711687825e-06  0.0000000000000000e+00  3.2882117005023862e-05  -1.1109070329033861e-05  3.2316158843090035e-05  1.1986397057459152e-06  6.1352390725065379e-03  -2.2950777712265659e-05  0.0000000000000000e+00  -3.4002927844359182e-01  6.1013758093894442e-02  -4.8439696671105301e-17  0.0000000000000000e+00  3.4002927844359182e-01  6.1013758093894442e-02  -9.5644725517032961e-05  -8.7141035378638131e-17  1.0408340855860843e-16  -1.3010426069826053e-17  1.0143319155774521e-04  0.0000000000000000e+00  -1.0408340855860843e-16  -1.3010426069826053e-17  -9.5644725517032961e-05  8.7141035378638131e-17  -1.2302810797808043e-05  0.0000000000000000e+00  6.5544186500542953e-03  1.2273326366829802e-02  7.7741742690183753e-18  0.0000000000000000e+00  -6.5544186500542953e-03  1.2273326366829802e-02  -1.1616454291736310e-05  -2.5315548893726905e-17  5.0821976835258020e-17  -1.1384122811097797e-17  1.6217280770418732e-06  0.0000000000000000e+00  -5.0821976835258020e-17  -1.1384122811097797e-17  -1.1616454291736310e-05  2.5315548893726905e-17  2.0254643931074773e-04
3.3000000000001997e+01  -1.3798595744041021e-04  0.0000000000000000e+00  -1.6601341230009184e-01  6.2473748977707877e-01  2.5017477955481489e-08  0.0000000000000000e+00  1.6601341230009184e-01  6.2473748977707877e-01  -5.1841329535170621e-04  -6.4847685977372427e-06  1.6510019899827408e-05  -3.1336077148701874e-04  -8.5331030387455519e-05  0.0000000000000000e+00  -1.6510019899827408e-05  -3.1336077148701874e-04  -5.1841329535170621e-04  6.4847685977372427e-06  -5.4772174567539640e-05  0.0000000000000000e+00  5.7922336589764568e-02  3.2724991718720606e-02  4.2642077604635286e-08  0.0000000000000000e+00  -5.7922336589764568e-02  3.2724991718720606e-02  3.9144669247034374e-05  -1.7655724932459707e-07  -3.1693817626166597e-05  -1.1223132873192793e-05  1.3140275016679030e-06  0.0000000000000000e+00  3.1693817626166597e-05  -1.1223132873192793e-05  3.9144669247034374e-05  1.7655724932459707e-07  6.5000590306051606e-03  -3.4856806584409811e-05  0.0000000000000000e+00  -3.3308460467866585e-01  7.3472008716783221e-02  -1.1368240943336778e-17  0.0000000000000000e+00  3.3308460467866585e-01  7.3472008716783221e-02  -1.0671504156947515e-04  -6.6997326371217148e-17  7.8062556418956319e-17  0.0000000000000000e+00  1.0263307464298154e-04  0.0000000000000000e+00  -7.8062556418956319e-17  0.0000000000000000e+00  -1.0671504156947515e-04  6.6997326371217148e-17  -1.2904735529050454e-05  0.0000000000000000e+00  8.2157384402945129e-03  1.4313081310977843e-02  3.1263456687564192e-17  0.0000000000000000e+00  -8.2157384402945129e-03  1.4313081310977843e-02  -1.1784683010133370e-05  7.1366564137872101e-18  -5.7733765684853111e-17  -3.4152368433293390e-17  8.2790915057381241e-07  0.0000000000000000e+00  5.7733765684853111e-17  -3.4152368433293390e-17  -1.1784683010133370e-05  -7.1366564137872101e-18  3.2490682880280798e-04
3.4000000000001798e+01  -1.8507876551315721e-04  0.0000000000000000e+00  -1.1679065453929527e-01  6.4983385181390885e-01  5.7628649015286553e-08  0.0000000000000000e+00  1.1679065453929527e-01  6.4983385181390885e-01  -4.8374069220105578e-04  -6.2915790367714418e-06  -7.7824939484268801e-06  -3.2008538935275610e-04  -8.3153488569972709e-05  0.0000000000000000e+00  7.7824939484268801e-06  -3.2008538935275610e-04  -4.8374069220105578e-04  6.2915790367714418e-06  -6.3386217976242476e-05  0.0000000000000000e+00  5.8794111274775893e-02  3.0864079808848241e-02  4.9153834696227120e-08  0.0000000000000000e+00  -5.8794111274775893e-02  3.0864079808848241e-02  4.4412271810422681e-05  7.4119163367196715e-07  -3.0891822346603912e-05  -1.1602879915194406e-05  6.9317771761148785e-06  0.0000000000000000e+00  3.0891822346603912e-05  -1.1602879915194406e-05  4.4412271810422681e-05  -7.4119163367196715e-07  6.8406366884532490e-03  -4.7152856029850248e-05  0.0000000000000000e+00  -3.2445223968344189e-01  8.7884654827637868e-02  3.6134425529868452e-17  0.0000000000000000e+00  3.2445223968344189e-01  8.7884654827637868e-02  -1.1772046803597756e-04  -6.1774272980252835e-17  5.2041704279304213e-17  -6.5052130349130266e-18  1.0294706747868586e-04  0.0000000000000000e+00  -5.2041704279304213e-17  -6.5052130349130266e-18  -1.1772046803597756e-04  6.1774272980252835e-17  -1.3124024678845525e-05  0.0000000000000000e+00  1.0150314926250669e-02  1.6445183422366248e-02  5.5441218073550144e-17  0.0000000000000000e+00  -1.0150314926250669e-02  1.6445183422366248e-02  -1.1467463951739017e-05  4.9520759600522342e-17  -8.2941466195141089e-17  5.6920614055488983e-17  -2.6974323560633272e-07  0.0000000000000000e+00  8.2941466195141089e-17  5.6920614055488983e-17  -1.1467463951739017e-05  -4.9520759600522342e-17  4.8838660801775837e-04
3.5000000000001599e+01  -2.3867006456056156e-04  0.0000000000000000e+00  -6.7390090261200949e-02  6.7305728455294223e-01  9.9297153994831083e-08  0.0000000000000000e+00  6.7390090261200949e-02  6.7305728455294223e-01  -4.4520840707655405e-04  -5.1390180090316873e-06  -3.0719254930769435e-05  -3.2690141612326529e-04  -7.7152630876149846e-05  0.0000000000000000e+00  3.0719254930769435e-05  -3.2690141612326529e-04  -4.4520840707655405e-04  5.1390180090316873e-06  -7.2327211123077639e-05  0.0000000000000000e+00  5.9384266296751052e-02  2.9081148510553184e-02  6.2989184607362237e-08  0.0000000000000000e+00  -5.9384266296751052e-02  2.9081148510553184e-02  5.0432717163551250e-05  1.8791999764703744e-06  -2.9793278462156726e-05  -1.1846891838594329e-05  1.1656552710779407e-05  0.0000000000000000e+00  2.9793278462156726e-05  -1.1846891838594329e-05  5.0432717163551250e-05  -1.8791999764703744e-06  7.1724843034276595e-03  -5.9454936014405690e-05  0.0000000000000000e+00  -3.1388719694863104e-01  1.0430167664515039e-01  1.3120328594732299e-16  0.0000000000000000e+00  3.1388719694863104e-01  1.0430167664515039e-01  -1.2817643891217895e-04  -3.1045554049762996e-17  2.6020852139652106e-17  0.0000000000000000e+00  1.0208081252890413e-04  0.0000000000000000e+00  -2.6020852139652106e-17  0.0000000000000000e+00  -1.2817643891217895e-04  3.1045554049762996e-17  -1.2932865619831227e-05  0.0000000000000000e+00  1.2333915917593133e-02  1.8596192559593397e-02  9.3070921453118453e-17  0.0000000000000000e+00  -1.2333915917593133e-02  1.8596192559593397e-02  -1.0630553282419410e-05  7.0153149222655666e-17  -2.6020852139652106e-17  -3.2526065174565133e-18  -1.6784732690950454e-06  0.0000000000000000e+00  2.6020852139652106e-17  -3.2526065174565133e-18  -1.0630553282419410e-05  -7.0153149222655666e-17  6.9823421754003031e-04
3.6000000000001400e+01  -2.9941987776033587e-04  0.0000000000000000e+00  -1.8123926060996099e-02  6.9451768701755190e-01  1.4692718640169983e-07  0.0000000000000000e+00  1.8123926060996099e-02  6.9451768701755190e-01  -4.0135244450612711e-04  -3.6626172019646701e-06  -5.2484363177210521e-05  -3.3389278792180649e-04  -6.5940682780532127e-05  0.0000000000000000e+00  5.2484363177210521e-05  -3.3389278792180649e-04  -4.0135244450612711e-04  3.6626172019646701e-06  -8.1781482494578032e-05  0.0000000000000000e+00  5.9675204837787210e-02  2.7475447816729191e-02  6.9748755464037136e-08  0.0000000000000000e+00  -5.9675204837787210e-02  2.7475447816729191e-02  5.7028152055585500e-05  1.9959530142045505e-06  -2.8945852896244788e-05  -1.2578197087013444e-05  1.8416997918400330e-05  0.0000000000000000e+00  2.8945852896244788e-05  -1.2578197087013444e-05  5.7028152055585500e-05  -1.9959530142045505e-06  7.5090668968798638e-03  -7.1439777567092479e-05  0.0000000000000000e+00  -3.0118431326529421e-01  1.2269804643875545e-01  2.6280679496222363e-16  0.0000000000000000e+00  3.0118431326529421e-01  1.2269804643875545e-01  -1.3768082888537933e-04  -2.7098175626797636e-17  -5.2041704279304213e-17  1.3010426069826053e-17  9.9822311605383146e-05  0.0000000000000000e+00  5.2041704279304213e-17  1.3010426069826053e-17  -1.3768082888537933e-04  2.7098175626797636e-17  -1.2475393750682086e-05  0.0000000000000000e+00  1.4705835967373439e-02  2.0681940863974534e-02  1.7354513949158538e-16  0.0000000000000000e+00  -1.4705835967373439e-02  2.0681940863974534e-02  -9.4764931470667246e-06  9.1127258046658977e-19  -8.7820375971325859e-17  4.8789097761847700e-17  -3.2037874300798935e-06  0.0000000000000000e+00  8.7820375971325859e-17  4.8789097761847700e-17  -9.4764931470667246e-06  -9.1127258046658977e-19  9.5832163204319625e-04
3.7000000000001201e+01  -3.6614942900915916e-04  0.0000000000000000e+00  3.0688727408600635e-02  7.1441706277970651e-01  1.9933213982104741e-07  0.0000000000000000e+00  -3.0688727408600635e-02  7.1441706277970651e-01  -3.5336736047504851e-04  -2.0556404987693863e-06  -7.2746122041518219e-05  -3.4148999875953379e-04  -5.0226631607372174e-05  0.0000000000000000e+00  7.2746122041518219e-05  -3.4148999875953379e-04  -3.5336736047504851e-04  2.0556404987693863e-06  -8.9202936727781799e-05  0.0000000000000000e+00  5.9677574709839538e-02  2.6166209638804443e-02  8.0656254827371459e-08  0.0000000000000000e+00  -5.9677574709839538e-02  2.6166209638804443e-02  6.1989119498444701e-05  2.0796814245664733e-06  -2.8025067943838588e-05  -1.3610916863483194e-05  2.3787747143318223e-05  0.0000000000000000e+00  2.8025067943838588e-05  -1.3610916863483194e-05  6.1989119498444701e-05  -2.0796814245664733e-06  7.8700526523586677e-03  -8.2854535516727510e-05  0.0000000000000000e+00  -2.8620644399472378e-01  1.4296765361613159e-01  4.3085601411510868e-16  0.0000000000000000e+00  2.8620644399472378e-01  1.4296765361613159e-01  -1.4592767914035402e-04  7.2156977948273488e-16  -1.0408340855860843e-16  2.6020852139652106e-17  9.6064731026514869e-05  0.0000000000000000e+00  1.0408340855860843e-16  2.6020852139652106e-17  -1.4592767914035402e-04  -7.2156977948273488e-16  -1.1719582231383388e-05  0.0000000000000000e+00  1.7191129291399883e-02  2.2618462509411123e-02  2.4537723918789428e-16  0.0000000000000000e+00  -1.7191129291399883e-02  2.2618462509411123e-02  -7.9319857665192048e-06  -6.7297292741000382e-16  -1.9515639104739080e-17  8.1315162936412833e-18  -4.9114850895900177e-06  0.0000000000000000e+00  1.9515639104739080e-17  8.1315162936412833e-18  -7.9319857665192048e-06  6.7297292741000382e-16  1.2694691047620240e-03
3.8000000000001002e+01  -4.3681701120114129e-04  0.0000000000000000e+00  7.8762227453159889e-02  7.3303492350728361e-01  2.5458644314258033e-07  0.0000000000000000e+00  -7.8762227453159889e-02  7.3303492350728361e-01  -3.0263761134513751e-04  -3.3600698069783556e-07  -9.2006829318154459e-05  -3.4965518868543960e-04  -3.1354559582868986e-05  0.0000000000000000e+00  9.2006829318154459e-05  -3.4965518868543960e-04  -3.0263761134513751e-04  3.3600698069783556e-07  -9.3704842949670565e-05  0.0000000000000000e+00  5.9440818742143166e-02  2.5241614168818018e-02  7.9449760111507351e-08  0.0000000000000000e+00  -5.9440818742143166e-02  2.5241614168818018e-02  6.4230387755936192e-05  2.1232476539023233e-06  -2.7727745707546454e-05  -1.4766093201233014e-05  2.7118615327670341e-05  0.0000000000000000e+00  2.7727745707546454e-05  -1.4766093201233014e-05  6.4230387755936192e-05  -2.1232476539023233e-06  8.2738625440585273e-03  -9.3472690300538250e-05  0.0000000000000000e+00  -2.6887644102440555e-01  1.6492848609187288e-01  6.4004562351613510e-16  0.0000000000000000e+00  2.6887644102440555e-01  1.6492848609187288e-01  -1.5259672910148604e-04  5.6264886386927106e-14  -1.0408340855860843e-16  2.6020852139652106e-17  9.0653876567885579e-05  0.0000000000000000e+00  1.0408340855860843e-16  2.6020852139652106e-17  -1.5259672910148604e-04  -5.6264886386927106e-14  -1.0864983041055697e-05  0.0000000000000000e+00  1.9741150580086068e-02  2.4330671329530984e-02  2.7384389896274318e-16  0.0000000000000000e+00  -1.9741150580086068e-02  2.4330671329530984e-02  -6.2100736184220112e-06  1.4085776382070059e-13  -5.5294310796760726e-17  1.6263032587282567e-18  -6.6758188066133386e-06  0.0000000000000000e+00  5.5294310796760726e-17  1.6263032587282567e-18  -6.2100736184220112e-06  -1.4085776382070059e-13  1.6262755526625799e-03
