# time  R14_phi_l0_m0_re  R14_phi_l0_m0_im  R14_phi_l1_m-1_re  R14_phi_l1_m-1_im  R14_phi_l1_m0_re  R14_phi_l1_m0_im  R14_phi_l1_m1_re  R14_phi_l1_m1_im  R14_phi_l2_m-2_re  R14_phi_l2_m-2_im  R14_phi_l2_m-1_re  R14_phi_l2_m-1_im  R14_phi_l2_m0_re  R14_phi_l2_m0_im  R14_phi_l2_m1_re  R14_phi_l2_m1_im  R14_phi_l2_m2_re  R14_phi_l2_m2_im  R14_Pi_l0_m0_re  R14_Pi_l0_m0_im  R14_Pi_l1_m-1_re  R14_Pi_l1_m-1_im  R14_Pi_l1_m0_re  R14_Pi_l1_m0_im  R14_Pi_l1_m1_re  R14_Pi_l1_m1_im  R14_Pi_l2_m-2_re  R14_Pi_l2_m-2_im  R14_Pi_l2_m-1_re  R14_Pi_l2_m-1_im  R14_Pi_l2_m0_re  R14_Pi_l2_m0_im  R14_Pi_l2_m1_re  R14_Pi_l2_m1_im  R14_Pi_l2_m2_re  R14_Pi_l2_m2_im  R14_scalar_flux_kin  R30_phi_l0_m0_re  R30_phi_l0_m0_im  R30_phi_l1_m-1_re  R30_phi_l1_m-1_im  R30_phi_l1_m0_re  R30_phi_l1_m0_im  R30_phi_l1_m1_re  R30_phi_l1_m1_im  R30_phi_l2_m-2_re  R30_phi_l2_m-2_im  R30_phi_l2_m-1_re  R30_phi_l2_m-1_im  R30_phi_l2_m0_re  R30_phi_l2_m0_im  R30_phi_l2_m1_re  R30_phi_l2_m1_im  R30_phi_l2_m2_re  R30_phi_l2_m2_im  R30_Pi_l0_m0_re  R30_Pi_l0_m0_im  R30_Pi_l1_m-1_re  R30_Pi_l1_m-1_im  R30_Pi_l1_m0_re  R30_Pi_l1_m0_im  R30_Pi_l1_m1_re  R30_Pi_l1_m1_im  R30_Pi_l2_m-2_re  R30_Pi_l2_m-2_im  R30_Pi_l2_m-1_re  R30_Pi_l2_m-1_im  R30_Pi_l2_m0_re  R30_Pi_l2_m0_im  R30_Pi_l2_m1_re  R30_Pi_l2_m1_im  R30_Pi_l2_m2_re  R30_Pi_l2_m2_im  R30_scalar_flux_kin
9.9999999999998295e+00  3.8242512102300031e-04  0.0000000000000000e+00  -7.7215152822686739e-01  2.0701547394385345e-02  -1.4874712197082267e-07  0.0000000000000000e+00  7.7215152822686739e-01  2.0701547394385345e-02  -4.0983233134415811e-04  -1.2206078656218846e-16  3.3447658223066667e-04  -2.4313371896797194e-05  1.3455759553685904e-05  0.0000000000000000e+00  -3.3447658223066667e-04  -2.4313371896797194e-05  -4.0983233134415811e-04  1.2206078656218846e-16  -1.0439503779867721e-05  0.0000000000000000e+00  2.4731460978705952e-03  7.6169380992380468e-03  8.0331446232416771e-09  0.0000000000000000e+00  -2.4731460978705952e-03  7.6169380992380468e-03  -1.0672737849285409e-05  1.0014996541431119e-16  -2.4008633763650342e-06  -8.9107687487581673e-06  4.1647126666836057e-06  0.0000000000000000e+00  2.4008633763650342e-06  -8.9107687487581673e-06  -1.0672737849285409e-05  -1.0014996541431119e-16  -3.8754197746490511e-04  5.4170239059283448e-05  0.0000000000000000e+00  -3.6474669456255904e-01  2.7949232675074723e-04  -7.7249404789592191e-18  0.0000000000000000e+00  3.6474669456255904e-01  2.7949232675074723e-04  -1.7971323673522325e-05  -1.5690992506562024e-17  0.0000000000000000e+00  -2.5283933475540865e-18  8.0584964901070312e-05  0.0000000000000000e+00  0.0000000000000000e+00  -2.5283933475540865e-18  -1.7971323673522325e-05  1.5690992506562024e-17  -2.2743387775020549e-07  0.0000000000000000e+00  2.4814967526337178e-05  1.5831451188717452e-04  2.4628434199123218e-17  0.0000000000000000e+00  -2.4814967526337178e-05  1.5831451188717452e-04  -2.4113649298854371e-07  2.4449629598540427e-18  1.3790225776892043e-17  4.5485669267555928e-18  8.6810778827629763e-08  0.0000000000000000e+00  -1.3790225776892043e-17  4.5485669267555928e-18  -2.4113649298854371e-07  -2.4449629598540427e-18  -1.1661212326813466e-06
1.0999999999999799e+01  3.7214762288054421e-04  0.0000000000000000e+00  -7.6949216603784587e-01  2.8372277797239435e-02  -1.4107879890411595e-07  0.0000000000000000e+00  7.6949216603784587e-01  2.8372277797239435e-02  -4.2024905420229883e-04  -1.1876026100655766e-16  3.3191783502248967e-04  -3.3120725705804892e-05  1.7406704547618294e-05  0.0000000000000000e+00  -3.3191783502248967e-04  -3.3120725705804892e-05  -4.2024905420229883e-04  1.1876026100655766e-16  -1.2441863621249321e-05  0.0000000000000000e+00  3.4506656792731962e-03  9.6420265551583392e-03  8.9726130653030732e-09  0.0000000000000000e+00  -3.4506656792731962e-03  9.6420265551583392e-03  -1.2579292420916226e-05  1.6125702806777546e-16  -3.2829074212533315e-06  -1.1152134524894104e-05  4.5376044458186636e-06  0.0000000000000000e+00  3.2829074212533315e-06  -1.1152134524894104e-05  -1.2579292420916226e-05  -1.6125702806777546e-16  -4.8074794414490512e-04  5.3928986263556463e-05  0.0000000000000000e+00  -3.6472065918471003e-01  4.4783829293521763e-04  -2.5474515888673083e-18  0.0000000000000000e+00  3.6472065918471003e-01  4.4783829293521763e-04  -1.8227107396980178e-05  -4.5291475047827180e-18  0.0000000000000000e+00  2.0074680849926918e-18  8.0676964977953268e-05  0.0000000000000000e+00  0.0000000000000000e+00  2.0074680849926918e-18  -1.8227107396980178e-05  4.5291475047827180e-18  -2.8666203324713056e-07  0.0000000000000000e+00  3.2429114204399461e-05  2.0002850356143638e-04  1.7353918379117499e-18  0.0000000000000000e+00  -3.2429114204399461e-05  2.0002850356143638e-04  -3.0370365656884644e-07  1.3312474177857779e-17  3.4919462646150565e-17  5.0821976835258020e-18  1.0901543352103204e-07  0.0000000000000000e+00  -3.4919462646150565e-17  5.0821976835258020e-18  -3.0370365656884644e-07  -1.3312474177857779e-17  -1.5073040874150504e-06
1.1999999999999799e+01  3.6015561131315073e-04  0.0000000000000000e+00  -7.6582105837272219e-01  3.7949858193120752e-02  -1.3281401796224314e-07  0.0000000000000000e+00  7.6582105837272219e-01  3.7949858193120752e-02  -4.3223205866704632e-04  -1.5015812146386828e-16  3.2847548377251679e-04  -4.3954428284163904e-05  2.1541659206380098e-05  0.0000000000000000e+00  -3.2847548377251679e-04  -4.3954428284163904e-05  -4.3223205866704632e-04  1.5015812146386828e-16  -1.4304887580067590e-05  0.0000000000000000e+00  4.7141187482665266e-03  1.1962453784865554e-02  9.3797695515950065e-09  0.0000000000000000e+00  -4.7141187482665266e-03  1.1962453784865554e-02  -1.4278681927161082e-05  2.9437812279282498e-16  -4.3665137889900368e-06  -1.3622390660276615e-05  4.5783909623624455e-06  0.0000000000000000e+00  4.3665137889900368e-06  -1.3622390660276615e-05  -1.4278681927161082e-05  -2.9437812279282498e-16  -5.7567493703076383e-04  5.3627150496015945e-05  0.0000000000000000e+00  -3.6468673222997366e-01  6.5901404122206231e-04  -1.5875515013913724e-17  0.0000000000000000e+00  3.6468673222997366e-01  6.5901404122206231e-04  -1.8546850437657269e-05  2.3373976026095338e-18  0.0000000000000000e+00  -1.8295911660692887e-18  8.0791590154208603e-05  0.0000000000000000e+00  0.0000000000000000e+00  -1.8295911660692887e-18  -1.8546850437657269e-05  -2.3373976026095338e-18  -3.5701846155359366e-07  0.0000000000000000e+00  4.2094058120215042e-05  2.4975902470322368e-04  1.1038642556458899e-17  0.0000000000000000e+00  -4.2094058120215042e-05  2.4975902470322368e-04  -3.7791523437579422e-07  2.7554530571959258e-17  5.4452571805426765e-17  2.1573929166567030e-17  1.3520638201316984e-07  0.0000000000000000e+00  -5.4452571805426765e-17  2.1573929166567030e-17  -3.7791523437579422e-07  -2.7554530571959258e-17  -1.9308256073888623e-06
1.2999999999999799e+01  3.4664147470088132e-04  0.0000000000000000e+00  -7.6086486106420526e-01  4.9678980317419449e-02  -1.2451117693355326e-07  0.0000000000000000e+00  7.6086486106420526e-01  4.9678980317419449e-02  -4.4552765667516968e-04  -1.3995379558125751e-16  3.2397218276143669e-04  -5.6967713820015031e-05  2.5519997301331810e-05  0.0000000000000000e+00  -3.2397218276143669e-04  -5.6967713820015031e-05  -4.4552765667516968e-04  1.3995379558125751e-16  -1.5858997030686042e-05  0.0000000000000000e+00  6.3009120311410495e-03  1.4552205546107720e-02  9.0506050466384969e-09  0.0000000000000000e+00  -6.3009120311410495e-03  1.4552205546107720e-02  -1.5626741382526973e-05  -1.7356308711165979e-16  -5.6435226828138599e-06  -1.6244273759154562e-05  4.1728121863897851e-06  0.0000000000000000e+00  5.6435226828138599e-06  -1.6244273759154562e-05  -1.5626741382526973e-05  1.7356308711165979e-16  -6.6559472464406647e-04  5.3253379924838294e-05  0.0000000000000000e+00  -3.6464277969744302e-01  9.2123409363959309e-04  -1.8594490774600028e-17  0.0000000000000000e+00  3.6464277969744302e-01  9.2123409363959309e-04  -1.8942425737745031e-05  -5.7043443590987145e-18  0.0000000000000000e+00  -4.5739779151732218e-19  8.0932896611200490e-05  0.0000000000000000e+00  0.0000000000000000e+00  -4.5739779151732218e-19  -1.8942425737745031e-05  5.7043443590987145e-18  -4.4059676564990030e-07  0.0000000000000000e+00  5.4340371041574335e-05  3.0905207297272891e-04  1.4391304840809827e-17  0.0000000000000000e+00  -5.4340371041574335e-05  3.0905207297272891e-04  -4.6595155820623505e-07  2.4022992186129401e-18  3.3024755822261102e-17  4.6476697815843460e-17  1.6612262989261800e-07  0.0000000000000000e+00  -3.3024755822261102e-17  4.6476697815843460e-17  -4.6595155820623505e-07  -2.4022992186129401e-18  -2.4534473775346674e-06
1.3999999999999700e+01  3.3194885273916730e-04  0.0000000000000000e+00  -7.5432709829464462e-01  6.3768707655024098e-02  -1.1689301324931616e-07  0.0000000000000000e+00  7.5432709829464462e-01  6.3768707655024098e-02  -4.5977708638091043e-04  -1.5049864383056008e-16  3.1826335742134171e-04  -7.2207248578409506e-05  2.8914072087256454e-05  0.0000000000000000e+00  -3.1826335742134171e-04  -7.2207248578409506e-05  -4.5977708638091043e-04  1.5049864383056008e-16  -1.6938149606653095e-05  0.0000000000000000e+00  8.2325418762252411e-03  1.7361021142183800e-02  7.7773120880475108e-09  0.0000000000000000e+00  -8.2325418762252411e-03  1.7361021142183800e-02  -1.6525984295053079e-05  6.1515028490614418e-17  -7.0758365495739118e-06  -1.8872085432534817e-05  3.2398285113612240e-06  0.0000000000000000e+00  7.0758365495739118e-06  -1.8872085432534817e-05  -1.6525984295053079e-05  -6.1515028490614418e-17  -7.3873355989346350e-04  5.2794112332754477e-05  0.0000000000000000e+00  -3.6458609646712292e-01  1.2443372145264952e-03  -2.8669947682189931e-17  0.0000000000000000e+00  3.6458609646712292e-01  1.2443372145264952e-03  -1.9428001093835493e-05  6.3966014739866865e-18  0.0000000000000000e+00  -3.1509625637859973e-18  8.1105704467912407e-05  0.0000000000000000e+00  0.0000000000000000e+00  -3.1509625637859973e-18  -1.9428001093835493e-05  -6.3966014739866865e-18  -5.4004326632381005e-07  0.0000000000000000e+00  6.9860152767947000e-05  3.7983530250208954e-04  3.2200536516301015e-17  0.0000000000000000e+00  -6.9860152767947000e-05  3.7983530250208954e-04  -5.7055258536923886e-07  -1.4919916513307047e-17  -3.2646767369548871e-17  -1.3645700780266778e-17  2.0266127408169077e-07  0.0000000000000000e+00  3.2646767369548871e-17  -1.3645700780266778e-17  -5.7055258536923886e-07  1.4919916513307047e-17  -3.0953242813429557e-06
1.4999999999999700e+01  3.1654682501216862e-04  0.0000000000000000e+00  -7.4590341637212076e-01  8.0374924345646359e-02  -1.1070527898456774e-07  0.0000000000000000e+00  7.4590341637212076e-01  8.0374924345646359e-02  -4.7458333429730066e-04  -1.3362071916785889e-16  3.1123400487652331e-04  -8.9634773087501028e-05  3.1259898966070184e-05  0.0000000000000000e+00  -3.1123400487652331e-04  -8.9634773087501028e-05  -4.7458333429730066e-04  1.3362071916785889e-16  -1.7407627360008650e-05  0.0000000000000000e+00  1.0508967046142932e-02  2.0320701480603588e-02  5.7742923901005306e-09  0.0000000000000000e+00  -1.0508967046142932e-02  2.0320701480603588e-02  -1.6952589848683598e-05  1.3160534736560042e-16  -8.6193496887774666e-06  -2.1422832966283729e-05  1.7548292320569747e-06  0.0000000000000000e+00  8.6193496887774666e-06  -2.1422832966283729e-05  -1.6952589848683598e-05  -1.3160534736560042e-16  -7.9121630869106779e-04  5.2232993072487874e-05  0.0000000000000000e+00  -3.6451323653794354e-01  1.6401943699813053e-03  -2.5258522487123236e-17  0.0000000000000000e+00  3.6451323653794354e-01  1.6401943699813053e-03  -2.0020633818744815e-05  4.8050773149189060e-18  5.2041704279304213e-17  2.8460307027744491e-18  8.1315774851032949e-05  0.0000000000000000e+00  -5.2041704279304213e-17  2.8460307027744491e-18  -2.0020633818744815e-05  -4.8050773149189060e-18  -6.5866755601063512e-07  0.0000000000000000e+00  8.9539641379045399e-05  4.6451551064916036e-04  1.4404010335018641e-17  0.0000000000000000e+00  -8.9539641379045399e-05  4.6451551064916036e-04  -6.9514977895604976e-07  2.1409622328406143e-17  -1.1841520602615119e-17  2.8358663074073975e-17  2.4595213112726850e-07  0.0000000000000000e+00  1.1841520602615119e-17  2.8358663074073975e-17  -6.9514977895604976e-07  -2.1409622328406143e-17  -3.8793656570108377e-06
1.5999999999999700e+01  2.6148597002496871e-04  0.0000000000000000e+00  -7.3539078978827699e-01  9.9645400841544191e-02  -1.0658013148249367e-07  0.0000000000000000e+00  7.3539078978827699e-01  9.9645400841544191e-02  -4.5627837647294886e-04  -1.3125338897495897e-16  2.8135800375318071e-04  -8.1753383514009993e-05  2.5106994384333941e-05  0.0000000000000000e+00  -2.8135800375318071e-04  -8.1753383514009993e-05  -4.5627837647294886e-04  1.3125338897495897e-16  -1.7150014433524454e-05  0.0000000000000000e+00  1.3107023848921920e-02  2.3358550011832839e-02  3.0377378502347345e-09  0.0000000000000000e+00  -1.3107023848921920e-02  2.3358550011832839e-02  -1.6954826363350975e-05  -2.0386430396433857e-16  -1.0485293644417449e-05  -1.6877082406429765e-05  -2.5300784625163976e-07  0.0000000000000000e+00  1.0485293644417449e-05  -1.6877082406429765e-05  -1.6954826363350975e-05  2.0386430396433857e-16  -8.0350108675936746e-04  5.1550216380294006e-05  0.0000000000000000e+00  -3.6441978778105955e-01  2.1232062902045452e-03  -2.2399786290139972e-17  0.0000000000000000e+00  3.6441978778105955e-01  2.1232062902045452e-03  -2.0740959084689882e-05  -1.2589082851699673e-17  -2.6020852139652106e-17  4.4723339615027058e-18  8.1570049814015793e-05  0.0000000000000000e+00  2.6020852139652106e-17  4.4723339615027058e-18  -2.0740959084689882e-05  1.2589082851699673e-17  -8.0054913805463686e-07  0.0000000000000000e+00  1.1454797190216279e-04  5.6608819809642226e-04  3.4762529940337005e-17  0.0000000000000000e+00  -1.1454797190216279e-04  5.6608819809642226e-04  -8.4397462514133523e-07  -2.0847776131845340e-17  -8.7960136407622819e-17  -7.8011734442121061e-18  2.9739737981798551e-07  0.0000000000000000e+00  8.7960136407622819e-17  -7.8011734442121061e-18  -8.4397462514133523e-07  2.0847776131845340e-17  -4.8321413142168875e-06
1.6999999999999901e+01  2.4647046010858002e-04  0.0000000000000000e+00  -7.2236181556588519e-01  1.2147570738513665e-01  -1.0509951833850592e-07  0.0000000000000000e+00  7.2236181556588519e-01  1.2147570738513665e-01  -4.7101996892253214e-04  -6.8299474240132140e-17  2.7133215629142338e-04  -9.6689992383006129e-05  2.3978722882139029e-05  0.0000000000000000e+00  -2.7133215629142338e-04  -9.6689992383006129e-05  -4.7101996892253214e-04  6.8299474240132140e-17  -1.6251009822089679e-05  0.0000000000000000e+00  1.5982590139320824e-02  2.6357043015484923e-02  -2.9491562693281204e-10  0.0000000000000000e+00  -1.5982590139320824e-02  2.6357043015484923e-02  -1.6530125176066645e-05  -7.9027321608181025e-17  -1.2108592884978349e-05  -1.7940464012745905e-05  -2.7254615619550781e-06  0.0000000000000000e+00  1.2108592884978349e-05  -1.7940464012745905e-05  -1.6530125176066645e-05  7.9027321608181025e-17  -7.7069245593828736e-04  5.0721643806013639e-05  0.0000000000000000e+00  -3.6430004481318740e-01  2.7109306011259601e-03  -3.3339216803929261e-17  0.0000000000000000e+00  3.6430004481318740e-01  2.7109306011259601e-03  -2.1614112017502262e-05  9.6599140996385941e-18  0.0000000000000000e+00  -4.4723339615027058e-18  8.1876977043645086e-05  0.0000000000000000e+00  0.0000000000000000e+00  -4.4723339615027058e-18  -2.1614112017502262e-05  -9.6599140996385941e-18  -9.7088926315445117e-07  0.0000000000000000e+00  1.4644027717895504e-04  6.8829295583950462e-04  -8.0229686905783996e-17  0.0000000000000000e+00  -1.4644027717895504e-04  6.8829295583950462e-04  -1.0224545252961162e-06  -3.1829764705781713e-17  4.6603752757931605e-17  -2.2869889575866109e-18  3.5886263415985544e-07  0.0000000000000000e+00  -4.6603752757931605e-17  -2.2869889575866109e-18  -1.0224545252961162e-06  3.1829764705781713e-17  -5.9837139779679767e-06
1.8000000000000000e+01  2.3250202549992841e-04  0.0000000000000000e+00  -7.0669883258546995e-01  1.4584271948751079e-01  -1.0656120399871870e-07  0.0000000000000000e+00  7.0669883258546995e-01  1.4584271948751079e-01  -4.8517172741861293e-04  -4.1925873875087728e-17  2.5995635402113054e-04  -1.1232668619915072e-04  2.0547110485453016e-05  0.0000000000000000e+00  -2.5995635402113054e-04  -1.1232668619915072e-04  -4.8517172741861293e-04  4.1925873875087728e-17  -1.4683071510271120e-05  0.0000000000000000e+00  1.9067953064248841e-02  2.9238717168217437e-02  -3.7868743108298563e-09  0.0000000000000000e+00  -1.9067953064248841e-02  2.9238717168217437e-02  -1.5681625461585283e-05  6.9112040344166287e-17  -1.3619097554064307e-05  -1.8703185124061168e-05  -5.5915212009131155e-06  0.0000000000000000e+00  1.3619097554064307e-05  -1.8703185124061168e-05  -1.5681625461585283e-05  -6.9112040344166287e-17  -6.7430348446146325e-04  4.9717679495474297e-05  0.0000000000000000e+00  -3.6414658628927271e-01  3.4248648706812278e-03  -3.3764850859924547e-17  0.0000000000000000e+00  3.6414658628927271e-01  3.4248648706812278e-03  -2.2670915629459593e-05  4.5425798193313281e-18  0.0000000000000000e+00  -6.3019251275719945e-18  8.2246953303291868e-05  0.0000000000000000e+00  0.0000000000000000e+00  -6.3019251275719945e-18  -2.2670915629459593e-05  -4.5425798193313281e-18  -1.1759899923196825e-06  0.0000000000000000e+00  1.8725984479848659e-04  8.3579791292805248e-04  -1.3706548186126179e-17  0.0000000000000000e+00  -1.8725984479848659e-04  8.3579791292805248e-04  -1.2371133588961392e-06  -4.1452198247844784e-17  1.9159885266892274e-17  1.2197274440461925e-18  4.3249397641060060e-07  0.0000000000000000e+00  -1.9159885266892274e-17  1.2197274440461925e-18  -1.2371133588961392e-06  4.1452198247844784e-17  -7.3645374233385644e-06
1.9000000000000199e+01  2.2002705293205072e-04  0.0000000000000000e+00  -6.8826247449775324e-01  1.7259836026497893e-01  -1.1063384332841193e-07  0.0000000000000000e+00  6.8826247449775324e-01  1.7259836026497893e-01  -4.9839549497222727e-04  -3.1292193381483984e-17  2.4735639371824270e-04  -1.2838817948002644e-04  1.4593055826981678e-05  0.0000000000000000e+00  -2.4735639371824270e-04  -1.2838817948002644e-04  -4.9839549497222727e-04  3.1292193381483984e-17  -1.2792184755989677e-05  0.0000000000000000e+00  2.2296117862285292e-02  3.1923294643520714e-02  -6.8615221175775553e-09  0.0000000000000000e+00  -2.2296117862285292e-02  3.1923294643520714e-02  -1.4539376629044640e-05  1.8154114289592966e-16  -1.5017322871537647e-05  -1.9112349804163665e-05  -8.5375387916746564e-06  0.0000000000000000e+00  1.5017322871537647e-05  -1.9112349804163665e-05  -1.4539376629044640e-05  -1.8154114289592966e-16  -5.0104862381020188e-04  4.8502393409116682e-05  0.0000000000000000e+00  -3.6394970149228645e-01  4.2914251179678687e-03  -3.6655350792429847e-17  0.0000000000000000e+00  3.6394970149228645e-01  4.2914251179678687e-03  -2.3948639945643442e-05  1.3601383738843940e-17  0.0000000000000000e+00  -5.2854855908668341e-18  8.2692287730645395e-05  0.0000000000000000e+00  0.0000000000000000e+00  -5.2854855908668341e-18  -2.3948639945643442e-05  -1.3601383738843940e-17  -1.4231508164156614e-06  0.0000000000000000e+00  2.3975619306554943e-04  1.0144333732995210e-03  -2.1815829864902037e-17  0.0000000000000000e+00  -2.3975619306554943e-04  1.0144333732995210e-03  -1.4953192822379319e-06  5.8327782408131929e-17  -3.8878812278972386e-17  -6.4543910580777686e-18  5.2034928847665888e-07  0.0000000000000000e+00  3.8878812278972386e-17  -6.4543910580777686e-18  -1.4953192822379319e-06  -5.8327782408131929e-17  -9.0035887351042960e-06
2.0000000000000298e+01  2.0925853696157517e-04  0.0000000000000000e+00  -6.6696619534674417e-01  2.0153006421142899e-01  -1.1676208006924322e-07  0.0000000000000000e+00  6.6696619534674417e-01  2.0153006421142899e-01  -5.1023535565341009e-04  -7.5746626996675892e-18  2.3365725125889386e-04  -1.4462457969399711e-04  6.0634538917806800e-06  0.0000000000000000e+00  -2.3365725125889386e-04  -1.4462457969399711e-04  -5.1023535565341009e-04  7.5746626996675892e-18  -1.0796686212902554e-05  0.0000000000000000e+00  2.5607924533743723e-02  3.4345460567535555e-02  -8.2147870152317098e-09  0.0000000000000000e+00  -2.5607924533743723e-02  3.4345460567535555e-02  -1.2725999772442908e-05  -2.2798673864339489e-16  -1.6264624880625968e-05  -1.9359939545837007e-05  -1.1496044878904846e-05  0.0000000000000000e+00  1.6264624880625968e-05  -1.9359939545837007e-05  -1.2725999772442908e-05  2.2798673864339489e-16  -2.4163455573868940e-04  4.7031907247095833e-05  0.0000000000000000e+00  -3.6369658952042427e-01  5.3431691716246434e-03  -5.3706124020658913e-17  0.0000000000000000e+00  3.6369658952042427e-01  5.3431691716246434e-03  -2.5492648946164596e-05  1.0339763699208727e-17  -2.6020852139652106e-17  -5.6920614055488983e-18  8.3227715019683593e-05  0.0000000000000000e+00  2.6020852139652106e-17  -5.6920614055488983e-18  -2.5492648946164596e-05  -1.0339763699208727e-17  -1.7219814768727886e-06  0.0000000000000000e+00  3.0760738295396406e-04  1.2314751159387784e-03  -8.2947024848857446e-18  0.0000000000000000e+00  -3.0760738295396406e-04  1.2314751159387784e-03  -1.8069427255134408e-06  2.5275136604697281e-17  9.9992239423370155e-17  -1.5144949096906890e-17  6.2555284499194994e-07  0.0000000000000000e+00  -9.9992239423370155e-17  -1.5144949096906890e-17  -1.8069427255134408e-06  -2.5275136604697281e-17  -1.0919907597263330e-05
2.1000000000000501e+01  1.9998521987931803e-04  0.0000000000000000e+00  -6.4278066243773835e-01  2.3237118993002542e-01  -1.2370315362948278e-07  0.0000000000000000e+00  6.4278066243773835e-01  2.3237118993002542e-01  -5.2010604666297112e-04  -8.8857321573910151e-18  2.1902100479464365e-04  -1.6078774786761063e-04  -4.8249278856862411e-06  0.0000000000000000e+00  -2.1902100479464365e-04  -1.6078774786761063e-04  -5.2010604666297112e-04  8.8857321573910151e-18  -9.3285207485785709e-06  0.0000000000000000e+00  2.8935607468975222e-02  3.6448365611507043e-02  -8.6450977235810882e-09  0.0000000000000000e+00  -2.8935607468975222e-02  3.6448365611507043e-02  -1.0228007854188065e-05  -1.9227976734390699e-16  -1.7301021120426537e-05  -1.9235114462017814e-05  -1.4005657018045340e-05  0.0000000000000000e+00  1.7301021120426537e-05  -1.9235114462017814e-05  -1.0228007854188065e-05  1.9227976734390699e-16  1.1013172663077064e-04  4.5252204414750229e-05  0.0000000000000000e+00  -3.6337038568494984e-01  6.6203134180311722e-03  -4.7893360420126277e-17  0.0000000000000000e+00  3.6337038568494984e-01  6.6203134180311722e-03  -2.7358698678530725e-05  -4.3271896457055344e-18  0.0000000000000000e+00  3.2526065174565133e-18  8.3871236858300386e-05  0.0000000000000000e+00  0.0000000000000000e+00  3.2526065174565133e-18  -2.7358698678530725e-05  4.3271896457055344e-18  -2.0840761267466490e-06  0.0000000000000000e+00  3.9562946346231853e-04  1.4959820505813092e-03  -4.9242922133118793e-17  0.0000000000000000e+00  -3.9562946346231853e-04  1.4959820505813092e-03  -2.1837832208059187e-06  -4.8024819736794448e-18  -1.1943164556285635e-18  -1.9312351197398048e-18  7.5162762390908930e-07  0.0000000000000000e+00  1.1943164556285635e-18  -1.9312351197398048e-18  -2.1837832208059187e-06  4.8024819736794448e-18  -1.3102594345169893e-05
