# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.3907653872914641e-03  5.7739245005399253e-07  1.6969597220762209e-04  -2.4894827715395921e-17
1.0000000000000000e+00  3.3497030434132885e-03  5.3353020240363844e-07  1.6901494794866994e-04  -5.9607349624620420e-16
2.0000000000000000e+00  3.3062066398329942e-03  4.8583357276040423e-07  1.6803916142099949e-04  1.2708622936763426e-15
2.9999999999999800e+00  3.2596191937650561e-03  1.1932399269755584e-07  1.6696839295313228e-04  -9.7568396411286851e-15
3.9999999999999600e+00  3.2072548449866281e-03  6.0029312667699177e-07  1.6573215345977313e-04  7.0236607261037025e-16
4.9999999999999396e+00  3.1398066961155014e-03  4.0383142295897948e-07  1.6452438005942782e-04  -7.3683194911326614e-15
5.9999999999999201e+00  3.0403033171369481e-03  3.4416327156553371e-07  1.6314529254953227e-04  7.8898832047780490e-15
6.9999999999998996e+00  2.8855309300031785e-03  4.4490815262377507e-07  1.6183203729693243e-04  3.1018256531201833e-15
7.9999999999998703e+00  2.6297595770560316e-03  5.1011200843567218e-07  1.6030637607425126e-04  2.2191735410657411e-14
8.9999999999998508e+00  2.2236382439539955e-03  5.6738453378776306e-07  1.5845253882178857e-04  2.2272207246415714e-15
9.9999999999998295e+00  1.5926417729308997e-03  7.4019751259390604e-07  1.5688754267032996e-04  -2.7066720777318433e-15
1.0999999999999799e+01  6.8103306262931639e-04  9.0400153723873720e-07  1.5515818691951716e-04  -1.6666245416466235e-14
1.1999999999999799e+01  -5.2490305662090237e-04  9.9446731518148325e-07  1.5316555686209347e-04  1.4078040160830766e-14
1.2999999999999799e+01  -2.0147477924075778e-03  1.2828546019344586e-06  1.5101600855360313e-04  6.3713209487537632e-16
1.3999999999999700e+01  -3.6909401267748200e-03  2.5661925089025657e-07  1.4952373439164029e-04  -7.6036030092650406e-17
1.4999999999999700e+01  -5.4124084103711030e-03  4.7484787698087402e-07  1.4793459504276794e-04  5.6113760777832180e-14
1.5999999999999700e+01  -7.0285037738216849e-03  1.6252981314964041e-07  1.4634796254815982e-04  -4.8427048748667120e-15
1.6999999999999901e+01  -8.4264791696742787e-03  -2.9434822875832987e-07  1.4470651111717669e-04  -4.5046491154734046e-14
1.8000000000000000e+01  -9.4814703815483421e-03  -6.3177442438624788e-07  1.4230262501792426e-04  -2.5326333297902455e-14
1.9000000000000199e+01  -1.0042542975924567e-02  -1.0035323757420221e-06  1.3922701031465360e-04  -1.5094078680374961e-13
2.0000000000000298e+01  -1.0115949606729709e-02  -1.3036629130592893e-06  1.3523105110162885e-04  3.6038988210118942e-14
2.1000000000000501e+01  -9.7023914454748804e-03  -1.4784981344210699e-06  1.2757227927015589e-04  3.8715006694885245e-15
2.2000000000000600e+01  -8.8046617733191727e-03  -1.1694374739147618e-06  1.1559897630895771e-04  3.3043775947091698e-14
2.3000000000000799e+01  -7.4727238481041257e-03  -7.9493043701674582e-07  9.6872317669556300e-05  2.9004921684258221e-14
2.4000000000000998e+01  -5.8348029407321103e-03  -1.9602449701920958e-07  6.4472296143428887e-05  -3.6809195269057278e-14
2.5000000000001101e+01  -4.0022642901251845e-03  -2.1866481569963320e-07  1.6721944309324625e-06  -1.6106373843687884e-14
2.6000000000001300e+01  -2.0747293717768142e-03  9.4258470186296857e-08  -1.0146644739330919e-04  6.6146718204340292e-14
2.7000000000001400e+01  -1.2755459715694660e-04  8.0966611680838491e-07  -2.7227880687443005e-04  1.0227597418625253e-13
2.8000000000001599e+01  1.7175519735617014e-03  1.5485488762128784e-06  -5.4316636408240158e-04  -2.4755214345194428e-13
2.9000000000001702e+01  3.4862565621406470e-03  1.5322378588507237e-06  -9.4582549279787441e-04  1.7698736280461424e-13
3.0000000000001901e+01  4.9853157859860529e-03  2.2419207151219223e-06  -1.5255566144729510e-03  4.2467914916703405e-13
3.1000000000002000e+01  6.2085110207835397e-03  4.1792557510082705e-06  -2.2920062708192256e-03  4.0596340986119930e-15
3.2000000000002203e+01  7.2120179026538538e-03  4.5312081680194749e-06  -3.2245555270569441e-03  -3.8693512810332193e-13
3.3000000000001997e+01  7.9971934758547043e-03  3.8518552005661734e-06  -4.2696169130061676e-03  3.2465714077073264e-14
3.4000000000001798e+01  8.4724138764224084e-03  2.9183135966765009e-06  -5.3269295984659515e-03  -1.9883665179442180e-13
3.5000000000001599e+01  8.7360901494305254e-03  2.5527529695332126e-06  -6.2643290214507109e-03  -2.5787900714981755e-13
3.6000000000001400e+01  8.7175036375247445e-03  1.7260430271838836e-06  -6.9491779911069603e-03  -7.1883861879715617e-14
3.7000000000001201e+01  8.4282485662219783e-03  4.9129074339572770e-07  -7.3025413884696541e-03  -1.8606065479824258e-13
3.8000000000001002e+01  7.9269066072052575e-03  3.8538831447764983e-07  -7.2483237997417998e-03  6.6686514302175329e-14
3.9000000000000803e+01  7.2010785365104156e-03  -2.1891047778500677e-07  -6.7384247307806181e-03  2.3757825744143320e-13
4.0000000000000597e+01  6.2882739909051718e-03  -6.1164681276979220e-07  -5.7877260813639225e-03  -5.5025970759070564e-14
4.1000000000000398e+01  5.2717474186247627e-03  -8.7400499480084310e-08  -4.4788614708787802e-03  -7.1626349464190206e-13
4.2000000000000199e+01  4.1817795458664875e-03  1.7791687851256171e-07  -2.8425330293956920e-03  -8.3487345048328596e-13
4.3000000000000000e+01  3.1554436188033800e-03  6.5491274005448743e-07  -9.7785284323357539e-04  9.8729303134618626e-13
4.3999999999999801e+01  2.2318765742558762e-03  -1.3673922217956260e-07  9.2507416342237536e-04  8.8796035953818409e-13
4.4999999999999602e+01  1.4725647784352900e-03  1.0743478745002533e-06  2.8360620605791722e-03  -5.1716819710187142e-13
4.5999999999999403e+01  9.4825169867903487e-04  2.2320427067626207e-07  4.6576072456226700e-03  9.7195272257032464e-13
4.6999999999999197e+01  5.4939452156038617e-04  9.9085523115315121e-07  6.2717908588928286e-03  9.5633639963827073e-13
4.7999999999998998e+01  3.3677125545342478e-04  -2.2301788126148181e-07  7.6360256240002745e-03  4.0248090377878140e-13
4.8999999999998799e+01  2.3835485648336251e-04  1.4613414468088611e-07  8.7491218696949761e-03  8.8468102066091223e-14
4.9999999999998600e+01  1.9519388507594415e-04  3.9029749696751885e-07  9.4912593184648814e-03  -2.5389151738842205e-12
5.0999999999998401e+01  1.5892105496676488e-04  1.6968459913591658e-07  9.8800318485176425e-03  -2.7031381080451326e-12
5.1999999999998202e+01  1.1350482397420698e-04  1.2450741298492918e-06  9.9942860213665212e-03  1.3457283383347743e-13
5.2999999999998003e+01  -2.5187158369486465e-05  1.1578122943175595e-06  9.8032490371900982e-03  -8.6221110004273960e-14
5.3999999999997797e+01  -2.3998361847971916e-04  2.1298672395419317e-06  9.3300515586153768e-03  -7.7051199079934685e-15
5.4999999999997598e+01  -5.6932848645054371e-04  3.8475508351068217e-06  8.6068110220658915e-03  3.5618535708771895e-12
5.5999999999997399e+01  -1.0265005888168968e-03  4.1426879922374282e-06  7.6694667216050958e-03  3.3988252072817901e-12
5.6999999999997200e+01  -1.6448205234641826e-03  6.1103140587433203e-06  6.5879518297406441e-03  2.6840165425487741e-12
5.7999999999997002e+01  -2.3321436335391600e-03  7.4596092116658934e-06  5.4166213096554288e-03  -1.7828930877223509e-12
5.8999999999996803e+01  -3.1230304245120359e-03  9.7687072984839474e-06  4.2640682892463103e-03  -2.2283391765912791e-12
5.9999999999996597e+01  -4.1364648286165940e-03  1.0089376132641761e-05  3.1987450799754132e-03  1.8298165107145763e-12
6.0999999999996398e+01  -5.2910081177479501e-03  1.2165383364995635e-05  2.1995423245545018e-03  2.7198032441131358e-12
6.1999999999996199e+01  -6.6112733897998755e-03  1.4336036070774832e-05  1.3856469015507710e-03  -1.2528430441520466e-13
6.2999999999996000e+01  -8.1368038197401522e-03  1.6782191846170368e-05  7.4879359457808619e-04  -1.1387333743594248e-12
6.3999999999995801e+01  -1.0008566099104551e-02  1.9463323556620136e-05  2.6371502850562351e-04  -2.5056439060633200e-12
6.4999999999996305e+01  -1.2311385336350227e-02  2.2714697795421556e-05  1.7091072462421998e-05  2.2639518637069568e-13
6.5999999999996902e+01  -1.5183019627693336e-02  2.7165133865663348e-05  -1.4905347484845481e-04  -2.0369356836013111e-13
6.6999999999997399e+01  -1.9111207777716847e-02  2.9536338298642500e-05  -2.4753293595683397e-04  -4.1728024437496722e-13
6.7999999999997897e+01  -2.4485360499036508e-02  2.8979227932915972e-05  -2.2287338292310602e-04  -5.0289769093839198e-14
6.8999999999998394e+01  -3.1805824253707024e-02  3.8953774475803359e-05  -1.9154883903777290e-04  4.5129224250824163e-13
6.9999999999998906e+01  -4.2014139181081170e-02  4.8426135471127223e-05  -1.3938424608824255e-04  -4.8717194829021176e-13
7.0999999999999403e+01  -5.6393421984174269e-02  6.0017767581987871e-05  -7.2640739340000527e-05  2.9309900555598341e-13
7.1999999999999901e+01  -7.6636579237396127e-02  8.0398802873932022e-05  3.8659933520727358e-05  -1.1379889848647188e-12
7.3000000000000398e+01  -1.0468110331521135e-01  1.3017430277200218e-04  9.3852458679626272e-05  1.1271719844931256e-13
7.4000000000000995e+01  -1.5260206819474786e-01  2.0486223004379054e-04  1.6120634700549175e-04  -1.3222381665316339e-13
7.5000000000001506e+01  -2.2455052032668565e-01  3.5099200451837748e-04  2.3534684622221263e-04  -6.0866033384460259e-13
7.6000000000002004e+01  -3.3219890220816128e-01  6.2031004994662041e-04  2.7562436911270972e-04  -4.5790261891872101e-13
7.7000000000002501e+01  -4.8608352425251344e-01  9.8344652930795751e-04  3.0712677275859389e-04  -1.4775156958508765e-13
7.8000000000002998e+01  -6.9002873020954258e-01  1.4287622888439211e-03  3.2653641293928633e-04  3.4779056770747798e-13
7.9000000000003496e+01  -9.3509957228785201e-01  1.8389485757004768e-03  3.3683995829896077e-04  -7.0775968195695409e-14
8.0000000000003993e+01  -1.2147156231913627e+00  1.9433498214786078e-03  3.1992148864965506e-04  -3.2387156006380164e-14
8.1000000000004505e+01  -1.5020053277043295e+00  1.6933133842146827e-03  2.9363742974049381e-04  -9.1564049839953053e-15
8.2000000000005002e+01  -1.7835596256480097e+00  1.4842003929674066e-03  2.6419597659990728e-04  -3.1463746098271943e-14
8.3000000000005599e+01  -2.0470555184064336e+00  1.3320598383270016e-03  2.2789293374019776e-04  3.4153257817888007e-15
8.4000000000006096e+01  -2.2731783845187969e+00  1.2259761798386198e-03  1.7402157800898698e-04  -2.0233651993467605e-14
8.5000000000006594e+01  -2.4379709612571658e+00  1.1770680942021355e-03  1.0693632313908771e-04  1.0146150277367746e-14
8.6000000000007105e+01  -2.5327630387732731e+00  9.6382512583689794e-04  2.5094559227156537e-05  8.7629793558193642e-16
8.7000000000007603e+01  -2.5581646171466983e+00  8.8085846770676046e-04  -6.7754442657231537e-05  -6.1489255663094503e-15
8.8000000000008100e+01  -2.5113920801124654e+00  8.5389913679184692e-04  -1.6607709458184059e-04  8.9973194910067389e-15
8.9000000000008598e+01  -2.3917925611580890e+00  1.0704576554777523e-03  -2.6361738868241796e-04  -1.5146524578188783e-14
9.0000000000009095e+01  -2.2068944918753264e+00  9.4542957325827182e-04  -3.6749786400649563e-04  2.5035922228584806e-15
9.1000000000009607e+01  -1.9648603477092492e+00  3.7140913975031165e-04  -4.8306048101960777e-04  -2.0844074757235889e-14
9.2000000000010203e+01  -1.6680091230990721e+00  -1.0093283188262747e-03  -6.2516028010150832e-04  1.3438245470825255e-14
9.3000000000010701e+01  -1.3295590892725584e+00  -2.0996427856262989e-03  -7.3289951502162048e-04  4.1272527387913038e-15
9.4000000000011198e+01  -9.8893100444121274e-01  -1.1361855067065496e-03  -8.9183107011750159e-04  -7.6095745915431834e-15
9.5000000000011696e+01  -6.7998284070378745e-01  8.1672762739198879e-04  -1.0491973411346448e-03  -8.2751392001777224e-15
9.6000000000012193e+01  -4.0464387715057937e-01  1.2948526502593594e-03  -1.2070621032421618e-03  1.9893652968439729e-14
9.7000000000012705e+01  -1.6610663316064261e-01  7.2904322769351548e-04  -1.3657880893313571e-03  -1.7425839417273270e-15
