# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  50.0100000   -4.0156250000e+00   -2.3437500000e-01    0.0000000000e+00    4.0591951104e-01    2.0000000000e+00    4.0156250000e+00    2.3437500000e-01    0.0000000000e+00    4.0591951104e-01    2.0000000000e+00
  50.0600000    1.6289893617e-02   -6.1502659574e-03    0.0000000000e+00    1.0000000000e-08    1.8800000000e+02    1.6289893617e-02   -6.1502659574e-03    0.0000000000e+00    1.0000000000e-08    1.8800000000e+02
  50.1100000    1.3189935065e-03    3.7540584416e-03    0.0000000000e+00    1.0000000000e-08    1.5400000000e+02    1.3189935065e-03    3.7540584416e-03    0.0000000000e+00    1.0000000000e-08    1.5400000000e+02
  50.1600000    4.7315140845e-03    8.0325704225e-03    0.0000000000e+00    1.0000000000e-08    1.4200000000e+02    4.7315140845e-03    8.0325704225e-03    0.0000000000e+00    1.0000000000e-08    1.4200000000e+02
  50.2100000   -2.2154850746e-03    1.4808768657e-02    0.0000000000e+00    1.0000000000e-08    1.3400000000e+02   -2.2154850746e-03    1.4808768657e-02    0.0000000000e+00    1.0000000000e-08    1.3400000000e+02
  50.2600000    2.3674242424e-04    1.7755681818e-02    0.0000000000e+00    1.0000000000e-08    1.3200000000e+02    2.3674242424e-04    1.7755681818e-02    0.0000000000e+00    1.0000000000e-08    1.3200000000e+02
  50.3100000   -4.5114436620e-03    2.6298415493e-02    0.0000000000e+00    1.0000000000e-08    1.4200000000e+02   -4.5114436620e-03    2.6298415493e-02    0.0000000000e+00    1.0000000000e-08    1.4200000000e+02
  50.3600000    2.6819029851e-03    2.0638992537e-02    0.0000000000e+00    1.0000000000e-08    1.3400000000e+02    2.6819029851e-03    2.0638992537e-02    0.0000000000e+00    1.0000000000e-08    1.3400000000e+02
  50.4100000    5.4450757576e-03    1.7282196970e-02    0.0000000000e+00    1.0000000000e-08    1.3200000000e+02    5.4450757576e-03    1.7282196970e-02    0.0000000000e+00    1.0000000000e-08    1.3200000000e+02
  50.4600000    1.7241379310e-02   -6.4655172414e-03    0.0000000000e+00    1.0000000000e-08    1.1600000000e+02    1.7241379310e-02   -6.4655172414e-03    0.0000000000e+00    1.0000000000e-08    1.1600000000e+02
  50.5100000    2.0052083333e-02   -6.7708333333e-03    0.0000000000e+00    1.0000000000e-08    1.2000000000e+02    2.0052083333e-02   -6.7708333333e-03    0.0000000000e+00    1.0000000000e-08    1.2000000000e+02
  50.5600000    1.8892045455e-02   -1.0937500000e-02    0.0000000000e+00    1.0000000000e-08    1.1000000000e+02    1.8892045455e-02   -1.0937500000e-02    0.0000000000e+00    1.0000000000e-08    1.1000000000e+02
  50.6100000    1.7650462963e-02   -5.4976851852e-03    0.0000000000e+00    1.0000000000e-08    1.0800000000e+02    1.7650462963e-02   -5.4976851852e-03    0.0000000000e+00    1.0000000000e-08    1.0800000000e+02
  50.6600000    2.0067401961e-02   -9.0379901961e-03    0.0000000000e+00    1.0000000000e-08    1.0200000000e+02    2.0067401961e-02   -9.0379901961e-03    0.0000000000e+00    1.0000000000e-08    1.0200000000e+02
  50.7100000    8.1250000000e-03    3.4375000000e-03    0.0000000000e+00    1.0000000000e-08    1.0000000000e+02    8.1250000000e-03    3.4375000000e-03    0.0000000000e+00    1.0000000000e-08    1.0000000000e+02
  50.7600000    7.4800531915e-03   -2.4933510638e-03    0.0000000000e+00    1.0000000000e-08    9.4000000000e+01    7.4800531915e-03   -2.4933510638e-03    0.0000000000e+00    1.0000000000e-08    9.4000000000e+01
  50.8100000    7.8125000000e-03   -1.2276785714e-02    0.0000000000e+00    1.0000000000e-08    9.8000000000e+01    7.8125000000e-03   -1.2276785714e-02    0.0000000000e+00    1.0000000000e-08    9.8000000000e+01
