# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
4.0500000000000497e+01  6.2265031900046817e-04  5.1131179654199325e-04  8.0806847780506730e-01  4.2322739112202692e+00  4.7450396839605791e-01
4.1000000000000398e+01  5.6527793570297700e-04  4.6901024238748168e-04  8.3507840405051681e-01  4.3403136162020672e+00  5.5260297242663303e-01
4.1500000000000298e+01  5.0837618903194239e-04  4.2718952687006929e-04  8.8739024240664044e-01  4.5495609696265618e+00  6.1598986601221084e-01
4.2000000000000199e+01  4.5441006459567851e-04  3.8765075058675092e-04  9.2548218722606423e-01  4.7019287489042565e+00  6.0836326541788499e-01
4.2500000000000099e+01  4.0585130529430279e-04  3.5224233132833777e-04  9.0486967958814657e-01  4.6194787183525863e+00  5.0459962068602937e-01
4.3000000000000000e+01  3.6496500495312653e-04  3.2275218237314891e-04  8.8250484219164904e-01  4.5300193687665962e+00  3.5470214034386993e-01
4.3499999999999901e+01  3.3363974258906272e-04  3.0067335791112061e-04  8.7481446264979024e-01  4.4992578505991609e+00  2.0036409826476526e-01
4.3999999999999801e+01  3.1364372892778912e-04  2.8720029505891121e-04  8.7657527895474951e-01  4.5063011158189976e+00  5.9389274655127368e-02
4.4499999999999702e+01  3.0602239479143260e-04  2.8315068824850259e-04  8.8306198959714388e-01  4.5322479583885755e+00  6.1330125331295761e-02
4.4999999999999602e+01  3.1158256323366622e-04  2.8909620887869833e-04  8.9028087363302366e-01  4.5611234945320946e+00  1.5881909291227292e-01
4.5499999999999503e+01  3.3065088402881699e-04  3.0529145555829206e-04  8.9492088513972012e-01  4.5796835405588805e+00  2.3242259744076310e-01
4.5999999999999403e+01  3.6312787698811514e-04  3.3166640346991540e-04  8.9471990262055923e-01  4.5788796104822369e+00  2.8340189468786942e-01
4.6499999999999297e+01  4.0845136651600179e-04  3.6780211575711047e-04  8.8923151201469230e-01  4.5569260480587692e+00  3.1482264175657743e-01
4.6999999999999197e+01  4.6558753938872720e-04  4.1292314269954103e-04  8.7983958067813162e-01  4.5193583227125265e+00  3.3091678872624164e-01
4.7499999999999098e+01  5.3336027576675413e-04  4.6605242249215086e-04  8.6842903740837762e-01  4.4737161496335105e+00  3.3583096860611106e-01
4.7999999999998998e+01  6.1009270278956917e-04  5.2583576199130826e-04  8.5675415231527441e-01  4.4270166092610976e+00  3.3325745656375971e-01
4.8499999999998899e+01  6.9388411149465517e-04  5.9083539497114255e-04  8.4597283552830782e-01  4.3838913421132313e+00  3.2586383270906227e-01
4.8999999999998799e+01  7.8286786736871431e-04  6.5983331151771535e-04  8.3677969770967142e-01  4.3471187908386852e+00  3.1544897399961663e-01
4.9499999999998700e+01  8.7484035982166443e-04  7.3125527483780127e-04  8.2931604101826850e-01  4.3172641640730740e+00  3.0343793740610209e-01
4.9999999999998600e+01  9.6782902354710060e-04  8.0330884492442543e-04  8.2311171152293583e-01  4.2924468460917433e+00  2.9066451026175832e-01
5.0499999999998501e+01  1.0594050684230953e-03  8.7399890413614309e-04  8.1792603901210681e-01  4.2717041560484272e+00  2.7766894212221499e-01
5.0999999999998401e+01  1.1471891116081663e-03  9.4171592577606592e-04  8.1379734180380825e-01  4.2551893672152330e+00  2.6475454169022666e-01
5.1499999999998302e+01  1.2296993063247151e-03  1.0054670290609220e-03  8.1059675948117849e-01  4.2423870379247139e+00  2.5190554141629540e-01
5.1999999999998202e+01  1.3044488679479916e-03  1.0635781157502615e-03  8.0833460508471644e-01  4.2333384203388658e+00  2.3934849892541274e-01
5.2499999999998103e+01  1.3700788420177650e-03  1.1146497109219568e-03  8.0665864137173471e-01  4.2266345654869388e+00  2.2697850838323821e-01
