# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
4.0500000000000497e+01  -2.0212955084365915e-02  9.4571642522745612e-03  -2.6839081188732798e-06  1.1848310061015163e-05  1.4689410665285414e-02  -3.6593584472289706e-13  -2.6839086673930661e-06  -1.1848310148785918e-05  -2.0212955083351740e-02  -9.4571642521009240e-03  2.7785109891231069e-03  -2.3643528311790936e-03  -1.0407232553677483e-06  -3.6649012546563013e-07  -2.6263970790944323e-03  2.2897968718067589e-15  -1.0407232661902827e-06  3.6649011421683354e-07  2.7785109891423259e-03  2.3643528311813253e-03
4.1000000000000398e+01  -1.8817554646263192e-02  1.0318392496421438e-02  -1.5739336901970541e-06  1.2078349424579341e-05  1.3759916280113230e-02  -4.1197162462024497e-13  -1.5739343129781253e-06  -1.2078349159428700e-05  -1.8817554645537957e-02  -1.0318392496100592e-02  1.6970668288963393e-03  -2.3580966916857023e-03  -1.0137908130796050e-06  1.1990833674877778e-07  -1.7887961827402208e-03  4.7951805693486824e-15  -1.0137908351185798e-06  -1.1990836793628846e-07  1.6970668289172006e-03  2.3580966916929218e-03
4.1500000000000298e+01  -1.7251208376052152e-02  1.1126853576782537e-02  -2.7995435611509493e-07  1.2103454922633764e-05  1.2711341740317413e-02  -4.2556014051217672e-13  -2.7995499155414369e-07  -1.2103454707157102e-05  -1.7251208375349603e-02  -1.1126853576477039e-02  5.4540880648015679e-04  -2.3411525294785413e-03  -9.6439475309527231e-07  6.3094984460494896e-07  -8.9152660325665818e-04  -6.1908664026927469e-15  -9.6439475936804320e-07  -6.3094987016946728e-07  5.4540880647147851e-04  2.3411525294755307e-03
4.2000000000000199e+01  -1.5521297569762870e-02  1.1872177334736006e-02  1.2617996944132499e-06  1.2127934579617157e-05  1.1554899289154881e-02  -3.3355641111589701e-13  1.2617997053513520e-06  -1.2127935141551628e-05  -1.5521297568980404e-02  -1.1872177334576899e-02  -6.6266853007993073e-04  -2.3135142323872206e-03  -8.8325379787970479e-07  1.1577511638404104e-06  5.1272179669778173e-05  -9.4490633376011386e-15  -8.8325380728434908e-07  -1.1577512054012091e-06  -6.6266853009993079e-04  2.3135142323910647e-03
4.2500000000000099e+01  -1.3641834597028148e-02  1.2542311909166661e-02  3.6895722564495745e-06  1.1891935404812254e-05  1.0303496829696345e-02  -3.5501054949493155e-13  3.6895725500785360e-06  -1.1891936478957640e-05  -1.3641834596115452e-02  -1.2542311909149300e-02  -1.9130793369610808e-03  -2.2744712774486510e-03  -7.5881317428798080e-07  1.6795739159975347e-06  1.0274162528719020e-03  1.6431964838282964e-14  -7.5881317207586670e-07  -1.6795739597138934e-06  -1.9130793369596208e-03  2.2744712774771846e-03
4.3000000000000000e+01  -1.1626716177364259e-02  1.3131661165180081e-02  4.8470003034397933e-06  1.1525399717771712e-05  8.9620020001424314e-03  3.4933935898120300e-14  4.8470007554579973e-06  -1.1525401507467809e-05  -1.1626716176427491e-02  -1.3131661165615875e-02  -3.1919903661371948e-03  -2.2231342412829848e-03  -6.6467252982661855e-07  2.1666642447302782e-06  2.0267812857840319e-03  1.2806998402048724e-14  -6.6467254714342969e-07  -2.1666642498962207e-06  -3.1919903661175712e-03  2.2231342412921589e-03
4.3499999999999901e+01  -9.4962958577929236e-03  1.3627673142560580e-02  5.5074835822508566e-06  1.1139345605072328e-05  7.5291383585745913e-03  -2.3270968485533672e-13  5.5074839047589638e-06  -1.1139346677565882e-05  -9.4962958570212336e-03  -1.3627673143363380e-02  -4.4856482038200633e-03  -2.1585198169328163e-03  -5.8953028990850086e-07  2.6481916900000742e-06  3.0404804517666726e-03  4.0167784666456617e-15  -5.8953028626787437e-07  -2.6481916822162204e-06  -4.4856482037932089e-03  2.1585198168870084e-03
4.3999999999999801e+01  -7.2717990909468011e-03  1.4020676720135418e-02  7.1311615978107367e-06  1.0620533691725710e-05  6.0379398243449603e-03  1.2657489124748636e-13  7.1311617818046785e-06  -1.0620534616101192e-05  -7.2717990904236467e-03  -1.4020676720694625e-02  -5.7807350417184052e-03  -2.0796537507309035e-03  -5.4866509756703737e-07  3.1493424252423879e-06  4.0533692995009625e-03  -1.2517325839581962e-14  -5.4866505232465047e-07  -3.1493424747247707e-06  -5.7807350416881030e-03  2.0796537506962897e-03
4.4499999999999702e+01  -4.9686904749092027e-03  1.4303611657649932e-02  8.9292205297546261e-06  9.8952599845629470e-06  4.4934404660173198e-03  5.0867652239905761e-14  8.9292214815935722e-06  -9.8952605234844884e-06  -4.9686904751772955e-03  -1.4303611657705360e-02  -7.0660901055337819e-03  -1.9849099170761407e-03  -4.5102091528711951e-07  3.6418261548073827e-06  5.0549009522696106e-03  -1.4644606734963775e-14  -4.5102086231303180e-07  -3.6418261741844256e-06  -7.0660901054803689e-03  1.9849099170827218e-03
4.4999999999999602e+01  -2.6054280648845573e-03  1.4471678339610779e-02  9.8371305489022320e-06  9.1436435743441824e-06  2.9142949426512821e-03  3.1835175297247227e-13  9.8371316141843194e-06  -9.1436442281571474e-06  -2.6054280647383795e-03  -1.4471678339421213e-02  -8.3286564248046882e-03  -1.8740228581813441e-03  -3.8962611768961518e-07  4.0877362998599759e-06  6.0398012569650274e-03  -2.2769871925454321e-14  -3.8962607201913714e-07  -4.0877363077215115e-06  -8.3286564247904774e-03  1.8740228582167784e-03
