time  net_outward_flux  psi4_boundary_amp
2.2500000000000700e+01  7.1878060328436764e-05  1.0598895041033614e-05
2.3000000000000799e+01  6.9275069395831180e-05  1.2134109280543239e-05
2.3500000000000899e+01  6.5713562608381201e-05  1.3761553774525042e-05
2.4000000000000998e+01  6.1232977695886123e-05  1.5645207673353906e-05
2.4500000000000998e+01  5.7425661349734261e-05  1.7842098757912143e-05
2.5000000000001101e+01  5.4579455558235348e-05  2.0255889955810504e-05
2.5500000000001201e+01  5.1771551050785314e-05  2.2900207653021135e-05
2.6000000000001300e+01  4.8862146924438864e-05  2.5858959852506591e-05
2.6500000000001300e+01  4.6016634746730804e-05  2.9188884018788967e-05
2.7000000000001400e+01  4.2638590103753507e-05  3.2890911206066742e-05
2.7500000000001499e+01  3.7944594506655467e-05  3.6969222815666245e-05
2.8000000000001599e+01  3.2053246381034308e-05  4.1457060009068027e-05
2.8500000000001702e+01  2.5798993006181446e-05  4.6380231854004047e-05
2.9000000000001702e+01  1.9396601042531133e-05  5.1743828824271845e-05
2.9500000000001801e+01  1.2097784710702731e-05  5.7515565302093277e-05
3.0000000000001901e+01  3.5545922906115853e-06  6.3664081305634919e-05
3.0500000000002000e+01  -5.1489377861734914e-06  7.0162887548340510e-05
3.1000000000002000e+01  -1.2251777732613787e-05  7.6970866412982689e-05
3.1500000000002100e+01  -1.6842899659648908e-05  8.4004002791284731e-05
3.2000000000002203e+01  -1.9358582858438800e-05  9.1088443906361084e-05
3.2500000000002103e+01  -2.0473094761964774e-05  9.8066908789925183e-05
3.3000000000001997e+01  -1.9579634111056608e-05  1.0475600161515480e-04
3.3500000000001897e+01  -1.4600958897916310e-05  1.1098742456434793e-04
3.4000000000001798e+01  -3.3519219512388575e-06  1.1648013292167463e-04
3.4500000000001698e+01  1.5191141730529189e-05  1.2101505940716089e-04
3.5000000000001599e+01  4.1157704266364010e-05  1.2429048110372318e-04
3.5500000000001499e+01  7.5053007480872260e-05  1.2609084005738518e-04
3.6000000000001400e+01  1.1838053229285078e-04  1.2611094959787467e-04
3.6500000000001300e+01  1.7302194927616536e-04  1.2411476694376854e-04
3.7000000000001201e+01  2.4026369468843978e-04  1.1987230089823808e-04
3.7500000000001101e+01  3.2037953210697727e-04  1.1325209716481754e-04
3.8000000000001002e+01  4.1279917294889158e-04  1.0415745909552474e-04
3.8500000000000902e+01  5.1656174471942785e-04  9.2585010536901737e-05
3.9000000000000803e+01  6.3080732795051109e-04  7.8510897366927205e-05
3.9500000000000703e+01  7.5496896630065447e-04  6.2057378868882778e-05
4.0000000000000597e+01  8.8841909516255903e-04  4.3588013836362513e-05
4.0500000000000497e+01  1.0298460834176932e-03  2.4435336474741416e-05
4.1000000000000398e+01  1.1770411165615503e-03  1.4476840856366882e-05
4.1500000000000298e+01  1.3274096007919738e-03  3.1199285889544586e-05
4.2000000000000199e+01  1.4788016455778781e-03  5.5585167311899575e-05
4.2500000000000099e+01  1.6299388846629124e-03  8.1891325706730825e-05
4.3000000000000000e+01  1.7801145880672904e-03  1.0898758742658898e-04
4.3499999999999901e+01  1.9283943001507037e-03  1.3635926856159407e-04
4.3999999999999801e+01  2.0729442559671344e-03  1.6352125064242508e-04
4.4499999999999702e+01  2.2109732400901320e-03  1.9016051002727024e-04
4.4999999999999602e+01  2.3392800172728793e-03  2.1577920289179303e-04
4.5499999999999503e+01  2.4550230887239195e-03  2.4002804253499106e-04
4.5999999999999403e+01  2.5562657533025417e-03  2.6254713882959541e-04
4.6499999999999297e+01  2.6421013946591469e-03  2.8308296786773147e-04
4.6999999999999197e+01  2.7124269481860466e-03  3.0136100436862958e-04
4.7499999999999098e+01  2.7673859116173665e-03  3.1714795739104377e-04
4.7999999999998998e+01  2.8066603702973378e-03  3.3009113414142764e-04
4.8499999999998899e+01  2.8290494938241458e-03  3.4000327458657404e-04
4.8999999999998799e+01  2.8328067882658218e-03  3.4672109861849827e-04
4.9499999999998700e+01  2.8165403219459987e-03  3.4996955685780140e-04
4.9999999999998600e+01  2.7799506935077649e-03  3.4964211903776895e-04
5.0499999999998501e+01  2.7238573931739002e-03  3.4552867454115574e-04
5.0999999999998401e+01  2.6496746327533019e-03  3.3788609260854282e-04
5.1499999999998302e+01  2.5587544919839899e-03  3.2667231065083185e-04
5.1999999999998202e+01  2.4520824982096926e-03  3.1197086137999344e-04
5.2499999999998103e+01  2.3305128150622875e-03  2.9377534026344912e-04
5.2999999999998003e+01  2.1951751580589320e-03  2.7219714395379594e-04
5.3499999999997897e+01  2.0478796944208774e-03  2.4748218439900137e-04
5.3999999999997797e+01  1.8913076199754491e-03  2.1987557829005670e-04
5.4499999999997698e+01  1.7287892024765974e-03  1.8966976041868682e-04
5.4999999999997598e+01  1.5636532098192003e-03  1.5720280512161340e-04
5.5499999999997499e+01  1.3984632698739560e-03  1.2313496306622977e-04
5.5999999999997399e+01  1.2347193405074395e-03  8.8541826784207210e-05
5.6499999999997300e+01  1.0732303742020078e-03  5.5575296795497537e-05
5.6999999999997200e+01  9.1473199343817071e-04  3.3163659753101388e-05
5.7499999999997101e+01  7.6044175967997490e-04  4.4880310054523780e-05
5.7999999999997002e+01  6.1238230900987874e-04  7.6557017778749372e-05
5.8499999999996902e+01  4.7325387360113412e-04  1.1185652209914810e-04
5.8999999999996803e+01  3.4601479113750009e-04  1.4724459442424584e-04
5.9499999999996703e+01  2.3353841985948457e-04  1.8151780931004847e-04
5.9999999999996597e+01  1.3824767372650691e-04  2.1391834723344838e-04
6.0499999999996497e+01  6.1728498141866016e-05  2.4395050236689341e-04
6.0999999999996398e+01  4.5937948356860331e-06  2.7140473010102352e-04
6.1499999999996298e+01  -3.3391781612007599e-05  2.9608914310802725e-04
6.1999999999996199e+01  -5.3038424407872537e-05  3.1794947050193276e-04
6.2499999999996099e+01  -5.5248403693634731e-05  3.3675697329409252e-04
6.2999999999996000e+01  -4.0445794272121933e-05  3.5253545073442842e-04
6.3499999999995900e+01  -8.3432223054607706e-06  3.6515145040839794e-04
6.3999999999995801e+01  4.1622460845084061e-05  3.7460581108355223e-04
6.4499999999996106e+01  1.0932227193743654e-04  3.8080724902890756e-04
6.4999999999996305e+01  1.9318713460524185e-04  3.8388401019974933e-04
6.5499999999996604e+01  2.9028891324670676e-04  3.8402267942653151e-04
6.5999999999996902e+01  3.9705178350241729e-04  3.8154589806088039e-04
6.6499999999997101e+01  5.1022968204989427e-04  3.7665235246012212e-04
6.6999999999997399e+01  6.2779022783973583e-04  3.6943765889498894e-04
6.7499999999997598e+01  7.4909813775676836e-04  3.6007750852159564e-04
6.7999999999997897e+01  8.7415133047730089e-04  3.4880191676732577e-04
6.8499999999998096e+01  1.0021589836355172e-03  3.3555625932516294e-04
6.8999999999998394e+01  1.1304297856268479e-03  3.2067668028938081e-04
6.9499999999998593e+01  1.2544620544622880e-03  3.0423725107614480e-04
6.9999999999998906e+01  1.3691714586997800e-03  2.8627518758305971e-04
7.0499999999999204e+01  1.4704207705279501e-03  2.6742816582433853e-04
7.0999999999999403e+01  1.5557323578900494e-03  2.4753351155996852e-04
7.1499999999999702e+01  1.6241400083114588e-03  2.2690108891777297e-04
7.1999999999999901e+01  1.6757782602527685e-03  2.0592217865110624e-04
7.2500000000000199e+01  1.7112369715121770e-03  1.8478155369123345e-04
7.3000000000000398e+01  1.7306237869929796e-03  1.6346392440847233e-04
7.3500000000000696e+01  1.7328808122917426e-03  1.4242487168784546e-04
7.4000000000000995e+01  1.7159012869607461e-03  1.2266029086873962e-04
7.4500000000001194e+01  1.6775298567746522e-03  1.0507650268445646e-04
7.5000000000001506e+01  1.6168684958734639e-03  9.0613969577164400e-05
7.5500000000001705e+01  1.5351134473456378e-03  8.1391443198278106e-05
7.6000000000002004e+01  1.4355596669059301e-03  7.9405955940875858e-05
7.6500000000002203e+01  1.3227058631211193e-03  8.4956419033216116e-05
7.7000000000002501e+01  1.2009232457191963e-03  9.6116419251919056e-05
7.7500000000002700e+01  1.0735531076779851e-03  1.1084962384586015e-04
7.8000000000002998e+01  9.4291934877761005e-04  1.2739917836270516e-04
7.8500000000003297e+01  8.1097630993529611e-04  1.4450918806338100e-04
7.9000000000003496e+01  6.7987624856028980e-04  1.6147353017286292e-04
7.9500000000003794e+01  5.5210516006296559e-04  1.7777410590837141e-04
8.0000000000003993e+01  4.3028126956009085e-04  1.9327569823588428e-04
8.0500000000004306e+01  3.1661680718715255e-04  2.0736010062886575e-04
8.1000000000004505e+01  2.1238777000215917e-04  2.2011955316471611e-04
8.1500000000004803e+01  1.1795735786125747e-04  2.3183013902555507e-04
8.2000000000005002e+01  3.3289654812742846e-05  2.4239826059707791e-04
8.2500000000005301e+01  -4.1648040187493136e-05  2.5121436881244948e-04
8.3000000000005599e+01  -1.0668879314155227e-04  2.5812721930459036e-04
8.3500000000005798e+01  -1.6132133476444885e-04  2.6387997338166836e-04
8.4000000000006096e+01  -2.0473483481140903e-04  2.6821410236285259e-04
8.4500000000006295e+01  -2.3620189318716999e-04  2.7137759671084599e-04
8.5000000000006594e+01  -2.5564116736426473e-04  2.7315955895940830e-04
8.5500000000006807e+01  -2.6394462868453358e-04  2.7396927126562031e-04
8.6000000000007105e+01  -2.6279148808985777e-04  2.7328880088747169e-04
8.6500000000007304e+01  -2.5404612362196706e-04  2.7152029162167942e-04
8.7000000000007603e+01  -2.3935855926940250e-04  2.6854752130761009e-04
8.7500000000007901e+01  -2.2012925159006815e-04  2.6434237608456251e-04
8.8000000000008100e+01  -1.9744051873930854e-04  2.5950765240987300e-04
8.8500000000008399e+01  -1.7180289899120351e-04  2.5404654541229011e-04
8.9000000000008598e+01  -1.4311390460870622e-04  2.4749267672491144e-04
8.9500000000008896e+01  -1.1105525620064783e-04  2.4024367667722755e-04
9.0000000000009095e+01  -7.5511058513128346e-05  2.3200107749517425e-04
9.0500000000009393e+01  -3.6821791175889674e-05  2.2178330901711596e-04
9.1000000000009607e+01  4.2359649085615625e-06  2.1063511394667323e-04
9.1500000000009905e+01  4.6784446684419269e-05  2.0009671472321117e-04
9.2000000000010203e+01  9.0149149611584738e-05  1.8881919184905236e-04
9.2500000000010402e+01  1.3399696979553998e-04  1.7724937648237653e-04
9.3000000000010701e+01  1.7821296397758089e-04  1.6499063848946662e-04
9.3500000000010900e+01  2.2263764886496363e-04  1.5227249184047393e-04
9.4000000000011198e+01  2.6697886238731511e-04  1.3974426479134155e-04
9.4500000000011397e+01  3.1088671381760004e-04  1.2855202320448864e-04
9.5000000000011696e+01  3.5407928044162433e-04  1.1932185701298149e-04
9.5500000000011994e+01  3.9645371729192481e-04  1.1305345003735674e-04
9.6000000000012193e+01  4.3803027582819368e-04  1.0864855421627882e-04
9.6500000000012506e+01  4.7866862115434212e-04  1.0506049997207321e-04
9.7000000000012705e+01  5.1781094457021475e-04  1.0626337098165259e-04
9.7500000000013003e+01  5.5454637792230884e-04  1.1117237485590712e-04
