# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
2.2500000000000700e+01  2.4969352927968724e-04  1.9005674740194163e-04  7.5714961044274631e-01  4.0285984417709848e+00  3.2315981447226416e-01
2.3000000000000799e+01  2.9142769229437132e-04  2.2223774043672313e-04  7.5474641699210621e-01  4.0189856679684244e+00  3.8628072877849612e-01
2.3500000000000899e+01  3.4404194970638825e-04  2.6262776127208663e-04  7.5060360964328254e-01  4.0024144385731297e+00  4.9838482431926173e-01
2.4000000000000998e+01  4.0613847615697600e-04  3.1011105735383599e-04  7.3093017686537698e-01  3.9237207074615079e+00  6.4469182151078452e-01
2.4500000000000998e+01  4.7632588231380111e-04  3.6365801342023258e-04  7.7172622521734358e-01  4.0869049008693743e+00  6.1893073505502150e-01
2.5000000000001101e+01  5.5220731617811774e-04  4.2128779936034209e-04  7.6214117686401484e-01  4.0485647074560589e+00  5.0581845467655773e-01
2.5500000000001201e+01  6.3175159409492815e-04  4.8167170022363383e-04  7.5983133987845886e-01  4.0393253595138354e+00  4.3234564478573584e-01
2.6000000000001300e+01  7.1183444437087262e-04  5.4228232685388494e-04  7.5847666663084645e-01  4.0339066665233858e+00  4.0045339450411183e-01
2.6500000000001300e+01  7.9054594431977887e-04  6.0180207498257605e-04  7.5756443926682682e-01  4.0302577570673073e+00  4.1070539678968937e-01
2.7000000000001400e+01  8.6458156435058981e-04  6.5755615900918495e-04  7.5664002432755062e-01  4.0265600973102025e+00  4.5687548533880284e-01
2.7500000000001499e+01  9.3259734112462319e-04  7.0868121236854003e-04  7.5533199807699136e-01  4.0213279923079650e+00  5.3069916952508245e-01
2.8000000000001599e+01  9.9195780311267003e-04  7.5332068794699422e-04  7.5331962443667788e-01  4.0132784977467111e+00  6.2559473817361633e-01
2.8500000000001702e+01  1.0414426845934504e-03  7.9023271651483410e-04  7.7062813969180566e-01  4.0825125587672222e+00  6.8483990284118090e-01
2.9000000000001702e+01  1.0793870466369484e-03  8.1854422992320161e-04  7.5907825241523919e-01  4.0363130096609563e+00  5.6575302867117039e-01
2.9500000000001801e+01  1.1062463913848431e-03  8.3829171937285752e-04  7.5758327045708918e-01  4.0303330818283563e+00  4.6519436883681475e-01
3.0000000000001901e+01  1.1207214784364147e-03  8.4875633473283649e-04  7.5672969823498892e-01  4.0269187929399557e+00  3.8114516342452920e-01
