# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
7.9999999999998703e+00  5.6355004593198395e+00  4.2000915301560617e+01  3.2000000000024116e+01  3.1999999999999854e+01  4.2739024388651217e+00  5.8512696889695253e+00  2.2000989354103620e+01  3.1999999999991669e+01  3.2000000000000547e+01  4.3257062542572529e+00
8.7999999999998604e+00  5.6426202271611974e+00  4.2001213972417560e+01  3.2000000000048523e+01  3.1999999999999666e+01  4.2768112314794990e+00  5.8565950608916584e+00  2.2001321157005961e+01  3.1999999999975842e+01  3.2000000000001123e+01  4.3257466204945132e+00
9.5999999999998398e+00  5.6481385867216582e+00  4.2001594541125243e+01  3.2000000000090189e+01  3.1999999999998717e+01  4.2810221851201788e+00  5.8633997793626360e+00  2.2001754552177303e+01  3.1999999999946375e+01  3.2000000000005137e+01  4.3271505537966046e+00
1.0399999999999800e+01  5.6527201744855837e+00  4.2001995589850118e+01  3.2000000000151232e+01  3.1999999999996984e+01  4.2873034777115722e+00  5.8703495257585150e+00  2.2002249374739510e+01  3.1999999999895010e+01  3.2000000000010331e+01  4.3303482833913787e+00
1.1199999999999800e+01  5.6588401520755305e+00  4.2002367008754696e+01  3.2000000000173728e+01  3.1999999999986770e+01  4.2980812486368878e+00  5.8767451607989845e+00  2.2002769221362751e+01  3.1999999999833904e+01  3.2000000000030148e+01  4.3360631386942057e+00
1.1999999999999799e+01  5.6673597888713729e+00  4.2002761193431056e+01  3.2000000000203450e+01  3.2000000000000874e+01  4.3142314269334667e+00  5.8838142318881665e+00  2.2003365900238936e+01  3.1999999999577497e+01  3.1999999999889315e+01  4.3458693207177355e+00
1.2799999999999800e+01  5.6764896531578515e+00  4.2003253229746349e+01  3.2000000000363563e+01  3.2000000000099817e+01  4.3341894836730743e+00  5.8932248481490950e+00  2.2004112184242253e+01  3.1999999999067271e+01  3.1999999999593395e+01  4.3614524639907186e+00
1.3599999999999801e+01  5.6840533683597787e+00  4.2003832715335896e+01  3.2000000001555591e+01  3.2000000000532609e+01  4.3563385615052521e+00  5.9048349236768267e+00  2.2005002878095073e+01  3.1999999997883986e+01  3.1999999998761183e+01  4.3834598576631389e+00
1.4399999999999700e+01  5.6900975015250435e+00  4.2004423447637549e+01  3.2000000003073978e+01  3.2000000001011529e+01  4.3804619603253405e+00  5.9181456759619984e+00  2.2006019684505741e+01  3.1999999996963215e+01  3.1999999998492907e+01  4.4148024267183725e+00
1.5199999999999701e+01  5.6966398998193952e+00  4.2004992902202424e+01  3.2000000002370768e+01  3.2000000000872262e+01  4.4074418781166225e+00  5.9305594936013399e+00  2.2006921042109251e+01  3.1999999995061181e+01  3.1999999997658396e+01  4.4516366278717392e+00
1.5999999999999700e+01  5.7053804682825957e+00  4.2005517617632890e+01  3.1999999999783455e+01  3.2000000000538549e+01  4.4386218218339968e+00  5.9411202796959692e+00  2.2007799266019735e+01  3.1999999994130246e+01  3.1999999998392596e+01  4.4889160227870146e+00
1.6799999999999802e+01  5.7158345428730151e+00  4.2006052800179404e+01  3.1999999993201683e+01  3.1999999999555634e+01  4.4749451435327394e+00  5.9514583269270194e+00  2.2008760831433669e+01  3.1999999994175131e+01  3.2000000000590674e+01  4.5271030353142834e+00
1.7600000000000001e+01  5.7252104736380680e+00  4.2006602016046685e+01  3.1999999981742700e+01  3.1999999998443229e+01  4.5133710843786341e+00  5.9620001790280011e+00  2.2009820374418673e+01  3.1999999992975606e+01  3.2000000002580634e+01  4.5667484759231476e+00
1.8400000000000102e+01  5.7325824279919875e+00  4.2007032938406645e+01  3.1999999964083845e+01  3.1999999998097866e+01  4.5525150601759412e+00  5.9715393557195471e+00  2.2010904044276483e+01  3.1999999986581123e+01  3.2000000002294414e+01  4.6070013202588251e+00
1.9200000000000198e+01  5.7398118407108978e+00  4.2007206449152896e+01  3.1999999936648749e+01  3.1999999999584158e+01  4.5943206612493892e+00  5.9792761436072013e+00  2.2012073539193043e+01  3.1999999962410616e+01  3.1999999992229725e+01  4.6473605282294885e+00
2.0000000000000298e+01  5.7485952966581584e+00  4.2007161169807929e+01  3.1999999921173043e+01  3.2000000011764534e+01  4.6398533617320412e+00  5.9860058456936613e+00  2.2013408131940608e+01  3.1999999873978833e+01  3.1999999934180646e+01  4.6889336029509927e+00
2.0800000000000502e+01  5.7583186773661073e+00  4.2006926848157946e+01  3.1999999993148180e+01  3.2000000057990583e+01  4.6867847501814826e+00  5.9930406484891963e+00  2.2015084498816126e+01  3.1999999631377221e+01  3.1999999748636657e+01  4.7325246734633799e+00
2.1600000000000598e+01  5.7674750799935532e+00  4.2006440621648061e+01  3.2000000223491249e+01  3.2000000154664249e+01  4.7340411457794547e+00  6.0008604541927593e+00  2.2016925767685315e+01  3.1999999178610672e+01  3.1999999397764324e+01  4.7783306565394703e+00
2.2400000000000698e+01  5.7752887512344397e+00  4.2005534732287813e+01  3.2000000579105659e+01  3.2000000280728820e+01  4.7826798387745821e+00  6.0087018309536173e+00  2.2019007164036346e+01  3.1999998588649206e+01  3.1999998975160988e+01  4.8254671657867920e+00
2.3200000000000799e+01  5.7824100477348495e+00  4.2004171389984052e+01  3.2000000932387827e+01  3.2000000391067111e+01  4.8339001841030864e+00  6.0157783432426353e+00  2.2021338680302421e+01  3.1999998016831210e+01  3.1999998634395215e+01  4.8739895244231279e+00
2.4000000000000998e+01  5.7901814805031533e+00  4.2002534912951518e+01  3.2000001191189789e+01  3.2000000468117669e+01  4.8877157014917278e+00  6.0222824103906110e+00  2.2024297677859291e+01  3.1999997537265084e+01  3.1999998414329724e+01  4.9244453638697614e+00
2.4800000000001098e+01  5.7991565386476740e+00  4.2000604719000599e+01  3.2000001390904025e+01  3.2000000541054575e+01  4.9431132756463860e+00  6.0295933489029467e+00  2.2027688657748545e+01  3.1999997071758820e+01  3.1999998194548173e+01  4.9793074599180560e+00
2.5600000000001199e+01  5.8086859169023697e+00  4.1998441463205623e+01  3.2000001627758024e+01  3.2000000639271143e+01  5.0002371525151759e+00  6.0379861214207242e+00  2.2031653867700133e+01  3.1999996505637974e+01  3.1999997849237843e+01  5.0373681164219732e+00
2.6400000000001299e+01  5.8179283468922396e+00  4.1996002852270756e+01  3.2000001929459295e+01  3.2000000745263989e+01  5.0610140718091836e+00  6.0465802747240769e+00  2.2035923328996432e+01  3.1999995848569611e+01  3.1999997405697385e+01  5.0959069259697785e+00
2.7200000000001499e+01  5.8270277163939159e+00  4.1993265272705237e+01  3.2000002252009580e+01  3.2000000820878725e+01  5.1279840119124938e+00  6.0548048681862046e+00  2.2040728266292906e+01  3.1999995194158746e+01  3.1999996980779510e+01  5.1548469440493028e+00
2.8000000000001599e+01  5.8357215973572512e+00  4.1990436321379036e+01  3.2000002543645614e+01  3.2000000857502158e+01  5.1977471133751125e+00  6.0630979868386330e+00  2.2046335416948040e+01  3.1999994606454621e+01  3.1999996641230769e+01  5.2172426955596078e+00
2.8800000000001699e+01  5.8445169926866996e+00  4.1987336109134517e+01  3.2000002777883083e+01  3.2000000881011978e+01  5.2670680361197793e+00  6.0719900716748922e+00  2.2052681064913703e+01  3.1999994084890698e+01  3.1999996367530006e+01  5.2848178382678421e+00
2.9600000000001799e+01  5.8537174734264976e+00  4.1983937891250648e+01  3.2000002936196339e+01  3.2000000910373060e+01  5.3354011079480514e+00  6.0809258153007661e+00  2.2059604865867218e+01  3.1999993630361260e+01  3.1999996122055890e+01  5.3527650026599956e+00
3.0400000000001999e+01  5.8622878994717844e+00  4.1980308200667857e+01  3.2000002999842224e+01  3.2000000932621745e+01  5.4040106463063919e+00  6.0899181040910859e+00  2.2066779093999187e+01  3.1999993284207882e+01  3.1999995912573429e+01  5.4190166186298665e+00
3.1200000000002099e+01  5.8686986808606019e+00  4.1976386587418084e+01  3.2000002955443463e+01  3.2000000916237653e+01  5.4709714062289443e+00  6.0991768822418440e+00  2.2074141989874612e+01  3.1999993070637423e+01  3.1999995754940645e+01  5.4854861000634187e+00
3.2000000000002203e+01  5.8732670481611988e+00  4.1972351750561664e+01  3.2000002818871671e+01  3.2000000843652799e+01  5.5357700870711835e+00  6.1079756079144616e+00  2.2081999680377812e+01  3.1999992987601299e+01  3.1999995669904546e+01  5.5532130308457033e+00
3.2800000000002001e+01  5.8777767135075631e+00  4.1968227378526969e+01  3.2000002616107288e+01  3.2000000719842248e+01  5.5966439326984396e+00  6.1154681938946460e+00  2.2090203806987862e+01  3.1999992985983518e+01  3.1999995635756814e+01  5.6208820168849787e+00
3.3600000000001899e+01  5.8836132674109418e+00  4.1963889127049171e+01  3.2000002379766151e+01  3.2000000567674448e+01  5.6551318341542345e+00  6.1219843107326675e+00  2.2098675551333677e+01  3.1999993044105288e+01  3.1999995650905387e+01  5.6855104308649631e+00
3.4400000000001697e+01  5.8898460407303519e+00  4.1959348798025495e+01  3.2000002113135437e+01  3.2000000408328752e+01  5.7104830273797251e+00  6.1286427961712562e+00  2.2107483885930606e+01  3.1999993123533553e+01  3.1999995670521983e+01  5.7465785778958454e+00
3.5200000000001602e+01  5.8946728656305627e+00  4.1954746028344509e+01  3.2000001840052860e+01  3.2000000269967074e+01  5.7626675233416877e+00  6.1356510806722664e+00  2.2116396669451426e+01  3.1999993226988337e+01  3.1999995691801843e+01  5.8052049344726964e+00
3.6000000000001400e+01  5.8976465457289420e+00  4.1950036409009670e+01  3.2000001571211122e+01  3.2000000164236887e+01  5.8105527931189229e+00  6.1417384233811525e+00  2.2125429923640390e+01  3.1999993309401216e+01  3.1999995665180524e+01  5.8609549190135803e+00
3.6800000000001198e+01  5.9004698923296157e+00  4.1945208379518100e+01  3.2000001341459708e+01  3.2000000092273424e+01  5.8533917207972044e+00  6.1460803936094530e+00  2.2134652919494151e+01  3.1999993372753387e+01  3.1999995614910151e+01  5.9139124797837619e+00
3.7600000000001103e+01  5.9052699800351931e+00  4.1940238431429187e+01  3.2000001162786553e+01  3.2000000033875679e+01  5.8940735274331457e+00  6.1492775814454994e+00  2.2144049708665200e+01  3.1999993402960314e+01  3.1999995542983125e+01  5.9609263783456230e+00
3.8400000000000901e+01  5.9117684998625322e+00  4.1935142163483498e+01  3.2000001019584936e+01  3.1999999968783850e+01  5.9321696611276664e+00  6.1531462301706270e+00  2.2153621953660675e+01  3.1999993412246578e+01  3.1999995476317004e+01  6.0052279254444763e+00
3.9200000000000799e+01  5.9178234165701085e+00  4.1930039089981690e+01  3.2000000918471173e+01  3.1999999902771869e+01  5.9681244770567652e+00  6.1576718350214996e+00  2.2163121442414504e+01  3.1999993418431298e+01  3.1999995430780899e+01  6.0436916872733901e+00
4.0000000000000597e+01  5.9223671019772350e+00  4.1925027290782538e+01  3.2000000826905300e+01  3.1999999837728346e+01  6.0022184630775168e+00  6.1618274562998803e+00  2.2172480360968894e+01  3.1999993372904758e+01  3.1999995356233470e+01  6.0789154600133850e+00
4.0800000000000502e+01  5.9266960650290699e+00  4.1920086569291648e+01  3.2000000783094428e+01  3.1999999800199397e+01  6.0332165543893339e+00  6.1644302876204611e+00  2.2181788654458920e+01  3.1999993303494392e+01  3.1999995281793556e+01  6.1093175486599138e+00
4.1600000000000300e+01  5.9329475530767795e+00  4.1915367753965079e+01  3.2000000807670155e+01  3.1999999800914949e+01  6.0654518706964957e+00  6.1661085267546376e+00  2.2191030163199610e+01  3.1999993177462709e+01  3.1999995162321166e+01  6.1335575172549790e+00
4.2400000000000098e+01  5.9403787997133808e+00  4.1911085498276343e+01  3.2000000850205211e+01  3.1999999822237427e+01  6.0948208622636635e+00  6.1689061699482242e+00  2.2200098443110928e+01  3.1999993016790619e+01  3.1999995020742524e+01  6.1563102619481151e+00
4.3200000000000003e+01  5.9470122554625160e+00  4.1907192296233866e+01  3.2000000935723023e+01  3.1999999872708578e+01  6.1200841208956582e+00  6.1732410256098298e+00  2.2209084663644315e+01  3.1999992825140222e+01  3.1999994867939911e+01  6.1753247888561846e+00
4.3999999999999801e+01  5.9516668430053716e+00  4.1903764676330951e+01  3.2000001012321157e+01  3.1999999922544610e+01  6.1437734841538223e+00  6.1775870226715268e+00  2.2217733178208594e+01  3.1999992604608050e+01  3.1999994703094558e+01  6.1898146928548519e+00
4.4799999999999699e+01  5.9547118063376168e+00  4.1900554809206056e+01  3.2000001091901922e+01  3.1999999974637749e+01  6.1628722823674185e+00  6.1807600571756218e+00  2.2226036574076236e+01  3.1999992362146305e+01  3.1999994534739525e+01  6.2010083357600392e+00
4.5599999999999497e+01  5.9580903919453974e+00  4.1897973115356635e+01  3.2000001187579187e+01  3.2000000030083250e+01  6.1808328669261794e+00  6.1831633115505440e+00  2.2233913997829152e+01  3.1999992136728274e+01  3.1999994382060095e+01  6.2066786407144594e+00
4.6399999999999302e+01  5.9625285889735542e+00  4.1895948818306472e+01  3.2000001270339922e+01  3.2000000081033967e+01  6.1960184063190544e+00  6.1867543058369439e+00  2.2241555837729447e+01  3.1999991889684662e+01  3.1999994204011887e+01  6.2117508052760559e+00
4.7199999999999200e+01  5.9669990827382868e+00  4.1894585272392469e+01  3.2000001342528471e+01  3.2000000127935607e+01  6.2077090855723247e+00  6.1919135318249605e+00  2.2248770056667908e+01  3.1999991670062947e+01  3.1999994053135854e+01  6.2159352114822068e+00
4.7999999999998998e+01  5.9700699817984919e+00  4.1893949617567273e+01  3.2000001376000277e+01  3.2000000161119090e+01  6.2157968901052625e+00  6.1968297909796899e+00  2.2255069911027519e+01  3.1999991468771842e+01  3.1999993912687216e+01  6.2137556978179775e+00
4.8799999999998903e+01  5.9715670179460130e+00  4.1893671408179785e+01  3.2000001412110578e+01  3.2000000194806809e+01  6.2212595298572095e+00  6.2007383829744143e+00  2.2260887003505346e+01  3.1999991271477469e+01  3.1999993780126307e+01  6.2074881745663966e+00
4.9599999999998701e+01  5.9726748154342193e+00  4.1894160350906134e+01  3.2000001418167763e+01  3.2000000212946006e+01  6.2245782293983289e+00  6.2038458601335975e+00  2.2265787725376590e+01  3.1999991072412737e+01  3.1999993649280203e+01  6.1986653249314037e+00
5.0399999999998499e+01  5.9745114978272094e+00  4.1895250282064715e+01  3.2000001388681142e+01  3.2000000222891416e+01  6.2229351256756562e+00  6.2069393467201106e+00  2.2270121360929341e+01  3.1999990871264650e+01  3.1999993509532995e+01  6.1883241160379603e+00
5.1199999999998397e+01  5.9773463153559243e+00  4.1896681092231006e+01  3.2000001350380344e+01  3.2000000227488897e+01  6.2190737329220465e+00  6.2103348901071289e+00  2.2273704225679221e+01  3.1999990701180412e+01  3.1999993385130029e+01  6.1730850336556609e+00
5.1999999999998202e+01  5.9799333894552014e+00  4.1898973897630761e+01  3.2000001292826596e+01  3.2000000226896525e+01  6.2115164281303628e+00  6.2140178727224020e+00  2.2276670210703848e+01  3.1999990522582205e+01  3.1999993248773816e+01  6.1563106275083976e+00
5.2799999999998100e+01  5.9813638914799911e+00  4.1901421936522581e+01  3.2000001212681013e+01  3.2000000216384976e+01  6.2019071446212779e+00  6.2171779694611295e+00  2.2278654360839109e+01  3.1999990378622392e+01  3.1999993144932219e+01  6.1356439201813249e+00
5.3599999999997898e+01  5.9820808508766472e+00  4.1904192335272235e+01  3.2000001148490036e+01  3.2000000206136967e+01  6.1895482671867530e+00  6.2193535689460626e+00  2.2280120838035110e+01  3.1999990224438420e+01  3.1999993023576398e+01  6.1110471150978913e+00
5.4399999999997704e+01  5.9835233408579382e+00  4.1907768844437967e+01  3.2000001052989766e+01  3.2000000184076029e+01  6.1765790909380112e+00  6.2211920680958110e+00  2.2280987091722530e+01  3.1999990085530492e+01  3.1999992904083140e+01  6.0874579789996179e+00
5.5199999999997601e+01  5.9863446978701500e+00  4.1911121350517313e+01  3.2000000937796415e+01  3.2000000150061126e+01  6.1600776855264012e+00  6.2232247793343891e+00  2.2280963063311784e+01  3.1999989988122984e+01  3.1999992818223557e+01  6.0620800704228994e+00
5.5999999999997399e+01  5.9904078585869485e+00  4.1914817157491811e+01  3.2000000814268269e+01  3.2000000114377869e+01  6.1431884611479965e+00  6.2255847374655868e+00  2.2281041963449358e+01  3.1999989873905268e+01  3.1999992704527543e+01  6.0318335176401066e+00
5.6799999999997297e+01  5.9942725158942292e+00  4.1918912206746739e+01  3.2000000682722636e+01  3.2000000070549724e+01  6.1277826016946477e+00  6.2282421669571892e+00  2.2280160331325504e+01  3.1999989696393026e+01  3.1999992554686326e+01  6.0023090589697095e+00
5.7599999999997102e+01  5.9967294783851806e+00  4.1922956070451086e+01  3.2000000579140902e+01  3.2000000040379831e+01  6.1091764652933200e+00  6.2304891373503182e+00  2.2278677751284075e+01  3.1999989573327813e+01  3.1999992450826944e+01  5.9702441306333238e+00
5.8399999999997000e+01  5.9990312728978950e+00  4.1927318109168674e+01  3.2000000460100559e+01  3.2000000002692111e+01  6.0893343182410682e+00  6.2320940990660381e+00  2.2277426496615877e+01  3.1999989478315150e+01  3.1999992369350711e+01  5.9378174249536064e+00
5.9199999999996798e+01  6.0030002590732359e+00  4.1931750716757350e+01  3.2000000330774235e+01  3.1999999961193698e+01  6.0714739007749383e+00  6.2336457562043366e+00  2.2275673601608435e+01  3.1999989404173203e+01  3.1999992303236674e+01  5.9055814025507098e+00
5.9999999999996597e+01  6.0084045701980742e+00  4.1936101358571406e+01  3.2000000165560131e+01  3.1999999902401019e+01  6.0512486383081319e+00  6.2358722682282872e+00  2.2273517114157297e+01  3.1999989375982153e+01  3.1999992265284288e+01  5.8703302996606093e+00
6.0799999999996501e+01  6.0136391315745472e+00  4.1940678046243704e+01  3.1999999997040899e+01  3.1999999851491214e+01  6.0332763659262492e+00  6.2392875305871618e+00  2.2271936026393576e+01  3.1999989203687477e+01  3.1999992132828851e+01  5.8370584983815474e+00
6.1599999999996299e+01  6.0170372332597797e+00  4.1945916696324822e+01  3.1999999834245706e+01  3.1999999789075471e+01  6.0131057985956691e+00  6.2429912805529675e+00  2.2269839121496247e+01  3.1999989110181314e+01  3.1999992055557719e+01  5.8048591172235335e+00
6.2399999999996197e+01  6.0190886242915305e+00  4.1950442545719255e+01  3.1999999635301705e+01  3.1999999717177424e+01  5.9916855108005294e+00  6.2458455227184677e+00  2.2267780951465696e+01  3.1999989085903792e+01  3.1999992030352225e+01  5.7714916610894322e+00
6.3199999999996002e+01  6.0217599018028753e+00  4.1955542867288855e+01  3.1999999447378560e+01  3.1999999660964942e+01  5.9697437712854740e+00  6.2483207092258066e+00  2.2266275079295472e+01  3.1999988962295525e+01  3.1999991928115108e+01  5.7407484878923851e+00
6.3999999999995801e+01  6.0259716773987826e+00  4.1960517539758719e+01  3.1999999264649269e+01  3.1999999596996123e+01  5.9479205716539028e+00  6.2517025709062040e+00  2.2264724355684962e+01  3.1999988851437202e+01  3.1999991816604986e+01  5.7093218639699810e+00
6.4799999999996203e+01  6.0304736989976639e+00  4.1965487879620767e+01  3.1999999157872420e+01  3.1999999568533731e+01  5.9257580781835664e+00  6.2567207421468982e+00  2.2263528704746790e+01  3.1999988667515730e+01  3.1999991678653341e+01  5.6804671277276011e+00
6.5599999999996697e+01  6.0333535682422053e+00  4.1970791731600933e+01  3.1999998909999739e+01  3.1999999470823965e+01  5.9032564040539537e+00  6.2622362613329816e+00  2.2262319204724342e+01  3.1999988485340957e+01  3.1999991544919308e+01  5.6554808289493890e+00
6.6399999999997107e+01  6.0343559001005840e+00  4.1975941702960903e+01  3.1999998668721108e+01  3.1999999381305440e+01  5.8773199432401748e+00  6.2666272647099923e+00  2.2261688761874826e+01  3.1999988489940613e+01  3.1999991521781830e+01  5.6303081140671409e+00
6.7199999999997502e+01  6.0354342862987922e+00  4.1981176959153309e+01  3.1999998395716887e+01  3.1999999287893019e+01  5.8518730266162367e+00  6.2700376704627931e+00  2.2261134969637251e+01  3.1999988497907957e+01  3.1999991493575479e+01  5.6047216017021277e+00
6.7999999999997897e+01  6.0381571707941113e+00  4.1986459698763468e+01  3.1999998029025640e+01  3.1999999159797557e+01  5.8276487859501733e+00  6.2739816261036925e+00  2.2260482994286328e+01  3.1999988499528310e+01  3.1999991417335860e+01  5.5812821867318085e+00
6.8799999999998306e+01  6.0418949739187990e+00  4.1991356413500178e+01  3.1999997766503657e+01  3.1999999102619189e+01  5.8035951016550875e+00  6.2791365012541238e+00  2.2260889148598014e+01  3.1999988567062712e+01  3.1999991380011537e+01  5.5613716923185708e+00
6.9599999999998701e+01  6.0447946358410576e+00  4.1997209059735503e+01  3.1999997556537110e+01  3.1999999040741855e+01  5.7775893706492774e+00  6.2845135870401725e+00  2.2261119500766323e+01  3.1999988580475563e+01  3.1999991335180685e+01  5.5402338776354041e+00
7.0399999999999096e+01  6.0461222369465508e+00  4.2002393274678191e+01  3.1999997297610914e+01  3.1999998935553922e+01  5.7533629400641866e+00  6.2889656681825512e+00  2.2261303173646695e+01  3.1999988582653774e+01  3.1999991313832666e+01  5.5207844413657163e+00
7.1199999999999505e+01  6.0469966820060765e+00  4.2007765415891285e+01  3.1999997034106627e+01  3.1999998836806906e+01  5.7266006421767299e+00  6.2923757630712789e+00  2.2262633190019972e+01  3.1999988671432273e+01  3.1999991347428224e+01  5.5047035124688746e+00
7.1999999999999901e+01  6.0493785052791198e+00  4.2013403823635755e+01  3.1999996705010069e+01  3.1999998703402543e+01  5.7015389682971422e+00  6.2955681386712365e+00  2.2263579354401372e+01  3.1999988644009580e+01  3.1999991285879748e+01  5.4847171743198215e+00
7.2800000000000296e+01  6.0535116837464438e+00  4.2018420329382998e+01  3.1999996385545753e+01  3.1999998616412601e+01  5.6800767238855476e+00  6.2997580930073740e+00  2.2264395694863893e+01  3.1999988652757871e+01  3.1999991220056184e+01  5.4681762583160634e+00
7.3600000000000705e+01  6.0576521274242427e+00  4.2023728813324169e+01  3.1999996070845313e+01  3.1999998557066387e+01  5.6552536012734391e+00  6.3045861700457326e+00  2.2266230516082437e+01  3.1999988702019827e+01  3.1999991151070798e+01  5.4543715621173723e+00
7.4400000000001199e+01  6.0608601922037924e+00  4.2029191177166240e+01  3.1999995791401499e+01  3.1999998521173552e+01  5.6324310607810801e+00  6.3086758739379727e+00  2.2268010274072104e+01  3.1999988744043947e+01  3.1999991105301607e+01  5.4383545513088896e+00
7.5200000000001594e+01  6.0634874984905034e+00  4.2034409636822183e+01  3.1999995532332264e+01  3.1999998457116479e+01  5.6122590941190680e+00  6.3117028957389065e+00  2.2269583800888206e+01  3.1999988678532667e+01  3.1999990992311577e+01  5.4222526482306650e+00
7.6000000000002004e+01  6.0668665136897992e+00  4.2039751177488711e+01  3.1999995239693124e+01  3.1999998350370461e+01  5.5932651778574431e+00  6.3146594043488378e+00  2.2271765570524522e+01  3.1999988626070625e+01  3.1999990915306601e+01  5.4108027130815026e+00
7.6800000000002399e+01  6.0717202759750339e+00  4.2045606161389252e+01  3.1999994999810994e+01  3.1999998267598212e+01  5.5732754577149421e+00  6.3182852852795826e+00  2.2273576913022488e+01  3.1999988591435628e+01  3.1999990856565802e+01  5.3960591350626874e+00
7.7600000000002794e+01  6.0774769970935125e+00  4.2050826777107581e+01  3.1999994795948147e+01  3.1999998216605182e+01  5.5571885452224992e+00  6.3226253794369907e+00  2.2275612420392886e+01  3.1999988673023346e+01  3.1999990847537788e+01  5.3823661867829644e+00
7.8400000000003203e+01  6.0825317152318394e+00  4.2056113083800952e+01  3.1999994618238858e+01  3.1999998188345941e+01  5.5398996063389543e+00  6.3269842407919423e+00  2.2278462281870066e+01  3.1999988764488137e+01  3.1999990884004177e+01  5.3716909808564628e+00
7.9200000000003598e+01  6.0863256249650890e+00  4.2061908923984355e+01  3.1999994545430813e+01  3.1999998246494023e+01  5.5218149752169348e+00  6.3307371893462516e+00  2.2280805603307581e+01  3.1999988900942228e+01  3.1999990951098585e+01  5.3579129247243742e+00
8.0000000000003993e+01  6.0898043909374264e+00  4.2066981098328220e+01  3.1999994404131289e+01  3.1999998275659625e+01  5.5096223735372192e+00  6.3344608296487568e+00  2.2283308507015764e+01  3.1999989007843102e+01  3.1999991004335019e+01  5.3489477603834370e+00
8.0800000000004403e+01  6.0938308989400172e+00  4.2072584028229628e+01  3.1999994163237940e+01  3.1999998257506867e+01  5.4932874620590386e+00  6.3384447855203838e+00  2.2286107866687129e+01  3.1999988941733683e+01  3.1999990954301889e+01  5.3399467430683369e+00
8.1600000000004798e+01  6.0989450444433100e+00  4.2078375665805765e+01  3.1999993790015420e+01  3.1999998177320762e+01  5.4762960188059626e+00  6.3432150975044301e+00  2.2288530269115650e+01  3.1999988900793554e+01  3.1999990888680877e+01  5.3286331807051264e+00
8.2400000000005207e+01  6.1040705274444313e+00  4.2083219190671528e+01  3.1999993459471867e+01  3.1999998082800960e+01  5.4635590778841046e+00  6.3485539089012013e+00  2.2291141817655340e+01  3.1999989060563312e+01  3.1999990903604470e+01  5.3198244413317450e+00
