# time  total_activity  peak_activity  rms_radius  confined_frac  bary_x  bary_y  bary_z  r_conf  total_activity_proper  rms_radius_proper  confined_frac_proper  rms_radius_canon  confined_frac_canon  rms_radius_phantom  confined_frac_phantom  canon_mass_frac  min_chi
1.1999999999999799e+01  1.1551174020759539e+01  2.4147845192526385e-02  1.0895457524946922e+01  7.3507192508395023e-03  3.1815681815719152e+01  3.1999999999884611e+01  3.1999999999944038e+01  4.7999999999999998e+00  1.1550082298725190e+01  1.0896887309432188e+01  7.1398094487307587e-03  4.3142314269334667e+00  7.5017964926448388e-01  4.3458693207177355e+00  7.4231716736350806e-01  4.9063063015812131e-01  9.8482882219495971e-01
1.2799999999999800e+01  1.1569714501306946e+01  2.4173747435365694e-02  1.0902397660805839e+01  7.3561448765134896e-03  3.1816360982950677e+01  3.1999999999703270e+01  3.1999999999841865e+01  4.7999999999999998e+00  1.1568606964948092e+01  1.0903824164681662e+01  7.1448920075683278e-03  4.3341894836730743e+00  7.4956896824764407e-01  4.3614524639907186e+00  7.4167935216104941e-01  4.9063351152844958e-01  9.8483615513035683e-01
1.3599999999999801e+01  1.1588888292036604e+01  2.4173886042027460e-02  1.0911025123446365e+01  7.3567869070424426e-03  3.1813917524181967e+01  3.1999999999684825e+01  3.1999999999630028e+01  4.7999999999999998e+00  1.1587739194151542e+01  1.0912486496197221e+01  7.1444061650500984e-03  4.3563385615052530e+00  7.4907418103164358e-01  4.3834598576631389e+00  7.4082923941379786e-01  4.9047442904990457e-01  9.8483231406001048e-01
1.4399999999999700e+01  1.1608243177487042e+01  2.4147410404818759e-02  1.0921899143341291e+01  7.3548446499911253e-03  3.1808783595221755e+01  3.1999999999958568e+01  3.1999999999727478e+01  4.7999999999999998e+00  1.1607042100379520e+01  1.0923426371380886e+01  7.0724208466660943e-03  4.3804619603253405e+00  7.4868314610385278e-01  4.4148024267183734e+00  7.3973643141438328e-01  4.9017731749110716e-01  9.8482662550968147e-01
1.5199999999999701e+01  1.1627199393420735e+01  2.4124625784512639e-02  1.0934600925182519e+01  7.3479951901542027e-03  3.1804793274533946e+01  3.1999999998642444e+01  3.1999999999233001e+01  4.7999999999999998e+00  1.1625964164880720e+01  1.0936178688188390e+01  7.0655373358312788e-03  4.4074418781166225e+00  7.4828683324022616e-01  4.4516366278717392e+00  7.3867327560368368e-01  4.8994084534602939e-01  9.8483341311503247e-01
1.5999999999999700e+01  1.1646500747978564e+01  2.4130979786705122e-02  1.0948362109588608e+01  7.3392172976808360e-03  3.1804268966441391e+01  3.1999999996899639e+01  3.1999999999443851e+01  4.7999999999999998e+00  1.1645255668082442e+01  1.0949949503105065e+01  7.0571572260675350e-03  4.4386218218339959e+00  7.4777384035708649e-01  4.4889160227870146e+00  7.3780603958742053e-01  4.8987937164498579e-01  9.8485168541787593e-01
1.6799999999999802e+01  1.1667292869800033e+01  2.4155983821874109e-02  1.0963429521379618e+01  7.3252948052777217e-03  3.1805481756708009e+01  3.1999999993698250e+01  3.2000000000083610e+01  4.7999999999999998e+00  1.1666043734767111e+01  1.0965008123977775e+01  7.0432215100849011e-03  4.4749451435327403e+00  7.4712783398754357e-01  4.5271030353142843e+00  7.3703344544996519e-01  4.8990237981152002e-01  9.8486615282655721e-01
1.7600000000000001e+01  1.1687210652666069e+01  2.4166182018778674e-02  1.0979278121338673e+01  7.3032827002318616e-03  3.1805637964784928e+01  3.1999999987472947e+01  3.2000000000553840e+01  4.7999999999999998e+00  1.1685947520609950e+01  1.0980862790836039e+01  7.0209312080466079e-03  4.5133710843786341e+00  7.4653442461595942e-01  4.5667484759231476e+00  7.3633236511390054e-01  4.8986970833216237e-01  9.8486553635859198e-01
1.8400000000000102e+01  1.1704121783711535e+01  2.4146668772566035e-02  1.0995437573951325e+01  7.2757358276644901e-03  3.1804843243190287e+01  3.1999999975562140e+01  3.2000000000238977e+01  4.7999999999999998e+00  1.1702842320862455e+01  1.0997040577586848e+01  6.9929651575912988e-03  4.5525150601759412e+00  7.4603349848014999e-01  4.6070013202588251e+00  7.3576743473867046e-01  4.8979176173388278e-01  9.8485555555074145e-01
1.9200000000000198e+01  1.1719087984318099e+01  2.4118774479147745e-02  1.1012151511811947e+01  7.2498704863751618e-03  3.1805352742041681e+01  3.1999999949792894e+01  3.1999999995831796e+01  4.7999999999999998e+00  1.1717808704338843e+01  1.1013756870622755e+01  6.9664589862779699e-03  4.5943206612493892e+00  7.4549353953253672e-01  4.6473605282294885e+00  7.3534529037989393e-01  4.8978315107725351e-01  9.8485342492905859e-01
2.0000000000000298e+01  1.1734601142351821e+01  2.4115657531060056e-02  1.1029888216390793e+01  7.2284030314545217e-03  3.1808031168697159e+01  3.1999999897098522e+01  3.1999999972187766e+01  4.7999999999999998e+00  1.1733342830979517e+01  1.1031469056901566e+01  6.9444984543919610e-03  4.6398533617320421e+00  7.4486110306167141e-01  4.6889336029509927e+00  7.3498009834086453e-01  4.8988416622961917e-01  9.8486461127897118e-01
2.0800000000000502e+01  1.1751359325855304e+01  2.4139175628957014e-02  1.1048269087180337e+01  7.2130113186751445e-03  3.1811346871790146e+01  3.1999999808649687e+01  3.1999999900224093e+01  4.7999999999999998e+00  1.1750125945114590e+01  1.1049817528322976e+01  6.9287589347581573e-03  4.6867847501814826e+00  7.4423643432690101e-01  4.7325246734633799e+00  7.3460895737469623e-01  4.9001298638674695e-01  9.8487710961384745e-01
2.1600000000000598e+01  1.1768335534186313e+01  2.4161191028412313e-02  1.1067152302971529e+01  7.2033897003449679e-03  3.1813470780060545e+01  3.1999999690690103e+01  3.1999999768708999e+01  4.7999999999999998e+00  1.1767111545334132e+01  1.1068683860742185e+01  6.9187304252173341e-03  4.7340411457794556e+00  7.4366989077299239e-01  4.7783306565394703e+00  7.3472218092226405e-01  4.9008418082908850e-01  9.8487934544995015e-01
2.2400000000000698e+01  1.1783990582188057e+01  2.4153367921488481e-02  1.1086468827391299e+01  7.1977533605909931e-03  3.1814327945744495e+01  3.1999999564164305e+01  3.1999999615014797e+01  4.7999999999999998e+00  1.1782758687343350e+01  1.1088000869461432e+01  6.9815992971698380e-03  4.7826798387745821e+00  7.4313161306919850e-01  4.8254671657867929e+00  7.3487018930623138e-01  4.9009617845112724e-01  9.8487252586181617e-01
2.3200000000000799e+01  1.1798188390977485e+01  2.4126273228922274e-02  1.1106501451333083e+01  7.1974439720204004e-03  3.1815124710285833e+01  3.1999999445774652e+01  3.1999999495357663e+01  4.7999999999999998e+00  1.1796947516360408e+01  1.1108035948544977e+01  6.9806978941080915e-03  4.8339001841030864e+00  7.4258398067164566e-01  4.8739895244231279e+00  7.3504800680480775e-01  4.9010999452736959e-01  9.8486818004265730e-01
2.4000000000000998e+01  1.1812463890893763e+01  2.4110903536200004e-02  1.1127329926099577e+01  7.2033974011913946e-03  3.1817141941358418e+01  3.1999999328329785e+01  3.1999999421046454e+01  4.7999999999999998e+00  1.1811227911208867e+01  1.1128852051912707e+01  6.9859041933169981e-03  4.8877157014917287e+00  7.4202415405473721e-01  4.9244453638697614e+00  7.3520943566071362e-01  4.9017559198354937e-01  9.8487438584177167e-01
2.4800000000001098e+01  1.1828749887550622e+01  2.4126070413782869e-02  1.1149391438434405e+01  7.1992966058172635e-03  3.1819599711204347e+01  3.1999999189260613e+01  3.1999999344945138e+01  4.7999999999999998e+00  1.1827528768948991e+01  1.1150894741854664e+01  7.0695047012826239e-03  4.9431132756463869e+00  7.4147079592265941e-01  4.9793074599180560e+00  7.3575692459464570e-01  4.9025946053277364e-01  9.8488571005938386e-01
2.5600000000001199e+01  1.1846672038323092e+01  2.4151295926614632e-02  1.1172427821138442e+01  7.2057712532826055e-03  3.1821812448658953e+01  3.1999999017126981e+01  3.1999999217253023e+01  4.7999999999999998e+00  1.1845459523059787e+01  1.1173916119273519e+01  7.0751362081537678e-03  5.0002371525151759e+00  7.4091047379504660e-01  5.0373681164219741e+00  7.3528372475717307e-01  4.9032216795668077e-01  9.8489131992719703e-01
2.6400000000001299e+01  1.1864508621616316e+01  2.4155314857621232e-02  1.1196369120908679e+01  7.0725083809787875e-03  3.1823628506529605e+01  3.1999998830419226e+01  3.1999999043300740e+01  4.7999999999999998e+00  1.1863288950497616e+01  1.1197850393795763e+01  7.0661282247889562e-03  5.0610140718091836e+00  7.4028492136304525e-01  5.0959069259697785e+00  7.3582638790026689e-01  4.9036403718333316e-01  9.8488668358066167e-01
2.7200000000001499e+01  1.1881832584580120e+01  2.4132167978946392e-02  1.1221690558028454e+01  7.1164531834703535e-03  3.1825749669441080e+01  3.1999998655433942e+01  3.1999998864021375e+01  4.7999999999999998e+00  1.1880597567341816e+01  1.1223164451452909e+01  7.0720960472942388e-03  5.1279840119124929e+00  7.3953948824026972e-01  5.1548469440493028e+00  7.3516201109261703e-01  4.9041489811563710e-01  9.8487850790495557e-01
2.8000000000001599e+01  1.1898819584195881e+01  2.4107735120268710e-02  1.1248356159781860e+01  7.1222949741481800e-03  3.1827828409954527e+01  3.1999998499213611e+01  3.1999998709081776e+01  4.7999999999999998e+00  1.1897573901850109e+01  1.1249823064510400e+01  7.0763905597344256e-03  5.1977471133751125e+00  7.3884179649508930e-01  5.2172426955596078e+00  7.3415345881764005e-01  4.9044542242730593e-01  9.8487758649374169e-01
2.8800000000001699e+01  1.1916507064361593e+01  2.4110495665774483e-02  1.1276030209179284e+01  7.1239397276090079e-03  3.1829743212406157e+01  3.1999998348417034e+01  3.1999998581192273e+01  4.7999999999999998e+00  1.1915259290173502e+01  1.1277489682780567e+01  7.0529037281225849e-03  5.2670680361197793e+00  7.3826780288103666e-01  5.2848178382678421e+00  7.3353710505016323e-01  4.9045554717671874e-01  9.8488609691420814e-01
2.9600000000001799e+01  1.1934643288727262e+01  2.4134834178542793e-02  1.1303532967895555e+01  7.1223027982368859e-03  3.1832114488104402e+01  3.1999998194697888e+01  3.1999998470635170e+01  4.7999999999999998e+00  1.1933391323544161e+01  1.1304978983125883e+01  7.0503126574464389e-03  5.3354011079480514e+00  7.3821662979454128e-01  5.3527650026599956e+00  7.3248234287606240e-01  4.9048114231914769e-01  9.8489484599494992e-01
3.0400000000001999e+01  1.1952206003562871e+01  2.4150141431396630e-02  1.1330811296320464e+01  7.1200535139934202e-03  3.1833916698806519e+01  3.1999998049507745e+01  3.1999998374794082e+01  4.7999999999999998e+00  1.1950934002085486e+01  1.1332251320617162e+01  7.0265866538505419e-03  5.4040106463063928e+00  7.3819981942525159e-01  5.4190166186298665e+00  7.3223838590650137e-01  4.9047748153974902e-01  9.8489457055041585e-01
3.1200000000002099e+01  1.1967875563102446e+01  2.4137096430477619e-02  1.1357846784468707e+01  7.1173000554101999e-03  3.1833624865504557e+01  3.1999997917859300e+01  3.1999998285890836e+01  4.7999999999999998e+00  1.1966570555988239e+01  1.1359305014512429e+01  7.0227074584384144e-03  5.4709714062289452e+00  7.3876855305960087e-01  5.4854861000634187e+00  7.3196588991681888e-01  4.9037096433005128e-01  9.8488726982632901e-01
3.2000000000002203e+01  1.1981242656075660e+01  2.4109813416977675e-02  1.1384723438017881e+01  7.1118477511929856e-03  3.1832353023809670e+01  3.1999997806940833e+01  3.1999998206102674e+01  4.7999999999999998e+00  1.1979912609346503e+01  1.1386209750608945e+01  7.0367831237470287e-03  5.5357700870711835e+00  7.3949706267638804e-01  5.5532130308457024e+00  7.3190381738035393e-01  4.9020516625484406e-01  9.8488381371890010e-01
3.2800000000002001e+01  1.1993244907402207e+01  2.4099784419861131e-02  1.1410793915108453e+01  7.1035386084161503e-03  3.1832236506348032e+01  3.1999997705616757e+01  3.1999998127419353e+01  4.7999999999999998e+00  1.1991912976329676e+01  1.1412293581942496e+01  7.0278603986007769e-03  5.5966439326984405e+00  7.3939571096301682e-01  5.6208820168849787e+00  7.3146567001633112e-01  4.9009061007999677e-01  9.8489049245878724e-01
3.3600000000001899e+01  1.2005597578143608e+01  2.4117808244546211e-02  1.1435645049893859e+01  7.0953053547585425e-03  3.1834070511332364e+01  3.1999997619255986e+01  3.1999998060478720e+01  4.7999999999999998e+00  1.2004278196557539e+01  1.1437136103400684e+01  6.9987378193286480e-03  5.6551318341542336e+00  7.4020209388698144e-01  5.6855104308649631e+00  7.3067657859156399e-01  4.9007250402280333e-01  9.8490169710331843e-01
3.4400000000001697e+01  1.2018488836901611e+01  2.4140668987859347e-02  1.1458871623874890e+01  7.0896668592814790e-03  3.1836196833153274e+01  3.1999997529026768e+01  3.1999997992357340e+01  4.7999999999999998e+00  1.2017174650021724e+01  1.1460353036284918e+01  6.9925875642096024e-03  5.7104830273797251e+00  7.3980214051628645e-01  5.7465785778958445e+00  7.3094146825032746e-01  4.9006544172559779e-01  9.8490640242303529e-01
3.5200000000001602e+01  1.2030323946302827e+01  2.4139808705537714e-02  1.1480846987088347e+01  7.0858494501762704e-03  3.1836881353548804e+01  3.1999997447256888e+01  3.1999997935032081e+01  4.7999999999999998e+00  1.2028999160546068e+01  1.1482337380557288e+01  6.9508816239139733e-03  5.7626675233416877e+00  7.3920131224917096e-01  5.8052049344726964e+00  7.2968459582325673e-01  4.8998455003716829e-01  9.8490103650276728e-01
3.6000000000001400e+01  1.2039384969110095e+01  2.4115008098679606e-02  1.1501129928276423e+01  7.0820772497882951e-03  3.1836766695315685e+01  3.1999997356554360e+01  3.1999997869100760e+01  4.7999999999999998e+00  1.2038048512138383e+01  1.1502638809969346e+01  6.9462096177725962e-03  5.8105527931189229e+00  7.3921701438706355e-01  5.8609549190135795e+00  7.2996679559911404e-01  4.8986277628473185e-01  9.8489416895362303e-01
3.6800000000001198e+01  1.2046550285939066e+01  2.4094528189713655e-02  1.1519517329112412e+01  7.0791010348553434e-03  3.1837977378998158e+01  3.1999997275871760e+01  3.1999997807948549e+01  4.7999999999999998e+00  1.2045220305358471e+01  1.1521028624852043e+01  6.9424155167799222e-03  5.8533917207972044e+00  7.3876866135927499e-01  5.9139124797837619e+00  7.2917319886905041e-01  4.8980577445617279e-01  9.8489614468304254e-01
3.7600000000001103e+01  1.2054547561480693e+01  2.4101614938801422e-02  1.1535879829992629e+01  7.0797072317957148e-03  3.1841787295864208e+01  3.1999997204336406e+01  3.1999997742977182e+01  4.7999999999999998e+00  1.2053242263471255e+01  1.1537363770259141e+01  6.7085274194693479e-03  5.8940735274331457e+00  7.3872226946275643e-01  5.9609263783456221e+00  7.2948873700181394e-01  4.8987902282662127e-01  9.8490644760432289e-01
3.8400000000000901e+01  1.2064914730033159e+01  2.4126452005405058e-02  1.1550904839866480e+01  7.1380627618721987e-03  3.1846501735456130e+01  3.1999997139817332e+01  3.1999997677610963e+01  4.7999999999999998e+00  1.2063632508386412e+01  1.1552352888560847e+01  6.7118359750856183e-03  5.9321696611276664e+00  7.3876776067698013e-01  6.0052279254444763e+00  7.2952507715235015e-01  4.8999670798720046e-01  9.8491450886171561e-01
3.9200000000000799e+01  1.2075495251591608e+01  2.4138083093013803e-02  1.1563978338901224e+01  7.1554572242953059e-03  3.1850270970527465e+01  3.1999997093966805e+01  3.1999997622364130e+01  4.7999999999999998e+00  1.2074218149812051e+01  1.1565404189657617e+01  6.7165543857255310e-03  5.9681244770567661e+00  7.3880053451109562e-01  6.0436916872733892e+00  7.2928771249338431e-01  4.9006879579453355e-01  9.8491203419967399e-01
4.0000000000000597e+01  1.2084194558277117e+01  2.4121246673367753e-02  1.1575904988305380e+01  7.1539154753901867e-03  3.1853045627709204e+01  3.1999997026050799e+01  3.1999997552578257e+01  4.7999999999999998e+00  1.2082909931697369e+01  1.1577322107970170e+01  6.7202625136433087e-03  6.0022184630775168e+00  7.3865798988187470e-01  6.0789154600133850e+00  7.2937977091155115e-01  4.9009200186376395e-01  9.8490300930327102e-01
4.0800000000000502e+01  1.2091126352649530e+01  2.4094876505143088e-02  1.1585907954001616e+01  7.1590935542277757e-03  3.1856891632485123e+01  3.1999996969762925e+01  3.1999997496576313e+01  4.7999999999999998e+00  1.2089840268513713e+01  1.1587304756178062e+01  6.7234375353290559e-03  6.0332165543893348e+00  7.3892742100059461e-01  6.1093175486599138e+00  7.2992111261995496e-01  4.9016906218421508e-01  9.8490005599636110e-01
4.1600000000000300e+01  1.2099056079831417e+01  2.4089349858326465e-02  1.1594799495881245e+01  7.1305182256940422e-03  3.1863145051588731e+01  3.1999996919045550e+01  3.1999997436922872e+01  4.7999999999999998e+00  1.2097782108735291e+01  1.1596148177702823e+01  6.7274988880068540e-03  6.0654518706964966e+00  7.3863221600580675e-01  6.1335575172549790e+00  7.2966629490347390e-01  4.9036449735667703e-01  9.8490845369384550e-01
4.2400000000000098e+01  1.2109284969661607e+01  2.4110236400575778e-02  1.1602877489499225e+01  7.1422470705845339e-03  3.1869598328305354e+01  3.1999996859581504e+01  3.1999997376182879e+01  4.7999999999999998e+00  1.2108023241594781e+01  1.1604175286379645e+01  6.7330978208317797e-03  6.0948208622636635e+00  7.3832434427376747e-01  6.1563102619481151e+00  7.3029252115041288e-01  4.9056396100977917e-01  9.8491847259603793e-01
4.3200000000000003e+01  1.2120253281072348e+01  2.4131404846778438e-02  1.1609110092922032e+01  7.1494394909919091e-03  3.1874302442827990e+01  3.1999996804738181e+01  3.1999997323616366e+01  4.7999999999999998e+00  1.2118987664088824e+01  1.1610377657689524e+01  6.9430103546374543e-03  6.1200841208956582e+00  7.3811467425146482e-01  6.1753247888561846e+00  7.2984093937586680e-01  4.9066732497659082e-01  9.8491904096391569e-01
4.3999999999999801e+01  1.2129253865676899e+01  2.4126255224789252e-02  1.1614065371272707e+01  7.1554438421657278e-03  3.1877412350171866e+01  3.1999996730163328e+01  3.1999997264210698e+01  4.7999999999999998e+00  1.2127968805955071e+01  1.1615322344349572e+01  6.9789729204224890e-03  6.1437734841538223e+00  7.3801586718117163e-01  6.1898146928548519e+00  7.2909322034935253e-01  4.9068697126104938e-01  9.8491076904646224e-01
4.4799999999999699e+01  1.2135471863513239e+01  2.4099821726934572e-02  1.1617195500842199e+01  7.0096550473255220e-03  3.1880056404238438e+01  3.1999996645719239e+01  3.1999997204023966e+01  4.7999999999999998e+00  1.2134167365365984e+01  1.1618447591842873e+01  6.9997771598195174e-03  6.1628722823674185e+00  7.3750413840570339e-01  6.2010083357600392e+00  7.2925260515620161e-01  4.9068646636157393e-01  9.8490368041837839e-01
4.5599999999999497e+01  1.2141253703495941e+01  2.4082585839466274e-02  1.1619007259639421e+01  7.0155992191787073e-03  3.1883678721965651e+01  3.1999996578262003e+01  3.1999997153720521e+01  4.7999999999999998e+00  1.2139942057429813e+01  1.1620242077732961e+01  7.0243355117081624e-03  6.1808328669261794e+00  7.3750480222552128e-01  6.2066786407144585e+00  7.2979172664729297e-01  4.9073106760217278e-01  9.8490653257368799e-01
4.6399999999999302e+01  1.2149282894810497e+01  2.4094035439213554e-02  1.1620281552042458e+01  7.0214968503718471e-03  3.1887382761034427e+01  3.1999996493448169e+01  3.1999997088290122e+01  4.7999999999999998e+00  1.2147971560845631e+01  1.1621496456654222e+01  7.0285719562547767e-03  6.1960184063190535e+00  7.3751923838050437e-01  6.2117508052760551e+00  7.2932186541242172e-01  4.9077205960200471e-01  9.8491657201406446e-01
4.7199999999999200e+01  1.2158912614563246e+01  2.4119383675213282e-02  1.1620851705242249e+01  7.0940919758213693e-03  3.1889974421560474e+01  3.1999996416835526e+01  3.1999997034350194e+01  4.7999999999999998e+00  1.2157593875709203e+01  1.1622059256472129e+01  7.0442123481848804e-03  6.2077090855723256e+00  7.3759735453564679e-01  6.2159352114822068e+00  7.2929421276004303e-01  4.9075104591107577e-01  9.8492211067216795e-01
4.7999999999998998e+01  1.2166899772778184e+01  2.4127124859204506e-02  1.1619428371171004e+01  7.0975087081270368e-03  3.1891500587845098e+01  3.1999996330063386e+01  3.1999996978675775e+01  4.7999999999999998e+00  1.2165559125066030e+01  1.1620642719893002e+01  7.0458070762350012e-03  6.2157968901052625e+00  7.3822736424432323e-01  6.2137556978179775e+00  7.2933560299053668e-01  4.9068128227337982e-01  9.8491692480566229e-01
4.8799999999998903e+01  1.2172305400920427e+01  2.4106862407156360e-02  1.1616551875796100e+01  7.1006933203839441e-03  3.1892463271098300e+01  3.1999996246333769e+01  3.1999996927081082e+01  4.7999999999999998e+00  1.2170937297766073e+01  1.1617780761498803e+01  7.0468768910394511e-03  6.2212595298572086e+00  7.3844284913817315e-01  6.2074881745663966e+00  7.2944308357500354e-01  4.9058636151985341e-01  9.8490777144614783e-01
4.9599999999998701e+01  1.2176520675567815e+01  2.4081719478948362e-02  1.1613134553576282e+01  7.1041483046665665e-03  3.1893651872455035e+01  3.1999996147083259e+01  3.1999996868807571e+01  4.7999999999999998e+00  1.2175134385194461e+01  1.1614374507048103e+01  6.9614169584030321e-03  6.2245782293983298e+00  7.3868412785490678e-01  6.1986653249314037e+00  7.3000388569280383e-01  4.9050750822592432e-01  9.8490625007391586e-01
