# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.5002634376919958e-01  2.5000000000000000e-01
8.0000000000000004e-01  2.5002633923684003e-01  2.5000000000000000e-01
1.6000000000000001e+00  2.5002632012726916e-01  2.5000000000000000e-01
2.3999999999999901e+00  2.5002618803058285e-01  2.5000000000000000e-01
3.1999999999999802e+00  2.5002620181285407e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.5002664586273521e-01  2.5000000000000000e-01
4.7999999999999403e+00  2.5002635554422514e-01  2.5000000000000000e-01
5.5999999999999304e+00  2.5002636656448740e-01  2.5000000000000000e-01
6.3999999999999098e+00  2.5002636417561153e-01  2.5000000000000000e-01
7.1999999999998900e+00  2.5002629258332493e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.5002626569990549e-01  2.5000000000000000e-01
8.7999999999998604e+00  2.5002624137171270e-01  2.5000000000000000e-01
9.5999999999998398e+00  2.5002623634826587e-01  2.5000000000000000e-01
1.0399999999999800e+01  2.5002574267201338e-01  2.5000000000000000e-01
1.1199999999999800e+01  2.5002581840216809e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.5002631044359597e-01  2.5000000000000000e-01
1.2799999999999800e+01  2.5002649648669872e-01  2.5000000000000000e-01
1.3599999999999801e+01  2.5002655930991741e-01  2.5000000000000000e-01
1.4399999999999700e+01  2.5002655236090243e-01  2.5000000000000000e-01
1.5199999999999701e+01  2.5002647965719188e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.5002647464370020e-01  2.5000000000000000e-01
1.6799999999999802e+01  2.5002653697469707e-01  2.5000000000000000e-01
1.7600000000000001e+01  2.5002654559645304e-01  2.5000000000000000e-01
1.8400000000000102e+01  2.5002643502551869e-01  2.5000000000000000e-01
1.9200000000000198e+01  2.5002628283686096e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.5002621385970164e-01  2.5000000000000000e-01
2.0800000000000502e+01  2.5002636151648533e-01  2.5000000000000000e-01
2.1600000000000598e+01  2.5002648449871512e-01  2.5000000000000000e-01
2.2400000000000698e+01  2.5002598452669705e-01  2.5000000000000000e-01
2.3200000000000799e+01  2.5002517556445247e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.5002489553556390e-01  2.5000000000000000e-01
2.4800000000001098e+01  2.5002510143311507e-01  2.5000000000000000e-01
2.5600000000001199e+01  2.5002536029784872e-01  2.5000000000000000e-01
2.6400000000001299e+01  2.5002548085045245e-01  2.5000000000000000e-01
2.7200000000001499e+01  2.5002543267163213e-01  2.5000000000000000e-01
2.8000000000001599e+01  2.5002534144034400e-01  2.5000000000000000e-01
2.8800000000001699e+01  2.5002535662507697e-01  2.5000000000000000e-01
2.9600000000001799e+01  2.5002545713801627e-01  2.5000000000000000e-01
3.0400000000001999e+01  2.5002551856663113e-01  2.5000000000000000e-01
3.1200000000002099e+01  2.5002552801382771e-01  2.5000000000000000e-01
3.2000000000002203e+01  2.5002559417069398e-01  2.5000000000000000e-01
3.2800000000002001e+01  2.5002577268440573e-01  2.5000000000000000e-01
3.3600000000001899e+01  2.5002601038956113e-01  2.5000000000000000e-01
3.4400000000001697e+01  2.5002618951050287e-01  2.5000000000000000e-01
