# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.9677617753409899e+00  1.6095266918802558e+00
1.0000000000000000e+00  3.9604804748443323e+00  1.6407738027756904e+00
2.0000000000000000e+00  3.9549183945478843e+00  1.6407738027756904e+00
2.9999999999999800e+00  3.9493480528399552e+00  1.6407738027756904e+00
3.9999999999999600e+00  3.9442483560578752e+00  1.6407738027756904e+00
4.9999999999999396e+00  3.9398032106718266e+00  1.6407738027756904e+00
5.9999999999999201e+00  3.9352481851956558e+00  1.6407738027756904e+00
6.9999999999998996e+00  3.9304113015165663e+00  1.6407738027756904e+00
7.9999999999998703e+00  3.9250434581991560e+00  1.6407738027756904e+00
8.9999999999998508e+00  3.9188977131059017e+00  1.6407738027756904e+00
9.9999999999998295e+00  3.9116968939252565e+00  1.6407738027756904e+00
1.0999999999999799e+01  3.9031229026306926e+00  1.6407738027756904e+00
1.1999999999999799e+01  3.8928286439959963e+00  1.6407738027756904e+00
1.2999999999999799e+01  3.8804048120397145e+00  1.6407738027756904e+00
