# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.4434911179e-08    2.1358089105e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.4434911179e-08    2.1358089105e-01    7.9329297218e-02    0.0000000000e+00    7.9329297218e-02    0.0000000000e+00    7.2792812630e-02    0.0000000000e+00
   0.0500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.6216726973e-08    2.1363652420e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.6216726973e-08    2.1363652420e-01    7.9473726671e-02    0.0000000000e+00    7.9473726671e-02    0.0000000000e+00    7.2836146125e-02    0.0000000000e+00
   0.1000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.7981455066e-08    2.1368905443e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.7981455066e-08    2.1368905443e-01    7.9669578056e-02    0.0000000000e+00    7.9669578056e-02    0.0000000000e+00    7.2951626411e-02    0.0000000000e+00
   0.1500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.9730133981e-08    2.1373877192e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    2.9730133981e-08    2.1373877192e-01    7.9905433586e-02    0.0000000000e+00    7.9905433586e-02    0.0000000000e+00    7.3124908346e-02    0.0000000000e+00
   0.2000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.1463705046e-08    2.1378593229e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.1463705046e-08    2.1378593229e-01    8.0171790307e-02    0.0000000000e+00    8.0171790307e-02    0.0000000000e+00    7.3343915819e-02    0.0000000000e+00
   0.2500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.3183023708e-08    2.1383076132e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.3183023708e-08    2.1383076132e-01    8.0460792256e-02    0.0000000000e+00    8.0460792256e-02    0.0000000000e+00    7.3598531778e-02    0.0000000000e+00
   0.3000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.4888869305e-08    2.1387345901e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.4888869305e-08    2.1387345901e-01    8.0765988277e-02    0.0000000000e+00    8.0765988277e-02    0.0000000000e+00    7.3880319595e-02    0.0000000000e+00
   0.3500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.6581953534e-08    2.1391420304e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.6581953534e-08    2.1391420304e-01    8.1082115431e-02    0.0000000000e+00    8.1082115431e-02    0.0000000000e+00    7.4182274820e-02    0.0000000000e+00
   0.4000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.8262927865e-08    2.1395315163e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.8262927865e-08    2.1395315163e-01    8.1404908156e-02    0.0000000000e+00    8.1404908156e-02    0.0000000000e+00    7.4498606643e-02    0.0000000000e+00
   0.4500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.9932389995e-08    2.1399044605e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    3.9932389995e-08    2.1399044605e-01    8.1730932382e-02    0.0000000000e+00    8.1730932382e-02    0.0000000000e+00    7.4824548015e-02    0.0000000000e+00
   0.5000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.1590889792e-08    2.1402621281e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.1590889792e-08    2.1402621281e-01    8.2057442051e-02    0.0000000000e+00    8.2057442051e-02    0.0000000000e+00    7.5156192851e-02    0.0000000000e+00
   0.5500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.3238935192e-08    2.1406056550e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.3238935192e-08    2.1406056550e-01    8.2382263747e-02    0.0000000000e+00    8.2382263747e-02    0.0000000000e+00    7.5490358057e-02    0.0000000000e+00
   0.6000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.4876995676e-08    2.1409360646e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.4876995676e-08    2.1409360646e-01    8.2703702150e-02    0.0000000000e+00    8.2703702150e-02    0.0000000000e+00    7.5824467630e-02    0.0000000000e+00
   0.6500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.6505506730e-08    2.1412542821e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.6505506730e-08    2.1412542821e-01    8.3020444239e-02    0.0000000000e+00    8.3020444239e-02    0.0000000000e+00    7.6156455797e-02    0.0000000000e+00
   0.7000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.8124873343e-08    2.1415611477e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.8124873343e-08    2.1415611477e-01    8.3331492432e-02    0.0000000000e+00    8.3331492432e-02    0.0000000000e+00    7.6484686103e-02    0.0000000000e+00
   0.7500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.9735472646e-08    2.1418574289e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    4.9735472646e-08    2.1418574289e-01    8.3636128745e-02    0.0000000000e+00    8.3636128745e-02    0.0000000000e+00    7.6807883573e-02    0.0000000000e+00
   0.8000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.1337655592e-08    2.1421438305e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.1337655592e-08    2.1421438305e-01    8.3933855036e-02    0.0000000000e+00    8.3933855036e-02    0.0000000000e+00    7.7125077379e-02    0.0000000000e+00
   0.8500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.2931747624e-08    2.1424210036e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.2931747624e-08    2.1424210036e-01    8.4224343603e-02    0.0000000000e+00    8.4224343603e-02    0.0000000000e+00    7.7435551946e-02    0.0000000000e+00
   0.9000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.4518048543e-08    2.1426895515e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.4518048543e-08    2.1426895515e-01    8.4507408962e-02    0.0000000000e+00    8.4507408962e-02    0.0000000000e+00    7.7738804822e-02    0.0000000000e+00
   0.9500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.6096832217e-08    2.1429500329e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.6096832217e-08    2.1429500329e-01    8.4782986952e-02    0.0000000000e+00    8.4782986952e-02    0.0000000000e+00    7.8034510133e-02    0.0000000000e+00
   1.0000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.7668347250e-08    2.1432029610e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.7668347250e-08    2.1432029610e-01    8.5051119728e-02    0.0000000000e+00    8.5051119728e-02    0.0000000000e+00    7.8322486731e-02    0.0000000000e+00
   1.0500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.9232820088e-08    2.1434487988e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    5.9232820088e-08    2.1434487988e-01    8.5311919111e-02    0.0000000000e+00    8.5311919111e-02    0.0000000000e+00    7.8602670474e-02    0.0000000000e+00
   1.1000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.0790462032e-08    2.1436879504e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.0790462032e-08    2.1436879504e-01    8.5565542893e-02    0.0000000000e+00    8.5565542893e-02    0.0000000000e+00    7.8875090226e-02    0.0000000000e+00
   1.1500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.2341481051e-08    2.1439207511e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.2341481051e-08    2.1439207511e-01    8.5812193990e-02    0.0000000000e+00    8.5812193990e-02    0.0000000000e+00    7.9139845637e-02    0.0000000000e+00
   1.2000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.3886098073e-08    2.1441474571e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.3886098073e-08    2.1441474571e-01    8.6052104893e-02    0.0000000000e+00    8.6052104893e-02    0.0000000000e+00    7.9397091738e-02    0.0000000000e+00
   1.2500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.5424565735e-08    2.1443682391e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.5424565735e-08    2.1443682391e-01    8.6285513412e-02    0.0000000000e+00    8.6285513412e-02    0.0000000000e+00    7.9647045499e-02    0.0000000000e+00
   1.3000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.6957185782e-08    2.1445831828e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.6957185782e-08    2.1445831828e-01    8.6512662534e-02    0.0000000000e+00    8.6512662534e-02    0.0000000000e+00    7.9889950390e-02    0.0000000000e+00
   1.3500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.8484320091e-08    2.1447922988e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    6.8484320091e-08    2.1447922988e-01    8.6733800892e-02    0.0000000000e+00    8.6733800892e-02    0.0000000000e+00    8.0125979394e-02    0.0000000000e+00
   1.4000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    7.0006407207e-08    2.1449955454e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    7.0006407207e-08    2.1449955454e-01    8.6949163979e-02    0.0000000000e+00    8.6949163979e-02    0.0000000000e+00    8.0355347156e-02    0.0000000000e+00
   1.4500000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    7.1524378548e-08    2.1451929157e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    7.1524378548e-08    2.1451929157e-01    8.7158970938e-02    0.0000000000e+00    8.7158970938e-02    0.0000000000e+00    8.0578393805e-02    0.0000000000e+00
   1.5000000    3.1250000000e-02    1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    7.3039042960e-08    2.1453843921e-01   -1.5625000000e-02    0.0000000000e+00    0.0000000000e+00    7.3039042960e-08    2.1453843921e-01    8.7363439362e-02    0.0000000000e+00    8.7363439362e-02    0.0000000000e+00    8.0795318388e-02    0.0000000000e+00
