# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.3477292511806993e-07  4.4140553222477730e-17  -5.0876808334949644e-07  7.3478727488686547e-17
1.0000000000000000e+00  2.2735981302901750e-07  -4.6090245601359658e-15  -8.5276213870506461e-08  9.4929315565104721e-17
2.0000000000000000e+00  3.0298077549470741e-07  -2.1306205728558820e-14  -2.1365403581527802e-08  7.2001825797196062e-16
2.9999999999999800e+00  9.9546354671331233e-08  -7.1259342407091325e-15  1.5093969569708177e-09  3.3135320841289820e-16
3.9999999999999600e+00  1.9861106476099070e-08  2.0223335877188159e-14  -2.9162009095803825e-09  6.2475366671754255e-16
4.9999999999999396e+00  -4.0392636256834438e-08  2.8479167755335138e-14  1.8600731941085314e-08  5.3301182844114224e-16
5.9999999999999201e+00  8.0004229109876118e-09  -2.4926909541018046e-14  1.5664466222071320e-08  2.7839179218966394e-16
6.9999999999998996e+00  2.5543851587439436e-07  -3.1684127118086917e-14  1.8029854122687858e-08  5.3738432648484771e-16
7.9999999999998703e+00  1.0132897389696694e-07  4.3609297239333227e-14  5.0179808225563129e-08  -1.1318210878846941e-15
8.9999999999998508e+00  1.3359124056044927e-07  -2.2191704111067148e-14  6.1560673562969565e-08  1.1347019910357536e-15
9.9999999999998295e+00  8.7518982264686819e-07  2.9312832940855139e-14  6.5788707722385647e-08  3.0922248000070866e-16
1.0999999999999799e+01  3.5979312175203742e-07  5.1334432571539247e-14  6.3984334383487847e-08  2.3183054611083642e-16
1.1999999999999799e+01  -7.0841759610851683e-07  1.5470078896196639e-13  9.0370412543179141e-08  -9.4663695979692639e-17
1.2999999999999799e+01  2.0676509126557999e-06  3.5184118449930148e-14  6.8066764461353211e-08  2.2744691426132242e-15
