# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  2.2393622952653234e-13  4.6093931634654613e-25  2.4226496049634760e-12  1.0000000000096907e+00  4.2980235303860015e-01
1.0000000000000000e+00  2.9482325360559386e-14  3.2419997857681086e-20  4.3940869035457345e-06  1.0000175763476142e+00  1.0881223873964352e-01
2.0000000000000000e+00  4.6127169236317610e-14  1.3412909467402491e-19  2.9296798965926626e-04  1.0011718719586371e+00  7.3732966491177310e-01
2.9999999999999800e+00  4.9562123778256987e-15  1.7946095565561095e-19  6.0625840416383102e-02  1.2425033616655323e+00  9.2876434200942182e-01
3.9999999999999600e+00  2.0174749023493977e-16  1.4088617063960094e-19  1.5547718847802487e-02  1.0621908753912099e+00  5.1035239469736504e-01
4.9999999999999396e+00  9.8904174023427678e-16  1.3651531165984255e-19  3.9201879746408647e-04  1.0015680751898564e+00  6.2910298475514432e-03
5.9999999999999201e+00  1.5495110926262305e-16  1.1350757890853258e-19  4.7197762533989168e-04  1.0018879105013596e+00  6.1509732307062004e-01
6.9999999999998996e+00  3.2787144223754370e-14  1.0278593120229406e-19  2.8331630906552088e-04  1.0011332652362621e+00  7.3711734543446195e-01
7.9999999999998703e+00  6.3929743725382627e-15  1.1029030645915331e-19  3.0960591875429325e-05  1.0001238423675016e+00  2.9704678223144206e-02
8.9999999999998508e+00  1.0818426915173205e-14  1.5517756837708414e-19  1.8896400092162142e-05  1.0000755856003687e+00  6.3023727032563747e-03
9.9999999999998295e+00  3.8515588687321101e-13  8.0657562519785056e-18  1.4443146096063606e-05  1.0000577725843842e+00  7.2253573784214942e-01
1.0999999999999799e+01  6.9749894694972270e-14  1.5213666123732558e-15  1.1238377872557732e-02  1.0449535114902309e+00  4.5708106713876440e-01
1.1999999999999799e+01  2.5528694042221086e-13  1.8622786647017947e-16  3.7102690873796297e-04  1.0014841076349519e+00  5.7083622966940772e-01
1.2999999999999799e+01  2.1399226156501291e-12  9.9918172363840812e-18  2.4660082289691636e-06  1.0000098640329158e+00  8.6821203779090039e-01
