# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -6.0463733241e-04    6.6273310993e-13   -7.9776067739e-05   -7.3848093094e-11   -1.6846749690e-05   -2.4047358681e-13
   0.0600000   -6.0251249931e-04    6.3265730651e-13   -7.9518767674e-05    5.4982193974e-12   -1.6816380911e-05   -2.4923386021e-13
   0.1100000   -6.0027668796e-04    3.9892458812e-13   -7.9264757102e-05    3.6370636058e-11   -1.6785855201e-05   -6.6388298278e-14
   0.1600000   -5.9833542778e-04   -7.1187439731e-13   -7.8893972452e-05    6.8950549724e-11   -1.6754651777e-05    4.3443092365e-13
   0.2100000   -5.9630328642e-04   -4.4815139202e-12   -7.8420599293e-05    1.5881417701e-10   -1.6721519358e-05    8.4386882949e-13
   0.2600000   -5.9352884107e-04    3.6024550791e-12   -7.7973197183e-05    3.3052212234e-10   -1.6685842823e-05    3.1152832265e-13
   0.3100000   -5.9103241925e-04    4.2598157198e-11   -7.7667411792e-05    5.2170982921e-10   -1.6649278475e-05   -1.7396778930e-12
   0.3600000   -5.8914427036e-04    5.1326250709e-11   -7.7519499240e-05    5.9272664908e-10   -1.6615945569e-05   -4.7504571290e-12
   0.4100000   -5.8685086198e-04   -8.2103759862e-11   -7.7452593842e-05    4.4551188643e-10   -1.6590256712e-05   -6.8840077862e-12
   0.4600000   -5.8427817605e-04   -2.4740969868e-10   -7.7351199119e-05    1.3002377921e-10   -1.6573449265e-05   -6.0540084938e-12
   0.5100000   -5.8169543109e-04   -8.0177440381e-11   -7.7125189029e-05   -1.9192763482e-10   -1.6561393914e-05   -1.5620774317e-12
   0.5600000   -5.7885598618e-04    4.1794871189e-10   -7.6769364925e-05   -3.7560426455e-10   -1.6545782051e-05    4.8585732552e-12
   0.6100000   -5.7628258526e-04    5.0510931489e-10   -7.6375753969e-05   -3.7175111535e-10   -1.6518480921e-05    9.7701497990e-12
   0.6600000   -5.7393567598e-04   -2.7988852863e-10   -7.6056052017e-05   -2.1045005462e-10   -1.6476478162e-05    1.0336529055e-11
   0.7100000   -5.7103164623e-04   -9.3015539676e-10   -7.5830409651e-05    4.7611548872e-11   -1.6424240861e-05    6.4787017976e-12
   0.7600000   -5.6810161798e-04   -1.3556022570e-10   -7.5612022646e-05    3.4430885192e-10   -1.6371852646e-05    1.0316576814e-12
   0.8100000   -5.6558663567e-04    1.2311664466e-09   -7.5318480596e-05    6.3595590829e-10   -1.6329832922e-05   -2.9568352541e-12
   0.8600000   -5.6276716718e-04    7.5800155525e-10   -7.4974038174e-05    8.8478023400e-10   -1.6303482093e-05   -5.7129003794e-12
   0.9100000   -5.5954291301e-04   -1.4694759459e-09   -7.4670448485e-05    1.0445887192e-09   -1.6289884219e-05   -1.1835818227e-11
   0.9600000   -5.5644078768e-04   -1.9426180110e-09   -7.4438614880e-05    1.0746847883e-09   -1.6279237868e-05   -2.6536057755e-11
   1.0100000   -5.5344151050e-04    9.6858186859e-10   -7.4199667192e-05    9.8075942697e-10   -1.6259790737e-05   -4.8369199037e-11
   1.0600000   -5.5031184804e-04    3.2821043977e-09   -7.3859946525e-05    8.2824926827e-10   -1.6223670167e-05   -6.3878075629e-11
   1.1100000   -5.4714597212e-04    7.8619849152e-10   -7.3434626748e-05    6.9696793840e-10   -1.6170477799e-05   -5.0267776857e-11
   1.1600000   -5.4396327415e-04   -3.5645207074e-09   -7.3051086466e-05    6.2069993579e-10   -1.6106891847e-05    1.1403833847e-11
   1.2100000   -5.4065745695e-04   -3.0175670336e-09   -7.2819286120e-05    5.7811828186e-10   -1.6042826982e-05    1.1794478318e-10
   1.2600000   -5.3720005451e-04    2.2815255008e-09   -7.2703064011e-05    5.4020690831e-10   -1.5986534730e-05    2.3245581044e-10
   1.3100000   -5.3375775562e-04    4.3984103710e-09   -7.2534350540e-05    5.1994983224e-10   -1.5941335571e-05    2.9193192324e-10
   1.3600000   -5.3030177636e-04   -3.0076141510e-10   -7.2171482410e-05    5.6789091188e-10   -1.5905399413e-05    2.3681045051e-10
   1.4100000   -5.2669078330e-04   -4.7122215346e-09   -7.1646095533e-05    7.0834758904e-10   -1.5874035782e-05    5.0961153673e-11
   1.4600000   -5.2299096372e-04   -1.6689858001e-09   -7.1139212152e-05    8.7868510193e-10   -1.5842583146e-05   -2.1202914422e-10
   1.5100000   -5.1918760624e-04    4.3666087715e-09   -7.0801904738e-05    9.5400576541e-10   -1.5808016704e-05   -4.3858164618e-10
   1.5600000   -5.1533445531e-04    3.7794114343e-09   -7.0607159284e-05    8.6203393153e-10   -1.5768682279e-05   -5.0574551610e-10
   1.6100000   -5.1160394387e-04   -2.9941619899e-09   -7.0388387898e-05    6.8036270818e-10   -1.5723117460e-05   -3.5138718611e-10
   1.6600000   -5.0762390947e-04   -5.7087208617e-09   -7.0017251991e-05    5.9461644446e-10   -1.5669571924e-05   -2.3789048164e-11
   1.7100000   -5.0317499286e-04   -4.8350916581e-11   -6.9529062367e-05    7.3118874175e-10   -1.5607098881e-05    3.2525296775e-10
   1.7600000   -4.9887491145e-04    5.7432617663e-09   -6.9071077332e-05    1.0226848515e-09   -1.5537528044e-05    5.1084382672e-10
   1.8100000   -4.9483304087e-04    3.4566742971e-09   -6.8739777323e-05    1.2546060149e-09   -1.5466492126e-05    4.1678411688e-10
   1.8600000   -4.9063271348e-04   -3.1409084142e-09   -6.8481998437e-05    1.2690216978e-09   -1.5401954779e-05    7.1075311237e-11
   1.9100000   -4.8617411489e-04   -4.7574719159e-09   -6.8159436412e-05    1.1311974178e-09   -1.5350344183e-05   -3.5425619313e-10
   1.9600000   -4.8142471295e-04   -1.8198367864e-10   -6.7702176944e-05    1.0780362901e-09   -1.5312337108e-05   -6.2777000031e-10
   2.0100000   -4.7660084131e-04    3.4203569810e-09   -6.7184199454e-05    1.2754968618e-09   -1.5281142443e-05   -5.8522496121e-10
   2.0600000   -4.7196744979e-04    1.7858160074e-09   -6.6740280023e-05    1.6215527796e-09   -1.5245031335e-05   -2.2596986622e-10
   2.1100000   -4.6720683979e-04   -1.5230025058e-09   -6.6418163482e-05    1.8078481409e-09   -1.5193334032e-05    2.8011836977e-10
   2.1600000   -4.6211917221e-04   -1.8389599883e-09   -6.6128512548e-05    1.5964787187e-09   -1.5122699086e-05    6.8384607364e-10
   2.2100000   -4.5698833908e-04    3.3371133493e-10   -6.5741702074e-05    1.0427615211e-09   -1.5039749293e-05    7.9525146315e-10
   2.2600000   -4.5186184114e-04    1.6308441787e-09   -6.5220451921e-05    4.5255266761e-10   -1.4958058002e-05    5.8764747930e-10
   2.3100000   -4.4663713211e-04    8.0414443291e-10   -6.4651183781e-05    1.4138028137e-10   -1.4890720499e-05    2.0408073402e-10
   2.3600000   -4.4129825982e-04   -8.1584349876e-10   -6.4155391218e-05    2.5015810041e-10   -1.4842680752e-05   -1.3805543675e-10
   2.4100000   -4.3579063440e-04   -1.7022967915e-09   -6.3778363114e-05    7.6347959255e-10   -1.4807485077e-05   -2.8446067587e-10
   2.4600000   -4.3022067989e-04   -1.1803670626e-09   -6.3455094394e-05    1.6128892080e-09   -1.4770757385e-05   -2.3573591154e-10
   2.5100000   -4.2463482033e-04    5.5438664194e-10   -6.3070797620e-05    2.6553569515e-09   -1.4718710867e-05   -1.3336105128e-10
   2.5600000   -4.1879905417e-04    2.1555347241e-09   -6.2557432636e-05    3.5304775755e-09   -1.4646784929e-05   -1.4775418081e-10
   2.6100000   -4.1273716271e-04    1.9146132903e-09   -6.1948347207e-05    3.6638410328e-09   -1.4563055692e-05   -3.4249554503e-10
   2.6600000   -4.0668511096e-04   -2.0181981626e-10   -6.1348490929e-05    2.6276340994e-09   -1.4483868028e-05   -6.0899857914e-10
   2.7100000   -4.0058086658e-04   -2.1726087882e-09   -6.0843270935e-05    6.5781350863e-10   -1.4423708191e-05   -7.2427007824e-10
   2.7600000   -3.9421619106e-04   -2.2352082876e-09   -6.0422749910e-05   -1.2075105012e-09   -1.4385055614e-05   -5.0324915299e-10
   2.8100000   -3.8746838856e-04   -6.5747304673e-10   -5.9991063868e-05   -1.7001801595e-09   -1.4354534020e-05    5.1485959846e-11
   2.8600000   -3.8044392167e-04    1.2170947150e-09   -5.9456888533e-05   -2.7949083232e-10   -1.4308528998e-05    7.0857839560e-10
   2.9100000   -3.7349222760e-04    2.4331526173e-09   -5.8821831962e-05    2.3259702326e-09   -1.4226089707e-05    1.1190953601e-09
   2.9600000   -3.6666601629e-04    2.2783591554e-09   -5.8179712211e-05    4.5411020357e-09   -1.4102319746e-05    1.0244181714e-09
   3.0100000   -3.5961719844e-04    1.8330480276e-10   -5.7622792652e-05    5.0587177971e-09   -1.3954356003e-05    4.3372421040e-10
   3.0600000   -3.5217409735e-04   -2.8962436425e-09   -5.7144594001e-05    3.7462525966e-09   -1.3815447411e-05   -3.5031700141e-10
   3.1100000   -3.4447233531e-04   -4.0526667695e-09   -5.6639687204e-05    1.6248240117e-09   -1.3719055129e-05   -8.9041859302e-10
   3.1600000   -3.3673950707e-04   -1.2235459028e-09   -5.6010302256e-05    1.7274989716e-11   -1.3680855056e-05   -8.7284915130e-10
   3.2100000   -3.2906135713e-04    3.6166696355e-09   -5.5277260085e-05   -3.6269242373e-10   -1.3688505390e-05   -3.0688806472e-10
   3.2600000   -3.2123157999e-04    5.5340365976e-09   -5.4571976332e-05    3.2027785933e-10   -1.3705553994e-05    4.6582971721e-10
   3.3100000   -3.1309814475e-04    1.7217364603e-09   -5.3998216384e-05    1.4288793636e-09   -1.3688500472e-05    9.6927893677e-10
