#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -5.3465845634e-11   -8.2209710690e-11   -1.4667011720e-10    1.0265648805e-10   -1.0889279143e-11    1.1206165057e-11
   0.0200000   -4.5831469836e-11   -2.8367331951e-10   -1.2640988097e-10    8.9499382341e-11   -1.0877065809e-11    1.1209112573e-11
   0.0300000   -3.5638224459e-11   -4.8998208971e-10   -1.1553750139e-10    7.7807827751e-11   -1.0869321344e-11    1.1219572379e-11
   0.0400000   -2.7520990288e-11   -7.0132345602e-10   -1.1323420707e-10    6.7550827026e-11   -1.0857090979e-11    1.1228620242e-11
   0.0500000   -2.6249100308e-11   -9.1786228592e-10   -1.1833751649e-10    5.8626624127e-11   -1.0848776705e-11    1.1226933911e-11
   0.0600000   -3.5761186037e-11   -1.1396706313e-09   -1.2945523429e-10    5.0918374181e-11   -1.0842264344e-11    1.1211081313e-11
   0.0700000   -5.8394271534e-11   -1.3667922920e-09   -1.4492981252e-10    4.4271751966e-11   -1.0842343927e-11    1.1166511333e-11
   0.0800000   -9.4394886194e-11   -1.5991937107e-09   -1.6296376929e-10    3.8537616173e-11   -1.0840737272e-11    1.1082955525e-11
   0.0900000   -1.4189585793e-10   -1.8367936540e-09   -1.8163298615e-10    3.3535423669e-11   -1.0848606763e-11    1.0954736040e-11
   0.1000000   -1.9722374900e-10   -2.0794417015e-09   -1.9897041835e-10    2.9087807771e-11   -1.0862170159e-11    1.0774820578e-11
   0.1100000   -2.5552975676e-10   -2.3269299137e-09   -2.1303746395e-10    2.5063093246e-11   -1.0883141224e-11    1.0537466371e-11
   0.1200000   -3.1142714509e-10   -2.5790039394e-09   -2.2198359814e-10    2.1255982133e-11   -1.0909850736e-11    1.0240743235e-11
   0.1300000   -3.5959132472e-10   -2.8353694080e-09   -2.2411922050e-10    1.7532442088e-11   -1.0944407681e-11    9.8934447629e-12
   0.1400000   -3.9499663526e-10   -3.0956438895e-09   -2.1799457664e-10    1.3720244502e-11   -1.0981916146e-11    9.4944081087e-12
   0.1500000   -4.1286671718e-10   -3.3594301034e-09   -2.0242843618e-10    9.6297062118e-12   -1.1023987012e-11    9.0539260662e-12
   0.1600000   -4.0811409499e-10   -3.6262542207e-09   -1.7658750301e-10    5.0985437015e-12   -1.1068467830e-11    8.5875500358e-12
   0.1700000   -3.7467185478e-10   -3.8955988650e-09   -1.3997595645e-10   -6.4560746485e-14   -1.1112162728e-11    8.1126262524e-12
   0.1800000   -3.0490151954e-10   -4.1668968606e-09   -9.2532735395e-11   -6.0490897411e-12   -1.1150657467e-11    7.6462909426e-12
   0.1900000   -1.8930862190e-10   -4.4395104883e-09   -3.4546216254e-11   -1.3015929931e-11   -1.1181008040e-11    7.2157417587e-12
   0.2000000   -1.7179541285e-11   -4.7127492014e-09    3.3281566443e-11   -2.1122117421e-11   -1.1205307337e-11    6.8453649927e-12
   0.2100000    2.2165923065e-10   -4.9858710768e-09    1.0990514873e-10   -3.0483586009e-11   -1.1209369917e-11    6.5662582673e-12
   0.2200000    5.3419934204e-10   -5.2580982807e-09    1.9394998383e-10   -4.1181903896e-11   -1.1199942148e-11    6.4058100839e-12
   0.2300000    9.2084752078e-10   -5.5286096156e-09    2.8374563178e-10   -5.3228345586e-11   -1.1163522305e-11    6.3901987456e-12
   0.2400000    1.3720040937e-09   -5.7966417731e-09    3.7742030206e-10   -6.6543686452e-11   -1.1108584326e-11    6.5517955225e-12
   0.2500000    1.8657509330e-09   -6.0613946343e-09    4.7293352913e-10   -8.0995635949e-11   -1.1024726379e-11    6.9179064671e-12
   0.2600000    2.3675834623e-09   -6.3221949098e-09    5.6813082929e-10   -9.6337462103e-11   -1.0910000346e-11    7.5063708897e-12
   0.2700000    2.8328282053e-09   -6.5784752704e-09    6.6085919541e-10   -1.1224403544e-10   -1.0767585450e-11    8.3397227361e-12
   0.2800000    3.2119962592e-09   -6.8298077444e-09    7.4896891620e-10   -1.2829511092e-10   -1.0594784296e-11    9.4282570682e-12
   0.2900000    3.4584102914e-09   -7.0760155643e-09    8.3040161978e-10   -1.4400126587e-10   -1.0396156108e-11    1.0778485579e-11
   0.3000000    3.5366921256e-09   -7.3170819245e-09    9.0326195495e-10   -1.5880060730e-10   -1.0165883172e-11    1.2388097719e-11
   0.3100000    3.4302321678e-09   -7.5532523945e-09    9.6580148034e-10   -1.7209293794e-10   -9.9137511092e-12    1.4255245027e-11
   0.3200000    3.1456962255e-09   -7.7850288941e-09    1.0165465501e-09   -1.8331518783e-10   -9.6460511148e-12    1.6351460206e-11
   0.3300000    2.7127964471e-09   -8.0130967519e-09    1.0542335627e-09   -1.9182290919e-10   -9.3643527776e-12    1.8658595792e-11
   0.3400000    2.1791123737e-09   -8.2382971437e-09    1.0779093928e-09   -1.9711923944e-10   -9.0769993210e-12    2.1129647716e-11
   0.3500000    1.6002744863e-09   -8.4615844571e-09    1.0868907837e-09   -1.9872857996e-10   -8.7948157506e-12    2.3732878717e-11
   0.3600000    1.0276370291e-09   -8.6839165541e-09    1.0808093012e-09   -1.9626172236e-10   -8.5196886871e-12    2.6405082853e-11
   0.3700000    4.9611381458e-10   -8.9061021613e-09    1.0596053415e-09   -1.8949306074e-10   -8.2626460577e-12    2.9087497316e-11
   0.3800000    1.5022002939e-11   -9.1288279559e-09    1.0234937848e-09   -1.7829133395e-10   -8.0391095803e-12    3.1715443342e-11
   0.3900000   -4.3532137680e-10   -9.3523873306e-09    9.7301545916e-10   -1.6267210048e-10   -7.8493834480e-12    3.4209741061e-11
   0.4000000   -9.0018443395e-10   -9.5767192952e-09    9.0896681061e-10   -1.4283577780e-10   -7.7088692336e-12    3.6497343709e-11
   0.4100000   -1.4403379022e-09   -9.8013585735e-09    8.3243277689e-10   -1.1906492148e-10   -7.6193514233e-12    3.8493450771e-11
   0.4200000   -2.1170385606e-09   -1.0025302935e-08    7.4472538387e-10   -9.1821865400e-11   -7.5903066471e-12    4.0115068498e-11
   0.4300000   -2.9750299402e-09   -1.0247160194e-08    6.4736337307e-10   -6.1642182908e-11   -7.6280178780e-12    4.1292958592e-11
   0.4400000   -4.0269533214e-09   -1.0465136892e-08    5.4210157456e-10   -2.9184216741e-11   -7.7326113124e-12    4.1937731783e-11
   0.4500000   -5.2423718163e-09   -1.0677228287e-08    4.3082592913e-10    4.8691030154e-12   -7.9112301763e-12    4.1990898438e-11
   0.4600000   -6.5436022744e-09   -1.0881352200e-08    3.1551603342e-10    3.9743005109e-11   -8.1547578652e-12    4.1384298033e-11
   0.4700000   -7.8094846429e-09   -1.1075528183e-08    1.9827767308e-10    7.4712552473e-11   -8.4703572342e-12    4.0067361182e-11
   0.4800000   -8.8866869455e-09   -1.1258116262e-08    8.1219341127e-11    1.0903048070e-10   -8.8455817992e-12    3.7998943017e-11
   0.4900000   -9.6071434180e-09   -1.1428051986e-08   -3.3535067639e-11    1.4198167735e-10   -9.2784657444e-12    3.5156442879e-11
   0.5000000   -9.8093785636e-09   -1.1585085656e-08   -1.4395221498e-10    1.7291258293e-10   -9.7576869890e-12    3.1530349357e-11
   0.5100000   -9.3612521758e-09   -1.1729864206e-08   -2.4807050221e-10    2.0124421422e-10   -1.0269593629e-11    2.7115934633e-11
   0.5200000   -8.1814289367e-09   -1.1864101780e-08   -3.4411630318e-10    2.2646197546e-10   -1.0803249098e-11    2.1952106711e-11
   0.5300000   -6.2569191462e-09   -1.1990575342e-08   -4.3050840988e-10    2.4815751953e-10   -1.1344072158e-11    1.6074104379e-11
   0.5400000   -3.6546014486e-09   -1.2113100562e-08   -5.0584940228e-10    2.6600406000e-10   -1.1874402689e-11    9.5441096157e-12
   0.5500000   -5.2426310268e-10   -1.2236291010e-08   -5.6905548444e-10    2.7975010175e-10   -1.2381345993e-11    2.4472802567e-12
   0.5600000    2.9078138511e-09   -1.2365369546e-08   -6.1928548517e-10    2.8923969616e-10   -1.2847833399e-11   -5.1239564697e-12
   0.5700000    6.3562196474e-09   -1.2505779467e-08   -6.5600342046e-10    2.9440324377e-10   -1.3259200719e-11   -1.3049334694e-11
   0.5800000    9.5035399593e-09   -1.2662791173e-08   -6.7895881031e-10    2.9522571393e-10   -1.3599978611e-11   -2.1193769547e-11
   0.5900000    1.2035500583e-08   -1.2841041652e-08   -6.8816809336e-10    2.9180497046e-10   -1.3855594648e-11   -2.9418104791e-11
   0.6000000    1.3680052467e-08   -1.3044061421e-08   -6.8391494715e-10    2.8425231409e-10   -1.4016587306e-11   -3.7555760695e-11
   0.6100000    1.4244879224e-08   -1.3273942417e-08   -6.6673380906e-10    2.7275923171e-10   -1.4076607022e-11   -4.5441489937e-11
   0.6200000    1.3647358914e-08   -1.3530925799e-08   -6.3732625503e-10    2.5756799849e-10   -1.4030449996e-11   -5.2899835830e-11
   0.6300000    1.1931060117e-08   -1.3813176358e-08   -5.9657268121e-10    2.3897144290e-10   -1.3872300701e-11   -5.9758167759e-11
