# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  2.1102629399483829e-03  -3.2308264796967164e-16  5.3133024550034021e-04  -7.4067601623847767e-17  1.9065591947110393e-04  6.1050142864453788e-17
1.0000000000000000e+00  1.7497726648670188e-03  -1.1088426127976286e-14  4.7031077090839592e-04  -1.1069043981760342e-14  1.7561460073953534e-04  2.7912595109232343e-15
2.0000000000000000e+00  1.2294159166920944e-03  1.3912949766728983e-15  3.8767819735380498e-04  1.2962193345324737e-14  1.5624417043385498e-04  1.6184990702107118e-16
2.9999999999999800e+00  4.7165782147288646e-04  4.0917284102483912e-14  2.7349501204132389e-04  -1.7784889960290349e-14  1.3076633401821290e-04  -2.5030731959754250e-16
3.9999999999999600e+00  -6.3579036985994346e-04  -7.1452589355346669e-14  1.1402963766398744e-04  -2.5137123154658996e-14  9.7291661441488848e-05  -2.0825520368177386e-15
4.9999999999999396e+00  -2.2445746768946237e-03  9.8133588327047082e-15  -1.1114285508667611e-04  -5.4220361588352001e-14  5.2474750773894144e-05  -1.0496902760580629e-14
5.9999999999999201e+00  -4.5419125404526067e-03  2.3457584046835784e-14  -4.3139672407494628e-04  -1.6274826381218199e-14  -8.6031711719441493e-06  -1.4332145810876296e-15
6.9999999999998996e+00  -7.6920303656622512e-03  8.1314034662057310e-15  -8.9497401690438391e-04  -1.8757150839270236e-14  -9.1692553436521901e-05  4.8803118708976948e-15
7.9999999999998703e+00  -1.1727419940668339e-02  1.4151043912233920e-14  -1.5637956078756220e-03  2.7700945782326939e-14  -2.0784171605634462e-04  1.0041968885129678e-14
8.9999999999998508e+00  -1.6323791811873156e-02  7.8067103265347401e-15  -2.5346724729755242e-03  -7.3766565505588657e-14  -3.7117033433527175e-04  -2.2312327579039151e-14
9.9999999999998295e+00  -2.0608894887971050e-02  -2.6732844212312430e-15  -3.9228388871423540e-03  2.9766792337573908e-14  -6.0202792950643698e-04  2.9892654217212233e-15
1.0999999999999799e+01  -2.3224829744696682e-02  -3.3179418082729327e-14  -5.8492715727685579e-03  -2.6765018811753444e-14  -9.3508764794255044e-04  -1.8426361153491603e-15
1.1999999999999799e+01  -2.2743501179229228e-02  -3.0291704756271596e-16  -8.3879176085734121e-03  -6.8084243602504644e-17  -1.4178578803703715e-03  8.2065108702555049e-16
1.2999999999999799e+01  -1.8240994022465498e-02  -3.4103603025984285e-14  -1.1408497023267000e-02  6.6252255121436389e-14  -2.1164565348648296e-03  2.2906212677984979e-14
