# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  34.968750  32.000000  32.000000  3.1779326508e+00  1.270000  -1.829457e-01  -0.7377  0  nan  nan  nan  +nan  +2.333515e-02  +2.033342e-02  0  0  0
0.0000000000000000e+00  B  29.031250  32.000000  32.000000  3.1779417833e+00  1.270000  -1.829434e-01  -0.7377  0  nan  nan  nan  +nan  +2.333515e-02  +2.033342e-02  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  6.0599973904e+00  3.928750  5.580402e-01  -0.2533  0  nan  nan  nan  +nan  +3.021651e-01  +6.950621e-01  0  0  0
1.0000000000000000e+00  A  34.968750  32.000000  32.000000  3.1777620488e+00  1.270000  -1.829896e-01  -0.7376  0  nan  nan  nan  +nan  +2.522877e-02  +1.323632e-02  0  0  0
1.0000000000000000e+00  B  29.031250  32.000000  32.000000  3.1777665263e+00  1.270000  -1.829884e-01  -0.7376  0  nan  nan  nan  +nan  +2.522877e-02  +1.323632e-02  0  0  0
1.0000000000000000e+00  C  32.000000  32.000000  32.000000  6.0532462169e+00  3.928750  5.563045e-01  -0.2547  0  nan  nan  nan  +nan  +2.970693e-01  +6.918206e-01  0  0  0
2.0000000000000000e+00  A  34.968750  32.000000  32.000000  3.1776699098e+00  1.270000  -1.830133e-01  -0.7375  0  nan  nan  nan  +nan  +1.578555e-02  +4.102895e-02  0  0  0
2.0000000000000000e+00  B  29.031250  32.000000  32.000000  3.1776633505e+00  1.270000  -1.830150e-01  -0.7375  0  nan  nan  nan  +nan  +1.578555e-02  +4.102895e-02  0  0  0
2.0000000000000000e+00  C  32.000000  32.000000  32.000000  6.0271825494e+00  3.848750  5.496034e-01  -0.2600  0  nan  nan  nan  +nan  +7.245975e-01  +2.973528e-01  0  0  0
2.9999999999999800e+00  A  34.968750  32.000000  32.000000  3.1795123967e+00  1.270000  -1.825396e-01  -0.7386  0  nan  nan  nan  +nan  +1.242639e-02  +1.339573e-01  0  0  0
2.9999999999999800e+00  B  29.031250  32.000000  32.000000  3.1794937084e+00  1.270000  -1.825444e-01  -0.7386  0  nan  nan  nan  +nan  +1.242639e-02  +1.339573e-01  0  0  0
2.9999999999999800e+00  C  32.000000  32.000000  32.000000  5.9729961861e+00  3.848750  5.356720e-01  -0.2711  0  nan  nan  nan  +nan  +7.087126e-01  +2.942612e-01  0  0  0
3.9999999999999600e+00  A  34.906250  32.000000  32.000000  3.1801792986e+00  1.270000  -1.823681e-01  -0.7391  0  nan  nan  nan  +nan  +5.382894e-02  +1.709173e-01  0  0  0
3.9999999999999600e+00  B  29.093750  32.000000  32.000000  3.1801228741e+00  1.270000  -1.823826e-01  -0.7390  0  nan  nan  nan  +nan  +5.382894e-02  +1.709173e-01  0  0  0
3.9999999999999600e+00  C  32.000000  32.000000  32.000000  5.8871529581e+00  3.786250  5.136015e-01  -0.2894  0  nan  nan  nan  +nan  +7.069699e-01  +2.956800e-01  0  0  0
4.9999999999999396e+00  A  34.781250  32.000000  32.000000  3.1851332694e+00  1.250000  -1.810944e-01  -0.7421  0  nan  nan  nan  +nan  +2.716648e-01  +7.908388e-02  0  0  0
4.9999999999999396e+00  B  29.218750  32.000000  32.000000  3.1850488768e+00  1.250000  -1.811161e-01  -0.7420  0  nan  nan  nan  +nan  +2.716648e-01  +7.908388e-02  0  0  0
4.9999999999999396e+00  C  32.000000  32.000000  32.000000  5.7625332129e+00  3.741250  4.815614e-01  -0.3173  0  nan  nan  nan  +nan  +2.964610e-01  +6.724409e-01  0  0  0
5.9999999999999201e+00  A  34.656250  32.000000  32.000000  3.1972273804e+00  1.250000  -1.779850e-01  -0.7496  0  nan  nan  nan  +nan  +4.107596e-01  +1.106235e-01  0  0  0
5.9999999999999201e+00  B  29.343750  32.000000  32.000000  3.1971214013e+00  1.250000  -1.780122e-01  -0.7496  0  nan  nan  nan  +nan  +4.107596e-01  +1.106235e-01  0  0  0
5.9999999999999201e+00  C  32.000000  32.000000  32.000000  5.5913365421e+00  3.536250  4.375464e-01  -0.3590  0  nan  nan  nan  +nan  +6.955181e-01  +3.063983e-01  0  0  0
6.9999999999998996e+00  A  34.406250  32.000000  32.000000  3.2157924894e+00  1.250000  -1.732119e-01  -0.7614  0  nan  nan  nan  +nan  +5.147256e-01  +1.690316e-01  0  0  0
6.9999999999998996e+00  B  29.593750  32.000000  32.000000  3.2156568989e+00  1.250000  -1.732467e-01  -0.7613  0  nan  nan  nan  +nan  +5.147256e-01  +1.690316e-01  0  0  0
6.9999999999998996e+00  C  32.000000  32.000000  32.000000  5.3655215647e+00  3.366250  3.794888e-01  -0.4208  0  nan  nan  nan  +nan  +6.626280e-01  +3.107679e-01  0  0  0
7.9999999999998703e+00  A  34.093750  32.000000  32.000000  3.2510997544e+00  1.270000  -1.641343e-01  -0.7848  0  nan  nan  nan  +nan  +2.268588e-01  +6.469145e-01  0  0  0
7.9999999999998703e+00  B  29.906250  32.000000  32.000000  3.2509434857e+00  1.270000  -1.641744e-01  -0.7847  0  nan  nan  nan  +nan  +2.268588e-01  +6.469145e-01  0  0  0
7.9999999999998703e+00  C  32.000000  32.000000  32.000000  5.0824166493e+00  3.133750  3.067018e-01  -0.5133  0  nan  nan  nan  +nan  +3.103848e-01  +6.161903e-01  0  0  0
8.9999999999998508e+00  A  33.781250  32.000000  32.000000  3.2814614712e+00  1.250000  -1.563282e-01  -0.8060  0  nan  nan  nan  +nan  +2.626884e-01  +7.522637e-01  0  0  0
8.9999999999998508e+00  B  30.218750  32.000000  32.000000  3.2813158958e+00  1.250000  -1.563656e-01  -0.8059  0  nan  nan  nan  +nan  +2.626884e-01  +7.522637e-01  0  0  0
8.9999999999998508e+00  C  32.000000  32.000000  32.000000  4.7449126455e+00  2.821250  2.199287e-01  -0.6577  0  nan  nan  nan  +nan  +2.934454e-01  +5.598011e-01  0  0  0
9.9999999999998295e+00  A  33.343750  32.000000  32.000000  3.3011242751e+00  1.190000  -1.512728e-01  -0.8202  0  nan  nan  nan  +nan  +8.325267e-01  +5.612674e-01  0  0  0
9.9999999999998295e+00  B  30.656250  32.000000  32.000000  3.3010442374e+00  1.190000  -1.512934e-01  -0.8202  0  nan  nan  nan  +nan  +8.325267e-01  +5.612674e-01  0  0  0
9.9999999999998295e+00  C  32.000000  32.000000  32.000000  4.3709154675e+00  2.463750  1.237731e-01  -0.9074  0  nan  nan  nan  +nan  +2.284247e-01  +4.651396e-01  0  0  0
1.0999999999999799e+01  A  33.031250  32.000000  32.000000  3.3214281223e+00  1.030000  -1.460527e-01  -0.8355  0  nan  nan  nan  +nan  +1.449750e+00  +5.232559e-01  0  0  0
1.0999999999999799e+01  B  30.968750  32.000000  32.000000  3.3214647291e+00  1.030000  -1.460433e-01  -0.8355  0  nan  nan  nan  +nan  +1.449750e+00  +5.232559e-01  0  0  0
1.0999999999999799e+01  C  32.000000  32.000000  32.000000  3.9999728444e+00  2.071250  2.840284e-02  -1.5466  0  nan  nan  nan  +nan  +3.250962e-01  +6.977871e-02  0  0  0
