#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -1.8667572721e-10   -2.8546723376e-11   -2.2669695253e-10    1.5083191960e-10   -2.6460743166e-11    2.6940325483e-11
   0.0200000   -1.8880679422e-10   -2.8076817956e-10   -2.2485362321e-10    1.6876965144e-10   -2.6444119916e-11    2.6921517480e-11
   0.0300000   -1.9157863995e-10   -5.3893857757e-10   -2.2128666711e-10    1.8280052723e-10   -2.6431278560e-11    2.6899057665e-11
   0.0400000   -1.9437578551e-10   -8.0340126899e-10   -2.1621383693e-10    1.9316497348e-10   -2.6418187657e-11    2.6878906750e-11
   0.0500000   -1.9666316644e-10   -1.0743770674e-09   -2.0991434630e-10    2.0025644667e-10   -2.6402695153e-11    2.6858692248e-11
   0.0600000   -1.9797440894e-10   -1.3520267156e-09   -2.0269614315e-10    2.0456596389e-10   -2.6379141595e-11    2.6839133946e-11
   0.0700000   -1.9783254671e-10   -1.6364248196e-09   -1.9492818472e-10    2.0667988357e-10   -2.6347495370e-11    2.6824674698e-11
   0.0800000   -1.9558664818e-10   -1.9275734886e-09   -1.8700494889e-10    2.0723875439e-10   -2.6300554822e-11    2.6807562196e-11
   0.0900000   -1.9027656243e-10   -2.2254013700e-09   -1.7934388325e-10    2.0691620210e-10   -2.6238768724e-11    2.6795646405e-11
   0.1000000   -1.8057928519e-10   -2.5297878848e-09   -1.7237290068e-10    2.0641495824e-10   -2.6158566180e-11    2.6782883160e-11
   0.1100000   -1.6503387224e-10   -2.8405138472e-09   -1.6649620453e-10    2.0641363465e-10   -2.6060734003e-11    2.6776860160e-11
   0.1200000   -1.4244703885e-10   -3.1572857590e-09   -1.6208592062e-10    2.0762267575e-10   -2.5942610078e-11    2.6771576227e-11
   0.1300000   -1.1253696597e-10   -3.4797139551e-09   -1.5946396497e-10    2.1069387444e-10   -2.5803826825e-11    2.6772152643e-11
   0.1400000   -7.6668186342e-11   -3.8073118791e-09   -1.5887789769e-10    2.1626996388e-10   -2.5646919622e-11    2.6771602532e-11
   0.1500000   -3.8481593417e-11   -4.1394892222e-09   -1.6049396194e-10    2.2492284353e-10   -2.5478011880e-11    2.6778480185e-11
   0.1600000   -4.2922753440e-12   -4.4755535890e-09   -1.6437208904e-10    2.3721062744e-10   -2.5300064841e-11    2.6786602967e-11
   0.1700000    1.6989337024e-11   -4.8147374829e-09   -1.7047703829e-10    2.5358169661e-10   -2.5119633169e-11    2.6793647761e-11
   0.1800000    1.4464478105e-11   -5.1562027953e-09   -1.7864817751e-10    2.7442728269e-10   -2.4938427578e-11    2.6802636495e-11
   0.1900000   -2.3522267640e-11   -5.4990881810e-09   -1.8865133119e-10    3.0002053094e-10   -2.4771802809e-11    2.6810148875e-11
   0.2000000   -1.0766163514e-10   -5.8425493520e-09   -2.0015510345e-10    3.3050475972e-10   -2.4624265102e-11    2.6814896477e-11
   0.2100000   -2.4546429600e-10   -6.1857620566e-09   -2.1275976689e-10    3.6586246410e-10   -2.4509324047e-11    2.6817391364e-11
   0.2200000   -4.3912255558e-10   -6.5280301414e-09   -2.2602852901e-10    4.0594342616e-10   -2.4435868680e-11    2.6810216364e-11
   0.2300000   -6.8354199091e-10   -6.8687055325e-09   -2.3949652937e-10    4.5037004947e-10   -2.4412194115e-11    2.6795777566e-11
   0.2400000   -9.6521299828e-10   -7.2072762449e-09   -2.5271101922e-10    4.9859299151e-10   -2.4452124093e-11    2.6776219526e-11
   0.2500000   -1.2621291784e-09   -7.5433313055e-09   -2.6524143571e-10    5.4985142314e-10   -2.4559186460e-11    2.6744963771e-11
   0.2600000   -1.5452678364e-09   -7.8765153539e-09   -2.7671574995e-10    6.0320110630e-10   -2.4745982356e-11    2.6699009837e-11
   0.2700000   -1.7815570136e-09   -8.2064728693e-09   -2.8681165122e-10    6.5749738768e-10   -2.5018332180e-11    2.6640630880e-11
   0.2800000   -1.9381289710e-09   -8.5328044816e-09   -2.9531160409e-10    7.1144542120e-10   -2.5376983029e-11    2.6567815133e-11
   0.2900000   -1.9873306504e-09   -8.8549959846e-09   -3.0206965241e-10    7.6366132638e-10   -2.5828690107e-11    2.6477607568e-11
   0.3000000   -1.9116033115e-09   -9.1723603911e-09   -3.0703401982e-10    8.1264754136e-10   -2.6371562914e-11    2.6371330373e-11
   0.3100000   -1.7072921325e-09   -9.4839831942e-09   -3.1022413446e-10    8.5689053777e-10   -2.7002262088e-11    2.6251696772e-11
   0.3200000   -1.3864091266e-09   -9.7887526000e-09   -3.1174312603e-10    8.9495288114e-10   -2.7710208799e-11    2.6113636221e-11
   0.3300000   -9.7572559664e-10   -1.0085313831e-08   -3.1172959814e-10    9.2545023313e-10   -2.8494679130e-11    2.5959499422e-11
   0.3400000   -5.1311047629e-10   -1.0372203658e-08   -3.1038225387e-10    9.4719044422e-10   -2.9337776369e-11    2.5792295060e-11
   0.3500000   -4.1498551038e-11   -1.0647911152e-08   -3.0791371556e-10    9.5917345281e-10   -3.0224215620e-11    2.5609698355e-11
   0.3600000    3.9840276300e-10   -1.0911102877e-08   -3.0453237685e-10    9.6065619717e-10   -3.1134739730e-11    2.5423346616e-11
   0.3700000    7.7525762352e-10   -1.1160770615e-08   -3.0045533586e-10    9.5120872067e-10   -3.2048163527e-11    2.5227858081e-11
   0.3800000    1.0727364141e-09   -1.1396457783e-08   -2.9584498203e-10    9.3067642642e-10   -3.2940347878e-11    2.5028387529e-11
   0.3900000    1.2920555109e-09   -1.1618457168e-08   -2.9085859353e-10    8.9926425779e-10   -3.3789823801e-11    2.4829492622e-11
   0.4000000    1.4510562679e-09   -1.1828017046e-08   -2.8560307962e-10    8.5749783009e-10   -3.4563393491e-11    2.4637641467e-11
   0.4100000    1.5795442064e-09   -1.2027384125e-08   -2.8013991205e-10    8.0618531918e-10   -3.5238138832e-11    2.4456788490e-11
   0.4200000    1.7118872567e-09   -1.2219939146e-08   -2.7451388903e-10    7.4641275257e-10   -3.5783837332e-11    2.4293811012e-11
   0.4300000    1.8780443470e-09   -1.2410049243e-08   -2.6871396266e-10    6.7949996050e-10   -3.6169375329e-11    2.4150694098e-11
   0.4400000    2.0950619289e-09   -1.2602956170e-08   -2.6273439936e-10    6.0694310513e-10   -3.6372585472e-11    2.4035387921e-11
   0.4500000    2.3605218732e-09   -1.2804447546e-08   -2.5655693819e-10    5.3033978909e-10   -3.6368362710e-11    2.3955570503e-11
   0.4600000    2.6494745619e-09   -1.3020476767e-08   -2.5014597115e-10    4.5139910487e-10   -3.6133977152e-11    2.3917392173e-11
   0.4700000    2.9156325072e-09   -1.3256698103e-08   -2.4349869367e-10    3.7178298407e-10   -3.5656097606e-11    2.3923130255e-11
   0.4800000    3.0967893282e-09   -1.3517916958e-08   -2.3661714908e-10    2.9315299186e-10   -3.4919082673e-11    2.3977457128e-11
   0.4900000    3.1238878285e-09   -1.3807541579e-08   -2.2952889201e-10    2.1704615374e-10   -3.3910565743e-11    2.4088351883e-11
   0.5000000    2.9323765981e-09   -1.4127039640e-08   -2.2227985856e-10    1.4489026585e-10   -3.2630085504e-11    2.4257744499e-11
   0.5100000    2.4742006799e-09   -1.4475598559e-08   -2.1495931007e-10    7.7946886526e-11   -3.1077055935e-11    2.4486117389e-11
   0.5200000    1.7286761986e-09   -1.4849780012e-08   -2.0766249325e-10    1.7280818857e-11   -2.9268162133e-11    2.4780205706e-11
   0.5300000    7.1038284161e-10   -1.5243429766e-08   -2.0049410111e-10   -3.6218854020e-11   -2.7211095170e-11    2.5136193540e-11
   0.5400000   -5.2722783542e-10   -1.5647866677e-08   -1.9359869562e-10   -8.1890336674e-11   -2.4930573620e-11    2.5549678355e-11
   0.5500000   -1.8935821747e-09   -1.6052268716e-08   -1.8709655873e-10   -1.1924674346e-10   -2.2450781286e-11    2.6029834798e-11
   0.5600000   -3.2682647288e-09   -1.6444252747e-08   -1.8109844036e-10   -1.4798638049e-10   -1.9813775686e-11    2.6557767975e-11
   0.5700000   -4.5135745277e-09   -1.6810726300e-08   -1.7572996853e-10   -1.6800949911e-10   -1.7051265074e-11    2.7137098781e-11
   0.5800000   -5.4910134277e-09   -1.7138925376e-08   -1.7106291591e-10   -1.7933083900e-10   -1.4218979372e-11    2.7756913786e-11
   0.5900000   -6.0797882284e-09   -1.7417521810e-08   -1.6717216206e-10   -1.8213827530e-10   -1.1363114742e-11    2.8408111775e-11
   0.6000000   -6.1947960470e-09   -1.7637684113e-08   -1.6411036867e-10   -1.7673450777e-10   -8.5375694774e-12    2.9075820776e-11
   0.6100000   -5.8012115898e-09   -1.7794246976e-08   -1.6188505684e-10   -1.6349258320e-10   -5.8057351138e-12    2.9752221666e-11
   0.6200000   -4.9231374913e-09   -1.7886423005e-08   -1.6052001517e-10   -1.4287628669e-10   -3.2246504469e-12    3.0418079334e-11
   0.6300000   -3.6442807346e-09   -1.7918498475e-08   -1.5997733746e-10   -1.1543426804e-10   -8.5315066963e-13    3.1064865414e-11
   0.6400000   -2.0997063704e-09   -1.7900019916e-08   -1.6025417293e-10   -8.1737895181e-11    1.2388576989e-12    3.1669714521e-11
   0.6500000   -4.5950985125e-10   -1.7845547493e-08   -1.6132884992e-10   -4.2385589323e-11    2.9980235175e-12    3.2218486702e-11
   0.6600000    1.0938455362e-09   -1.7774097678e-08   -1.6316620606e-10    1.9772508520e-12    4.3586845942e-12    3.2690034371e-11
   0.6700000    2.3908970568e-09   -1.7708015740e-08   -1.6576899923e-10    5.0731756865e-11    5.2713942084e-12    3.3065937464e-11
   0.6800000    3.2992602460e-09   -1.7671514771e-08   -1.6913205374e-10    1.0321383845e-10    5.6879393957e-12    3.3328903448e-11
   0.6900000    3.7424737418e-09   -1.7688937717e-08   -1.7326868962e-10    1.5881412663e-10    5.5554634105e-12    3.3466406468e-11
   0.7000000    3.7100328144e-09   -1.7782746115e-08   -1.7817947063e-10    2.1693804807e-10    4.8451902043e-12    3.3451700876e-11
   0.7100000    3.2570597253e-09   -1.7971595650e-08   -1.8391938237e-10    2.7699306602e-10    3.5283453445e-12    3.3277314511e-11
   0.7200000    2.4933401827e-09   -1.8268402784e-08   -1.9049985692e-10    3.3845044294e-10    1.5866957254e-12    3.2932409203e-11
   0.7300000    1.5639256507e-09   -1.8678828591e-08   -1.9794912597e-10    4.0080337228e-10   -9.9639939246e-13    3.2398853309e-11
   0.7400000    6.2450669370e-10   -1.9200157966e-08   -2.0629537665e-10    4.6361342512e-10   -4.2078214911e-12    3.1673884638e-11
   0.7500000   -1.8392112591e-10   -1.9820737927e-08   -2.1550497315e-10    5.2645265804e-10   -8.0485915329e-12    3.0754321127e-11
   0.7600000   -7.5687440672e-10   -2.0520178008e-08   -2.2556607644e-10    5.8897152412e-10   -1.2483590892e-11    2.9632907128e-11
   0.7700000   -1.0410002178e-09   -2.1270161285e-08   -2.3637484342e-10    6.5084715392e-10   -1.7484821340e-11    2.8321102678e-11
   0.7800000   -1.0391903752e-09   -2.2036112206e-08   -2.4782751188e-10    7.1177823246e-10   -2.3001569240e-11    2.6821426666e-11
   0.7900000   -8.0601413137e-10   -2.2779377120e-08   -2.5974064649e-10    7.7151855373e-10   -2.8975733010e-11    2.5152277027e-11
   0.8000000   -4.3443204711e-10   -2.3460023810e-08   -2.7188390960e-10    8.2981703973e-10   -3.5341967249e-11    2.3321318577e-11
   0.8100000   -3.6636486317e-11   -2.4039912745e-08   -2.8400417790e-10    8.8642447210e-10   -4.2013701544e-11    2.1355645283e-11
   0.8200000    2.7745669193e-10   -2.4485866886e-08   -2.9576652298e-10    9.4111753788e-10   -4.8911904557e-11    1.9282581943e-11
   0.8300000    4.2039516899e-10   -2.4772674274e-08   -3.0683127684e-10    9.9364134283e-10   -5.5930455100e-11    1.7129595561e-11
   0.8400000    3.4269921596e-10   -2.4885784131e-08   -3.1680987867e-10    1.0437140513e-09   -6.2970322222e-11    1.4930988938e-11
   0.8500000    4.1365330078e-11   -2.4823197334e-08   -3.2532202643e-10    1.0910654753e-09   -6.9922568053e-11    1.2724199940e-11
   0.8600000   -4.3986997739e-10   -2.4596632372e-08   -3.3198083388e-10    1.1353730518e-09   -7.6673567830e-11    1.0554799113e-11
   0.8700000   -1.0183128638e-09   -2.4231636629e-08   -3.3642460353e-10    1.1763053021e-09   -8.3099704797e-11    8.4593538290e-12
   0.8800000   -1.5866766822e-09   -2.3766539236e-08   -3.3833136139e-10    1.2134834905e-09   -8.9087873702e-11    6.4925842395e-12
   0.8900000   -2.0316642955e-09   -2.3250407427e-08   -3.3744648623e-10    1.2465659451e-09   -9.4522675350e-11    4.6884910850e-12
   0.9000000   -2.2538834323e-09   -2.2739998990e-08   -3.3359031092e-10    1.2751792365e-09   -9.9287867466e-11    3.1084375314e-12
   0.9100000   -2.1856717357e-09   -2.2295800892e-08   -3.2668977748e-10    1.2989898713e-09   -1.0327665795e-10    1.7906738404e-12
   0.9200000   -1.8041550774e-09   -2.1977641163e-08   -3.1677559036e-10    1.3176919369e-09   -1.0637292560e-10    7.7912801915e-13
   0.9300000   -1.1370237027e-09   -2.1839993566e-08   -3.0400015254e-10    1.3310179279e-09   -1.0849787084e-10    1.2293113953e-13
   0.9400000   -2.6023430581e-10   -2.1927342927e-08   -2.8865783238e-10    1.3387855635e-09   -1.0955597008e-10   -1.5133419744e-13
   0.9500000    7.1255231061e-10   -2.2270203791e-08   -2.7116511663e-10    1.3408667369e-09   -1.0947445094e-10   -4.9063377057e-15
   0.9600000    1.6470094264e-09   -2.2881798611e-08   -2.5205891946e-10    1.3372297074e-09   -1.0819314262e-10    5.9031043651e-13
   0.9700000    2.4091452867e-09   -2.3755946841e-08   -2.3201520049e-10    1.3279341103e-09   -1.0566827559e-10    1.6528000974e-12
   0.9800000    2.8867464522e-09   -2.4866430949e-08   -2.1179676757e-10    1.3131497684e-09   -1.0186071396e-10    3.1918161553e-12
   0.9900000    3.0077179393e-09   -2.6167668020e-08   -1.9222619251e-10    1.2931357786e-09   -9.6768388242e-11    5.2175435233e-12
   1.0000000    2.7519923660e-09   -2.7597143946e-08   -1.7420377039e-10    1.2682443173e-09   -9.0384499069e-11    7.7126831848e-12
   1.0100000    2.1550070798e-09   -2.9079128776e-08   -1.5862669385e-10    1.2389139489e-09   -8.2739083502e-11    1.0675722161e-11
   1.0200000    1.3018585854e-09   -3.0529668225e-08   -1.4636635239e-10    1.2056793452e-09   -7.3862432351e-11    1.4073024544e-11
   1.0300000    3.1341600207e-10   -3.1862518721e-08   -1.3822864618e-10    1.1691272414e-09   -6.3820670331e-11    1.7868908283e-11
   1.0400000   -6.7352563853e-10   -3.2995471245e-08   -1.3491970909e-10    1.1298833243e-09   -5.2688311228e-11    2.2025799562e-11
