# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  5.0720805662053774e-03  -3.6532577337192277e-16  1.4131009833497059e-03  8.0387443483487660e-17  5.3781975157539137e-04  -6.5976862025682897e-17
1.0000000000000000e+00  4.6191908030695748e-03  5.0580952286627829e-15  1.3184967562057802e-03  -1.1468651312633627e-14  5.1132848663002308e-04  1.1242194395626701e-14
2.0000000000000000e+00  4.0401359698641745e-03  1.1910892526548991e-14  1.1990603585475298e-03  -1.4627644642114656e-14  4.7912192060343945e-04  -1.3203719870164018e-14
2.9999999999999800e+00  3.3032284527487340e-03  3.7940705919095384e-15  1.0473036107607962e-03  -2.3533235745654785e-14  4.3909185226616786e-04  6.5519142328558394e-15
3.9999999999999600e+00  2.3738218265464696e-03  -3.1617465658219169e-14  8.5425116054823052e-04  -8.7954698191403650e-16  3.8916896031064037e-04  2.0566821269419039e-14
4.9999999999999396e+00  1.2168897241734095e-03  -5.6193435525808615e-15  6.0814609661264296e-04  -1.2501735768053828e-14  3.2700662139894984e-04  1.7247260356013069e-14
5.9999999999999201e+00  -1.9643810267898283e-04  2.6622777405200628e-14  2.9550317431221854e-04  3.3433256067675187e-14  2.4843004592193640e-04  -1.4317826004839298e-14
6.9999999999998996e+00  -1.8801291856684239e-03  2.3991755829357440e-14  -1.0110304316649871e-04  -2.9140248695515331e-14  1.4926445654332138e-04  -1.6932329309523082e-14
7.9999999999998703e+00  -3.8184433780868270e-03  -7.6476799403185819e-15  -6.0227412703151852e-04  5.1495889661654355e-14  2.3600804888400072e-05  -9.5273334786977408e-15
8.9999999999998508e+00  -5.9594135509266760e-03  -1.5601710885794832e-14  -1.2294233492062714e-03  -2.2306969081524336e-14  -1.3574951293956466e-04  2.6053784852606067e-14
9.9999999999998295e+00  -8.1714197338024104e-03  2.2643721852781860e-14  -2.0030761449050709e-03  4.4592361600139035e-14  -3.3828344118100198e-04  3.3066375244382502e-14
1.0999999999999799e+01  -1.0329220945005163e-02  4.2286909163951963e-14  -2.9404515361484665e-03  -2.0762955086856725e-14  -5.9519249343228931e-04  3.5581799200642590e-14
1.1999999999999799e+01  -1.2214969509592302e-02  -3.2462661780612943e-15  -4.0412003790083351e-03  1.4376594393145082e-14  -9.1592899951989273e-04  -8.3620083118271674e-15
1.2999999999999799e+01  -1.3632722217138040e-02  -1.4686325423721764e-14  -5.2923799840950518e-03  4.0573667952294962e-14  -1.3244482245217295e-03  -1.8634976057655362e-14
1.3999999999999700e+01  -1.4398393119266200e-02  -6.4859722844694511e-14  -6.6423943683388822e-03  5.3829664067183528e-14  -1.8304227398210854e-03  1.4738979294593917e-14
1.4999999999999700e+01  -1.4375591682398908e-02  -2.7511493443495257e-14  -8.0012047548185996e-03  -3.0623178818201831e-14  -2.4530386066199902e-03  1.0448996154310558e-14
1.5999999999999700e+01  -1.3479012678736836e-02  -1.9401530631115798e-14  -9.2478023399197862e-03  3.1596929694310388e-14  -3.2004006711493145e-03  1.8891333166562832e-14
