# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
4.0000000000000597e+01  3.7117253232507274e+01  3.1999998963645130e+01  3.1999999192781438e+01  2.4573839056302657e-02  2.7117962055596994e+01  3.1999997964755163e+01  3.1999998509095050e+01  2.4445961603433340e-02  9.9992911769102797e+00  1.0000744173470565e+01  8.8097299114576580e-05  8.8694193400515737e-05  -5.9689428593915760e-07  -1.1589830447476668e-04  1.2317930751167499e-04  1.2783943846411704e-04
4.3999999999999801e+01  3.7141346155877606e+01  3.1999998895095754e+01  3.1999999084042145e+01  2.4577026114250482e-02  2.7142700653454160e+01  3.1999997545512805e+01  3.1999998268676954e+01  2.4450736586335727e-02  9.9986455024234466e+00  1.0000270332594233e+01  9.7396357792670343e-05  9.8035992621280316e-05  -6.3963482860997331e-07  -1.2912294124962231e-04  1.3681912139767627e-04  1.4137914079784424e-04
4.7999999999998998e+01  3.7168136193871831e+01  3.1999998810023772e+01  3.1999998971001048e+01  2.4579257806133820e-02  2.7169511912542433e+01  3.1999997175938724e+01  3.1999998026071605e+01  2.4454614135319564e-02  9.9986242813293984e+00  1.0000430896712082e+01  1.0678403316175765e-04  1.0745810774145307e-04  -6.7407457969542023e-07  -1.4216290040960954e-04  1.5097741488436328e-04  1.5526165034839668e-04
5.1999999999998202e+01  3.7197529249743340e+01  3.1999998628296517e+01  3.1999998840938183e+01  2.4580405935744402e-02  2.7198571845430859e+01  3.1999996866599517e+01  3.1999997775306014e+01  2.4457086741017993e-02  9.9989574043124811e+00  1.0000948323163129e+01  1.1626727932991887e-04  1.1695483382709109e-04  -6.8755449717222000e-07  -1.5557213488055039e-04  1.6517519751351969e-04  1.6955370891727736e-04
5.5999999999997399e+01  3.7229129008190810e+01  3.1999998364161968e+01  3.1999998653219901e+01  2.4580172157149784e-02  2.7230856570243972e+01  3.1999996556959655e+01  3.1999997524991258e+01  2.4457664374281606e-02  9.9982724379468380e+00  1.0000457412560504e+01  1.2584727806645089e-04  1.2652880221737293e-04  -6.8152415092203591e-07  -1.6881420440590145e-04  1.7938211497410322e-04  1.8380794445529641e-04
5.9999999999996597e+01  3.7262032548784070e+01  3.1999998058643445e+01  3.1999998432068665e+01  2.4578075553361504e-02  2.7264410615811425e+01  3.1999996290472996e+01  3.1999997273176064e+01  2.4456030601051157e-02  9.9976219329726455e+00  9.9999920462049552e+00  1.3552929034865989e-04  1.3617365358309497e-04  -6.4436323443507293e-07  -1.8230658372272917e-04  1.9321736815839177e-04  1.9772858422652687e-04
6.3999999999995801e+01  3.7297887169026701e+01  3.1999997718697124e+01  3.1999998213838467e+01  2.4573269250069928e-02  2.7300943692326506e+01  3.1999995998639935e+01  3.1999997021211758e+01  2.4451980635436278e-02  9.9969434767001957e+00  9.9995115299217829e+00  1.4528985499833753e-04  1.4589661250220825e-04  -6.0675750387071976e-07  -1.9530465797251879e-04  2.0748006926219744e-04  2.1171667676091229e-04
6.7999999999997897e+01  3.7336844988092622e+01  3.1999997370537052e+01  3.1999997958999714e+01  2.4565866207955960e-02  2.7339114148383224e+01  3.1999995598273447e+01  3.1999996686490778e+01  2.4445316356073495e-02  9.9977308397093978e+00  1.0000500431366913e+01  1.5516540726723477e-04  1.5565771601425799e-04  -4.9230874702322226e-07  -2.0834492155644363e-04  2.2249676745774344e-04  2.2730139577699590e-04
7.1999999999999901e+01  3.7378522004752362e+01  3.1999996896570941e+01  3.1999997658947070e+01  2.4554753241964579e-02  2.7379365944096161e+01  3.1999995481552659e+01  3.1999996492582582e+01  2.4435746298286810e-02  9.9991560606562011e+00  1.0002119055410596e+01  1.6515349832833348e-04  1.6550477623358093e-04  -3.5127790524744980e-07  -2.2192600550498696e-04  2.3592322954358010e-04  2.4100696314284785e-04
7.6000000000002004e+01  3.7421239787031737e+01  3.1999996513924675e+01  3.1999997437455150e+01  2.4541011969950177e-02  2.7422580830053011e+01  3.1999995321206228e+01  3.1999996304182741e+01  2.4422568082943262e-02  9.9986589569787263e+00  1.0001825388152920e+01  1.7522034346487535e-04  1.7545256017025809e-04  -2.3221670538274455e-07  -2.3547787843510349e-04  2.5005745569070298e-04  2.5587836035225749e-04
8.0000000000003993e+01  3.7466859377145632e+01  3.1999996271347293e+01  3.1999997269723284e+01  2.4522851843301850e-02  2.7467602575022539e+01  3.1999995039826654e+01  3.1999996054065331e+01  2.4405646316640849e-02  9.9992568021230923e+00  1.0002633171375976e+01  1.8542722354902396e-04  1.8547063645548770e-04  -4.3412906463739841e-08  -2.4846890988100572e-04  2.6444641825069167e-04  2.7044222341676981e-04
8.4000000000006096e+01  3.7514004448577133e+01  3.1999995886652979e+01  3.1999997048626216e+01  2.4513852929053427e-02  2.7515116248584309e+01  3.1999994814967312e+01  3.1999995807023854e+01  2.4397764732226126e-02  9.9988881999928232e+00  1.0002473771385908e+01  1.9575247867403337e-04  1.9556721092036731e-04  1.8526775366606687e-07  -2.7460333602748465e-04  2.8544147604194132e-04  2.8551321625450474e-04
8.8000000000008100e+01  3.7564666018574265e+01  3.1999995378769800e+01  3.1999996727838450e+01  2.4529707847442156e-02  2.7565551946395733e+01  3.1999994638721105e+01  3.1999995581001365e+01  2.4412663486680985e-02  9.9991140721785321e+00  1.0002919720489235e+01  2.0618333910871892e-04  2.0572372480476126e-04  4.5961430395765430e-07  -2.8835536379496530e-04  2.9988479209027574e-04  2.9994973375127630e-04
9.2000000000010203e+01  3.7617177121344952e+01  3.1999994838485048e+01  3.1999996417859464e+01  2.4541493190683206e-02  2.7617333096473292e+01  3.1999994493611453e+01  3.1999995380064959e+01  2.4423777610088470e-02  9.9998440248716598e+00  1.0003865689331040e+01  2.1672877880412095e-04  2.1595862304785602e-04  7.7015575626493567e-07  -3.0245655158559761e-04  3.1462384435664085e-04  3.1468424559683960e-04
9.6000000000012193e+01  3.7672145942116003e+01  3.1999994244464197e+01  3.1999996081198148e+01  2.4548217044179220e-02  2.7671230564783325e+01  3.1999994359257872e+01  3.1999995152543072e+01  2.4429868223592215e-02  1.0000915377332678e+01  1.0005156281933125e+01  2.2739710336547341e-04  2.2626218470482806e-04  1.1349186606453504e-06  -3.1643588701746165e-04  3.2948558848282895e-04  3.2954199570334961e-04
1.0000000000001400e+02  3.7728975003335734e+01  3.1999993657636132e+01  3.1999995738153970e+01  2.4549865200255899e-02  2.7728639558690528e+01  3.1999994198560081e+01  3.1999994905573942e+01  2.4431378323066601e-02  1.0000335444645206e+01  1.0004799936953582e+01  2.3818619880717768e-04  2.3663355881172157e-04  1.5526399954561142e-06  -3.3038721879436801e-04  3.4388311482942029e-04  3.4393367683157585e-04
1.0400000000001600e+02  3.7789957531305298e+01  3.1999993061191340e+01  3.1999995403866375e+01  2.4545842296014652e-02  2.7787294672526450e+01  3.1999994063340157e+01  3.1999994671077172e+01  2.4427892297395566e-02  1.0002662858778848e+01  1.0007355028525769e+01  2.4909922569498518e-04  2.4707672939184059e-04  2.0224963031445931e-06  -3.4422720270661219e-04  3.5871935970857089e-04  3.5889866278619389e-04
1.0800000000001801e+02  3.7852048402548597e+01  3.1999992425617311e+01  3.1999995051228716e+01  2.4535726199706658e-02  2.7848416306968552e+01  3.1999993940628801e+01  3.1999994458128331e+01  2.4418028536293539e-02  1.0003632095580045e+01  1.0008547509938722e+01  2.6014259874038159e-04  2.5759638837068790e-04  2.5462103696936964e-06  -3.5815925671418651e-04  3.7311414254871845e-04  3.7448087848974195e-04
1.1200000000001999e+02  3.7916015648702739e+01  3.1999991726704604e+01  3.1999994659369360e+01  2.4519127920481873e-02  2.7911961834834404e+01  3.1999993846348104e+01  3.1999994235270506e+01  2.4402110985274204e-02  1.0004053813868335e+01  1.0009196481343071e+01  2.7131996859930879e-04  2.6818613472500010e-04  3.1338338743086861e-06  -3.7206135491557395e-04  3.8769980419288040e-04  3.9032444517780234e-04
1.1600000000002200e+02  3.7983506709961908e+01  3.1999990964965690e+01  3.1999994251120615e+01  2.4494800164998075e-02  2.7976815804132002e+01  3.1999993788411551e+01  3.1999994034801290e+01  2.4380032829950549e-02  1.0006690905829906e+01  1.0012066275048262e+01  2.8263506011609141e-04  2.7884393052415840e-04  3.7911295919330012e-06  -3.8529342306704975e-04  4.0187807715276686e-04  4.0581887087448630e-04
1.2000000000002400e+02  3.8052509600295579e+01  3.1999990208705409e+01  3.1999993853333180e+01  2.4504172427181579e-02  2.8045599407347577e+01  3.1999993715462605e+01  3.1999993815229189e+01  2.4384816349908293e-02  1.0006910192948002e+01  1.0012525493925988e+01  2.9408321204608826e-04  2.8957828745789546e-04  4.5049245881928013e-06  -4.1373154830850084e-04  4.2100747674228697e-04  4.2105383367356416e-04
1.2400000000002700e+02  3.8124251669208654e+01  3.1999989367943755e+01  3.1999993401616912e+01  2.4519248469256374e-02  2.8115642174776482e+01  3.1999993662601462e+01  3.1999993598275424e+01  2.4398803898088340e-02  1.0008609494432172e+01  1.0014466986662050e+01  3.0567394461600289e-04  3.0038410472933062e-04  5.2898398866722644e-06  -4.2874010522340458e-04  4.3679645826991272e-04  4.3683937025430596e-04
1.2800000000002899e+02  3.8199070609498470e+01  3.1999988429375982e+01  3.1999992910116553e+01  2.4525751627381503e-02  2.8187508953546324e+01  3.1999993629717082e+01  3.1999993389713445e+01  2.4405510297340012e-02  1.0011561655952146e+01  1.0017664927346754e+01  3.1740470890768096e-04  3.1126060719949636e-04  6.1441017081845998e-06  -4.4366910611709764e-04  4.5206906390687121e-04  4.5210817562470461e-04
1.3200000000002501e+02  3.8275438414600522e+01  3.1999987472425943e+01  3.1999992404741853e+01  2.4523442979382498e-02  2.8262644044858526e+01  3.1999993606722231e+01  3.1999993171259081e+01  2.4404207999749874e-02  1.0012794369741997e+01  1.0019144689318541e+01  3.2927216889726101e-04  3.2220573469933115e-04  7.0664341979298517e-06  -4.5779209426872981e-04  4.6683699982575597e-04  4.6687397723408556e-04
1.3600000000002100e+02  3.8354905031955944e+01  3.1999986510880714e+01  3.1999991910291140e+01  2.4512735644105985e-02  2.8338975176256607e+01  3.1999993555572146e+01  3.1999992932132891e+01  2.4395088781406175e-02  1.0015929855699337e+01  1.0022521891147356e+01  3.4128616926016556e-04  3.3320824152394091e-04  8.0779277362246459e-06  -4.7173632978031314e-04  4.8128143027055840e-04  4.8191140501208882e-04
1.4000000000001799e+02  3.8436129353182444e+01  3.1999985451391566e+01  3.1999991361700811e+01  2.4492239499410463e-02  2.8417736688922275e+01  3.1999993536807821e+01  3.1999992706793822e+01  2.4376976805353414e-02  1.0018392664260169e+01  1.0025230034944361e+01  3.5344073193991417e-04  3.4427735013317184e-04  9.1633818067423300e-06  -4.8572701326686540e-04  4.9627074243758520e-04  4.9829641786359373e-04
1.4400000000001401e+02  3.8521195383338259e+01  3.1999984363345391e+01  3.1999990808414964e+01  2.4475648687736141e-02  2.8498851290740713e+01  3.1999993542111451e+01  3.1999992491367919e+01  2.4350313254197259e-02  1.0022344092597546e+01  1.0029439111971492e+01  3.6575514458079080e-04  3.5541694094045684e-04  1.0338203640333961e-05  -5.1436732005320893e-04  5.1044213334970373e-04  5.1443570652199026e-04
1.4800000000001000e+02  3.8607037293928038e+01  3.1999983160403943e+01  3.1999990202345387e+01  2.4495053183139315e-02  2.8582082151213285e+01  3.1999993560921972e+01  3.1999992267231573e+01  2.4369962594798785e-02  1.0024955142714752e+01  1.0032304316612233e+01  3.7821940032911811e-04  3.6663001062031296e-04  1.1589389708805157e-05  -5.3007560228345268e-04  5.2899311961218762e-04  5.3172392381724948e-04
1.5200000000000699e+02  3.8695918531438075e+01  3.1999981910760717e+01  3.1999989570087276e+01  2.4503768463498249e-02  2.8667382663742959e+01  3.1999993577892059e+01  3.1999992041419127e+01  2.4380280178387666e-02  1.0028535867695116e+01  1.0036149422232189e+01  3.9084290027454911e-04  3.7790938718154426e-04  1.2933513093004844e-05  -5.4561615099900081e-04  5.4498765939891224e-04  5.5024304441667190e-04
1.5600000000000301e+02  3.8788556288744189e+01  3.1999980612349692e+01  3.1999988922098190e+01  2.4501199940217780e-02  2.8755168426985396e+01  3.1999993606309001e+01  3.1999991810698400e+01  2.4380232178725925e-02  1.0033387861758793e+01  1.0041275262914574e+01  4.0361774893916925e-04  3.8925417610402422e-04  1.4363572835145025e-05  -5.6082904871623135e-04  5.6073663852733695e-04  5.6843751705631484e-04
1.5999999999999901e+02  3.8882016430962388e+01  3.1999979253550233e+01  3.1999988247967114e+01  2.4486290917302280e-02  2.8845069275844320e+01  3.1999993626642020e+01  3.1999991570944363e+01  2.4370054187307106e-02  1.0036947155118067e+01  1.0045085860423399e+01  4.1654216661945835e-04  4.0065486920421659e-04  1.5887297415241759e-05  -5.7477992313433848e-04  5.7551532865487878e-04  5.8572399978000750e-04
1.6399999999999599e+02  3.8979429441359677e+01  3.1999977810235752e+01  3.1999987532806877e+01  2.4458639938248782e-02  2.8937081553111046e+01  3.1999993659095878e+01  3.1999991327075492e+01  2.4349384916493737e-02  1.0042347888248631e+01  1.0050755723965572e+01  4.2962276742534967e-04  4.1211505392151591e-04  1.7507713503833754e-05  -5.8850883592041498e-04  5.9009628389869060e-04  6.0297574992575480e-04
1.6799999999999201e+02  3.7078289649777453e+01  3.1999976297810647e+01  3.1999986789873880e+01  2.4470344818904307e-02  2.7030903140478916e+01  3.1999993695200363e+01  3.1999991076250840e+01  2.4337288864367781e-02  1.0047386509298537e+01  1.0056064258176445e+01  4.4287437798118249e-04  4.2364037887943198e-04  1.9233999101750507e-05  -6.1961351849815227e-04  6.0566947034610503e-04  6.1967161300492603e-04
1.7199999999998900e+02  3.7179771650174892e+01  3.1999974755939771e+01  3.1999986037351118e+01  2.4482824102596536e-02  2.7126907748140237e+01  3.1999993730132381e+01  3.1999990814947378e+01  2.4353595262775096e-02  1.0052863902034655e+01  1.0061820212913016e+01  4.5629364157183524e-04  4.3523199173552867e-04  2.1061649836306572e-05  -6.3570610679052487e-04  6.2225608765195434e-04  6.3875895630193837e-04
1.7599999999998499e+02  3.7284477864188048e+01  3.1999973087760207e+01  3.1999985222184982e+01  2.4481441108472054e-02  2.7225337592554258e+01  3.1999993764987952e+01  3.1999990546293798e+01  2.4357894697102752e-02  1.0059140271633790e+01  1.0068383376386091e+01  4.6986773750149239e-04  4.4688464185466207e-04  2.2983095646830320e-05  -6.5137548774466111e-04  6.3861624324490420e-04  6.5828458356094748e-04
1.7999999999998099e+02  3.7391631320506228e+01  3.1999971375648776e+01  3.1999984394969978e+01  2.4465011997909729e-02  2.7325502467414960e+01  3.1999993809964870e+01  3.1999990280387681e+01  2.4350084858154167e-02  1.0066128853091268e+01  1.0075644702913458e+01  4.8360013659064558e-04  4.5858991916920242e-04  2.5010217421443160e-05  -6.6627104350443569e-04  6.5420879755850967e-04  6.7725407491862021e-04
1.8399999999997800e+02  3.7501191284611330e+01  3.1999969607273545e+01  3.1999983544776061e+01  2.4433744023391379e-02  2.7427681169284625e+01  3.1999993856033846e+01  3.1999990003685657e+01  2.4330183349316008e-02  1.0073510115326705e+01  1.0083302496714921e+01  4.9749815655146512e-04  4.7034517599445333e-04  2.7152980557011794e-05  -6.9541302519744578e-04  6.6945692539110784e-04  6.9547071128817203e-04
1.8799999999997399e+02  3.7613473785086320e+01  3.1999967694603313e+01  3.1999982623638811e+01  2.4457119463090132e-02  2.7531882801943354e+01  3.1999993899198294e+01  3.1999989718227809e+01  2.4316695162615504e-02  1.0081590983142966e+01  1.0091673070335300e+01  5.1157976682644031e-04  4.8215754902968748e-04  2.9422217796752832e-05  -7.1298667530155088e-04  6.8375845555194840e-04  7.1303778591478044e-04
1.9199999999996999e+02  3.7728356215967260e+01  3.1999965734027320e+01  3.1999981683568816e+01  2.4464357433716093e-02  2.7639500917181408e+01  3.1999993923614142e+01  3.1999989407881273e+01  2.4332518487859375e-02  1.0088855298785852e+01  1.0099240506296969e+01  5.2583273573787736e-04  4.9403303355265138e-04  3.1799702185225979e-05  -7.2932063365274702e-04  7.0053626874156359e-04  7.3337310089736354e-04
1.9599999999996700e+02  3.7845679942849337e+01  3.1999963697127075e+01  3.1999980710423984e+01  2.4454717271204487e-02  2.7748156282042505e+01  3.1999993956697079e+01  3.1999989101292972e+01  2.4334661477275761e-02  1.0097523660806832e+01  1.0108205476046294e+01  5.4024667049768220e-04  5.0597014640671033e-04  3.4276524090971869e-05  -7.4473654162985150e-04  7.1699781687426748e-04  7.5371139046685482e-04
1.9999999999996299e+02  3.7965764807829515e+01  3.1999961589297772e+01  3.1999979711621794e+01  2.4427676539239343e-02  2.7858557176863190e+01  3.1999993979921392e+01  3.1999988773920300e+01  2.4323203593950436e-02  1.0107207630966325e+01  1.0118170497217282e+01  5.5483151488760866e-04  5.1794493765836198e-04  3.6886577229246686e-05  -7.5890591723991503e-04  7.3288707167612510e-04  7.7283496349664620e-04
2.0399999999995899e+02  3.8088713974439052e+01  3.1999959408848422e+01  3.1999978680254110e+01  2.4435451103701617e-02  2.7971285499056052e+01  3.1999993995918096e+01  3.1999988430134756e+01  2.4297218734958728e-02  1.0117428475383001e+01  1.0128690093546524e+01  5.6959800537418313e-04  5.2996388598182311e-04  3.9634119392360019e-05  -7.9136274733330081e-04  7.4784972315119081e-04  7.9141219434672710e-04
2.0799999999995600e+02  3.8214530890376778e+01  3.1999957057412932e+01  3.1999977566447516e+01  2.4445662648836838e-02  2.8086599904733195e+01  3.1999994009169193e+01  3.1999988081422476e+01  2.4305409042248934e-02  1.0127930985643584e+01  1.0139508277839507e+01  5.8453876013676875e-04  5.4204124993860827e-04  4.2497510198160476e-05  -8.0878705971262855e-04  7.6207212082296083e-04  8.1119722457975946e-04
2.1199999999995200e+02  3.8341933202324441e+01  3.1999954697194163e+01  3.1999976457690366e+01  2.4436931242579226e-02  2.8203929550446016e+01  3.1999994006771406e+01  3.1999987713704204e+01  2.4313825115832261e-02  1.0138003651878424e+01  1.0149889997332405e+01  5.9965104672548056e-04  5.5417075833793497e-04  4.5480288387545593e-05  -8.2491513409626758e-04  7.7952581277405139e-04  8.3303716648002130e-04
2.1599999999994901e+02  3.8473726832959763e+01  3.1999952235873046e+01  3.1999975303985497e+01  2.4408822138737074e-02  2.8322573743105746e+01  3.1999993996010446e+01  3.1999987328616417e+01  2.4306898070875497e-02  1.0151153089854017e+01  1.0163346921691925e+01  6.1494032937747854e-04  5.6633699394726105e-04  4.8603335430217492e-05  -8.3910341524898635e-04  7.9580738503145663e-04  8.5328374682558709e-04
2.1999999999994500e+02  3.8606529288703946e+01  3.1999949659000201e+01  3.1999974099050196e+01  2.4420630758790404e-02  2.8443524798896757e+01  3.1999993979004657e+01  3.1999986938366206e+01  2.4284785100749485e-02  1.0163004489807189e+01  1.0175502761471176e+01  6.3040824044594641e-04  5.7853566568008801e-04  5.1872574765858396e-05  -8.7244569535636972e-04  8.1135024957924655e-04  8.7249133513792260e-04
2.2399999999994100e+02  3.8743079188775212e+01  3.1999947014051568e+01  3.1999972866124342e+01  2.4427496109406591e-02  2.8567421810240756e+01  3.1999993944504048e+01  3.1999986523337302e+01  2.4282130855011401e-02  1.0175657378534456e+01  1.0188487799385282e+01  6.4605574589150371e-04  5.9078642122966252e-04  5.5269324661841182e-05  -8.9027730350114997e-04  8.2363161847216770e-04  8.9303222171587774e-04
2.2799999999993801e+02  3.8881988327671969e+01  3.1999944276616858e+01  3.1999971594692511e+01  2.4413255905961953e-02  2.8691915951756965e+01  3.1999993895238262e+01  3.1999986092338968e+01  2.4292536315571558e-02  1.0190072375915005e+01  1.0203225207171219e+01  6.6187934873304991e-04  6.0308401206440670e-04  5.8795336668643209e-05  -9.0611079087699932e-04  8.4163709229983163e-04  9.1581759064710260e-04
2.3199999999993400e+02  3.9024068567740784e+01  3.1999858891083363e+01  3.1999887732690315e+01  2.4389372118318386e-02  2.8818968412694637e+01  3.1999993835149191e+01  3.1999985648767741e+01  2.4286564130258141e-02  1.0205100155046146e+01  1.0218577664666480e+01  6.7788417959426027e-04  6.1540389620379861e-04  6.2480283390461662e-05  -9.3661641636340754e-04  8.5870825854268023e-04  9.3666289857850717e-04
2.3599999999993000e+02  3.7168767535321599e+01  3.1999938427903761e+01  3.1999968885060984e+01  2.4409108170453529e-02  2.6947712215817539e+01  3.1999993748819719e+01  3.1999985162322432e+01  2.4264027796851051e-02  1.0221055319504060e+01  1.0234858097263647e+01  6.9406813903755561e-04  6.2775395544143137e-04  6.6314183596124241e-05  -9.5592796339972347e-04  8.7436571327675851e-04  9.5596911719104353e-04
2.3999999999992701e+02  3.7315196507285457e+01  3.1999935395650859e+01  3.1999967487051862e+01  2.4405832143553064e-02  2.7079083532223134e+01  3.1999993648677208e+01  3.1999984672131358e+01  2.4263919111409859e-02  1.0236112975062323e+01  1.0250247816268928e+01  7.1042569748299919e-04  6.4014653800387698e-04  7.0279159479122205e-05  -9.7342764285885926e-04  8.8536955330451841e-04  9.7871130914387169e-04
2.4399999999992301e+02  3.7465143259869826e+01  3.1999932227181088e+01  3.1999966030119783e+01  2.4378747563638541e-02  2.7211460059737998e+01  3.1999993537934273e+01  3.1999984185313320e+01  2.4272313021295733e-02  1.0253683200131828e+01  1.0268162029006298e+01  7.2696684047162058e-04  6.5256696726655075e-04  7.4399873205069833e-05  -9.8844995057546878e-04  9.0396960034006663e-04  1.0020075042834883e-03
2.4799999999991900e+02  3.7618191250776043e+01  3.1999928961946285e+01  3.1999964531052491e+01  2.4388838001958117e-02  2.7346877457171161e+01  3.1999993400112125e+01  3.1999983649721795e+01  2.4263166951654817e-02  1.0271313793604882e+01  1.0286136907705782e+01  7.4369721708729766e-04  6.6500893331591958e-04  7.8688283771378075e-05  -1.0227202218233461e-03  9.2119077511168253e-04  1.0227605516658566e-03
2.5199999999991601e+02  3.7774006259640004e+01  3.1999925661842841e+01  3.1999963022672755e+01  2.4392713578642141e-02  2.7482551791773147e+01  3.1999993222611003e+01  3.1999983053189649e+01  2.4235998143588667e-02  1.0291454467866856e+01  1.0306618344865935e+01  7.6059616081918077e-04  6.7747504416491877e-04  8.3121116654262008e-05  -1.0411685654405055e-03  9.3674223901095823e-04  1.0435056610827568e-03
2.5599999999991201e+02  3.7932109080936677e+01  3.1999922174291335e+01  3.1999961430305479e+01  2.4371240060297776e-02  2.7621472166694083e+01  3.1999993048322661e+01  3.1999982509016537e+01  2.4248950327522056e-02  1.0310636914242593e+01  1.0326149315963953e+01  7.7767439256535610e-04  6.8995943264501657e-04  8.7714959920339526e-05  -1.0571688902063776e-03  9.4789685379166198e-04  1.0682031473943558e-03
2.5999999999990899e+02  3.8093896576751831e+01  3.1999918603147396e+01  3.1999959804567791e+01  2.4370075578831522e-02  2.7762917537395982e+01  3.1999992846254553e+01  3.1999981933473006e+01  2.4251030587482889e-02  1.0330979039355849e+01  1.0346867991422673e+01  7.9494165828780498e-04  7.0246580474290414e-04  9.2475853544900840e-05  -1.0905833959793194e-03  9.6657268562316237e-04  1.0906238558901263e-03
2.6399999999990501e+02  3.8257904097038285e+01  3.1999914921084507e+01  3.1999958131375347e+01  2.4377389140050543e-02  2.7905007251195073e+01  3.1999992601790204e+01  3.1999981285644999e+01  2.4234495513132340e-02  1.0352896845843212e+01  1.0369139289617440e+01  8.1239417028090496e-04  7.1500319708220090e-04  9.7390973198704066e-05  -1.1100804640521076e-03  9.8322842654054556e-04  1.1107206430286819e-03
