# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -4.9214809540551427e-07  1.6233598192365480e-17  -3.9499885991183882e-08  3.2883341024739037e-18
3.9999999999999600e+00  1.1719707271367026e-06  3.7011676377516050e-16  -2.9952164526995969e-08  -7.9587622696875436e-17
7.9999999999998703e+00  2.9020792661096769e-06  1.9954889215361479e-16  1.8557296034533560e-07  -7.6659997485654270e-14
1.1999999999999799e+01  2.2748715539891800e-06  8.1535819254337314e-15  1.4802874868722544e-06  4.7952266412557393e-12
1.5999999999999700e+01  4.1415218093391409e-06  -2.7291481118103128e-13  1.5317933952074618e-06  5.9634112002257713e-12
2.0000000000000298e+01  6.1810847442223908e-06  -5.2034048380480784e-12  -8.3798105922687618e-08  7.3577032638970720e-12
2.4000000000000998e+01  8.5400206130708743e-06  4.9836677344445833e-11  4.9549644401169094e-07  2.6994113235649764e-11
2.8000000000001599e+01  1.0992988383937638e-05  1.1645758652043626e-11  1.0609328934810851e-06  7.8736931142449184e-11
3.2000000000002203e+01  1.3449926032222864e-05  1.9138598454112145e-10  1.5960980660069955e-06  1.9752992390632228e-10
3.6000000000001400e+01  1.6296721076450768e-05  6.7246353130650467e-10  1.8557813159237646e-06  4.4156197439442654e-10
4.0000000000000597e+01  1.9695251355019799e-05  9.6664729235776407e-10  1.8767322572289731e-06  7.2772235462184352e-10
4.3999999999999801e+01  2.3445339900109293e-05  2.7379035647885990e-09  2.1302125108045536e-06  1.3561523058152150e-09
4.7999999999998998e+01  2.7401651555727541e-05  -1.1560512303374945e-09  2.6841580809345544e-06  5.4839539194701424e-10
5.1999999999998202e+01  3.1038315908045948e-05  1.2847461272573522e-08  3.2266577431517371e-06  1.7585896142659151e-09
5.5999999999997399e+01  3.5802682242471116e-05  1.7918918887522482e-08  3.6013956005227058e-06  -2.5898368896209559e-09
5.9999999999996597e+01  4.0607155269131427e-05  -6.0092763658337480e-09  3.3095329214470942e-06  1.0023815277103250e-08
6.3999999999995801e+01  4.5649697391570568e-05  -1.3410528671339066e-08  4.2272604116044103e-06  2.3457701493310445e-08
6.7999999999997897e+01  5.0991810618041469e-05  1.7647275553262351e-08  4.6559420429404349e-06  -7.0577327118386422e-09
7.1999999999999901e+01  5.6574053916323775e-05  -2.1066417190922221e-08  5.0515363542222811e-06  -1.4578363029645088e-08
7.6000000000002004e+01  6.2777641595532886e-05  1.6172721295855257e-08  5.4681732832708186e-06  1.6045939314277831e-08
8.0000000000003993e+01  6.9089102400413305e-05  -1.1914094381530248e-08  5.8785990728464603e-06  -2.0092077709900901e-08
8.4000000000006096e+01  7.6471194458289796e-05  6.6768441299705791e-09  6.6670479529643438e-06  1.5396869562680539e-08
8.8000000000008100e+01  8.2118710425590943e-05  3.5352577345617328e-12  7.2279680043530091e-06  -1.1395084766943238e-08
9.2000000000010203e+01  8.9034016279346078e-05  1.7028352297017124e-09  8.6448276450807697e-06  6.2766304233911500e-09
9.6000000000012193e+01  9.6423802879077263e-05  5.3244650299965018e-09  8.0485232470365785e-06  -2.3774468666371677e-09
1.0000000000001400e+02  1.0420226802992320e-04  -4.7582307560447036e-09  8.4506516444458372e-06  3.5909858261775807e-09
1.0400000000001600e+02  1.1196685637262629e-04  -1.6512709764810202e-08  9.1206530652574278e-06  5.1890321380294993e-09
