time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  9.3545277597545614e-09
3.9999999999999600e+00  2.3971437629854481e-17  3.3314945508464385e-08
7.9999999999998703e+00  4.5764097935488424e-17  2.2972712295911308e-08
1.1999999999999799e+01  5.7964581649604047e-17  2.2362716037961190e-08
1.5999999999999700e+01  3.0017431719751728e-15  3.2106828214029445e-08
2.0000000000000298e+01  2.6365802684472636e-12  2.9792128183045915e-08
2.4000000000000998e+01  8.8176307881200399e-11  8.3220824565282073e-08
2.8000000000001599e+01  5.2241110690401604e-10  1.1595413209225426e-07
3.2000000000002203e+01  1.0239613396837155e-09  1.0599765149150184e-07
3.6000000000001400e+01  9.0759133773931687e-10  5.1615035372874025e-08
4.0000000000000597e+01  8.3161493910074825e-10  4.5995126145978197e-08
4.3999999999999801e+01  5.1267496015773509e-10  5.2759040603034144e-08
4.7999999999998998e+01  4.1775618232243205e-10  6.4307889712058158e-08
5.1999999999998202e+01  4.5975882133973061e-10  7.7358364245688147e-08
5.5999999999997399e+01  3.7407304625972644e-10  8.9376892938269856e-08
5.9999999999996597e+01  3.8834426384954955e-10  9.5109153739691460e-08
6.3999999999995801e+01  4.1513474899077778e-10  9.6115388972609951e-08
6.7999999999997897e+01  2.6712704406843478e-10  1.0641018841687996e-07
7.1999999999999901e+01  2.3758067509830833e-10  1.2230745505348962e-07
7.6000000000002004e+01  2.1758496982346619e-10  1.0683976724257024e-07
8.0000000000003993e+01  1.9526073024828390e-10  1.2368000541002930e-07
8.4000000000006096e+01  1.6350620983744224e-10  1.5688957666204285e-07
8.8000000000008100e+01  1.6682154631833508e-10  1.7889113904795219e-07
9.2000000000010203e+01  1.1406985229850934e-10  2.1066153502238355e-07
9.6000000000012193e+01  8.0415014080528252e-11  2.2255985977685867e-07
1.0000000000001400e+02  1.2095201694339898e-10  2.2629456084633941e-07
1.0400000000001600e+02  7.9866262100063656e-11  2.1689682200393513e-07
1.0800000000001801e+02  4.3201105489406245e-11  2.1909209188705467e-07
1.1200000000001999e+02  6.6934945189003558e-11  2.3249374222695629e-07
1.1600000000002200e+02  5.2958790550430003e-11  2.1034205845906088e-07
1.2000000000002400e+02  1.7310758415079439e-11  1.9569781518389840e-07
1.2400000000002700e+02  3.8228404517191501e-11  1.6605464197847455e-07
1.2800000000002899e+02  5.5482942293457810e-11  1.0625338099067328e-07
1.3200000000002501e+02  2.3104196682241011e-12  1.1832465982851764e-07
1.3600000000002100e+02  2.1008934481732352e-11  1.2579584033529937e-07
1.4000000000001799e+02  4.0373052840354565e-11  1.3255190460615197e-07
1.4400000000001401e+02  2.7470649960479866e-11  1.3746513782732290e-07
1.4800000000001000e+02  -8.6391803652973723e-13  1.3610446739237286e-07
1.5200000000000699e+02  3.3855434489735100e-11  1.1830184369250176e-07
1.5600000000000301e+02  2.1337467360294108e-11  1.2405470904735257e-07
1.5999999999999901e+02  -8.7975607429842745e-12  1.3702140205294355e-07
1.6399999999999599e+02  1.7892710863674877e-11  1.3711970171514018e-07
1.6799999999999201e+02  1.7963153819213832e-11  1.5198405582231013e-07
1.7199999999998900e+02  1.1676574610069354e-11  1.3573942440909124e-07
1.7599999999998499e+02  -1.2109443793194305e-11  1.1840589547611506e-07
1.7999999999998099e+02  3.6605412109919202e-11  9.9412844092487933e-08
1.8399999999997800e+02  6.4355592478615035e-12  8.7625683245899840e-08
1.8799999999997399e+02  -7.9646301998520072e-12  9.3527023313328649e-08
1.9199999999996999e+02  1.0287594814854227e-11  1.0251805235689189e-07
1.9599999999996700e+02  2.0748732280826581e-11  1.0422149403870087e-07
1.9999999999996299e+02  -1.2044950485901688e-11  1.0855524063144123e-07
2.0399999999995899e+02  1.5368216717050237e-11  1.1022193786408888e-07
2.0799999999995600e+02  1.9381681672149087e-11  1.0700167533795383e-07
2.1199999999995200e+02  9.7179435185495164e-13  1.0601781305257199e-07
2.1599999999994901e+02  5.8118837759601166e-12  1.1054341641725073e-07
2.1999999999994500e+02  5.2267919207592935e-12  1.2160374162443657e-07
2.2399999999994100e+02  7.0904421819117983e-12  1.2845499893525192e-07
2.2799999999993801e+02  9.6541667044933921e-12  1.2189821723766362e-07
2.3199999999993400e+02  9.8638646929685676e-12  1.1066070722107266e-07
2.3599999999993000e+02  5.1106889119245057e-12  1.0431673508736830e-07
2.3999999999992701e+02  1.9923495308053539e-11  1.0431214488503832e-07
2.4399999999992301e+02  1.1482365804301256e-11  1.0555199559318805e-07
2.4799999999991900e+02  1.1571015867471257e-11  1.0348583651025108e-07
2.5199999999991601e+02  1.4224353005157194e-11  1.0244890750099102e-07
2.5599999999991201e+02  2.2408759462456865e-11  1.0886856094798334e-07
2.5999999999990899e+02  -3.0977572918009171e-12  1.1647737739407735e-07
2.6399999999990501e+02  4.6333584714942845e-12  1.1187653006275562e-07
2.6799999999990098e+02  2.2551674054679694e-11  1.1255446161645558e-07
2.7199999999989802e+02  -2.7295999583546554e-12  1.1186379638127985e-07
2.7599999999989399e+02  -2.9081990651138777e-13  1.1837070158606469e-07
2.7999999999989001e+02  1.9053643835936401e-11  1.2962506898977937e-07
2.8399999999988700e+02  6.1004826484421307e-12  1.3635429630845935e-07
2.8799999999988302e+02  -1.1457171094424937e-12  1.1026038686682262e-07
2.9199999999987898e+02  1.8542954184589296e-11  1.1857646788241177e-07
2.9599999999987602e+02  7.6920962727537238e-12  1.3236622295055964e-07
2.9999999999987199e+02  1.5830259881632959e-11  1.3391063678606276e-07
3.0399999999986898e+02  8.1002272443900128e-12  1.2355018829449791e-07
3.0799999999986500e+02  8.2243595573905127e-12  1.2715569045490912e-07
3.1199999999986102e+02  3.7063906139469681e-11  1.3262238411250307e-07
3.1599999999985801e+02  -1.8789289555331240e-11  1.4388897836413525e-07
3.1999999999985403e+02  2.0658258287923598e-11  1.5064543164444978e-07
3.2399999999984999e+02  3.2364164704266251e-11  1.5441778089356155e-07
3.2799999999984698e+02  -2.3596166149889255e-11  1.5663127450090226e-07
3.3199999999984300e+02  1.8267572046893398e-11  1.3647799336046568e-07
3.3599999999983902e+02  1.8661613504202337e-11  1.4671996395517772e-07
