# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
8.4000000000006096e+01  1.0000081069319162e+00  9.9147507376112587e-01  1.0066604068169966e+00  1.0000346173378420e+00  9.9479977704489420e-01  1.0034679300696538e+00  -6.0650454854626173e-07  -2.8056916491352686e-05  2.3836432155269412e-05  9.9999546520110671e-01  9.9864506288053989e-01  1.0012598078325048e+00  1.0000042335001758e+00  9.9929971037815246e-01  1.0006025844837136e+00  -1.0454570273603372e-07  -1.1389948295328663e-06  1.4137770607280078e-06
8.8000000000008100e+01  1.0000106424553499e+00  9.9136697459879275e-01  1.0065831623973680e+00  1.0000387258610495e+00  9.9467631506521959e-01  1.0034146768265975e+00  -6.7412810567538217e-07  -2.5466136297915987e-05  2.2335473226008102e-05  9.9999461132640022e-01  9.9863484612126574e-01  1.0012548762959061e+00  1.0000053491356959e+00  9.9929980678459285e-01  1.0005960882992799e+00  -8.3919699155298733e-08  -1.1293079469908083e-06  2.0763041490440318e-06
9.2000000000010203e+01  1.0000135519859110e+00  9.9125578425675642e-01  1.0065027006629021e+00  1.0000430805149376e+00  9.9454661203067496e-01  1.0033599868707797e+00  -7.0720016335196489e-07  -2.3862332019816774e-05  2.2458649745599789e-05  9.9999382652308388e-01  9.9862568370331739e-01  1.0012482906837343e+00  1.0000062692289533e+00  9.9929616501646701e-01  1.0005912838178719e+00  -5.6175859452169048e-08  -7.6010557533401573e-07  1.1065021408450334e-06
9.6000000000012193e+01  1.0000169212264116e+00  9.9114253450998924e-01  1.0064194363194197e+00  1.0000474940418667e+00  9.9441007087850519e-01  1.0033027042204310e+00  -7.4313343646915470e-07  -2.3166054311672149e-05  2.2749097772758384e-05  9.9999304553815482e-01  9.9861608701781091e-01  1.0012417230530724e+00  1.0000071648927520e+00  9.9929141634272656e-01  1.0005859327855440e+00  -4.6603851592082952e-08  -8.2369121974997818e-07  1.2851193184394690e-06
1.0000000000001400e+02  1.0000207670022927e+00  9.9102796804182869e-01  1.0063322562461963e+00  1.0000519921840239e+00  9.9426630712492714e-01  1.0032462003668927e+00  -7.5689723185179001e-07  -2.2254379030801456e-05  2.3042995626454908e-05  9.9999227280186787e-01  9.9860518525808550e-01  1.0012349730702177e+00  1.0000080411908958e+00  9.9928709266294857e-01  1.0005808053251133e+00  -5.6337169554076426e-08  -9.4551509288312745e-07  1.2871493607601418e-06
1.0400000000001600e+02  1.0000250646832078e+00  9.9091191400461609e-01  1.0062423769071971e+00  1.0000566983004704e+00  9.9411606994000878e-01  1.0031877507455986e+00  -8.4341430344364997e-07  -2.1692569152161217e-05  2.2744076954236736e-05  9.9999142655698026e-01  9.9859455034607569e-01  1.0012269377290919e+00  1.0000091447416484e+00  9.9928089372286077e-01  1.0005770201410817e+00  -7.0719153349099188e-08  -1.7921152553165421e-06  1.5015613692875549e-06
1.0800000000001801e+02  1.0000297412954930e+00  9.9079449010051490e-01  1.0061494130909832e+00  1.0000619516004625e+00  9.9395953370662449e-01  1.0031302691826909e+00  -9.4977005231698968e-07  -2.1868855123781207e-05  2.4122580350702493e-05  9.9999061447158799e-01  9.9858231997890501e-01  1.0012196077892477e+00  1.0000102049422743e+00  9.9927566123329981e-01  1.0005713994644942e+00  -7.5361466989930693e-08  -1.4240202576692455e-06  1.2725635042946081e-06
1.1200000000001999e+02  1.0000348712726883e+00  9.9067637104403983e-01  1.0060540692605930e+00  1.0000676655654783e+00  9.9379977789590956e-01  1.0030704150952245e+00  -1.0135134402558998e-06  -2.2322401740060534e-05  2.4019287571329317e-05  9.9998976026325836e-01  9.9857013945691597e-01  1.0012110961173319e+00  1.0000114122084081e+00  9.9926773391710544e-01  1.0005678956183968e+00  -9.9837271054891268e-08  -1.1769007317131718e-06  1.0518123583584730e-06
1.1600000000002200e+02  1.0000405925699964e+00  9.9055786517533717e-01  1.0059569088189275e+00  1.0000735201748272e+00  9.9363566818389792e-01  1.0030099520684441e+00  -1.0424104875174080e-06  -2.3357144982450379e-05  2.4566200538735091e-05  9.9998890348512948e-01  9.9855654670100025e-01  1.0012028450755852e+00  1.0000127131762027e+00  9.9926116584027858e-01  1.0005627705992104e+00  -9.0914837666591512e-08  -1.0712872192511194e-06  1.3527648641969595e-06
1.2000000000002400e+02  1.0000469490465118e+00  9.9044010756046763e-01  1.0058569315313843e+00  1.0000794699301467e+00  9.9346841695444255e-01  1.0029508012722981e+00  -1.0702743985317256e-06  -2.3077560829960640e-05  2.4348790502966659e-05  9.9998804956081577e-01  9.9854255268482928e-01  1.0011943188674546e+00  1.0000140597817717e+00  9.9925292229742002e-01  1.0005579662081980e+00  -8.5136819684445061e-08  -1.0821878359347623e-06  1.6043995677009228e-06
1.2400000000002700e+02  1.0000538289803318e+00  9.9032264071673792e-01  1.0057556647373196e+00  1.0000858977824905e+00  9.9329819952228893e-01  1.0028900162786580e+00  -1.1588677406368543e-06  -2.4266463858420232e-05  2.4814801778228164e-05  9.9998718302883449e-01  9.9852740317377719e-01  1.0011848090538598e+00  1.0000154949047353e+00  9.9924497173135474e-01  1.0005544208069705e+00  -9.8216758090181276e-08  -9.9272007137612128e-07  1.6412082225994084e-06
1.2800000000002899e+02  1.0000613462213197e+00  9.9020587743640820e-01  1.0056524015947821e+00  1.0000926873977010e+00  9.9312749709649473e-01  1.0028302926275638e+00  -1.2213689151159551e-06  -2.5883367695965820e-05  2.5243637319866012e-05  9.9998632690543321e-01  9.9851020626108500e-01  1.0011762309184198e+00  1.0000169737169564e+00  9.9923803908273301e-01  1.0005488337705299e+00  -1.1390687257093171e-07  -1.1479603657726575e-06  1.4829577024015393e-06
1.3200000000002501e+02  1.0000694744330905e+00  9.9008991016891224e-01  1.0055486812663619e+00  1.0000999732777944e+00  9.9295893769399945e-01  1.0027692505193297e+00  -1.2946428796538801e-06  -2.7271282314841189e-05  2.5904088323703723e-05  9.9998543207286728e-01  9.9849225220861093e-01  1.0011674519745761e+00  1.0000186434991489e+00  9.9923019507032051e-01  1.0005426030506381e+00  -1.3026037184738354e-07  -1.2205087988692417e-06  1.5873979851760412e-06
1.3600000000002100e+02  1.0000782790479552e+00  9.8997652442187356e-01  1.0054434986433525e+00  1.0001077301139878e+00  9.9279035869426502e-01  1.0027093794031345e+00  -1.3737480354452329e-06  -2.9148103556210163e-05  2.4851844870684064e-05  9.9998455067080583e-01  9.9847355200946208e-01  1.0011578662454224e+00  1.0000203710552158e+00  9.9922143156986620e-01  1.0005374087421213e+00  -1.4356967981657982e-07  -1.0225522040267087e-06  1.8413877301683004e-06
1.4000000000001799e+02  1.0000878387236050e+00  9.8986605095649061e-01  1.0053368254588488e+00  1.0001158644495725e+00  9.9262259654962970e-01  1.0026514170505856e+00  -1.4454819175716813e-06  -3.0519121475300878e-05  2.5139992049410255e-05  9.9998367452893300e-01  9.9845366707723582e-01  1.0011484268874082e+00  1.0000221776469296e+00  9.9921194720214979e-01  1.0005314238204770e+00  -1.4696826911214125e-07  -1.1204435583827578e-06  1.7125061729175053e-06
1.4400000000001401e+02  1.0000982030398893e+00  9.8975694882913501e-01  1.0052305700218644e+00  1.0001243468689909e+00  9.9246257111911718e-01  1.0025914751566198e+00  -1.5363229164447619e-06  -3.4213874774839831e-05  2.5597893435885948e-05  9.9998281477819229e-01  9.9843272578525599e-01  1.0011385072952295e+00  1.0000240361319754e+00  9.9920071267944899e-01  1.0005271671756950e+00  -1.4979744458876680e-07  -1.0955864849896708e-06  1.4217775387148142e-06
1.4800000000001000e+02  1.0001093539446286e+00  9.8965247557660252e-01  1.0051235162486136e+00  1.0001333482524359e+00  9.9230645294586894e-01  1.0025340265717317e+00  -1.6617623158397100e-06  -4.0319192958613597e-05  2.5272952283144844e-05  9.9998196863635191e-01  9.9840963168500652e-01  1.0011287141477636e+00  1.0000259577811994e+00  9.9919048206912131e-01  1.0005219801606970e+00  -1.5016524844077450e-07  -9.9036593372508652e-07  2.3452202536746085e-06
1.5200000000000699e+02  1.0001213289401218e+00  9.8955123719586235e-01  1.0050175112236235e+00  1.0001429481715354e+00  9.9215818588336924e-01  1.0024750832207290e+00  -1.7704062380059424e-06  -4.6210575726678652e-05  2.4819645762477082e-05  9.9998114254918269e-01  9.9838550673046023e-01  1.0011187575021618e+00  1.0000279233429552e+00  9.9917912129924302e-01  1.0005163583953869e+00  -1.5834317762839242e-07  -1.0902829888556455e-06  2.3140944054429397e-06
1.5600000000000301e+02  1.0001342010111809e+00  9.8945549268070943e-01  1.0049109006601693e+00  1.0001530988267890e+00  9.9201628943505860e-01  1.0024184632498856e+00  -1.8646435932462727e-06  -5.2484212790804685e-05  2.5157908750255690e-05  9.9998030792952686e-01  9.9835990348439385e-01  1.0011085424934927e+00  1.0000300141082477e+00  9.9916682946905433e-01  1.0005109918953519e+00  -1.7022392259604458e-07  -1.0060411201995278e-06  2.2375572247095424e-06
1.5999999999999901e+02  1.0001480243894731e+00  9.8936466989997285e-01  1.0048049428970474e+00  1.0001637736678646e+00  9.9188599726920756e-01  1.0023612345005903e+00  -1.9788445665641211e-06  -5.6991905507755160e-05  2.3893596217110021e-05  9.9997947625105443e-01  9.9833259249978945e-01  1.0010982267293349e+00  1.0000322106727739e+00  9.9915410702770258e-01  1.0005053461273505e+00  -1.8404104769336432e-07  -1.1401259168086828e-06  2.1457611159706756e-06
1.6399999999999599e+02  1.0001628058995498e+00  9.8928077179356178e-01  1.0046993382171403e+00  1.0001750568515264e+00  9.9176560764173238e-01  1.0023055988560843e+00  -2.1216907930342806e-06  -6.1641399019454117e-05  2.3221225117473928e-05  9.9997867010653951e-01  9.9830359423755710e-01  1.0010873942196554e+00  1.0000344567490653e+00  9.9914022397890534e-01  1.0005007662133987e+00  -1.8054772005390724e-07  -1.3541726826192460e-06  2.3542009613706246e-06
1.6799999999999201e+02  9.9986656053322542e-01  9.9190743052624253e-01  1.0081868343352405e+00  1.0000749138151241e+00  9.9536062827204563e-01  1.0046202872403860e+00  -1.8675271865007833e-06  -1.8191747040623845e-05  5.8832968638143072e-05  9.9994649677993142e-01  9.9876422775564333e-01  1.0013948486255888e+00  1.0000218422791578e+00  9.9936979122120317e-01  1.0006466859223251e+00  -9.6463127696491892e-08  -1.0534138973010542e-06  2.5912069756307307e-06
1.7199999999998900e+02  9.9987625424374649e-01  9.9167524498563864e-01  1.0080195628823159e+00  1.0000839251796267e+00  9.9514082344661270e-01  1.0044630376482437e+00  -1.9623060406795747e-06  -1.8880794137065304e-05  5.6241636196154073e-05  9.9994587396624812e-01  9.9874611973803828e-01  1.0013781781388715e+00  1.0000243821261736e+00  9.9936123607129523e-01  1.0006389879116129e+00  -1.1537656852719645e-07  -1.1253473285901829e-06  2.6812582039786671e-06
1.7599999999998499e+02  9.9988646461780295e-01  9.9144337913713743e-01  1.0078451511287871e+00  1.0000931155643453e+00  9.9490479792885900e-01  1.0043079088523448e+00  -2.1412659615310971e-06  -1.8287503004919515e-05  5.2245099451261325e-05  9.9994527033080649e-01  9.9872705830362185e-01  1.0013613742004159e+00  1.0000270301461938e+00  9.9935189425162507e-01  1.0006316157435344e+00  -1.3264346331995006e-07  -1.0856459479655343e-06  2.6186230606075759e-06
1.7999999999998099e+02  9.9989728176299386e-01  9.9121358646265656e-01  1.0076649388105030e+00  1.0001025314555703e+00  9.9465464224591327e-01  1.0041559438070888e+00  -2.1937633090435213e-06  -1.5758373733205449e-05  4.9208873449699199e-05  9.9994468765357969e-01  9.9870638681479640e-01  1.0013445542406689e+00  1.0000297906933149e+00  9.9934292390699098e-01  1.0006238468948441e+00  -1.2730138362312669e-07  -1.0262042527426512e-06  2.8880792033888283e-06
1.8399999999997800e+02  9.9990866003155743e-01  9.9098639329092286e-01  1.0074792509258415e+00  1.0001123605485047e+00  9.9439370862263443e-01  1.0040092631649398e+00  -2.3553284609211335e-06  -1.5235513065454260e-05  4.4304367571880974e-05  9.9994412598984483e-01  9.9868502498603040e-01  1.0013277544690153e+00  1.0000326140253883e+00  9.9933187031884718e-01  1.0006162840660755e+00  -1.7221325620881671e-07  -1.0112754737380266e-06  3.0203999071059284e-06
1.8799999999997399e+02  9.9992078972264964e-01  9.9076471120461995e-01  1.0072901910289123e+00  1.0001224892535392e+00  9.9412031224983299e-01  1.0038671242694432e+00  -2.4435146355302098e-06  -1.5946310767393680e-05  4.0878415260366733e-05  9.9994361126021647e-01  9.9866240911783322e-01  1.0013114464235224e+00  1.0000354985460405e+00  9.9932022966539646e-01  1.0006077003445111e+00  -1.5060461319289414e-07  -9.0557814255438293e-07  3.4752131201518823e-06
1.9199999999996999e+02  9.9993369753903938e-01  9.9054784153555120e-01  1.0070970868319356e+00  1.0001330280003899e+00  9.9383966017532333e-01  1.0037309691749317e+00  -2.5387681884056174e-06  -1.7586971158201201e-05  3.7952541598935532e-05  9.9994309910589285e-01  9.9863780674225522e-01  1.0012942464091461e+00  1.0000385168330943e+00  9.9930811900111116e-01  1.0006004391267023e+00  -1.7447265264003489e-07  -1.0925812620667129e-06  2.8427531590308787e-06
1.9599999999996700e+02  9.9994756684571184e-01  9.9033686786611552e-01  1.0069023307631131e+00  1.0001437654433594e+00  9.9355587130060274e-01  1.0035988070016162e+00  -2.6680743109870603e-06  -2.0222355159640742e-05  3.7410569925487896e-05  9.9994261434448839e-01  9.9861162955829219e-01  1.0012771609479263e+00  1.0000416223441968e+00  9.9929618445130974e-01  1.0005933554231699e+00  -2.0009891654876288e-07  -1.0928928046755565e-06  2.9640542042817914e-06
1.9999999999996299e+02  9.9996237078422268e-01  9.9013331370620195e-01  1.0067079739179337e+00  1.0001550745342780e+00  9.9327230937744226e-01  1.0034700792273157e+00  -2.7635482575404332e-06  -2.2873693168813729e-05  3.7037865750527960e-05  9.9994218294916215e-01  9.9858391846967542e-01  1.0012599927928765e+00  1.0000447641430643e+00  9.9928293792775469e-01  1.0005865786020880e+00  -1.7414462255285521e-07  -1.1018027523603736e-06  2.9816001766765728e-06
2.0399999999995899e+02  9.9997820250103309e-01  9.8993724655852589e-01  1.0065138971671497e+00  1.0001669512598950e+00  9.9299276547668258e-01  1.0033471748951748e+00  -2.8925258894195732e-06  -2.5426666844925948e-05  3.5947328265950175e-05  9.9994178748197426e-01  9.9855483005084689e-01  1.0012436597138830e+00  1.0000479397371311e+00  9.9926824851698237e-01  1.0005782670932399e+00  -2.0646243292386132e-07  -1.1966066398296018e-06  3.1146563302451684e-06
2.0799999999995600e+02  9.9999518979124991e-01  9.8974956458539665e-01  1.0063211645165351e+00  1.0001793637559362e+00  9.9272005103484229e-01  1.0032287707203318e+00  -2.9969117012032388e-06  -2.8184640208043137e-05  3.5438156799960245e-05  9.9994139715680141e-01  9.9852354767463825e-01  1.0012265927943351e+00  1.0000512453045669e+00  9.9925272274786592e-01  1.0005713499744051e+00  -2.3218016213231524e-07  -1.1659392801246611e-06  2.8175518404631209e-06
2.1199999999995200e+02  1.0000133602889261e+00  9.8957036550278421e-01  1.0061301312267992e+00  1.0001925289530205e+00  9.9245957101727433e-01  1.0031150240136713e+00  -3.1434410318106763e-06  -3.0718210280308580e-05  3.5457466075846221e-05  9.9994105098185404e-01  9.9849014311045781e-01  1.0012100032910589e+00  1.0000546055721400e+00  9.9923644828748781e-01  1.0005637593821741e+00  -2.2363879583942411e-07  -1.2552025373212811e-06  3.1811112036095118e-06
2.1599999999994901e+02  1.0000328849552140e+00  9.8940123760162435e-01  1.0059421003861111e+00  1.0002063564838783e+00  9.9221432676816490e-01  1.0030052750603116e+00  -3.2428338823641754e-06  -3.4345839201356149e-05  3.4757364626313131e-05  9.9994073599765176e-01  9.9845492283452786e-01  1.0011935955321958e+00  1.0000580237802248e+00  9.9921824384567759e-01  1.0005559490984208e+00  -2.4746716804026835e-07  -1.3481315963810652e-06  3.1173875818178935e-06
2.1999999999994500e+02  1.0000537533634068e+00  9.8924338574976645e-01  1.0057576814040274e+00  1.0002209997386617e+00  9.9198751515474293e-01  1.0029009962763429e+00  -3.4121536302177119e-06  -4.0687029596326439e-05  3.4787320626777777e-05  9.9994041880175422e-01  9.9841694043799367e-01  1.0011770540403044e+00  1.0000615717512793e+00  9.9919958127466291e-01  1.0005482916977093e+00  -2.7199146299094951e-07  -1.4103368306632465e-06  2.7678845647442787e-06
2.2399999999994100e+02  1.0000760517943323e+00  9.8909791433549288e-01  1.0055776602965285e+00  1.0002365334493040e+00  9.9178111592503870e-01  1.0028007303385458e+00  -3.5957682556554816e-06  -4.9484993446656362e-05  3.3967446380561585e-05  9.9994016664980090e-01  9.9837642310609942e-01  1.0011599730228842e+00  1.0000651173024386e+00  9.9917965135131248e-01  1.0005422768323200e+00  -2.5930962321967034e-07  -1.3576473639739942e-06  2.8716980791378151e-06
2.2799999999993801e+02  1.0000998227324620e+00  9.8896606790983776e-01  1.0054018433876191e+00  1.0002531429411741e+00  9.9159823720263696e-01  1.0027043253622985e+00  -3.7992606591977491e-06  -5.7071665504947587e-05  3.2958967195561771e-05  9.9993995557075488e-01  9.9833344605683472e-01  1.0011435361865881e+00  1.0000686880647875e+00  9.9915775741601653e-01  1.0005353063085924e+00  -2.6065817328038611e-07  -1.4970113175713253e-06  3.1687283467540291e-06
2.3199999999993400e+02  1.0001251868991541e+00  9.8885012598157696e-01  1.0052301205986693e+00  1.0002707843708243e+00  9.9144010582240549e-01  1.0026123724312486e+00  -3.9608574766866650e-06  -6.3014833508948673e-05  3.1790086892700499e-05  9.9993975138135682e-01  9.9828707498222435e-01  1.0011271566782360e+00  1.0000723602291333e+00  9.9913483809985715e-01  1.0005283246023475e+00  -2.8903956650369366e-07  -1.4016684617337748e-06  3.3012186151055447e-06
