# time  total_canon  bary_x_canon  bary_y_canon  bary_z_canon  rms_radius_canon  total_phantom  bary_x_phantom  bary_y_phantom  bary_z_phantom  rms_radius_phantom
4.3999999999999801e+01  4.1775682037319575e+00  3.7030680816139025e+01  3.1999998838481122e+01  3.1999999076994758e+01  6.6014351464919123e+00  4.3061094124655952e+00  2.7240923044732256e+01  3.1999997503332210e+01  3.1999998251157482e+01  6.5101080397454290e+00
4.7999999999998998e+01  4.1904118872252756e+00  3.7038387846787046e+01  3.1999998701476414e+01  3.1999998964357228e+01  6.6314148729068405e+00  4.3197830410107230e+00  2.7282373274605114e+01  3.1999997154486419e+01  3.1999998011570920e+01  6.5434565833562468e+00
5.1999999999998202e+01  4.2080212747190835e+00  3.7059425878413336e+01  3.1999998542172243e+01  3.1999998824882606e+01  6.5705075302776521e+00  4.3237039523029246e+00  2.7314888206676731e+01  3.1999996851036695e+01  3.1999997764511207e+01  6.4608471315154175e+00
5.5999999999997399e+01  4.2198706630687202e+00  3.7096462420723391e+01  3.1999998318507547e+01  3.1999998634903545e+01  6.4502739014078472e+00  4.3254821868221551e+00  2.7341598450081925e+01  3.1999996563837122e+01  3.1999997501276539e+01  6.3255072767463432e+00
5.9999999999996597e+01  4.2246792978914227e+00  3.7141852062404411e+01  3.1999998071244271e+01  3.1999998426942565e+01  6.3085296562888979e+00  4.3335497466922206e+00  2.7368081075293180e+01  3.1999996347752376e+01  3.1999997285141575e+01  6.2036244069662825e+00
6.3999999999995801e+01  4.2273916555418989e+00  3.7186563298679424e+01  3.1999997736443081e+01  3.1999998189079168e+01  6.1839599188097418e+00  4.3523386865467062e+00  2.7399306865869878e+01  3.1999996019031034e+01  3.1999996987015571e+01  6.1419902776857773e+00
6.7999999999997897e+01  4.2351565262953095e+00  3.7229059606114596e+01  3.1999997362590804e+01  3.1999997922114712e+01  6.1000932472552849e+00  4.3720835820312720e+00  2.7433326310892543e+01  3.1999995736997811e+01  3.1999996729111512e+01  6.1134450255007700e+00
7.1999999999999901e+01  4.2538803679746930e+00  3.7269363771366216e+01  3.1999996962978582e+01  3.1999997663211222e+01  6.0718484683704119e+00  4.3861966523580609e+00  2.7471078533863061e+01  3.1999995524788101e+01  3.1999996490753500e+01  6.0841011684656676e+00
7.6000000000002004e+01  4.2740751768237146e+00  3.7312952551581361e+01  3.1999996551345806e+01  3.1999997421151960e+01  6.0637560666820933e+00  4.3947762084062809e+00  2.7510478253674972e+01  3.1999995241793666e+01  3.1999996198588466e+01  6.0354120382325966e+00
8.0000000000003993e+01  4.2884301858641276e+00  3.7359191422354826e+01  3.1999996297628829e+01  3.1999997246359843e+01  6.0413782670066123e+00  4.4023322667562104e+00  2.7552571696265598e+01  3.1999995133891268e+01  3.1999996084951146e+01  5.9751433913228178e+00
8.4000000000006096e+01  4.2970302164348801e+00  3.7408419931110153e+01  3.1999996011282335e+01  3.1999997057404016e+01  6.0012456223058033e+00  4.4151998520163431e+00  2.7598241557249914e+01  3.1999995015990251e+01  3.1999995931544998e+01  5.9243056291533973e+00
8.8000000000008100e+01  4.3043692216394840e+00  3.7459595981071615e+01  3.1999995373767593e+01  3.1999996761337851e+01  5.9525328915279108e+00  4.4348391453918818e+00  2.7645850435557794e+01  3.1999994667831384e+01  3.1999995548772127e+01  5.8966421064916510e+00
9.2000000000010203e+01  4.3166077125084197e+00  3.7512856489473165e+01  3.1999994655205708e+01  3.1999996277819868e+01  5.9098084922897165e+00  4.4536384276277268e+00  2.7694885421249293e+01  3.1999994192669153e+01  3.1999995027008445e+01  5.8683509187810463e+00
9.6000000000012193e+01  4.3356511536536511e+00  3.7568267303203747e+01  3.1999994103789799e+01  3.1999995913041559e+01  5.8949941447991696e+00  4.4681058769721123e+00  2.7746157425431317e+01  3.1999994051483117e+01  3.1999994944331839e+01  5.8319981043890987e+00
1.0000000000001400e+02  4.3537068723304770e+00  3.7626650455606502e+01  3.1999993838119348e+01  3.1999995775383390e+01  5.8736528306006690e+00  4.4785327611756234e+00  2.7799420199739892e+01  3.1999994387277862e+01  3.1999995070046989e+01  5.7803154205145661e+00
1.0400000000001600e+02  4.3671763015143004e+00  3.7687362086157449e+01  3.1999993310281496e+01  3.1999995554685366e+01  5.8490976780432167e+00  4.4889983343858368e+00  2.7855161850543325e+01  3.1999994599173021e+01  3.1999995051490981e+01  5.7291843450586750e+00
1.0800000000001801e+02  4.3767396374583338e+00  3.7750899305480097e+01  3.1999992679501950e+01  3.1999995173372646e+01  5.8044970953420938e+00  4.5045921293168494e+00  2.7915655862189471e+01  3.1999994155134193e+01  3.1999994612372848e+01  5.6894839539523732e+00
1.1200000000001999e+02  4.3871146816005222e+00  3.7817380489233479e+01  3.1999991785528604e+01  3.1999994615104193e+01  5.7642348789032969e+00  4.5253440195944759e+00  2.7977818561167084e+01  3.1999993686882487e+01  3.1999994012951223e+01  5.6794250092956204e+00
1.1600000000002200e+02  4.4026328211290000e+00  3.7883239312997070e+01  3.1999990822392586e+01  3.1999994046114033e+01  5.7306898832189406e+00  4.5439457229297400e+00  2.8041029561839860e+01  3.1999993506898495e+01  3.1999993719967023e+01  5.6587630822006263e+00
1.2000000000002400e+02  4.4225545671066575e+00  3.7952413372548278e+01  3.1999990000686687e+01  3.1999993585816171e+01  5.7351620645785495e+00  4.5583058572537345e+00  2.8106284205060007e+01  3.1999993299805514e+01  3.1999993458985148e+01  5.6226979496858913e+00
1.2400000000002700e+02  4.4393573009730432e+00  3.8026525445995574e+01  3.1999989150289458e+01  3.1999993205418033e+01  5.7189449733288447e+00  4.5702356993329500e+00  2.8174361556852755e+01  3.1999993199741937e+01  3.1999993245531762e+01  5.5829500116906887e+00
1.2800000000002899e+02  4.4512509312999846e+00  3.8103545116121140e+01  3.1999988084677298e+01  3.1999992675967917e+01  5.6525131539141640e+00  4.5841160895643842e+00  2.8244719806887403e+01  3.1999993070813744e+01  3.1999992974551876e+01  5.5520177212238027e+00
1.3200000000002501e+02  4.4631220524576740e+00  3.8180576432606941e+01  3.1999987036603361e+01  3.1999992105680736e+01  5.6355940221783882e+00  4.6027196326302739e+00  2.8317701569801713e+01  3.1999993043820073e+01  3.1999992768136813e+01  5.5369293394068180e+00
1.3600000000002100e+02  4.4775871556109994e+00  3.8257675789010740e+01  3.1999986003183210e+01  3.1999991595315670e+01  5.6434959080668099e+00  4.6236849156274236e+00  2.8392409085591375e+01  3.1999993122506108e+01  3.1999992686359249e+01  5.5297531381046561e+00
1.4000000000001799e+02  4.4953306222755520e+00  3.8338373558803028e+01  3.1999984852548167e+01  3.1999991069016950e+01  5.6222836118703921e+00  4.6419283850404565e+00  2.8468152608310319e+01  3.1999993244205886e+01  3.1999992566111683e+01  5.5243685457668796e+00
1.4400000000001401e+02  4.5132300542826931e+00  3.8424414450133114e+01  3.1999983693801969e+01  3.1999990519016372e+01  5.5865809848020920e+00  4.6562108865943941e+00  2.8547157914115697e+01  3.1999993260363151e+01  3.1999992362546493e+01  5.5032832367331261e+00
1.4800000000001000e+02  4.5280792423176432e+00  3.8515068544904544e+01  3.1999982599108307e+01  3.1999989956658677e+01  5.5435079932000058e+00  4.6685852499181770e+00  2.8628645511687427e+01  3.1999993265319691e+01  3.1999992164654184e+01  5.4522946667865559e+00
1.5200000000000699e+02  4.5403719677256698e+00  3.8606373004151791e+01  3.1999981392910204e+01  3.1999989297721779e+01  5.5047273708010334e+00  4.6841222255024562e+00  2.8712218376641299e+01  3.1999993296594532e+01  3.1999991908997117e+01  5.4062367541094991e+00
1.5600000000000301e+02  4.5534896776548788e+00  3.8697987961130899e+01  3.1999980104590794e+01  3.1999988629141125e+01  5.4773704506299810e+00  4.7037848868783492e+00  2.8797883533494254e+01  3.1999993464447932e+01  3.1999991702359416e+01  5.3885835812196436e+00
1.5999999999999901e+02  4.5707417836847366e+00  3.8789943609370567e+01  3.1999978744099327e+01  3.1999987979405912e+01  5.4749573293623417e+00  4.7252308888295698e+00  2.8886487681565480e+01  3.1999993727538136e+01  3.1999991570833256e+01  5.4012710837294833e+00
1.6399999999999599e+02  4.5912241868484216e+00  3.8884139842615916e+01  3.1999977301755258e+01  3.1999987275151895e+01  5.4924710516672048e+00  4.7446500134799603e+00  2.8975743111119030e+01  3.1999993769084377e+01  3.1999991334495348e+01  5.4212304517247007e+00
1.6799999999999201e+02  4.6109019330057963e+00  3.6989281873994948e+01  3.1999975857297564e+01  3.1999986537742764e+01  5.5036396512593901e+00  4.7612959260293861e+00  2.7074255184706153e+01  3.1999993909412680e+01  3.1999991183808184e+01  5.4339498358193339e+00
1.7199999999998900e+02  4.6263221459347257e+00  3.7095877386075074e+01  3.1999974473984675e+01  3.1999985828186645e+01  5.4845526540018970e+00  4.7767545285872330e+00  2.7172979190591047e+01  3.1999994049816038e+01  3.1999991047407125e+01  5.4130748893367118e+00
1.7599999999998499e+02  4.6395515389704878e+00  3.7202604628817085e+01  3.1999972859375607e+01  3.1999985049558557e+01  5.4571152187739811e+00  4.7945855202229133e+00  2.7273458816485736e+01  3.1999994058841342e+01  3.1999990820991279e+01  5.3938779084842752e+00
1.7999999999998099e+02  4.6537468203692534e+00  3.7312382806541621e+01  3.1999971082621979e+01  3.1999984185760308e+01  5.4219822856189639e+00  4.8137611368552227e+00  2.7372502382117617e+01  3.1999993875003131e+01  3.1999990430213696e+01  5.3676494810380007e+00
1.8399999999997800e+02  4.6711472468666724e+00  3.7425038773317141e+01  3.1999969195600901e+01  3.1999983244061092e+01  5.3896381848617176e+00  4.8317132442657291e+00  2.7470878430502182e+01  3.1999993755940267e+01  3.1999990038123581e+01  5.3377516173322537e+00
1.8799999999997399e+02  4.6886737675520358e+00  3.7539673105390420e+01  3.1999967246051877e+01  3.1999982298431547e+01  5.3536923736288120e+00  4.8477563844524765e+00  2.7571847200788447e+01  3.1999993786335885e+01  3.1999989699284793e+01  5.3003061191104637e+00
1.9199999999996999e+02  4.7041709841198580e+00  3.7658035442351569e+01  3.1999965166918781e+01  3.1999981326678736e+01  5.3130413146305520e+00  4.8630342407951535e+00  2.7676105484590138e+01  3.1999993815114905e+01  3.1999989356097821e+01  5.2561717465198905e+00
1.9599999999996700e+02  4.7178893529686423e+00  3.7777544381129808e+01  3.1999963021375763e+01  3.1999980335494495e+01  5.2715422698348195e+00  4.8795909507334043e+00  2.7785011405885129e+01  3.1999993931275608e+01  3.1999989045333393e+01  5.2206856850927181e+00
1.9999999999996299e+02  4.7322604437063713e+00  3.7899394466656652e+01  3.1999960855280829e+01  3.1999979283783045e+01  5.2305123708827201e+00  4.8987820605236259e+00  2.7895954715034730e+01  3.1999994044721287e+01  3.1999988730431880e+01  5.2001732579992144e+00
2.0399999999995899e+02  4.7502342467386187e+00  3.8021677840924461e+01  3.1999958685854494e+01  3.1999978251145045e+01  5.2197740297583044e+00  4.9196453400603470e+00  2.8009227416403956e+01  3.1999994335840789e+01  3.1999988465178749e+01  5.2041796376366927e+00
2.0799999999995600e+02  4.7703255645578757e+00  3.8146517757134070e+01  3.1999956558373942e+01  3.1999977267564564e+01  5.2305029742560061e+00  4.9400625250356516e+00  2.8123773325374245e+01  3.1999994550539277e+01  3.1999988194698126e+01  5.2177040600769100e+00
2.1199999999995200e+02  4.7906447446263858e+00  3.8272192663749728e+01  3.1999954368430483e+01  3.1999976241285200e+01  5.2615532688231230e+00  4.9594505750704272e+00  2.8241393275813760e+01  3.1999994568479792e+01  3.1999987860290819e+01  5.2347506891109283e+00
2.1599999999994901e+02  4.8091140736389182e+00  3.8398466248840222e+01  3.1999951945154365e+01  3.1999975097634387e+01  5.2984851816672949e+00  4.9787658792837544e+00  2.8362730972202993e+01  3.1999994509082342e+01  3.1999987485582388e+01  5.2560618939537411e+00
2.1999999999994500e+02  4.8266767859119062e+00  3.8526315144993426e+01  3.1999949412571574e+01  3.1999973868074029e+01  5.3202203689336001e+00  4.9996380320144809e+00  2.8487977047525607e+01  3.1999994425740315e+01  3.1999987050514854e+01  5.2863995817171121e+00
2.2399999999994100e+02  4.8453082005375894e+00  3.8658695974687276e+01  3.1999946700677054e+01  3.1999972600699564e+01  5.3441826724426500e+00  5.0216453514685391e+00  2.8612878842858095e+01  3.1999994185828381e+01  3.1999986523266912e+01  5.3163324366458058e+00
2.2799999999993801e+02  4.8656866273778441e+00  3.8795503205256360e+01  3.1999943843109786e+01  3.1999971291363423e+01  5.3694603475977649e+00  5.0432087489800503e+00  2.8736083102738938e+01  3.1999994087715447e+01  3.1999986085851148e+01  5.3330431035779000e+00
2.3199999999993400e+02  4.8852896539962627e+00  3.8936072739583089e+01  3.1999940922069559e+01  3.1999969975333325e+01  5.3784963409061248e+00  5.0628657643032220e+00  2.8859769622673113e+01  3.1999994058112915e+01  3.1999985652243897e+01  5.3326953376708346e+00
2.3599999999993000e+02  4.9030062520168833e+00  3.7083130987825719e+01  3.1999937932397611e+01  3.1999968596615638e+01  5.3656599783377859e+00  5.0814989859702751e+00  2.6990884604200701e+01  3.1999994111913811e+01  3.1999985215061137e+01  5.3353490910839687e+00
2.3999999999992701e+02  4.9183765846549390e+00  3.7234202460923456e+01  3.1999934827942145e+01  3.1999967160119599e+01  5.3225734486405853e+00  5.0996316592910471e+00  2.7121221478245214e+01  3.1999993963089363e+01  3.1999984686383225e+01  5.3151535489950472e+00
2.4399999999992301e+02  4.9341922891746011e+00  3.7388711764795623e+01  3.1999931515988116e+01  3.1999965663691590e+01  5.2867859494475935e+00  5.1188438215221339e+00  2.7250847914019182e+01  3.1999993754744118e+01  3.1999984138234016e+01  5.2971242983103854e+00
2.4799999999991900e+02  4.9519339714093142e+00  3.7545590297386845e+01  3.1999928129088072e+01  3.1999964159100415e+01  5.2643927275274631e+00  5.1386786532925282e+00  2.7380640347635396e+01  3.1999993621870374e+01  3.1999983613042343e+01  5.2771493792928004e+00
2.5199999999991601e+02  4.9708669622741173e+00  3.7703295805275857e+01  3.1999924607658123e+01  3.1999962588242084e+01  5.2497095308562329e+00  5.1578603595132568e+00  2.7513985597656003e+01  3.1999993431796309e+01  3.1999983053304767e+01  5.2468847564090559e+00
2.5599999999991201e+02  4.9890436001176166e+00  3.7862896703214425e+01  3.1999921030277754e+01  3.1999960968075428e+01  5.2359685853838753e+00  5.1759037471702420e+00  2.7651883947576636e+01  3.1999993087991907e+01  3.1999982383159114e+01  5.2053485850742236e+00
2.5999999999990899e+02  5.0058935663963542e+00  3.8025123089647821e+01  3.1999917373302004e+01  3.1999959279371563e+01  5.2195468326008001e+00  5.1935376403248830e+00  2.7790815145748237e+01  3.1999992828658829e+01  3.1999981759074412e+01  5.1653824560087624e+00
2.6399999999990501e+02  5.0228978722780990e+00  3.8189717161893100e+01  3.1999913758060632e+01  3.1999957611012046e+01  5.2032916572614569e+00  5.2120832340795324e+00  2.7930683340985233e+01  3.1999992677277902e+01  3.1999981192512156e+01  5.1320259778028445e+00
2.6799999999990098e+02  5.0404987122597582e+00  3.8357017124163512e+01  3.1999910041007084e+01  3.1999955899375305e+01  5.1858255158642290e+00  5.2320626187330443e+00  2.8072318983081765e+01  3.1999992400685027e+01  3.1999980548136371e+01  5.1037491894915386e+00
2.7199999999989802e+02  5.0590440237020502e+00  3.8527568141341106e+01  3.1999906149019644e+01  3.1999954116092958e+01  5.1639500986357563e+00  5.2521828412308107e+00  2.8216175324096135e+01  3.1999992056798376e+01  3.1999979818620627e+01  5.0761103211863583e+00
2.7599999999989399e+02  5.0775245040575330e+00  3.8700093139045109e+01  3.1999902135969446e+01  3.1999952274655573e+01  5.1400762366941599e+00  5.2719446739144598e+00  2.8362266605203356e+01  3.1999991774930898e+01  3.1999979125882419e+01  5.0504019657371693e+00
2.7999999999989001e+02  5.0949930257706946e+00  3.8875016151052819e+01  3.1999897962277732e+01  3.1999950368087013e+01  5.1121764267310832e+00  5.2905292730861024e+00  2.8511345213513142e+01  3.1999991529026993e+01  3.1999978463243604e+01  5.0244501206736585e+00
2.8399999999988700e+02  5.1111293247475276e+00  3.9053071814306314e+01  3.1999893637491557e+01  3.1999948414137577e+01  5.0813307668438057e+00  5.3089685571531566e+00  2.8663231680103195e+01  3.1999991133958929e+01  3.1999977702425085e+01  4.9987613382501506e+00
2.8799999999988302e+02  5.1278290774898565e+00  3.7239577821963330e+01  3.1999888983454376e+01  3.1999946367416474e+01  5.0493073644982784e+00  5.3290352546180113e+00  2.6820227116619495e+01  3.1999990553299131e+01  3.1999976826964783e+01  4.9791746054393746e+00
2.9199999999987898e+02  5.1459486265835457e+00  3.7429639609936359e+01  3.1999884313331915e+01  3.1999944284408489e+01  5.0125867049954618e+00  5.3506042875559334e+00  2.6977853390075378e+01  3.1999990101976028e+01  3.1999975982866463e+01  4.9619031032683534e+00
2.9599999999987602e+02  5.1657979113836845e+00  3.7621264111025674e+01  3.1999879661820327e+01  3.1999942195693620e+01  4.9921643890485701e+00  5.3720564829477322e+00  2.7135921515739760e+01  3.1999989681822520e+01  3.1999975149507094e+01  4.9574122610202354e+00
2.9999999999987199e+02  5.1855403844292418e+00  3.7812041334267462e+01  3.1999874812905809e+01  3.1999940035480172e+01  4.9906335506405286e+00  5.3923477807328624e+00  2.7296205573162187e+01  3.1999989342384609e+01  3.1999974342131758e+01  4.9573379711357619e+00
3.0399999999986898e+02  5.2034451419474372e+00  3.8003958728450357e+01  3.1999869939689329e+01  3.1999937899519534e+01  4.9907820086156622e+00  5.4121864486243840e+00  2.7459457302348618e+01  3.1999988859336895e+01  3.1999973461765602e+01  4.9598044145462028e+00
3.0799999999986500e+02  5.2211606283744905e+00  3.8198816265578905e+01  3.1999864882578073e+01  3.1999935683753769e+01  4.9938167537262830e+00  5.4336464346717914e+00  2.7622940116034410e+01  3.1999988099051638e+01  3.1999972459297346e+01  4.9696773200129591e+00
3.1199999999986102e+02  5.2426753837465592e+00  3.8396019915348312e+01  3.1999859800214331e+01  3.1999933446983594e+01  5.0174072679196593e+00  5.4580593324886291e+00  2.7786368964279522e+01  3.1999987376826265e+01  3.1999971449153893e+01  4.9942353042956285e+00
3.1599999999985801e+02  5.2657729365484949e+00  3.8595440731226027e+01  3.1999854438166530e+01  3.1999931105566105e+01  5.0425433374670883e+00  5.4825586871006440e+00  2.7952079430125227e+01  3.1999986652740347e+01  3.1999970434664398e+01  5.0210495537072051e+00
3.1999999999985403e+02  5.2870692320741268e+00  3.8796063449423578e+01  3.1999849092578124e+01  3.1999928768992106e+01  5.0612938713007996e+00  5.5049953258456856e+00  2.8120154691438124e+01  3.1999985929434136e+01  3.1999969428506340e+01  5.0401380606137405e+00
3.2399999999984999e+02  5.3057053855690839e+00  3.8998457021042910e+01  3.1999843661182680e+01  3.1999926411253707e+01  5.0766586871283099e+00  5.5253507710968233e+00  2.8290092425116917e+01  3.1999985086633824e+01  3.1999968344815670e+01  5.0538970453858090e+00
3.2799999999984698e+02  5.3240554628098629e+00  3.9204192704375281e+01  3.1999838056738604e+01  3.1999923973951159e+01  5.0957433158089422e+00  5.5474080737552329e+00  2.8459576534248235e+01  3.1999984256586785e+01  3.1999967231669924e+01  5.0793378432275462e+00
3.3199999999984300e+02  5.3468991585319880e+00  3.7419362243290095e+01  3.1999832212225790e+01  3.1999921421732832e+01  5.1265557608819892e+00  5.5737743140171769e+00  2.6633520976117897e+01  3.1999983389176592e+01  3.1999966068064229e+01  5.1317702624521147e+00
3.3599999999983902e+02  5.3709453287067728e+00  3.7636867360142070e+01  3.1999826326716420e+01  3.1999918855761081e+01  5.1447295126111481e+00  5.5998784066666136e+00  2.6807897524822426e+01  3.1999982406597244e+01  3.1999964865184719e+01  5.1632122384069046e+00
3.3999999999983601e+02  5.3925759139599716e+00  3.7855070906187692e+01  3.1999820407067681e+01  3.1999916288783947e+01  5.1596563442144463e+00  5.6227628755230006e+00  2.6985211825189609e+01  3.1999981363065185e+01  3.1999963659525783e+01  5.1845280532253071e+00
3.4399999999983203e+02  5.4096756615335391e+00  3.8074930621338829e+01  3.1999814316013659e+01  3.1999913650118291e+01  5.1625414611983507e+00  5.6417874648419204e+00  2.7163038652795567e+01  3.1999980217974194e+01  3.1999962389186770e+01  5.1904662181451116e+00
3.4799999999982901e+02  5.4273547284253798e+00  3.8298751822858335e+01  3.1999807922883683e+01  3.1999910881636737e+01  5.1657046353032650e+00  5.6629339150910498e+00  2.7339455836211844e+01  3.1999978998451414e+01  3.1999961023179861e+01  5.2037066877859441e+00
3.5199999999982498e+02  5.4501681797624233e+00  3.8526714111360924e+01  3.1999801451040188e+01  3.1999908077475197e+01  5.1791249638190484e+00  5.6888813108078331e+00  2.7516622100798003e+01  3.1999977896882587e+01  3.1999959694072011e+01  5.2274736300719882e+00
3.5599999999982100e+02  5.4739179460576342e+00  3.8756392683802510e+01  3.1999794956570636e+01  3.1999905279527709e+01  5.1897432276739686e+00  5.7144179090128171e+00  2.7695925110299108e+01  3.1999976786451317e+01  3.1999958369740522e+01  5.2394118147344635e+00
3.5999999999981799e+02  5.4932963564177051e+00  3.8988484446743350e+01  3.1999788429054693e+01  3.1999902489708205e+01  5.1843620423526913e+00  5.7350355381427267e+00  2.7877289552176133e+01  3.1999975543668370e+01  3.1999956983810527e+01  5.2345839871769480e+00
3.6399999999981401e+02  5.5084630593377764e+00  3.9224499815482226e+01  3.1999781729446987e+01  3.1999899631111543e+01  5.1649034305652464e+00  5.7524183321895945e+00  2.8058712711147699e+01  3.1999974061965084e+01  3.1999955450441160e+01  5.2218810607573944e+00
3.6799999999980997e+02  5.5266912020772558e+00  3.9465854062673806e+01  3.1999774935703204e+01  3.1999896719188222e+01  5.1523185680036994e+00  5.7736424501210788e+00  2.8239881096374802e+01  3.1999972530780106e+01  3.1999953850839148e+01  5.2182661262547843e+00
3.7199999999980702e+02  5.5501839144283371e+00  3.7714704853042100e+01  3.1999768107796474e+01  3.1999893794418831e+01  5.1436852468082312e+00  5.8001949353836295e+00  2.6426664155956409e+01  3.1999970984187019e+01  3.1999952245353469e+01  5.2262681451485671e+00
3.7599999999980298e+02  5.5730211970770895e+00  3.7964422229319666e+01  3.1999761213184676e+01  3.1999890859836334e+01  5.1254533261464577e+00  5.8249978566946634e+00  2.6615139490494418e+01  3.1999969394826444e+01  3.1999950635834818e+01  5.2036223044581194e+00
3.7999999999979900e+02  5.5907447352913504e+00  3.8214226145209921e+01  3.1999754095541949e+01  3.1999887841872749e+01  5.1056347247188434e+00  5.8443937151180512e+00  2.6804538184540061e+01  3.1999967684127949e+01  3.1999948971138704e+01  5.1747119265291035e+00
3.8399999999979599e+02  5.6056219515385406e+00  3.8466747735318947e+01  3.1999746751515147e+01  3.1999884731955852e+01  5.0808175471071166e+00  5.8612816495826552e+00  2.6992241439284193e+01  3.1999965787761660e+01  3.1999947193453597e+01  5.1421282074482439e+00
3.8799999999979201e+02  5.6261707767493743e+00  3.8724904460982849e+01  3.1999739379369977e+01  3.1999881617922746e+01  5.0658745404063570e+00  5.8834824140323914e+00  2.7178789941689985e+01  3.1999963927661192e+01  3.1999945391789129e+01  5.1214182847188825e+00
3.9199999999978797e+02  5.6511278996895786e+00  3.8986509489338033e+01  3.1999731863181513e+01  3.1999878465313458e+01  5.0575073462024411e+00  5.9113434792930857e+00  2.7367036493415487e+01  3.1999962109402951e+01  3.1999943610882870e+01  5.1137178161661616e+00
3.9599999999978502e+02  5.6741213416931924e+00  3.9248414550016555e+01  3.1999724181412617e+01  3.1999875281440385e+01  5.0505646944013503e+00  5.9372138148001055e+00  2.7558740593203908e+01  3.1999960067653689e+01  3.1999941756331872e+01  5.1050746395868130e+00
3.9999999999978098e+02  5.6909477643466957e+00  3.9511494597981496e+01  3.1999716239539975e+01  3.1999871994819514e+01  5.0318931862346741e+00  5.9569395641111331e+00  2.7752628575938530e+01  3.1999957908221671e+01  3.1999939836478195e+01  5.0887920438021412e+00
4.0399999999977803e+02  5.7076279028882571e+00  3.9778230323745127e+01  3.1999708212373591e+01  3.1999868668414162e+01  5.0097751707821896e+00  5.9743714283481664e+00  2.7945954766574946e+01  3.1999955777592398e+01  3.1999937892528113e+01  5.0684699185715836e+00
4.0799999999977399e+02  5.7313175179016422e+00  3.8054113567469997e+01  3.1999700168687653e+01  3.1999865346685898e+01  5.0051700117006357e+00  5.9990233244348730e+00  2.6142435075104583e+01  3.1999953566914765e+01  3.1999935866765945e+01  5.0729154201220661e+00
4.1199999999977001e+02  5.7577833400969123e+00  3.8330192876429265e+01  3.1999691900356481e+01  3.1999861956049109e+01  5.0058683382684013e+00  6.0300443955102505e+00  2.6340065459111869e+01  3.1999951287479092e+01  3.1999933847787464e+01  5.0815058666253767e+00
