#   time = 90.090000,       r = 14.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.6981317   4.7123890   -7.2278435618e-04   -1.9436284869e-04
   0.6981317   4.9741884   -5.3812412770e-04   -4.2564242333e-04
   0.6981317   5.2359878   -2.2307096530e-04   -4.2551693367e-04
   0.6981317   5.4977871   -2.9753682571e-05   -5.5163866502e-04
   0.6981317   5.7595865    5.5513110134e-05   -3.7102805673e-04
   0.6981317   6.0213859    4.3859590268e-04   -2.6873595247e-04
   0.7853982   0.0000000    3.2506343335e-04    3.9628035614e-04
   0.7853982   0.2617994    6.0149858625e-05    2.3330055243e-04
   0.7853982   0.5235988    1.8770209099e-04    9.2458135231e-04
   0.7853982   0.7853982   -3.4994857831e-04    8.5662372635e-04
   0.7853982   1.0471976   -9.0016562320e-04    3.4173915233e-04
   0.7853982   1.3089969   -7.8101338694e-04   -1.1725065026e-04
   0.7853982   1.5707963   -5.8677208073e-04   -2.7969194194e-04
   0.7853982   1.8325957   -5.2651192546e-04   -3.3169867351e-04
   0.7853982   2.0943951   -1.0000999923e-04   -2.6870146927e-04
   0.7853982   2.3561945   -2.1485144956e-04   -5.7438849471e-04
   0.7853982   2.6179939   -1.7238364840e-04   -4.6084217704e-04
   0.7853982   2.8797933    6.6437112624e-04   -2.2790568907e-04
   0.7853982   3.1415927    3.2967133420e-04    4.7665284749e-04
   0.7853982   3.4033920    7.0095338049e-05    2.4798243125e-04
   0.7853982   3.6651914    2.0734578935e-04    8.9717634376e-04
   0.7853982   3.9269908   -3.6601012656e-04    8.7000783729e-04
   0.7853982   4.1887902   -8.9425165822e-04    3.3941969006e-04
   0.7853982   4.4505896   -7.9715043969e-04   -1.1159021529e-04
   0.7853982   4.7123890   -5.8061324031e-04   -2.6812195847e-04
   0.7853982   4.9741884   -5.2211407528e-04   -3.3063324598e-04
   0.7853982   5.2359878   -9.3369137296e-05   -2.8388447860e-04
   0.7853982   5.4977871   -2.1778011739e-04   -5.8571056555e-04
   0.7853982   5.7595865   -1.8029981706e-04   -4.6391603801e-04
   0.7853982   6.0213859    6.7307125787e-04   -2.1833230102e-04
   0.8726646   0.0000000    3.4017363375e-04   -9.0606881661e-05
   0.8726646   0.2617994    3.6776196213e-04    1.6089857046e-04
   0.8726646   0.5235988    7.5208474416e-05    7.3095833027e-04
   0.8726646   0.7853982   -4.3358092622e-04    6.9692084946e-04
   0.8726646   1.0471976   -7.9873562901e-04    4.2754119319e-04
   0.8726646   1.3089969   -7.4949084788e-04   -1.6168428126e-05
   0.8726646   1.5707963   -8.0083051072e-04   -1.8394044342e-04
   0.8726646   1.8325957   -4.2705657665e-04   -2.6407427866e-04
   0.8726646   2.0943951   -3.1596903953e-04   -3.5374159091e-04
   0.8726646   2.3561945   -1.5311170091e-04   -3.9448574410e-04
   0.8726646   2.6179939   -2.4699826680e-05   -3.7865156666e-04
   0.8726646   2.8797933    2.5101201496e-04   -2.9533947527e-04
   0.8726646   3.1415927    4.2747130291e-04   -9.8939494050e-05
   0.8726646   3.4033920    3.7520127850e-04    1.5883312798e-04
   0.8726646   3.6651914    8.9593999573e-05    7.4406174236e-04
   0.8726646   3.9269908   -4.3061704131e-04    6.9032668771e-04
   0.8726646   4.1887902   -7.9716149441e-04    4.2574053586e-04
   0.8726646   4.4505896   -7.5144838087e-04   -1.6407941418e-05
   0.8726646   4.7123890   -8.0190422756e-04   -1.8431273706e-04
   0.8726646   4.9741884   -4.2723553304e-04   -2.6343249653e-04
   0.8726646   5.2359878   -3.0328669584e-04   -3.4447910786e-04
   0.8726646   5.4977871   -1.6307852647e-04   -3.9493779409e-04
   0.8726646   5.7595865   -2.1882372057e-05   -3.7766124776e-04
   0.8726646   6.0213859    2.5176925937e-04   -2.9499418763e-04
   0.9599311   0.0000000    3.2048571698e-04   -1.0833201522e-04
   0.9599311   0.2617994    4.3064479805e-04    1.9970134659e-04
   0.9599311   0.5235988    3.6833007875e-05    6.1572488923e-04
   0.9599311   0.7853982   -4.9846062000e-04    6.9500756663e-04
   0.9599311   1.0471976   -7.8327789321e-04    4.4447204656e-04
   0.9599311   1.3089969   -6.6092438067e-04    2.5262505775e-05
   0.9599311   1.5707963   -5.8292801507e-04   -1.8426601932e-04
   0.9599311   1.8325957   -4.1641401468e-04   -2.7641385305e-04
   0.9599311   2.0943951   -3.9988779980e-04   -4.1215317525e-04
   0.9599311   2.3561945   -1.2303776421e-04   -3.3174859078e-04
   0.9599311   2.6179939   -2.6170260802e-04   -3.2488547025e-04
   0.9599311   2.8797933    1.8972903756e-04   -2.6694076235e-04
   0.9599311   3.1415927    3.0871049769e-04   -1.0567118237e-04
   0.9599311   3.4033920    4.2987075535e-04    1.9868319073e-04
   0.9599311   3.6651914    2.1676720108e-05    6.0890690508e-04
   0.9599311   3.9269908   -4.9777630904e-04    6.9705698012e-04
   0.9599311   4.1887902   -7.9416655979e-04    4.5800732006e-04
   0.9599311   4.4505896   -6.6472887437e-04    2.6596958071e-05
   0.9599311   4.7123890   -5.8425301371e-04   -1.8490801777e-04
   0.9599311   4.9741884   -4.1596150348e-04   -2.7696031543e-04
   0.9599311   5.2359878   -3.9776807189e-04   -4.3145602218e-04
   0.9599311   5.4977871   -1.4097591426e-04   -3.2957547940e-04
   0.9599311   5.7595865   -2.7670646371e-04   -3.2067239269e-04
   0.9599311   6.0213859    1.8640237405e-04   -2.6628039871e-04
   1.0471976   0.0000000    3.1861511164e-04   -1.7322623703e-04
   1.0471976   0.2617994    4.5171176393e-04    2.1940612434e-04
   1.0471976   0.5235988    1.1646825870e-04    6.3657437708e-04
   1.0471976   0.7853982   -4.9922774031e-04    6.6404567846e-04
   1.0471976   1.0471976   -7.9366756081e-04    3.4993332897e-04
   1.0471976   1.3089969   -7.5406264859e-04    6.4857109639e-06
   1.0471976   1.5707963   -5.1589200680e-04   -1.2157282887e-04
   1.0471976   1.8325957   -4.2871698376e-04   -2.2647280290e-04
   1.0471976   2.0943951   -2.7355479890e-04   -2.2871157086e-04
   1.0471976   2.3561945   -1.3219595023e-04   -2.7250898637e-04
   1.0471976   2.6179939    1.9563648886e-05   -3.6435140637e-04
   1.0471976   2.8797933    2.4997009800e-05   -3.1200066336e-04
   1.0471976   3.1415927    3.5250547021e-04   -1.7425336822e-04
   1.0471976   3.4033920    4.5483156855e-04    2.1948564771e-04
   1.0471976   3.6651914    1.1106794601e-04    6.6193079866e-04
   1.0471976   3.9269908   -4.9792919119e-04    6.6160490564e-04
   1.0471976   4.1887902   -8.0308993662e-04    3.4090301464e-04
   1.0471976   4.4505896   -7.5255426963e-04    6.0542235732e-06
   1.0471976   4.7123890   -5.1550483176e-04   -1.2184275211e-04
   1.0471976   4.9741884   -4.2677118589e-04   -2.2563791279e-04
   1.0471976   5.2359878   -2.7148849410e-04   -2.2750847812e-04
   1.0471976   5.4977871   -1.4150211915e-04   -2.7374864864e-04
   1.0471976   5.7595865   -7.7227598677e-07   -3.6677055538e-04
   1.0471976   6.0213859    2.4955187711e-05   -3.1230866824e-04
   1.1344640   0.0000000    2.3215548767e-04   -7.3900966265e-05
   1.1344640   0.2617994    2.7304675512e-04    1.3442884051e-04
   1.1344640   0.5235988   -9.3232782535e-06    4.3740236365e-04
   1.1344640   0.7853982   -5.0703750406e-04    5.8653023134e-04
   1.1344640   1.0471976   -7.4233636359e-04    2.7072157810e-04
   1.1344640   1.3089969   -6.4225571923e-04    2.4234661058e-05
   1.1344640   1.5707963   -5.1662565484e-04   -1.1143113256e-04
   1.1344640   1.8325957   -4.0606880847e-04   -1.6192397282e-04
   1.1344640   2.0943951   -2.3913126774e-04   -2.1454290300e-04
   1.1344640   2.3561945   -1.4294118253e-04   -1.8641437379e-04
   1.1344640   2.6179939   -1.5915210992e-05   -2.3027128057e-04
   1.1344640   2.8797933    7.4111747897e-05   -3.0510250662e-04
   1.1344640   3.1415927    2.3191056657e-04   -7.2628668188e-05
   1.1344640   3.4033920    2.7242177930e-04    1.3403307063e-04
   1.1344640   3.6651914   -1.0548215004e-05    4.3755682230e-04
   1.1344640   3.9269908   -5.1656344873e-04    5.8520293562e-04
   1.1344640   4.1887902   -7.4302429645e-04    2.7141203017e-04
   1.1344640   4.4505896   -6.3965125996e-04    2.3338855934e-05
   1.1344640   4.7123890   -5.1791680742e-04   -1.1109416798e-04
   1.1344640   4.9741884   -4.0555108936e-04   -1.6172228981e-04
   1.1344640   5.2359878   -2.3720319096e-04   -2.1363327218e-04
   1.1344640   5.4977871   -1.3805389985e-04   -1.8421407851e-04
   1.1344640   5.7595865   -1.0418581606e-05   -2.3281455040e-04
   1.1344640   6.0213859    7.5177711603e-05   -3.0472576171e-04
   1.2217305   0.0000000    1.2023076581e-04   -1.4016511904e-06
   1.2217305   0.2617994    2.8205893002e-04    1.3282965611e-04
   1.2217305   0.5235988   -3.7384307464e-05    3.9658690763e-04
   1.2217305   0.7853982   -5.0167343799e-04    4.6369512401e-04
   1.2217305   1.0471976   -7.3535953302e-04    2.5192632746e-04
   1.2217305   1.3089969   -7.5950244447e-04    1.0658836216e-04
   1.2217305   1.5707963   -5.4404918054e-04   -6.1944806891e-05
   1.2217305   1.8325957   -3.0996091996e-04   -2.0868859214e-04
   1.2217305   2.0943951   -1.8251408648e-04   -1.7314912754e-04
   1.2217305   2.3561945   -1.8673112524e-04   -1.8786663078e-04
   1.2217305   2.6179939   -1.4534874555e-04   -1.9635355188e-04
   1.2217305   2.8797933    1.3542088789e-04   -1.1421814090e-04
   1.2217305   3.1415927    1.3382621853e-04   -5.2589586066e-06
   1.2217305   3.4033920    2.8065532659e-04    1.3283006736e-04
   1.2217305   3.6651914   -3.6686202648e-05    3.9715997812e-04
   1.2217305   3.9269908   -5.0114696050e-04    4.5931837814e-04
   1.2217305   4.1887902   -7.3649655477e-04    2.5191141371e-04
   1.2217305   4.4505896   -7.5900227786e-04    1.0657229256e-04
   1.2217305   4.7123890   -5.4290246378e-04   -6.2171305605e-05
   1.2217305   4.9741884   -3.1036333327e-04   -2.0870377532e-04
   1.2217305   5.2359878   -1.8136388897e-04   -1.7319510880e-04
   1.2217305   5.4977871   -1.7984103006e-04   -1.8782571731e-04
   1.2217305   5.7595865   -1.4554405725e-04   -1.9654436880e-04
   1.2217305   6.0213859    1.3691566744e-04   -1.1339327586e-04
   1.3089969   0.0000000    1.7939082394e-04   -1.1989722837e-04
   1.3089969   0.2617994    2.3062727749e-04    4.5129163517e-05
   1.3089969   0.5235988   -1.9011742099e-05    3.4579269587e-04
   1.3089969   0.7853982   -5.7189185775e-04    2.9782777585e-04
   1.3089969   1.0471976   -7.9391584660e-04    2.1064314631e-04
   1.3089969   1.3089969   -5.8684829809e-04    3.4898773400e-05
   1.3089969   1.5707963   -4.3651346709e-04   -6.4674271781e-05
   1.3089969   1.8325957   -3.8703445312e-04   -1.6307033891e-04
   1.3089969   2.0943951   -1.4908323638e-04   -8.2590668004e-05
   1.3089969   2.3561945   -1.3362650054e-04   -1.0080265476e-04
   1.3089969   2.6179939   -7.0016194077e-05   -1.3872826186e-04
   1.3089969   2.8797933    6.6280733104e-05    5.3172176088e-05
   1.3089969   3.1415927    1.7080080382e-04   -1.1056605561e-04
   1.3089969   3.4033920    2.1664456128e-04    4.3610169480e-05
   1.3089969   3.6651914   -1.7476156620e-05    3.4533788123e-04
   1.3089969   3.9269908   -5.6682586424e-04    2.9783628393e-04
   1.3089969   4.1887902   -7.9115912438e-04    2.1044900577e-04
   1.3089969   4.4505896   -5.8624128915e-04    3.4622895072e-05
   1.3089969   4.7123890   -4.3707775034e-04   -6.4426491793e-05
   1.3089969   4.9741884   -3.8697941050e-04   -1.6308531127e-04
   1.3089969   5.2359878   -1.4965016676e-04   -8.2860353014e-05
   1.3089969   5.4977871   -1.2700620928e-04   -1.0234505670e-04
   1.3089969   5.7595865   -6.8405234627e-05   -1.3793307986e-04
   1.3089969   6.0213859    6.5449622392e-05    5.3548554629e-05
   1.3962634   0.0000000    2.1323748151e-04   -6.2107877214e-05
   1.3962634   0.2617994    2.8545094849e-04    2.8115310933e-05
   1.3962634   0.5235988   -3.7677655482e-05    2.6715524013e-04
   1.3962634   0.7853982   -3.7042987003e-04    2.2006567281e-04
   1.3962634   1.0471976   -5.9043722793e-04    1.3324947975e-04
   1.3962634   1.3089969   -8.3858767322e-04    3.0148534740e-06
   1.3962634   1.5707963   -5.3652981187e-04   -7.8584216006e-05
   1.3962634   1.8325957   -3.5307054963e-04   -7.3393261344e-05
   1.3962634   2.0943951   -3.0841251314e-04   -6.6532463045e-05
   1.3962634   2.3561945   -1.0589584374e-04   -1.0415006219e-04
   1.3962634   2.6179939   -2.0346552305e-04   -1.3376532976e-04
   1.3962634   2.8797933    9.1120500810e-05   -1.7529726418e-07
   1.3962634   3.1415927    2.0853908003e-04   -6.3249408667e-05
   1.3962634   3.4033920    2.8467048435e-04    2.8077099874e-05
   1.3962634   3.6651914   -3.8161560903e-05    2.6726533416e-04
   1.3962634   3.9269908   -3.7308963053e-04    2.1892364927e-04
   1.3962634   4.1887902   -5.8363607599e-04    1.3198317083e-04
   1.3962634   4.4505896   -8.3666791176e-04    3.0001346259e-06
   1.3962634   4.7123890   -5.3851472685e-04   -7.8375287450e-05
   1.3962634   4.9741884   -3.5409837798e-04   -7.3406450766e-05
   1.3962634   5.2359878   -3.1006931552e-04   -6.6647181704e-05
   1.3962634   5.4977871   -1.0431560156e-04   -1.0583774372e-04
   1.3962634   5.7595865   -2.0108747350e-04   -1.3465547785e-04
