#   time = 90.120000,       r = 14.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.3490659   4.4505896   -8.8283557768e-04    9.8952434831e-05
   0.3490659   4.7123890   -6.8959591647e-04   -3.0165053276e-04
   0.3490659   4.9741884   -5.5095665724e-04   -5.5863072940e-04
   0.3490659   5.2359878   -3.0515317794e-04   -7.9395643102e-04
   0.3490659   5.4977871    1.3583383791e-04   -5.6074367523e-04
   0.3490659   5.7595865    3.9054135367e-04   -3.8748548053e-04
   0.3490659   6.0213859    6.2384006203e-04   -1.1399534284e-04
   0.4363323   0.0000000    7.3762749567e-04    1.7818443839e-04
   0.4363323   0.2617994    6.1962608735e-04    7.0562289726e-04
   0.4363323   0.5235988    8.1582792287e-05    9.6173640247e-04
   0.4363323   0.7853982   -4.3660062898e-04    8.9115581896e-04
   0.4363323   1.0471976   -8.5070636315e-04    6.9538357306e-04
   0.4363323   1.3089969   -9.6527697007e-04    1.5591573619e-04
   0.4363323   1.5707963   -8.1701951527e-04   -2.3858798192e-04
   0.4363323   1.8325957   -5.7664553792e-04   -5.1879040117e-04
   0.4363323   2.0943951   -2.9944001564e-04   -6.7802570805e-04
   0.4363323   2.3561945    5.1097303662e-06   -6.2241709886e-04
   0.4363323   2.6179939    3.8344853669e-04   -5.8041887229e-04
   0.4363323   2.8797933    6.8913215572e-04   -2.3738600396e-04
   0.4363323   3.1415927    8.0082638545e-04    1.7569551483e-04
   0.4363323   3.4033920    6.1934573034e-04    7.0583640847e-04
   0.4363323   3.6651914    8.2111026508e-05    9.6102709064e-04
   0.4363323   3.9269908   -4.3659219441e-04    8.9000144263e-04
   0.4363323   4.1887902   -8.5184271618e-04    6.9716876292e-04
   0.4363323   4.4505896   -9.6599621916e-04    1.5651728652e-04
   0.4363323   4.7123890   -8.4005458845e-04   -2.3781858038e-04
   0.4363323   4.9741884   -5.7793623923e-04   -5.1964252271e-04
   0.4363323   5.2359878   -2.9811687691e-04   -6.7592188528e-04
   0.4363323   5.4977871    4.8189763102e-06   -6.2087419919e-04
   0.4363323   5.7595865    3.8449540241e-04   -5.8137599622e-04
   0.4363323   6.0213859    6.8812159860e-04   -2.3648537311e-04
   0.5235988   0.0000000    6.5411545811e-04    4.6446934296e-05
   0.5235988   0.2617994    4.1143549538e-04    3.9702782777e-04
   0.5235988   0.5235988    1.6518456892e-04    9.8579554704e-04
   0.5235988   0.7853982   -3.7537661499e-04    7.6632151499e-04
   0.5235988   1.0471976   -6.9826975616e-04    4.1046466748e-04
   0.5235988   1.3089969   -8.2031390488e-04    3.1454232406e-05
   0.5235988   1.5707963   -6.6559260748e-04   -3.1740893666e-04
   0.5235988   1.8325957   -5.2579855521e-04   -5.3185840408e-04
   0.5235988   2.0943951   -1.6404436035e-04   -5.4761795566e-04
   0.5235988   2.3561945    4.5559492916e-05   -6.1923245752e-04
   0.5235988   2.6179939    3.1275781893e-04   -5.8431112004e-04
   0.5235988   2.8797933    6.1163879530e-04   -2.5270854311e-04
   0.5235988   3.1415927    6.8811450913e-04    4.5528025404e-05
   0.5235988   3.4033920    4.1074935306e-04    3.9576065968e-04
   0.5235988   3.6651914    1.8377973384e-04    1.0134447324e-03
   0.5235988   3.9269908   -3.7541476934e-04    7.6530420916e-04
   0.5235988   4.1887902   -6.9859191893e-04    4.1010733572e-04
   0.5235988   4.4505896   -8.2077793071e-04    3.1705197170e-05
   0.5235988   4.7123890   -6.6371578355e-04   -3.1499759788e-04
   0.5235988   4.9741884   -5.2690064734e-04   -5.3265167102e-04
   0.5235988   5.2359878   -1.6483866605e-04   -5.4902985028e-04
   0.5235988   5.4977871    4.5763261660e-05   -6.1655524925e-04
   0.5235988   5.7595865    3.1361068341e-04   -5.8405366839e-04
   0.5235988   6.0213859    6.1294413650e-04   -2.5313987352e-04
   0.6108652   0.0000000    6.0119504993e-04    2.0486515124e-05
   0.6108652   0.2617994    5.3644354353e-04    5.3090482320e-04
   0.6108652   0.5235988    1.3612425614e-04    8.2231832766e-04
   0.6108652   0.7853982   -4.4910085679e-04    6.8347548250e-04
   0.6108652   1.0471976   -7.2788920128e-04    3.6829386189e-04
   0.6108652   1.3089969   -7.5951490226e-04    1.2797781685e-05
   0.6108652   1.5707963   -7.9780306140e-04   -2.9322877798e-04
   0.6108652   1.8325957   -4.9487901531e-04   -5.1702098502e-04
   0.6108652   2.0943951   -2.3283337154e-04   -5.4565704773e-04
   0.6108652   2.3561945   -1.8042877390e-05   -4.8727896327e-04
   0.6108652   2.6179939    2.2515464541e-04   -4.1303013198e-04
   0.6108652   2.8797933    5.5990937024e-04   -3.3266583454e-04
   0.6108652   3.1415927    6.0077201378e-04    2.0976540105e-05
   0.6108652   3.4033920    5.3600086925e-04    5.3052169986e-04
   0.6108652   3.6651914    1.3500904050e-04    8.2227130838e-04
   0.6108652   3.9269908   -4.4922205160e-04    6.8584945306e-04
   0.6108652   4.1887902   -7.2560619780e-04    3.6545517506e-04
   0.6108652   4.4505896   -7.6048209618e-04    1.1933306643e-05
   0.6108652   4.7123890   -7.7762322262e-04   -2.9614657764e-04
   0.6108652   4.9741884   -4.9721526774e-04   -5.1798139642e-04
   0.6108652   5.2359878   -2.3262273742e-04   -5.4520212907e-04
   0.6108652   5.4977871   -1.7944295725e-05   -4.8287268722e-04
   0.6108652   5.7595865    2.2370065792e-04   -4.1031513796e-04
   0.6108652   6.0213859    5.5938723631e-04   -3.3209540038e-04
   0.6981317   0.0000000    5.9609000609e-04    4.8107332999e-05
   0.6981317   0.2617994    4.9377630130e-04    4.4731512909e-04
   0.6981317   0.5235988    1.2395981257e-04    7.3331485247e-04
   0.6981317   0.7853982   -4.1347374592e-04    7.7746104381e-04
   0.6981317   1.0471976   -8.4242895071e-04    4.9262869496e-04
   0.6981317   1.3089969   -7.3361253155e-04    1.6326887087e-06
   0.6981317   1.5707963   -7.5151312344e-04   -2.1135784559e-04
   0.6981317   1.8325957   -5.1046926368e-04   -4.2026459949e-04
   0.6981317   2.0943951   -2.1470216163e-04   -4.2137525786e-04
   0.6981317   2.3561945   -4.4433177198e-05   -5.5681834384e-04
   0.6981317   2.6179939    6.6563930547e-05   -3.6309541535e-04
   0.6981317   2.8797933    4.5071379696e-04   -2.8987309858e-04
   0.6981317   3.1415927    5.6336522010e-04    2.9344189594e-05
   0.6981317   3.4033920    4.9440646082e-04    4.4678132197e-04
   0.6981317   3.6651914    1.2117823858e-04    7.3015601816e-04
   0.6981317   3.9269908   -4.1443756759e-04    7.7383702551e-04
   0.6981317   4.1887902   -8.3985390264e-04    4.8807533722e-04
   0.6981317   4.4505896   -7.2821779608e-04   -2.9613361423e-06
   0.6981317   4.7123890   -7.1167476943e-04   -2.1037108231e-04
   0.6981317   4.9741884   -5.0955584784e-04   -4.1938735376e-04
   0.6981317   5.2359878   -2.1446007011e-04   -4.2065562472e-04
   0.6981317   5.4977871   -4.6023317648e-05   -5.4872163261e-04
   0.6981317   5.7595865    6.7655288723e-05   -3.6442663103e-04
   0.6981317   6.0213859    4.5017526841e-04   -2.8862745208e-04
   0.7853982   0.0000000    3.9617291838e-04    3.5593627204e-04
   0.7853982   0.2617994    8.0687033890e-05    2.4048848555e-04
   0.7853982   0.5235988    2.1701948194e-04    1.0460630146e-03
   0.7853982   0.7853982   -3.9966660957e-04    8.2693954896e-04
   0.7853982   1.0471976   -9.3732156940e-04    2.5781071297e-04
   0.7853982   1.3089969   -7.8921196648e-04   -1.0731896284e-04
   0.7853982   1.5707963   -6.0743356026e-04   -1.6142881909e-04
   0.7853982   1.8325957   -5.4438983148e-04   -3.7142925602e-04
   0.7853982   2.0943951   -1.1653195233e-04   -2.8751127003e-04
   0.7853982   2.3561945   -2.1951820468e-04   -5.7191157833e-04
   0.7853982   2.6179939   -1.8102094301e-04   -5.0802549272e-04
   0.7853982   2.8797933    5.9641133672e-04   -2.1200501970e-04
   0.7853982   3.1415927    3.7936297442e-04    4.5065319496e-04
   0.7853982   3.4033920    9.3037032815e-05    2.5214595263e-04
   0.7853982   3.6651914    2.4905718384e-04    1.0073796177e-03
   0.7853982   3.9269908   -4.1615237547e-04    8.3498228216e-04
   0.7853982   4.1887902   -9.2593007747e-04    2.5411462589e-04
   0.7853982   4.4505896   -8.0871325558e-04   -9.9808908746e-05
   0.7853982   4.7123890   -6.0326276365e-04   -1.5301732358e-04
   0.7853982   4.9741884   -5.3839796911e-04   -3.7177014579e-04
   0.7853982   5.2359878   -1.0555198674e-04   -3.0676653637e-04
   0.7853982   5.4977871   -2.0559745149e-04   -5.6757118635e-04
   0.7853982   5.7595865   -1.8884106183e-04   -5.0883510375e-04
   0.7853982   6.0213859    6.0561951918e-04   -2.0279500336e-04
   0.8726646   0.0000000    3.7836660044e-04   -9.2453181809e-05
   0.8726646   0.2617994    3.2605623938e-04    1.7086152892e-04
   0.8726646   0.5235988    6.3063052001e-05    7.0567721088e-04
   0.8726646   0.7853982   -4.4589852137e-04    6.8235862769e-04
   0.8726646   1.0471976   -7.9000242452e-04    4.3884703221e-04
   0.8726646   1.3089969   -7.3181330458e-04   -8.6952045763e-06
   0.8726646   1.5707963   -7.7657363666e-04   -1.8510108380e-04
   0.8726646   1.8325957   -3.8190888364e-04   -2.5003811814e-04
   0.8726646   2.0943951   -3.0043382706e-04   -3.5046658697e-04
   0.8726646   2.3561945   -1.4511890079e-04   -4.1005511906e-04
   0.8726646   2.6179939    4.0817457030e-06   -3.5542781022e-04
   0.8726646   2.8797933    2.4285117044e-04   -2.9657375756e-04
   0.8726646   3.1415927    4.7120803459e-04   -9.9705075800e-05
   0.8726646   3.4033920    3.3118517027e-04    1.6774368773e-04
   0.8726646   3.6651914    7.3261490967e-05    7.1710025632e-04
   0.8726646   3.9269908   -4.4091430133e-04    6.8354654498e-04
   0.8726646   4.1887902   -7.9177710979e-04    4.3937882371e-04
   0.8726646   4.4505896   -7.3493473812e-04   -8.5872521744e-06
   0.8726646   4.7123890   -7.7778782971e-04   -1.8545416006e-04
   0.8726646   4.9741884   -3.8343638361e-04   -2.5150182084e-04
   0.8726646   5.2359878   -2.9257314445e-04   -3.4535861531e-04
   0.8726646   5.4977871   -1.5293446955e-04   -4.1184710572e-04
   0.8726646   5.7595865    5.7176785536e-06   -3.5753571291e-04
   0.8726646   6.0213859    2.4392811855e-04   -2.9608953619e-04
   0.9599311   0.0000000    3.3195722554e-04   -1.2308998913e-04
   0.9599311   0.2617994    4.4944927782e-04    2.0517047626e-04
   0.9599311   0.5235988    6.0559760362e-05    5.9437369996e-04
   0.9599311   0.7853982   -4.8964544113e-04    6.9056988324e-04
   0.9599311   1.0471976   -7.7568638999e-04    5.0164174276e-04
   0.9599311   1.3089969   -6.4666693471e-04    1.9193447604e-06
   0.9599311   1.5707963   -5.5353607036e-04   -1.9639152203e-04
   0.9599311   1.8325957   -4.1189529661e-04   -2.6288020791e-04
   0.9599311   2.0943951   -3.8579216718e-04   -4.5395083402e-04
   0.9599311   2.3561945   -1.1284465450e-04   -3.3699981817e-04
   0.9599311   2.6179939   -1.8804336768e-04   -2.8580451126e-04
   0.9599311   2.8797933    1.7518909141e-04   -2.7609389025e-04
   0.9599311   3.1415927    3.2320415231e-04   -1.2435129026e-04
   0.9599311   3.4033920    4.5065004799e-04    2.0493786067e-04
   0.9599311   3.6651914    4.7334465419e-05    5.8921147298e-04
   0.9599311   3.9269908   -4.8734881875e-04    6.9255068748e-04
   0.9599311   4.1887902   -7.8530474352e-04    5.1869540861e-04
   0.9599311   4.4505896   -6.4982432085e-04    3.0796904929e-06
   0.9599311   4.7123890   -5.5484621113e-04   -1.9709992988e-04
   0.9599311   4.9741884   -4.1252723778e-04   -2.6385396311e-04
   0.9599311   5.2359878   -3.8428938113e-04   -4.7718101791e-04
   0.9599311   5.4977871   -1.2906842370e-04   -3.3435399336e-04
   0.9599311   5.7595865   -2.0095930977e-04   -2.8602562218e-04
   0.9599311   6.0213859    1.7310650930e-04   -2.7605585031e-04
   1.0471976   0.0000000    3.3122040797e-04   -1.6683417060e-04
   1.0471976   0.2617994    4.8218917580e-04    2.3845839289e-04
   1.0471976   0.5235988    8.6897963790e-05    6.3617211451e-04
   1.0471976   0.7853982   -5.0575885157e-04    6.7193999892e-04
   1.0471976   1.0471976   -8.0356009199e-04    3.4385290458e-04
   1.0471976   1.3089969   -7.6995260732e-04    7.9012756084e-06
   1.0471976   1.5707963   -5.2603586648e-04   -1.3228774269e-04
   1.0471976   1.8325957   -4.3731417988e-04   -2.2492401880e-04
   1.0471976   2.0943951   -2.7127542618e-04   -2.3150021341e-04
   1.0471976   2.3561945   -1.1819905104e-04   -2.7358922867e-04
   1.0471976   2.6179939   -6.2215194584e-07   -3.5708513994e-04
   1.0471976   2.8797933    5.4567667213e-05   -3.1224739788e-04
   1.0471976   3.1415927    3.4692833792e-04   -1.7021862258e-04
   1.0471976   3.4033920    4.8445629845e-04    2.3856382681e-04
   1.0471976   3.6651914    8.3572206638e-05    6.6688045517e-04
   1.0471976   3.9269908   -5.0081086579e-04    6.6900687047e-04
   1.0471976   4.1887902   -8.1474704792e-04    3.3549878066e-04
   1.0471976   4.4505896   -7.6823916876e-04    7.4177389482e-06
   1.0471976   4.7123890   -5.2621229525e-04   -1.3241064077e-04
   1.0471976   4.9741884   -4.3515754800e-04   -2.2420033978e-04
   1.0471976   5.2359878   -2.6948768006e-04   -2.3022935892e-04
   1.0471976   5.4977871   -1.2873075467e-04   -2.7448292332e-04
   1.0471976   5.7595865   -1.6054296972e-05   -3.5917036701e-04
   1.0471976   6.0213859    5.4810261256e-05   -3.1288160716e-04
   1.1344640   0.0000000    2.4494866686e-04   -8.4011601194e-05
   1.1344640   0.2617994    3.1102370294e-04    1.4620172042e-04
   1.1344640   0.5235988    3.1390744043e-06    4.4858625615e-04
   1.1344640   0.7853982   -5.2968459629e-04    5.8228790153e-04
   1.1344640   1.0471976   -7.7765216503e-04    2.8361297393e-04
   1.1344640   1.3089969   -6.7207073017e-04    2.2710108397e-05
   1.1344640   1.5707963   -5.6172141833e-04   -1.3310304733e-04
   1.1344640   1.8325957   -4.2493948714e-04   -1.8479943507e-04
   1.1344640   2.0943951   -2.1370739683e-04   -2.1927165068e-04
   1.1344640   2.3561945   -1.2482398711e-04   -1.9822393985e-04
   1.1344640   2.6179939   -3.8071648021e-05   -2.2620816871e-04
   1.1344640   2.8797933    5.3060181526e-05   -2.9826013521e-04
   1.1344640   3.1415927    2.5150102857e-04   -8.3241374792e-05
   1.1344640   3.4033920    3.1068836164e-04    1.4570724462e-04
   1.1344640   3.6651914    2.0948696912e-06    4.4900943642e-04
   1.1344640   3.9269908   -5.3534527482e-04    5.8138282952e-04
   1.1344640   4.1887902   -7.7726329634e-04    2.8415902984e-04
   1.1344640   4.4505896   -6.6935533887e-04    2.1788739221e-05
   1.1344640   4.7123890   -5.6256101023e-04   -1.3282370344e-04
   1.1344640   4.9741884   -4.2441483619e-04   -1.8457611892e-04
   1.1344640   5.2359878   -2.0905453162e-04   -2.1766985077e-04
   1.1344640   5.4977871   -1.2652680731e-04   -1.9553903539e-04
   1.1344640   5.7595865   -3.3234851688e-05   -2.2851979788e-04
   1.1344640   6.0213859    5.3830295906e-05   -2.9809602734e-04
   1.2217305   0.0000000    7.1996582426e-05   -5.1042819908e-06
   1.2217305   0.2617994    2.9783013586e-04    1.3557531657e-04
   1.2217305   0.5235988   -3.2236660196e-05    3.9815164214e-04
   1.2217305   0.7853982   -5.0568534041e-04    4.5874974462e-04
   1.2217305   1.0471976   -7.1254853717e-04    2.5023798967e-04
   1.2217305   1.3089969   -7.6793227751e-04    1.1873864505e-04
   1.2217305   1.5707963   -5.2989923330e-04   -6.5812267956e-05
   1.2217305   1.8325957   -3.2638925740e-04   -2.1103365909e-04
   1.2217305   2.0943951   -1.7330058978e-04   -1.8602884733e-04
   1.2217305   2.3561945   -1.7782622202e-04   -1.9599710110e-04
   1.2217305   2.6179939   -1.4172615502e-04   -1.9792575124e-04
   1.2217305   2.8797933    1.5549526376e-04   -1.2065158324e-04
   1.2217305   3.1415927    1.0262980908e-04   -8.1117013241e-06
   1.2217305   3.4033920    2.9601902622e-04    1.3554854492e-04
   1.2217305   3.6651914   -3.0173983116e-05    3.9881408621e-04
   1.2217305   3.9269908   -5.0204457170e-04    4.5484400943e-04
   1.2217305   4.1887902   -7.1358284964e-04    2.5062545595e-04
   1.2217305   4.4505896   -7.6703661968e-04    1.1895392699e-04
   1.2217305   4.7123890   -5.2902633970e-04   -6.6109769028e-05
   1.2217305   4.9741884   -3.2671256938e-04   -2.1108567025e-04
   1.2217305   5.2359878   -1.7128364483e-04   -1.8578825226e-04
   1.2217305   5.4977871   -1.7248648683e-04   -1.9563511332e-04
   1.2217305   5.7595865   -1.4308968456e-04   -1.9764626140e-04
   1.2217305   6.0213859    1.5642956286e-04   -1.2003919556e-04
   1.3089969   0.0000000    1.8492326073e-04   -1.0965835785e-04
   1.3089969   0.2617994    2.1942719132e-04    4.9526218614e-05
   1.3089969   0.5235988   -3.7583629941e-06    3.4640361770e-04
   1.3089969   0.7853982   -5.5721554549e-04    3.0996003628e-04
   1.3089969   1.0471976   -7.6880717997e-04    2.0286557073e-04
   1.3089969   1.3089969   -6.1731040433e-04    4.0560818807e-05
   1.3089969   1.5707963   -4.1387156087e-04   -6.8566449296e-05
   1.3089969   1.8325957   -3.4672706032e-04   -1.6506962706e-04
   1.3089969   2.0943951   -1.7879596442e-04   -9.1008063222e-05
   1.3089969   2.3561945   -1.5128539573e-04   -1.2134551349e-04
   1.3089969   2.6179939   -3.1220120995e-05   -1.3219336121e-04
   1.3089969   2.8797933    6.6757589758e-05    5.6487266150e-05
   1.3089969   3.1415927    1.7628629658e-04   -1.0066470039e-04
   1.3089969   3.4033920    2.0252456499e-04    4.7000385538e-05
   1.3089969   3.6651914   -3.2411786892e-06    3.4590257205e-04
   1.3089969   3.9269908   -5.5165133821e-04    3.1008618636e-04
   1.3089969   4.1887902   -7.6532535220e-04    2.0231431295e-04
   1.3089969   4.4505896   -6.1703890967e-04    4.0078235915e-05
   1.3089969   4.7123890   -4.1314889229e-04   -6.8432317164e-05
   1.3089969   4.9741884   -3.4666571010e-04   -1.6505766010e-04
   1.3089969   5.2359878   -1.7924919184e-04   -9.1274677403e-05
   1.3089969   5.4977871   -1.4386764917e-04   -1.2361605377e-04
   1.3089969   5.7595865   -2.8649294617e-05   -1.3188791152e-04
   1.3089969   6.0213859    6.5959287177e-05    5.6758410465e-05
   1.3962634   0.0000000    2.0317579216e-04   -6.1786725434e-05
   1.3962634   0.2617994    2.7155049464e-04    2.7911525115e-05
   1.3962634   0.5235988    4.5143883809e-06    2.7483076309e-04
   1.3962634   0.7853982   -4.2004267586e-04    1.8248545957e-04
   1.3962634   1.0471976   -6.0197351793e-04    9.7069434822e-05
   1.3962634   1.3089969   -8.8779388824e-04    1.5184048396e-05
   1.3962634   1.5707963   -4.9395259844e-04   -8.1744491164e-05
   1.3962634   1.8325957   -3.4854552702e-04   -7.0140790287e-05
   1.3962634   2.0943951   -3.3802245220e-04   -6.1245279604e-05
   1.3962634   2.3561945   -6.1270429314e-05   -1.1540417809e-04
   1.3962634   2.6179939   -1.8609875783e-04   -1.4667501128e-04
   1.3962634   2.8797933    1.3747983437e-04    3.2445986359e-06
   1.3962634   3.1415927    2.0403875125e-04   -6.3608879528e-05
   1.3962634   3.4033920    2.7136647684e-04    2.7896742891e-05
   1.3962634   3.6651914    3.9079390466e-06    2.7496995672e-04
   1.3962634   3.9269908   -4.2050304098e-04    1.8155074518e-04
   1.3962634   4.1887902   -5.9558400590e-04    9.6029802247e-05
   1.3962634   4.4505896   -8.8681859652e-04    1.5148589512e-05
   1.3962634   4.7123890   -4.9578431174e-04   -8.1572325944e-05
   1.3962634   4.9741884   -3.4959423046e-04   -7.0113294318e-05
   1.3962634   5.2359878   -3.3987917675e-04   -6.1378450888e-05
   1.3962634   5.4977871   -5.9130763310e-05   -1.1778467602e-04
   1.3962634   5.7595865   -1.8276283475e-04   -1.4748740822e-04
