#   time = 90.060000,       r = 14.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.1745329   1.5707963   -8.3854215051e-04   -3.4039407179e-04
   0.1745329   1.8325957   -6.1671893193e-04   -6.5242198566e-04
   0.1745329   2.0943951   -1.2019772397e-04   -8.6664094079e-04
   0.1745329   2.3561945    2.6293029255e-04   -6.3647287623e-04
   0.1745329   2.6179939    6.6140338778e-04   -5.5828144806e-04
   0.1745329   2.8797933    9.0240336529e-04   -1.9319135997e-04
   0.1745329   3.1415927    7.5800385272e-04    3.1906546819e-04
   0.1745329   3.4033920    5.3401361258e-04    6.5457512956e-04
   0.1745329   3.6651914    7.4816159965e-05    8.4177838844e-04
   0.1745329   3.9269908   -3.6824565580e-04    7.2867828120e-04
   0.1745329   4.1887902   -7.0837714295e-04    5.6109850906e-04
   0.1745329   4.4505896   -9.3479706878e-04    1.0214986637e-04
   0.1745329   4.7123890   -8.6728010402e-04   -3.5536312701e-04
   0.1745329   4.9741884   -6.1762653054e-04   -6.5306437597e-04
   0.1745329   5.2359878   -1.2107921467e-04   -8.6810027316e-04
   0.1745329   5.4977871    2.6283952911e-04   -6.3717896632e-04
   0.1745329   5.7595865    6.6174465540e-04   -5.5907217351e-04
   0.1745329   6.0213859    9.0081925144e-04   -1.9212013181e-04
   0.2617994   0.0000000    7.3302360973e-04    2.6188293959e-04
   0.2617994   0.2617994    4.0579830374e-04    5.8212712485e-04
   0.2617994   0.5235988    1.5386063760e-04    9.4350058678e-04
   0.2617994   0.7853982   -3.0622046123e-04    7.5766037006e-04
   0.2617994   1.0471976   -6.9544864008e-04    4.8428137118e-04
   0.2617994   1.3089969   -8.9289300083e-04    1.1682793189e-04
   0.2617994   1.5707963   -8.2593095958e-04   -3.2273992702e-04
   0.2617994   1.8325957   -4.3928395096e-04   -5.9237849051e-04
   0.2617994   2.0943951   -1.1975116886e-04   -7.4339251616e-04
   0.2617994   2.3561945    2.6197686683e-04   -6.2155539771e-04
   0.2617994   2.6179939    5.9731399961e-04   -6.3812100571e-04
   0.2617994   2.8797933    7.0333585968e-04   -1.6041975674e-04
   0.2617994   3.1415927    7.4967366695e-04    2.6230782428e-04
   0.2617994   3.4033920    3.9370559850e-04    5.8181895332e-04
   0.2617994   3.6651914    1.5375858899e-04    9.4224115782e-04
   0.2617994   3.9269908   -3.0598817134e-04    7.5819507899e-04
   0.2617994   4.1887902   -6.9538830602e-04    4.8373682846e-04
   0.2617994   4.4505896   -9.0153038430e-04    1.2225550473e-04
   0.2617994   4.7123890   -8.0815065720e-04   -3.2838504545e-04
   0.2617994   4.9741884   -4.3488282889e-04   -5.8060686256e-04
   0.2617994   5.2359878   -1.2103576816e-04   -7.4545105230e-04
   0.2617994   5.4977871    2.6212164764e-04   -6.2012735305e-04
   0.2617994   5.7595865    5.9763095481e-04   -6.3903938519e-04
   0.2617994   6.0213859    6.9236630574e-04   -1.4896867427e-04
   0.3490659   0.0000000    6.1285546989e-04    2.0863118275e-04
   0.3490659   0.2617994    3.9309821570e-04    5.4967604751e-04
   0.3490659   0.5235988    1.1153193070e-04    8.0526244573e-04
   0.3490659   0.7853982   -3.9174156287e-04    8.1059861551e-04
   0.3490659   1.0471976   -7.4527525541e-04    6.0217927327e-04
   0.3490659   1.3089969   -8.3568631577e-04    8.6626920440e-05
   0.3490659   1.5707963   -7.8126264801e-04   -2.9849127425e-04
   0.3490659   1.8325957   -5.0855165274e-04   -5.6342659481e-04
   0.3490659   2.0943951   -2.8530152169e-04   -8.1853052250e-04
   0.3490659   2.3561945    1.2060192752e-04   -6.6429775931e-04
   0.3490659   2.6179939    4.3002030116e-04   -4.2458116551e-04
   0.3490659   2.8797933    6.2104529948e-04   -1.4105224966e-04
   0.3490659   3.1415927    6.1674239377e-04    2.1349181373e-04
   0.3490659   3.4033920    3.9148889350e-04    5.4911707997e-04
   0.3490659   3.6651914    1.1228101471e-04    8.0514034154e-04
   0.3490659   3.9269908   -3.9172083699e-04    8.1113275453e-04
   0.3490659   4.1887902   -7.4542305994e-04    6.0258601957e-04
   0.3490659   4.4505896   -8.3468029764e-04    8.5879827870e-05
   0.3490659   4.7123890   -7.8044691025e-04   -3.0029242276e-04
   0.3490659   4.9741884   -5.0748430770e-04   -5.6284909058e-04
   0.3490659   5.2359878   -2.8657265380e-04   -8.1948212210e-04
   0.3490659   5.4977871    1.2048738921e-04   -6.6230180328e-04
   0.3490659   5.7595865    4.3012672472e-04   -4.2490703825e-04
   0.3490659   6.0213859    6.2035703781e-04   -1.4052104213e-04
   0.4363323   0.0000000    7.4493027669e-04    1.6865256855e-04
   0.4363323   0.2617994    6.3261177802e-04    7.1870534320e-04
   0.4363323   0.5235988    9.3327663181e-05    9.4524496465e-04
   0.4363323   0.7853982   -4.3245418640e-04    7.7055833816e-04
   0.4363323   1.0471976   -8.3697838568e-04    6.3523585098e-04
   0.4363323   1.3089969   -1.0470523020e-03    2.0187826954e-04
   0.4363323   1.5707963   -7.8932424331e-04   -2.3435350025e-04
   0.4363323   1.8325957   -6.1503693964e-04   -5.1588906750e-04
   0.4363323   2.0943951   -3.2688187230e-04   -6.7221259673e-04
   0.4363323   2.3561945    4.4170970807e-06   -5.8808235618e-04
   0.4363323   2.6179939    3.8037659559e-04   -5.8683486896e-04
   0.4363323   2.8797933    6.0380474071e-04   -2.1775940432e-04
   0.4363323   3.1415927    7.9342481216e-04    1.6906728692e-04
   0.4363323   3.4033920    6.3219498872e-04    7.1909390030e-04
   0.4363323   3.6651914    9.4435869669e-05    9.4544555512e-04
   0.4363323   3.9269908   -4.3265837940e-04    7.6906138342e-04
   0.4363323   4.1887902   -8.3810714363e-04    6.3761674512e-04
   0.4363323   4.4505896   -1.0474759491e-03    2.0231752036e-04
   0.4363323   4.7123890   -8.1345664004e-04   -2.3022752632e-04
   0.4363323   4.9741884   -6.1693119450e-04   -5.1706532203e-04
   0.4363323   5.2359878   -3.2574480262e-04   -6.6981908772e-04
   0.4363323   5.4977871    4.2729095220e-06   -5.8792395195e-04
   0.4363323   5.7595865    3.8116243151e-04   -5.8704393082e-04
   0.4363323   6.0213859    6.0295899979e-04   -2.1686494368e-04
   0.5235988   0.0000000    6.5353175084e-04    5.3871479867e-05
   0.5235988   0.2617994    4.4077662693e-04    4.1626241249e-04
   0.5235988   0.5235988    2.0565649560e-04    9.3738323957e-04
   0.5235988   0.7853982   -3.8923696891e-04    7.9340100239e-04
   0.5235988   1.0471976   -7.4638515417e-04    4.3580699215e-04
   0.5235988   1.3089969   -8.7869617578e-04    6.2472613920e-05
   0.5235988   1.5707963   -7.6955816276e-04   -2.6397151067e-04
   0.5235988   1.8325957   -5.4120558279e-04   -5.2483049354e-04
   0.5235988   2.0943951   -2.2514690430e-04   -5.7643050253e-04
   0.5235988   2.3561945    4.6683855344e-05   -6.2580412245e-04
   0.5235988   2.6179939    2.8368503043e-04   -5.4846465656e-04
   0.5235988   2.8797933    5.4248299843e-04   -2.4112885558e-04
   0.5235988   3.1415927    6.9635366985e-04    5.1625634124e-05
   0.5235988   3.4033920    4.4029002146e-04    4.1538460511e-04
   0.5235988   3.6651914    2.1811851281e-04    9.7160319029e-04
   0.5235988   3.9269908   -3.8975834088e-04    7.9323185015e-04
   0.5235988   4.1887902   -7.4624140462e-04    4.3545792619e-04
   0.5235988   4.4505896   -8.7870593030e-04    6.2597981813e-05
   0.5235988   4.7123890   -7.6189459471e-04   -2.7180818254e-04
   0.5235988   4.9741884   -5.4120033551e-04   -5.2499821529e-04
   0.5235988   5.2359878   -2.2473185791e-04   -5.7588656946e-04
   0.5235988   5.4977871    4.6957676162e-05   -6.2360527687e-04
   0.5235988   5.7595865    2.8427317612e-04   -5.4745274598e-04
   0.5235988   6.0213859    5.4358192428e-04   -2.4150890389e-04
   0.6108652   0.0000000    5.2737590405e-04    4.9554566553e-05
   0.6108652   0.2617994    6.0132644361e-04    4.4967447722e-04
   0.6108652   0.5235988    1.9053766312e-04    8.4193285640e-04
   0.6108652   0.7853982   -4.2096672865e-04    7.2035472051e-04
   0.6108652   1.0471976   -7.0257083431e-04    3.7691991211e-04
   0.6108652   1.3089969   -7.9758716478e-04    1.9590648612e-05
   0.6108652   1.5707963   -8.2496672239e-04   -2.7570095381e-04
   0.6108652   1.8325957   -4.8310368108e-04   -4.7966551531e-04
   0.6108652   2.0943951   -2.6033511352e-04   -5.9801288825e-04
   0.6108652   2.3561945   -4.1436125251e-05   -4.3342259475e-04
   0.6108652   2.6179939    2.3720984954e-04   -4.7299936524e-04
   0.6108652   2.8797933    5.1697710164e-04   -3.2983314068e-04
   0.6108652   3.1415927    5.3513602339e-04    4.2611406156e-05
   0.6108652   3.4033920    6.0067015965e-04    4.4970572922e-04
   0.6108652   3.6651914    1.8935711648e-04    8.4222448047e-04
   0.6108652   3.9269908   -4.2112049621e-04    7.2029261746e-04
   0.6108652   4.1887902   -7.0016218654e-04    3.7341511655e-04
   0.6108652   4.4505896   -7.9629183369e-04    1.8690515175e-05
   0.6108652   4.7123890   -8.2380566304e-04   -2.8303528234e-04
   0.6108652   4.9741884   -4.8506600034e-04   -4.8046113352e-04
   0.6108652   5.2359878   -2.6022714868e-04   -5.9796451989e-04
   0.6108652   5.4977871   -4.1546977317e-05   -4.2991202213e-04
   0.6108652   5.7595865    2.3618380828e-04   -4.7115685930e-04
   0.6108652   6.0213859    5.1800916115e-04   -3.2955535777e-04
   0.6981317   0.0000000    5.3990880116e-04    3.5455544001e-06
   0.6981317   0.2617994    5.4232155507e-04    4.0362445856e-04
   0.6981317   0.5235988    1.5009033003e-04    6.9937297851e-04
   0.6981317   0.7853982   -4.0521540927e-04    8.1641070236e-04
   0.6981317   1.0471976   -8.2538521933e-04    4.6625293323e-04
   0.6981317   1.3089969   -7.1821672243e-04   -5.6303968135e-05
   0.6981317   1.5707963   -7.7651937588e-04   -1.8947732306e-04
   0.6981317   1.8325957   -5.6071055176e-04   -4.2941477744e-04
   0.6981317   2.0943951   -2.3763694381e-04   -4.3774332007e-04
   0.6981317   2.3561945   -1.6670817796e-05   -5.5552246279e-04
   0.6981317   2.6179939    4.6053338047e-05   -3.8031870110e-04
   0.6981317   2.8797933    4.1854843679e-04   -2.5701161779e-04
   0.6981317   3.1415927    5.2526862127e-04   -5.8543788101e-07
   0.6981317   3.4033920    5.4263061145e-04    4.0461387941e-04
   0.6981317   3.6651914    1.4958950298e-04    6.9991595489e-04
   0.6981317   3.9269908   -4.0630866732e-04    8.1195186896e-04
   0.6981317   4.1887902   -8.2312315866e-04    4.6096233956e-04
   0.6981317   4.4505896   -7.1632353069e-04   -5.9832229318e-05
   0.6981317   4.7123890   -7.3052722155e-04   -1.8394587349e-04
   0.6981317   4.9741884   -5.6065445117e-04   -4.2814053157e-04
   0.6981317   5.2359878   -2.3731957288e-04   -4.3671895202e-04
   0.6981317   5.4977871   -1.7529048466e-05   -5.4723276712e-04
   0.6981317   5.7595865    4.9324727524e-05   -3.8526594385e-04
   0.6981317   6.0213859    4.1468828939e-04   -2.5582516083e-04
   0.7853982   0.0000000    3.0346792900e-04    2.9170684548e-04
   0.7853982   0.2617994    8.9947168166e-05    2.4352349475e-04
   0.7853982   0.5235988    1.4335222053e-04    7.7555416079e-04
   0.7853982   0.7853982   -3.1706699744e-04    8.7941468483e-04
   0.7853982   1.0471976   -8.4781435335e-04    4.3616351969e-04
   0.7853982   1.3089969   -7.7586288670e-04   -1.0851979624e-04
   0.7853982   1.5707963   -5.8361349397e-04   -3.9562831301e-04
   0.7853982   1.8325957   -5.0797553419e-04   -2.9625878399e-04
   0.7853982   2.0943951   -1.1399535157e-04   -2.7012226882e-04
   0.7853982   2.3561945   -2.0228765184e-04   -5.6243720798e-04
   0.7853982   2.6179939   -1.3488112078e-04   -4.0541634208e-04
   0.7853982   2.8797933    6.8195627500e-04   -2.5192852047e-04
   0.7853982   3.1415927    3.3413119606e-04    3.3392123613e-04
   0.7853982   3.4033920    9.5263559350e-05    2.5886079148e-04
   0.7853982   3.6651914    1.4706439971e-04    7.6381002712e-04
   0.7853982   3.9269908   -3.2858625444e-04    8.9576752264e-04
   0.7853982   4.1887902   -8.4888166686e-04    4.3536427939e-04
   0.7853982   4.4505896   -7.8501675988e-04   -1.0606014651e-04
   0.7853982   4.7123890   -5.7693853347e-04   -3.8336316915e-04
   0.7853982   4.9741884   -5.0617811001e-04   -2.9403340213e-04
   0.7853982   5.2359878   -1.1267193612e-04   -2.7914652956e-04
   0.7853982   5.4977871   -2.2113088364e-04   -5.8660970889e-04
   0.7853982   5.7595865   -1.4146678508e-04   -4.0996031895e-04
   0.7853982   6.0213859    6.8855945401e-04   -2.4407498391e-04
   0.8726646   0.0000000    3.8117704011e-04    1.1664201943e-04
   0.8726646   0.2617994    4.1673375512e-04    1.9523909376e-04
   0.8726646   0.5235988    8.5332531406e-05    7.4739981626e-04
   0.8726646   0.7853982   -4.2351938475e-04    7.1017233047e-04
   0.8726646   1.0471976   -8.0536751530e-04    4.1527360428e-04
   0.8726646   1.3089969   -7.7065873815e-04   -1.8400319876e-05
   0.8726646   1.5707963   -8.0540116440e-04   -1.8438110043e-04
   0.8726646   1.8325957   -4.7276291683e-04   -2.8429431054e-04
   0.8726646   2.0943951   -3.2876183763e-04   -3.5467180008e-04
   0.8726646   2.3561945   -1.5336243631e-04   -3.7775328939e-04
   0.8726646   2.6179939   -4.5126280533e-05   -4.0388048889e-04
   0.8726646   2.8797933    1.0626554046e-04   -4.1379129090e-04
   0.8726646   3.1415927    3.9247760617e-04    1.1216101314e-04
   0.8726646   3.4033920    4.2965465305e-04    1.9506891404e-04
   0.8726646   3.6651914    1.0087051002e-04    7.5976245459e-04
   0.8726646   3.9269908   -4.2313850728e-04    6.9691112422e-04
   0.8726646   4.1887902   -8.0058193508e-04    4.1126575117e-04
   0.8726646   4.4505896   -7.7121782316e-04   -1.8883914438e-05
   0.8726646   4.7123890   -8.0620306039e-04   -1.8472761015e-04
   0.8726646   4.9741884   -4.7179901487e-04   -2.8166793973e-04
   0.8726646   5.2359878   -3.1390029212e-04   -3.4247609729e-04
   0.8726646   5.4977871   -1.6301670027e-04   -3.7694220050e-04
   0.8726646   5.7595865   -4.1618508962e-05   -4.0025324126e-04
   0.8726646   6.0213859    1.0576423238e-04   -4.1498968427e-04
   0.9599311   0.0000000    2.6272466340e-04   -1.4188997561e-04
   0.9599311   0.2617994    3.5911921681e-04    2.8409674235e-04
   0.9599311   0.5235988    8.4725455582e-06    5.9352919907e-04
   0.9599311   0.7853982   -5.0070343976e-04    6.9806420455e-04
   0.9599311   1.0471976   -7.9196601141e-04    3.8061115409e-04
   0.9599311   1.3089969   -6.8518076728e-04    5.0055400965e-05
   0.9599311   1.5707963   -6.1235594168e-04   -1.7104653957e-04
   0.9599311   1.8325957   -4.1821400809e-04   -2.8774083147e-04
   0.9599311   2.0943951   -3.9846151550e-04   -3.6943697124e-04
   0.9599311   2.3561945   -1.3758142062e-04   -3.2245496182e-04
   0.9599311   2.6179939   -3.0504074309e-04   -4.2842594245e-04
   0.9599311   2.8797933    2.6243046510e-04   -3.2662906491e-04
   0.9599311   3.1415927    2.6121922913e-04   -1.5667847823e-04
   0.9599311   3.4033920    3.6029440028e-04    2.8572462404e-04
   0.9599311   3.6651914   -3.0801837353e-06    5.8817469156e-04
   0.9599311   3.9269908   -5.0163521915e-04    6.9976405865e-04
   0.9599311   4.1887902   -8.0206517804e-04    3.8806028359e-04
   0.9599311   4.4505896   -6.8933520151e-04    5.1417472461e-05
   0.9599311   4.7123890   -6.1358874079e-04   -1.7151573424e-04
   0.9599311   4.9741884   -4.1673258066e-04   -2.8775971466e-04
   0.9599311   5.2359878   -3.9652683278e-04   -3.8016775000e-04
   0.9599311   5.4977871   -1.5337625716e-04   -3.2123056357e-04
   0.9599311   5.7595865   -3.1616871666e-04   -4.2385488279e-04
   0.9599311   6.0213859    2.6056073274e-04   -3.2737921996e-04
   1.0471976   0.0000000    3.4558338421e-04   -1.5389461985e-04
   1.0471976   0.2617994    4.2253001738e-04    2.0614519543e-04
   1.0471976   0.5235988   -7.5044076357e-05    5.8754247988e-04
   1.0471976   0.7853982   -4.9019826214e-04    6.5059880283e-04
   1.0471976   1.0471976   -7.8198167318e-04    3.5450831881e-04
   1.0471976   1.3089969   -7.3482632697e-04    6.6010529782e-06
   1.0471976   1.5707963   -5.0868209410e-04   -1.1336928243e-04
   1.0471976   1.8325957   -4.1273635741e-04   -2.2650630647e-04
   1.0471976   2.0943951   -2.7302037400e-04   -2.2677244929e-04
   1.0471976   2.3561945   -1.5347080907e-04   -2.7226657866e-04
   1.0471976   2.6179939    3.4463336155e-06   -3.4114032853e-04
   1.0471976   2.8797933    5.7813628738e-05   -2.9460787680e-04
   1.0471976   3.1415927    3.7820192234e-04   -1.4608867077e-04
   1.0471976   3.4033920    4.2690845298e-04    2.0678429146e-04
   1.0471976   3.6651914   -5.5649276479e-05    5.9861999838e-04
   1.0471976   3.9269908   -4.9269277529e-04    6.4924794023e-04
   1.0471976   4.1887902   -7.8872673262e-04    3.4560680462e-04
   1.0471976   4.4505896   -7.3366511511e-04    6.2880123223e-06
   1.0471976   4.7123890   -5.0767800796e-04   -1.1373812413e-04
   1.0471976   4.9741884   -4.1113717606e-04   -2.2564985621e-04
   1.0471976   5.2359878   -2.7106409934e-04   -2.2586550076e-04
   1.0471976   5.4977871   -1.5947327230e-04   -2.7361018035e-04
   1.0471976   5.7595865   -5.1400955076e-06   -3.4864543819e-04
   1.0471976   6.0213859    5.5010989049e-05   -2.9319149513e-04
   1.1344640   0.0000000    2.2612607809e-04   -4.3562059038e-05
   1.1344640   0.2617994    3.8792089456e-04    1.5669236021e-04
   1.1344640   0.5235988   -4.8839464161e-05    4.4043372350e-04
   1.1344640   0.7853982   -4.8517044483e-04    5.8465144600e-04
   1.1344640   1.0471976   -7.0800166557e-04    2.5996226998e-04
   1.1344640   1.3089969   -6.2021186210e-04    2.8743064469e-05
   1.1344640   1.5707963   -4.8474856591e-04   -8.7703299405e-05
   1.1344640   1.8325957   -3.8683604831e-04   -1.4229837855e-04
   1.1344640   2.0943951   -2.6230344385e-04   -2.0692852484e-04
   1.1344640   2.3561945   -1.5937330817e-04   -1.7980496688e-04
   1.1344640   2.6179939   -1.0729458676e-05   -2.1879541686e-04
   1.1344640   2.8797933    1.2864491929e-04   -3.2001027898e-04
   1.1344640   3.1415927    2.1125555917e-04   -4.9045128007e-05
   1.1344640   3.4033920    3.8554998173e-04    1.5588340051e-04
   1.1344640   3.6651914   -4.9033894278e-05    4.4195999162e-04
   1.1344640   3.9269908   -4.9646411825e-04    5.8326116151e-04
   1.1344640   4.1887902   -7.0956613501e-04    2.6072148130e-04
   1.1344640   4.4505896   -6.1793814059e-04    2.7991942842e-05
   1.1344640   4.7123890   -4.8630381542e-04   -8.7375620637e-05
   1.1344640   4.9741884   -3.8637275037e-04   -1.4212794928e-04
   1.1344640   5.2359878   -2.6322444678e-04   -2.0683387974e-04
   1.1344640   5.4977871   -1.4856653560e-04   -1.7842528482e-04
   1.1344640   5.7595865   -6.2859413711e-06   -2.2086336299e-04
   1.1344640   6.0213859    1.3024170002e-04   -3.1904777028e-04
   1.2217305   0.0000000    2.2614041097e-04    3.6123925123e-05
   1.2217305   0.2617994    2.1932838862e-04    1.6362127087e-04
   1.2217305   0.5235988    1.6468352508e-06    3.7017537048e-04
   1.2217305   0.7853982   -4.9696146548e-04    4.6740658968e-04
   1.2217305   1.0471976   -7.5752847633e-04    2.5064380486e-04
   1.2217305   1.3089969   -7.4624193196e-04    9.5355926078e-05
   1.2217305   1.5707963   -5.5607395544e-04   -5.9568525735e-05
   1.2217305   1.8325957   -3.0379463970e-04   -2.0515260931e-04
   1.2217305   2.0943951   -1.9589561706e-04   -1.5778090682e-04
   1.2217305   2.3561945   -1.8779061820e-04   -1.7855156911e-04
   1.2217305   2.6179939   -1.4429070067e-04   -1.2394016257e-04
   1.2217305   2.8797933   -3.7023735444e-06   -7.5192373922e-05
   1.2217305   3.1415927    2.1981291968e-04    2.7456844388e-05
   1.2217305   3.4033920    2.1893535335e-04    1.6341867221e-04
   1.2217305   3.6651914    2.7085107067e-06    3.6950229260e-04
   1.2217305   3.9269908   -4.9949224685e-04    4.6346612957e-04
   1.2217305   4.1887902   -7.5872708886e-04    2.5028996487e-04
   1.2217305   4.4505896   -7.4609985354e-04    9.5072393926e-05
   1.2217305   4.7123890   -5.5480408617e-04   -5.9676400094e-05
   1.2217305   4.9741884   -3.0417142278e-04   -2.0512819873e-04
   1.2217305   5.2359878   -1.9568091879e-04   -1.5809541853e-04
   1.2217305   5.4977871   -1.8072821407e-04   -1.7865005808e-04
   1.2217305   5.7595865   -1.4520752174e-04   -1.2439035596e-04
   1.2217305   6.0213859   -2.1911948226e-06   -7.4036859930e-05
   1.3089969   0.0000000    1.5599177239e-04   -9.4850043844e-05
   1.3089969   0.2617994    1.6600163880e-04    4.2096693004e-05
   1.3089969   0.5235988   -3.5437751944e-05    3.6864669236e-04
   1.3089969   0.7853982   -5.7819259014e-04    2.9360952482e-04
   1.3089969   1.0471976   -8.1291585267e-04    2.1378872223e-04
   1.3089969   1.3089969   -5.6196957713e-04    3.3546323318e-05
   1.3089969   1.5707963   -4.6100828588e-04   -6.1678652367e-05
   1.3089969   1.8325957   -4.2023975168e-04   -1.5986197687e-04
   1.3089969   2.0943951   -1.2522137285e-04   -7.5697505600e-05
   1.3089969   2.3561945   -1.1851090111e-04   -8.5484174108e-05
   1.3089969   2.6179939   -6.3051974073e-05   -2.2194890371e-04
   1.3089969   2.8797933    8.1206326125e-05    3.4262683529e-05
   1.3089969   3.1415927    1.6633499026e-04   -8.5596433274e-05
   1.3089969   3.4033920    1.6461216966e-04    4.4693881364e-05
   1.3089969   3.6651914   -3.3473943968e-05    3.6942274076e-04
   1.3089969   3.9269908   -5.7424341067e-04    2.9341599223e-04
   1.3089969   4.1887902   -8.1119667250e-04    2.1393823196e-04
   1.3089969   4.4505896   -5.6102695814e-04    3.3499295529e-05
   1.3089969   4.7123890   -4.6279833437e-04   -6.1365350455e-05
   1.3089969   4.9741884   -4.2020457735e-04   -1.5990237853e-04
   1.3089969   5.2359878   -1.2575593699e-04   -7.5916352519e-05
   1.3089969   5.4977871   -1.1388144841e-04   -8.5804148528e-05
   1.3089969   5.7595865   -5.9742259615e-05   -2.2197404450e-04
   1.3089969   6.0213859    8.1299223237e-05    3.4614987553e-05
   1.3962634   0.0000000    2.1441504029e-04   -2.9167899596e-05
   1.3962634   0.2617994    3.3685903737e-04    1.1219995859e-04
   1.3962634   0.5235988   -1.5047356136e-04    2.4163831682e-04
   1.3962634   0.7853982   -3.3954244776e-04    2.6229788064e-04
   1.3962634   1.0471976   -5.9472380246e-04    1.6912297786e-04
   1.3962634   1.3089969   -7.6742777278e-04   -8.5092870105e-06
   1.3962634   1.5707963   -5.6858689521e-04   -7.2915296930e-05
   1.3962634   1.8325957   -3.4971094502e-04   -7.6254135024e-05
   1.3962634   2.0943951   -2.6783897189e-04   -7.0398095041e-05
   1.3962634   2.3561945   -1.5650833392e-04   -9.1236269442e-05
   1.3962634   2.6179939   -2.3620729773e-04   -5.4543838653e-05
   1.3962634   2.8797933    1.4800204423e-04   -5.2124306605e-05
   1.3962634   3.1415927    2.1763232732e-04   -4.0982183239e-05
   1.3962634   3.4033920    3.3501488276e-04    1.1173271520e-04
   1.3962634   3.6651914   -1.5080336840e-04    2.4196433180e-04
   1.3962634   3.9269908   -3.4392796588e-04    2.6110444036e-04
   1.3962634   4.1887902   -5.8823216828e-04    1.6777068436e-04
   1.3962634   4.4505896   -7.6470865210e-04   -8.5218595585e-06
   1.3962634   4.7123890   -5.7046503248e-04   -7.2704839967e-05
   1.3962634   4.9741884   -3.5061751436e-04   -7.6309985270e-05
   1.3962634   5.2359878   -2.6908742284e-04   -7.0469902818e-05
   1.3962634   5.4977871   -1.5608820257e-04   -9.1601003539e-05
   1.3962634   5.7595865   -2.3599807418e-04   -5.5468207251e-05
