#   time = 90.040000,       r = 14.000000
#      theta         phi            Weyl4_Re            Weyl4_Im
   0.0872665   1.5707963   -8.7184131462e-04   -3.3099318358e-04
   0.0872665   1.8325957   -5.1268980547e-04   -7.3251473563e-04
   0.0872665   2.0943951   -1.8485367159e-04   -9.7182268629e-04
   0.0872665   2.3561945    3.3281036796e-04   -8.6019659384e-04
   0.0872665   2.6179939    5.7129736218e-04   -3.8457385003e-04
   0.0872665   2.8797933    7.6260462177e-04   -6.6019374573e-05
   0.0872665   3.1415927    8.5198275329e-04    3.0695278390e-04
   0.0872665   3.4033920    5.1119466648e-04    6.8092832092e-04
   0.0872665   3.6651914    5.7567369602e-05    7.9467333856e-04
   0.0872665   3.9269908   -3.0753695503e-04    5.8630662552e-04
   0.0872665   4.1887902   -7.6289552901e-04    6.4362073453e-04
   0.0872665   4.4505896   -8.4276695324e-04    1.0503129697e-04
   0.0872665   4.7123890   -8.6172121190e-04   -3.4836233497e-04
   0.0872665   4.9741884   -5.1460807444e-04   -7.3388574255e-04
   0.0872665   5.2359878   -1.8508413776e-04   -9.7166917533e-04
   0.0872665   5.4977871    3.3286448923e-04   -8.6045610400e-04
   0.0872665   5.7595865    5.7097528982e-04   -3.8435011232e-04
   0.0872665   6.0213859    7.6160553744e-04   -6.5307511478e-05
   0.1745329   0.0000000    7.5510320353e-04    3.1748933689e-04
   0.1745329   0.2617994    5.1273057768e-04    6.3387939805e-04
   0.1745329   0.5235988    7.9204109677e-05    8.5639286459e-04
   0.1745329   0.7853982   -3.6765509711e-04    7.0668607010e-04
   0.1745329   1.0471976   -6.8735420353e-04    5.3474903445e-04
   0.1745329   1.3089969   -9.5146994466e-04    1.1042023862e-04
   0.1745329   1.5707963   -8.7925276706e-04   -3.3674519848e-04
   0.1745329   1.8325957   -6.5185549334e-04   -6.6850632669e-04
   0.1745329   2.0943951   -1.2451074726e-04   -8.6708915185e-04
   0.1745329   2.3561945    2.5739201052e-04   -6.3727502440e-04
   0.1745329   2.6179939    6.6904512578e-04   -5.8358255480e-04
   0.1745329   2.8797933    8.7353984615e-04   -1.7967883186e-04
   0.1745329   3.1415927    7.5332896054e-04    3.2109567322e-04
   0.1745329   3.4033920    5.1378423859e-04    6.3456182772e-04
   0.1745329   3.6651914    7.9480387800e-05    8.5713875833e-04
   0.1745329   3.9269908   -3.6765227439e-04    7.0759574549e-04
   0.1745329   4.1887902   -6.8650814746e-04    5.3314261205e-04
   0.1745329   4.4505896   -9.5384508648e-04    1.1189259207e-04
   0.1745329   4.7123890   -9.1252325591e-04   -3.5477760958e-04
   0.1745329   4.9741884   -6.5294380854e-04   -6.6924646337e-04
   0.1745329   5.2359878   -1.2532407622e-04   -8.6844536108e-04
   0.1745329   5.4977871    2.5733438257e-04   -6.3847657884e-04
   0.1745329   5.7595865    6.6957089372e-04   -5.8465214311e-04
   0.1745329   6.0213859    8.7158346609e-04   -1.7838326071e-04
   0.2617994   0.0000000    7.2581723361e-04    2.6009580508e-04
   0.2617994   0.2617994    4.1757373119e-04    5.7820012430e-04
   0.2617994   0.5235988    1.4473963648e-04    9.1676808385e-04
   0.2617994   0.7853982   -3.0878344147e-04    7.5651297803e-04
   0.2617994   1.0471976   -6.8574909814e-04    4.9005576969e-04
   0.2617994   1.3089969   -9.0276944706e-04    1.2205647070e-04
   0.2617994   1.5707963   -7.9194613962e-04   -3.1427711634e-04
   0.2617994   1.8325957   -4.1095351733e-04   -5.7614361748e-04
   0.2617994   2.0943951   -1.1010999502e-04   -7.3946243960e-04
   0.2617994   2.3561945    2.6054553903e-04   -5.8646810019e-04
   0.2617994   2.6179939    6.0051457403e-04   -6.3749047265e-04
   0.2617994   2.8797933    7.0004832431e-04   -1.5861662155e-04
   0.2617994   3.1415927    7.3320246103e-04    2.6115096281e-04
   0.2617994   3.4033920    4.0666461344e-04    5.7600048605e-04
   0.2617994   3.6651914    1.4458527059e-04    9.1539192486e-04
   0.2617994   3.9269908   -3.0859283073e-04    7.5710078528e-04
   0.2617994   4.1887902   -6.8554773388e-04    4.8935880832e-04
   0.2617994   4.4505896   -9.1067219191e-04    1.2817221321e-04
   0.2617994   4.7123890   -7.6464079983e-04   -3.1894474760e-04
   0.2617994   4.9741884   -4.0920583237e-04   -5.6705521554e-04
   0.2617994   5.2359878   -1.1145238306e-04   -7.4150749228e-04
   0.2617994   5.4977871    2.6070689792e-04   -5.8525561992e-04
   0.2617994   5.7595865    6.0065280446e-04   -6.3804513448e-04
   0.2617994   6.0213859    6.8811219840e-04   -1.4915141255e-04
   0.3490659   0.0000000    6.1456926252e-04    2.1179732127e-04
   0.3490659   0.2617994    4.1373772878e-04    5.5845350129e-04
   0.3490659   0.5235988    1.1030274453e-04    7.9999278316e-04
   0.3490659   0.7853982   -3.9703057400e-04    8.1395414670e-04
   0.3490659   1.0471976   -7.4430454116e-04    6.2245885157e-04
   0.3490659   1.3089969   -8.2306531135e-04    8.3152908710e-05
   0.3490659   1.5707963   -8.1604693534e-04   -2.9569302670e-04
   0.3490659   1.8325957   -4.9629182952e-04   -5.6534450753e-04
   0.3490659   2.0943951   -2.7091857905e-04   -8.1584426098e-04
   0.3490659   2.3561945    1.1677238833e-04   -7.0259714239e-04
   0.3490659   2.6179939    4.4570402151e-04   -4.4440718802e-04
   0.3490659   2.8797933    6.2647305306e-04   -1.5570313910e-04
   0.3490659   3.1415927    6.0974746545e-04    2.1678642260e-04
   0.3490659   3.4033920    4.1255325037e-04    5.5809929804e-04
   0.3490659   3.6651914    1.1071361742e-04    7.9946896103e-04
   0.3490659   3.9269908   -3.9707059522e-04    8.1443695404e-04
   0.3490659   4.1887902   -7.4422975879e-04    6.2263859484e-04
   0.3490659   4.4505896   -8.2177399391e-04    8.2331791394e-05
   0.3490659   4.7123890   -8.1376491183e-04   -2.9930647875e-04
   0.3490659   4.9741884   -4.9497869745e-04   -5.6470092342e-04
   0.3490659   5.2359878   -2.7215364969e-04   -8.1675648404e-04
   0.3490659   5.4977871    1.1668386033e-04   -7.0096380720e-04
   0.3490659   5.7595865    4.4572253644e-04   -4.4455195109e-04
   0.3490659   6.0213859    6.2568225541e-04   -1.5520412228e-04
   0.4363323   0.0000000    7.4311994285e-04    1.6499933025e-04
   0.4363323   0.2617994    6.2286380425e-04    7.1171932432e-04
   0.4363323   0.5235988    9.6073117239e-05    9.3291870751e-04
   0.4363323   0.7853982   -4.3046781238e-04    7.3667915651e-04
   0.4363323   1.0471976   -8.2903454858e-04    6.0790513647e-04
   0.4363323   1.3089969   -1.0678787913e-03    2.1228097796e-04
   0.4363323   1.5707963   -7.8785983123e-04   -2.3455730225e-04
   0.4363323   1.8325957   -6.3143957992e-04   -5.1554773615e-04
   0.4363323   2.0943951   -3.3615844052e-04   -6.6925892831e-04
   0.4363323   2.3561945    5.4200072637e-06   -5.8469984253e-04
   0.4363323   2.6179939    3.7525201207e-04   -5.8314810798e-04
   0.4363323   2.8797933    5.7053444076e-04   -2.1403890680e-04
   0.4363323   3.1415927    7.8110360665e-04    1.6631597823e-04
   0.4363323   3.4033920    6.2249185673e-04    7.1215216364e-04
   0.4363323   3.6651914    9.7217749977e-05    9.3340471704e-04
   0.4363323   3.9269908   -4.3072210074e-04    7.3516962836e-04
   0.4363323   4.1887902   -8.3006456070e-04    6.1029195527e-04
   0.4363323   4.4505896   -1.0681418032e-03    2.1261967985e-04
   0.4363323   4.7123890   -8.1022246026e-04   -2.2977903201e-04
   0.4363323   4.9741884   -6.3333461435e-04   -5.1669669390e-04
   0.4363323   5.2359878   -3.3517059386e-04   -6.6696278208e-04
   0.4363323   5.4977871    5.3244172643e-06   -5.8502550741e-04
   0.4363323   5.7595865    3.7590713866e-04   -5.8309605664e-04
   0.4363323   6.0213859    5.6985400656e-04   -2.1324228159e-04
   0.5235988   0.0000000    6.5575495923e-04    6.0143495642e-05
   0.5235988   0.2617994    4.5919186271e-04    4.3534108861e-04
   0.5235988   0.5235988    2.1087936633e-04    9.0740661715e-04
   0.5235988   0.7853982   -3.9307616112e-04    8.0212576326e-04
   0.5235988   1.0471976   -7.6250903080e-04    4.4971757627e-04
   0.5235988   1.3089969   -8.9699476947e-04    7.3266922378e-05
   0.5235988   1.5707963   -8.0503508864e-04   -2.4754746334e-04
   0.5235988   1.8325957   -5.4327782822e-04   -5.2045328520e-04
   0.5235988   2.0943951   -2.4849406581e-04   -5.9062243397e-04
   0.5235988   2.3561945    4.6451675237e-05   -6.2942894038e-04
   0.5235988   2.6179939    2.7670688441e-04   -5.3244110542e-04
   0.5235988   2.8797933    5.1741917897e-04   -2.4305854688e-04
   0.5235988   3.1415927    6.9726913578e-04    5.7734071637e-05
   0.5235988   3.4033920    4.5874191106e-04    4.3466863403e-04
   0.5235988   3.6651914    2.1994251036e-04    9.4041757638e-04
   0.5235988   3.9269908   -3.9372829602e-04    8.0228465645e-04
   0.5235988   4.1887902   -7.6219480432e-04    4.4943132775e-04
   0.5235988   4.4505896   -8.9684931598e-04    7.3335078764e-05
   0.5235988   4.7123890   -7.9554309576e-04   -2.5840960045e-04
   0.5235988   4.9741884   -5.4281979479e-04   -5.2032391743e-04
   0.5235988   5.2359878   -2.4771691739e-04   -5.8948814847e-04
   0.5235988   5.4977871    4.6733005602e-05   -6.2754210443e-04
   0.5235988   5.7595865    2.7714959578e-04   -5.3121875196e-04
   0.5235988   6.0213859    5.1836283652e-04   -2.4339588096e-04
   0.6108652   0.0000000    5.0638532690e-04    5.6455076236e-05
   0.6108652   0.2617994    6.1466354395e-04    4.2206789027e-04
   0.6108652   0.5235988    2.0152533146e-04    8.4130272470e-04
   0.6108652   0.7853982   -4.0808501194e-04    7.3544216289e-04
   0.6108652   1.0471976   -6.9752676908e-04    3.8808580110e-04
   0.6108652   1.3089969   -8.1377147682e-04    2.4497992775e-05
   0.6108652   1.5707963   -8.2196963400e-04   -2.6967526202e-04
   0.6108652   1.8325957   -4.7906865419e-04   -4.6443995805e-04
   0.6108652   2.0943951   -2.6798902584e-04   -6.1185358282e-04
   0.6108652   2.3561945   -4.6475323745e-05   -4.2606264683e-04
   0.6108652   2.6179939    2.3902826186e-04   -4.9268207080e-04
   0.6108652   2.8797933    4.9336657826e-04   -3.2645544821e-04
   0.6108652   3.1415927    5.1705639235e-04    4.7742566013e-05
   0.6108652   3.4033920    6.1405309956e-04    4.2222540768e-04
   0.6108652   3.6651914    2.0041016389e-04    8.4162422579e-04
   0.6108652   3.9269908   -4.0829547388e-04    7.3452343677e-04
   0.6108652   4.1887902   -6.9534901056e-04    3.8474170188e-04
   0.6108652   4.4505896   -8.1179113787e-04    2.3654339966e-05
   0.6108652   4.7123890   -8.2775092968e-04   -2.7784555396e-04
   0.6108652   4.9741884   -4.8074220564e-04   -4.6514369725e-04
   0.6108652   5.2359878   -2.6800739400e-04   -6.1207201859e-04
   0.6108652   5.4977871   -4.6675464283e-05   -4.2312506958e-04
   0.6108652   5.7595865    2.3820876114e-04   -4.9122793858e-04
   0.6108652   6.0213859    4.9481359287e-04   -3.2630577499e-04
   0.6981317   0.0000000    5.1657142542e-04   -1.5811238423e-05
   0.6981317   0.2617994    5.5401722619e-04    3.8914272024e-04
   0.6981317   0.5235988    1.5632479424e-04    6.9368634300e-04
   0.6981317   0.7853982   -4.0302020625e-04    8.2400740728e-04
   0.6981317   1.0471976   -8.1303958114e-04    4.5652536717e-04
   0.6981317   1.3089969   -7.2384114326e-04   -6.4830736522e-05
   0.6981317   1.5707963   -7.7764675684e-04   -1.8722172908e-04
   0.6981317   1.8325957   -5.7081880547e-04   -4.2877039072e-04
   0.6981317   2.0943951   -2.4941065569e-04   -4.4787605978e-04
   0.6981317   2.3561945   -1.1922054256e-05   -5.4757109207e-04
   0.6981317   2.6179939    4.5107015160e-05   -3.9259186514e-04
   0.6981317   2.8797933    3.9737243557e-04   -2.5275788927e-04
   0.6981317   3.1415927    5.0938357541e-04   -1.4202529735e-05
   0.6981317   3.4033920    5.5424470240e-04    3.9055290735e-04
   0.6981317   3.6651914    1.5669581746e-04    6.9550284858e-04
   0.6981317   3.9269908   -4.0403924791e-04    8.1988446685e-04
   0.6981317   4.1887902   -8.1125825420e-04    4.5173197063e-04
   0.6981317   4.4505896   -7.2342783892e-04   -6.7460380342e-05
   0.6981317   4.7123890   -7.3344309435e-04   -1.8070454045e-04
   0.6981317   4.9741884   -5.7112134674e-04   -4.2754659004e-04
   0.6981317   5.2359878   -2.4914226697e-04   -4.4686047585e-04
   0.6981317   5.4977871   -1.2392459021e-05   -5.4032110754e-04
   0.6981317   5.7595865    4.8669914171e-05   -3.9819136320e-04
   0.6981317   6.0213859    3.9298665604e-04   -2.5182665565e-04
   0.7853982   0.0000000    2.7602661473e-04    2.9650897709e-04
   0.7853982   0.2617994    1.3537634129e-04    2.5960863996e-04
   0.7853982   0.5235988    1.0802549044e-04    6.7217582375e-04
   0.7853982   0.7853982   -3.0744442262e-04    8.8876278443e-04
   0.7853982   1.0471976   -8.0825075133e-04    4.9848609939e-04
   0.7853982   1.3089969   -7.7375342308e-04   -9.3153078534e-05
   0.7853982   1.5707963   -5.9150484495e-04   -4.6465376565e-04
   0.7853982   1.8325957   -4.9581488138e-04   -2.7914844386e-04
   0.7853982   2.0943951   -1.3908214083e-04   -2.8223831021e-04
   0.7853982   2.3561945   -1.8834493741e-04   -5.4612180775e-04
   0.7853982   2.6179939   -9.8091324913e-05   -3.6887534336e-04
   0.7853982   2.8797933    6.6339880496e-04   -2.7163220096e-04
   0.7853982   3.1415927    3.2184587898e-04    3.2270660134e-04
   0.7853982   3.4033920    1.3685435634e-04    2.7400168397e-04
   0.7853982   3.6651914    1.0047394047e-04    6.7201584723e-04
   0.7853982   3.9269908   -3.1392041782e-04    9.0533494956e-04
   0.7853982   4.1887902   -8.1405663343e-04    4.9861486505e-04
   0.7853982   4.4505896   -7.7691644752e-04   -9.3313421879e-05
   0.7853982   4.7123890   -5.8543190235e-04   -4.5344829903e-04
   0.7853982   4.9741884   -4.9609920688e-04   -2.7643405044e-04
   0.7853982   5.2359878   -1.4153313580e-04   -2.8655303635e-04
   0.7853982   5.4977871   -2.1623963406e-04   -5.7669743300e-04
   0.7853982   5.7595865   -1.0308429377e-04   -3.7375008328e-04
   0.7853982   6.0213859    6.6787569189e-04   -2.6592731593e-04
   0.8726646   0.0000000    4.2632260265e-04    1.2565903520e-04
   0.8726646   0.2617994    4.4412589426e-04    1.9213849284e-04
   0.8726646   0.5235988    9.1461022845e-05    7.5197627839e-04
   0.8726646   0.7853982   -4.1862994932e-04    7.1640280886e-04
   0.8726646   1.0471976   -8.0784123421e-04    4.0714101316e-04
   0.8726646   1.3089969   -7.8532615972e-04   -1.6768083504e-05
   0.8726646   1.5707963   -7.9735219672e-04   -1.8554369568e-04
   0.8726646   1.8325957   -5.0088557828e-04   -2.9986550834e-04
   0.8726646   2.0943951   -3.3461906725e-04   -3.5386315513e-04
   0.8726646   2.3561945   -1.4915809244e-04   -3.6666274021e-04
   0.8726646   2.6179939   -5.3645491739e-05   -4.2014397495e-04
   0.8726646   2.8797933    9.0572237749e-05   -4.0645610414e-04
   0.8726646   3.1415927    4.3665665969e-04    1.2076347514e-04
   0.8726646   3.4033920    4.5075980050e-04    1.9339207336e-04
   0.8726646   3.6651914    1.0595442839e-04    7.6252418106e-04
   0.8726646   3.9269908   -4.1994959239e-04    7.0004262421e-04
   0.8726646   4.1887902   -8.0125011709e-04    4.0198340456e-04
   0.8726646   4.4505896   -7.8492824442e-04   -1.7340384421e-05
   0.8726646   4.7123890   -7.9792969220e-04   -1.8584636330e-04
   0.8726646   4.9741884   -4.9935516294e-04   -2.9617023736e-04
   0.8726646   5.2359878   -3.1993262221e-04   -3.4067364235e-04
   0.8726646   5.4977871   -1.5730968077e-04   -3.6515569115e-04
   0.8726646   5.7595865   -5.0087875179e-05   -4.1528992478e-04
   0.8726646   6.0213859    9.0444254875e-05   -4.0757383040e-04
   0.9599311   0.0000000    2.8551586927e-04   -1.5288832609e-04
   0.9599311   0.2617994    3.4338886418e-04    2.7878614274e-04
   0.9599311   0.5235988    1.7527994569e-05    6.1665783697e-04
   0.9599311   0.7853982   -4.9834711416e-04    6.9968747747e-04
   0.9599311   1.0471976   -7.9806476849e-04    3.3796852965e-04
   0.9599311   1.3089969   -7.0588156746e-04    6.6154449460e-05
   0.9599311   1.5707963   -6.3010964315e-04   -1.6231647226e-04
   0.9599311   1.8325957   -4.1734802806e-04   -2.9329884345e-04
   0.9599311   2.0943951   -3.8672166949e-04   -3.4343679455e-04
   0.9599311   2.3561945   -1.4825332548e-04   -3.1550817413e-04
   0.9599311   2.6179939   -3.2719999676e-04   -4.3468866554e-04
   0.9599311   2.8797933    2.6178195312e-04   -3.3120616897e-04
   0.9599311   3.1415927    2.8352384557e-04   -1.6538429691e-04
   0.9599311   3.4033920    3.4428694761e-04    2.8002035992e-04
   0.9599311   3.6651914    6.6057560189e-06    6.1154479606e-04
   0.9599311   3.9269908   -5.0020507943e-04    7.0094487681e-04
   0.9599311   4.1887902   -8.0649549922e-04    3.4034176376e-04
   0.9599311   4.4505896   -7.1007753804e-04    6.7452948014e-05
   0.9599311   4.7123890   -6.3122739315e-04   -1.6262452799e-04
   0.9599311   4.9741884   -4.1528857314e-04   -2.9295001647e-04
   0.9599311   5.2359878   -3.8559818340e-04   -3.4671595497e-04
   0.9599311   5.4977871   -1.6080011458e-04   -3.1509828188e-04
   0.9599311   5.7595865   -3.3722067840e-04   -4.2719370426e-04
   0.9599311   6.0213859    2.5968016104e-04   -3.3134381422e-04
   1.0471976   0.0000000    3.2815533687e-04   -1.4205125420e-04
   1.0471976   0.2617994    3.9762178615e-04    2.0391618154e-04
   1.0471976   0.5235988   -9.5582820628e-05    5.6714597312e-04
   1.0471976   0.7853982   -4.8257919500e-04    6.3990189967e-04
   1.0471976   1.0471976   -7.7368319539e-04    3.5656054656e-04
   1.0471976   1.3089969   -7.2137945209e-04    7.6976919577e-06
   1.0471976   1.5707963   -5.0604008451e-04   -1.0970532421e-04
   1.0471976   1.8325957   -3.9884505576e-04   -2.2564665330e-04
   1.0471976   2.0943951   -2.7118517340e-04   -2.2600171537e-04
   1.0471976   2.3561945   -1.6977135195e-04   -2.7231864003e-04
   1.0471976   2.6179939    6.9860509924e-06   -3.6909048394e-04
   1.0471976   2.8797933    5.5356623287e-05   -2.9480590281e-04
   1.0471976   3.1415927    3.6258456176e-04   -1.3284631586e-04
   1.0471976   3.4033920    4.0242030379e-04    2.0461082915e-04
   1.0471976   3.6651914   -8.4174166079e-05    5.7886364846e-04
   1.0471976   3.9269908   -4.8741595952e-04    6.3943501734e-04
   1.0471976   4.1887902   -7.7832036365e-04    3.4827474499e-04
   1.0471976   4.4505896   -7.2051746468e-04    7.4982268469e-06
   1.0471976   4.7123890   -5.0463895603e-04   -1.1010539353e-04
   1.0471976   4.9741884   -3.9752350111e-04   -2.2482824779e-04
   1.0471976   5.2359878   -2.6952519127e-04   -2.2540107060e-04
   1.0471976   5.4977871   -1.7277676449e-04   -2.7357574373e-04
   1.0471976   5.7595865    9.3946441805e-09   -3.7522423516e-04
   1.0471976   6.0213859    5.1985790948e-05   -2.9315372298e-04
   1.1344640   0.0000000    2.4546127279e-04   -3.7618685113e-05
   1.1344640   0.2617994    4.2601442017e-04    1.7952093417e-04
   1.1344640   0.5235988   -2.1821118620e-05    4.5107474593e-04
   1.1344640   0.7853982   -4.7229888127e-04    5.7965218479e-04
   1.1344640   1.0471976   -6.8744154407e-04    2.5465256062e-04
   1.1344640   1.3089969   -6.1107530433e-04    3.3296823546e-05
   1.1344640   1.5707963   -4.7246205915e-04   -7.1947762778e-05
   1.1344640   1.8325957   -3.7465208051e-04   -1.3212811890e-04
   1.1344640   2.0943951   -2.7505383477e-04   -2.0060949396e-04
   1.1344640   2.3561945   -1.6796424452e-04   -1.7898558111e-04
   1.1344640   2.6179939    1.3322305559e-06   -2.0780451102e-04
   1.1344640   2.8797933    1.4654407256e-04   -3.2425695559e-04
   1.1344640   3.1415927    2.2817681966e-04   -4.3942058770e-05
   1.1344640   3.4033920    4.2341379714e-04    1.7884699888e-04
   1.1344640   3.6651914   -2.2061297844e-05    4.5223361927e-04
   1.1344640   3.9269908   -4.8356921658e-04    5.7842510135e-04
   1.1344640   4.1887902   -6.8941949988e-04    2.5540084560e-04
   1.1344640   4.4505896   -6.0913475687e-04    3.2700717506e-05
   1.1344640   4.7123890   -4.7407192895e-04   -7.1664466941e-05
   1.1344640   4.9741884   -3.7425362331e-04   -1.3198097006e-04
   1.1344640   5.2359878   -2.7775653214e-04   -2.0106610002e-04
   1.1344640   5.4977871   -1.5411960941e-04   -1.7823513980e-04
   1.1344640   5.7595865    6.6352825665e-06   -2.1023224376e-04
   1.1344640   6.0213859    1.4874505230e-04   -3.2352355784e-04
   1.2217305   0.0000000    2.4552238394e-04    3.0128239035e-05
   1.2217305   0.2617994    2.3888957959e-04    1.7409698191e-04
   1.2217305   0.5235988   -1.8177316030e-05    3.7494042813e-04
   1.2217305   0.7853982   -4.9330107920e-04    4.6915424524e-04
   1.2217305   1.0471976   -7.7075492113e-04    2.4824321169e-04
   1.2217305   1.3089969   -7.3548867391e-04    8.9142206223e-05
   1.2217305   1.5707963   -5.6218943822e-04   -5.8829465305e-05
   1.2217305   1.8325957   -3.0564927701e-04   -2.0239623019e-04
   1.2217305   2.0943951   -2.0646441556e-04   -1.4695091015e-04
   1.2217305   2.3561945   -1.8460859113e-04   -1.7273855470e-04
   1.2217305   2.6179939   -1.4748221926e-04   -1.0640490886e-04
   1.2217305   2.8797933   -3.5214955677e-05   -7.0569097650e-05
   1.2217305   3.1415927    2.2436729169e-04    2.1159471882e-05
   1.2217305   3.4033920    2.3825302156e-04    1.7389346372e-04
   1.2217305   3.6651914   -1.8050517012e-05    3.7427052511e-04
   1.2217305   3.9269908   -4.9761610888e-04    4.6596898023e-04
   1.2217305   4.1887902   -7.7198978117e-04    2.4773206111e-04
   1.2217305   4.4505896   -7.3554793156e-04    8.8682551814e-05
   1.2217305   4.7123890   -5.6093937800e-04   -5.8842176734e-05
   1.2217305   4.9741884   -3.0594554722e-04   -2.0234524693e-04
   1.2217305   5.2359878   -2.0685432579e-04   -1.4742208667e-04
   1.2217305   5.4977871   -1.7816950649e-04   -1.7280433639e-04
   1.2217305   5.7595865   -1.4873093046e-04   -1.0681601881e-04
   1.2217305   6.0213859   -3.3332586194e-05   -6.9549015661e-05
   1.3089969   0.0000000    1.6290861255e-04   -9.7880497601e-05
   1.3089969   0.2617994    1.8061830919e-04    3.5981206697e-05
   1.3089969   0.5235988   -6.3673944163e-05    3.5168704728e-04
   1.3089969   0.7853982   -5.7692627247e-04    2.9526062411e-04
   1.3089969   1.0471976   -8.2056120855e-04    2.1322048107e-04
   1.3089969   1.3089969   -5.4967986545e-04    3.5228281811e-05
   1.3089969   1.5707963   -4.7724039468e-04   -6.0315315570e-05
   1.3089969   1.8325957   -4.3670790660e-04   -1.5718640508e-04
   1.3089969   2.0943951   -1.1385937503e-04   -7.2368706470e-05
   1.3089969   2.3561945   -1.1154558374e-04   -7.9209200493e-05
   1.3089969   2.6179939   -7.6991351040e-05   -2.0958125443e-04
   1.3089969   2.8797933    1.1398367069e-04    3.6134904759e-05
   1.3089969   3.1415927    1.7283711842e-04   -8.3464235675e-05
   1.3089969   3.4033920    1.8605084449e-04    4.1072871591e-05
   1.3089969   3.6651914   -6.1291504788e-05    3.5232401735e-04
   1.3089969   3.9269908   -5.7393995972e-04    2.9490181452e-04
   1.3089969   4.1887902   -8.1966248016e-04    2.1357664439e-04
   1.3089969   4.4505896   -5.4854081626e-04    3.5326667174e-05
   1.3089969   4.7123890   -4.7973713990e-04   -5.9992399029e-05
   1.3089969   4.9741884   -4.3669247805e-04   -1.5724077643e-04
   1.3089969   5.2359878   -1.1429931373e-04   -7.2525515524e-05
   1.3089969   5.4977871   -1.0870005127e-04   -7.8579442377e-05
   1.3089969   5.7595865   -7.3626719491e-05   -2.0965148574e-04
   1.3089969   6.0213859    1.1420906298e-04    3.6735424796e-05
   1.3962634   0.0000000    2.1814175514e-04   -3.1347384843e-05
   1.3962634   0.2617994    3.2087284170e-04    1.1484076461e-04
   1.3962634   0.5235988   -2.0276709984e-04    2.3033748809e-04
   1.3962634   0.7853982   -3.3141136819e-04    2.9193227581e-04
   1.3962634   1.0471976   -6.0576242518e-04    1.9055404170e-04
   1.3962634   1.3089969   -7.1130841426e-04   -1.5320547862e-05
   1.3962634   1.5707963   -5.8231438432e-04   -6.8054824043e-05
   1.3962634   1.8325957   -3.4336002985e-04   -7.7833210940e-05
   1.3962634   2.0943951   -2.3680563927e-04   -7.1960878838e-05
   1.3962634   2.3561945   -1.8400806368e-04   -8.6203983383e-05
   1.3962634   2.6179939   -2.4435526955e-04   -4.5687092121e-05
   1.3962634   2.8797933    1.2842795944e-04   -5.5454190128e-05
   1.3962634   3.1415927    2.1692646482e-04   -4.3703379400e-05
   1.3962634   3.4033920    3.1840427896e-04    1.1431803401e-04
   1.3962634   3.6651914   -2.0274655993e-04    2.3060594437e-04
   1.3962634   3.9269908   -3.3656041043e-04    2.9093110484e-04
   1.3962634   4.1887902   -5.9986338117e-04    1.8923279233e-04
   1.3962634   4.4505896   -7.0820104661e-04   -1.5342991168e-05
   1.3962634   4.7123890   -5.8398576883e-04   -6.7864372010e-05
   1.3962634   4.9741884   -3.4413932575e-04   -7.7915745182e-05
   1.3962634   5.2359878   -2.3769094726e-04   -7.1993015722e-05
   1.3962634   5.4977871   -1.8430755339e-04   -8.5691005409e-05
   1.3962634   5.7595865   -2.4547469581e-04   -4.6339936898e-05
