# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#   time = 90.100000,       r = 14.000000
#      theta         phi            Weyl4_Re            Weyl4_Im


#   time = 90.100000,       r = 30.000000
#      theta         phi            Weyl4_Re            Weyl4_Im


   0.0000000   0.0000000   -7.7959090058e-06    5.5658522902e-05
   0.0872665   0.0000000    8.2668297166e-04    3.7326362141e-04
   0.1745329   0.0000000    7.9689542835e-04    3.1176626247e-04
   0.2617994   0.0000000    7.4974440663e-04    2.6444518047e-04
   0.3490659   0.0000000    6.1883463158e-04    2.0597073737e-04
   0.4363323   0.0000000    7.4238635862e-04    1.7531711024e-04
   0.5235988   0.0000000    6.5266699292e-04    4.6656793115e-05
   0.6108652   0.0000000    5.7559606807e-04    3.0751921124e-05
   0.6981317   0.0000000    5.8067218760e-04    3.6341273863e-05
   0.7853982   0.0000000    3.4727056436e-04    3.9127588850e-04
   0.8726646   0.0000000    3.5244471054e-04   -9.1473082723e-05
   0.9599311   0.0000000    3.2385358713e-04   -1.1324103121e-04
   1.0471976   0.0000000    3.2225088270e-04   -1.7157169943e-04
   1.1344640   0.0000000    2.3617322912e-04   -7.7582071535e-05
   1.2217305   0.0000000    1.0360173145e-04   -2.5350358653e-06
   1.3089969   0.0000000    1.8091870540e-04   -1.1661772556e-04
   1.3962634   0.0000000    2.0998117310e-04   -6.2014516204e-05
   1.4835299   0.0000000    1.1528315595e-04   -2.4956163398e-05
   1.5707963   0.0000000    2.5059207127e-04    2.2074386877e-06
   1.6580628   0.0000000    1.1528319574e-04    2.4956104036e-05
   1.7453293   0.0000000    2.0998114088e-04    6.2014405808e-05
   1.8325957   0.0000000    1.8091821898e-04    1.1661769842e-04
   1.9198622   0.0000000    1.0360180366e-04    2.5348537213e-06
   2.0071286   0.0000000    2.3617329056e-04    7.7582093454e-05
   2.0943951   0.0000000    3.3333585377e-04    1.7749565588e-04
   2.1816616   0.0000000    3.2385400191e-04    1.1324145641e-04
   2.1816616   0.2617994    4.3708024920e-04   -2.0097007504e-04
   2.1816616   0.5235988    4.4649798737e-05   -6.0898256803e-04
   2.1816616   0.7853982   -4.9619259864e-04   -6.9372939003e-04
   2.1816616   1.0471976   -7.8059026760e-04   -4.6462692785e-04
   2.1816616   1.3089969   -6.5498458268e-04   -1.7200932711e-05
   2.1816616   1.5707963   -5.7293818940e-04    1.8849718763e-04
   2.1816616   1.8325957   -4.1514278999e-04    2.7206360758e-04
   2.1816616   2.0943951   -3.9660488020e-04    4.2655374432e-04
   2.1816616   2.3561945   -1.1902584849e-04    3.3408021988e-04
   2.1816616   2.6179939   -2.4123706929e-04    3.1047372329e-04
   2.1816616   2.8797933    1.8512401637e-04    2.6967043819e-04
   2.1816616   3.1415927    3.1296092191e-04    1.1199334910e-04
   2.1816616   3.4033920    4.3695838037e-04   -2.0020323905e-04
   2.1816616   3.6651914    2.9792023215e-05   -6.0250886887e-04
   2.1816616   3.9269908   -4.9495392768e-04   -6.9580240976e-04
   2.1816616   4.1887902   -7.9127392300e-04   -4.7964872383e-04
   2.1816616   4.4505896   -6.5860239647e-04   -1.8492965025e-05
   2.1816616   4.7123890   -5.7427004850e-04    1.8917400670e-04
   2.1816616   4.9741884   -4.1505358467e-04    2.7276711476e-04
   2.1816616   5.2359878   -3.9463484553e-04    4.4774106980e-04
   2.1816616   5.4977871   -1.3683374885e-04    3.3169096829e-04
   2.1816616   5.7595865   -2.5588112292e-04    3.0781247907e-04
   2.1816616   6.0213859    1.8217166553e-04    2.6921403318e-04
   2.2689280   0.0000000    3.5244424573e-04    9.1472965161e-05
   2.2689280   0.2617994    3.5256876211e-04   -1.6311961574e-04
   2.2689280   0.5235988    7.1414570081e-05   -7.2331292453e-04
   2.2689280   0.7853982   -4.3750082348e-04   -6.9199957370e-04
   2.2689280   1.0471976   -7.9598253353e-04   -4.3148129816e-04
