# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  90.0100000   -7.3342508308e-06   -1.0292510729e-05    9.5445766294e-07    1.1548934009e-06
  90.0200000   -8.8172960095e-06   -9.8254322547e-06    1.2122889271e-06    1.4187088565e-06
  90.0300000   -1.0194478119e-05   -9.1568988774e-06    1.4694729460e-06    1.6776220818e-06
  90.0400000   -1.1447305406e-05   -8.2786060200e-06    1.7241362712e-06    1.9294938345e-06
  90.0500000   -1.2556534403e-05   -7.1861316334e-06    1.9743830385e-06    2.1722344461e-06
  90.0600000   -1.3502709514e-05   -5.8795083131e-06    2.2183099201e-06    2.4038229931e-06
  90.0700000   -1.4266833289e-05   -4.3637102784e-06    2.4540215032e-06    2.6223257446e-06
  90.0800000   -1.4831132660e-05   -2.6490310964e-06    2.6796459122e-06    2.8259136918e-06
  90.0900000   -5.0542972852e-06   -9.2421819768e-06    2.8933505596e-06    3.0128790286e-06
  90.1000000   -5.2975332080e-06   -7.7289635907e-06    3.0933579071e-06    3.1816503483e-06
  90.1100000   -5.4281178638e-06   -5.9818893679e-06    3.2779610867e-06    3.3308065097e-06
  90.1200000   -5.4362859333e-06   -4.0198051151e-06    3.4455392433e-06    3.4590889535e-06
  90.1300000   -5.3150526863e-06   -1.8670073599e-06    3.5945724325e-06    3.5654124291e-06
  90.1400000   -5.0605867944e-06    4.4699098650e-07    3.7236559849e-06    3.6488739918e-06
  90.1500000   -4.6725139513e-06    2.8878105842e-06    3.8315141240e-06    3.7087602375e-06
