# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1942989020e-01    4.1085936805e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5672296939e-01   -7.2967435899e-02    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1948647727e-01    4.3361111616e-07    1.7987976363e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5655083452e-01   -7.2967433211e-02   -5.5212058558e-08    9.9961719580e-08
   0.1000000    2.1954142531e-01    4.5620818918e-07    3.7754811551e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5638366639e-01   -7.2967429204e-02   -1.3394481975e-07    1.6409429519e-07
   0.1500000    2.1959480778e-01    4.7865528380e-07    5.8896621410e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5622122146e-01   -7.2967428321e-02   -2.3350352966e-07    2.4636058704e-07
   0.2000000    2.1964669318e-01    5.0095691386e-07    8.1083492333e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5606327031e-01   -7.2967428831e-02   -3.5088527944e-07    3.2893413675e-07
   0.2500000    2.1969714518e-01    5.2311737154e-07    1.0404535886e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5590959771e-01   -7.2967428011e-02   -4.8366179790e-07    4.1196067401e-07
   0.3000000    2.1974622297e-01    5.4514073278e-07    1.2756090389e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5576000168e-01   -7.2967426523e-02   -6.2973626710e-07    4.9559257692e-07
   0.3500000    2.1979398175e-01    5.6703088459e-07    1.5144874582e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5561429224e-01   -7.2967425548e-02   -7.8729715405e-07    5.7998166564e-07
   0.4000000    2.1984047300e-01    5.8879152828e-07    1.7556037242e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5547229085e-01   -7.2967424845e-02   -9.5477857493e-07    6.6527446918e-07
   0.4500000    2.1988574478e-01    6.1042619239e-07    1.9977443264e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5533382965e-01   -7.2967424003e-02   -1.1308262467e-06    7.5160916676e-07
