# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.9038722378154692e-03  2.4040301670474563e-03  2.3741354300362334e-06  3.0485698171597619e-06  3.2558200455693608e-03  -3.2966522307137369e-17  2.3741354443817511e-06  -3.0485698392042365e-06  -3.9038722378146465e-03  -2.4040301670472651e-03  -2.0102635690371631e-04  3.7383447898545696e-04  3.7819819251826891e-07  1.2246612457906182e-07  1.6498674020227845e-04  -2.6359135922961793e-17  3.7819819888644630e-07  -1.2246613158234312e-07  -2.0102635690378448e-04  -3.7383447898542302e-04
5.0000000000000000e-01  -3.7920541357928262e-03  2.3986011269777371e-03  2.4591689211094870e-06  2.9855572825399370e-06  3.1942801279720538e-03  8.3023458984435305e-16  2.4591689398458270e-06  -2.9855572868405867e-06  -3.7920541357996294e-03  -2.3986011269723113e-03  -1.9886087150779391e-04  4.0097056008022851e-04  3.1717353553003472e-07  1.3732299590701228e-07  1.6459745559916787e-04  -1.4246035381633264e-17  3.1717353611487650e-07  -1.3732299805314413e-07  -1.9886087150676300e-04  -4.0097056007967725e-04
1.0000000000000000e+00  -3.6666146800729930e-03  2.3872489670947895e-03  2.5366875948430463e-06  2.9121318039053244e-06  3.1262720627218249e-03  2.6456464243766048e-15  2.5366875838599885e-06  -2.9121318200058816e-06  -3.6666146800421210e-03  -2.3872489670746064e-03  -1.9671559999197847e-04  3.9633229138720511e-04  1.4920740808961375e-07  1.3594872495306321e-07  1.6371011715681064e-04  -1.2866139301217203e-16  1.4920741049358116e-07  -1.3594872420983063e-07  -1.9671559999217010e-04  -3.9633229138930499e-04
1.5000000000000000e+00  -3.5260508641170121e-03  2.3615786380324641e-03  2.6013886193962879e-06  2.8265950783519993e-06  3.0510884160110897e-03  -1.9940832703601793e-14  2.6013886221076882e-06  -2.8265950627179102e-06  -3.5260508641491526e-03  -2.3615786380225389e-03  -1.9419794431292667e-04  3.9099245573114959e-04  1.8349132338796858e-07  1.3168444299972413e-07  1.6250036176944341e-04  1.1243258584991446e-15  1.8349132227470752e-07  -1.3168444528635042e-07  -1.9419794431365040e-04  -3.9099245573031866e-04
2.0000000000000000e+00  -3.3682356523084453e-03  2.3298652778133257e-03  2.6609228030951938e-06  2.7308957692236893e-06  2.9684411644505231e-03  -3.4365346397551011e-15  2.6609228373931842e-06  -2.7308957780994037e-06  -3.3682356523443754e-03  -2.3298652777591546e-03  -1.9134960470419427e-04  3.8395716935885521e-04  1.6050292102301555e-07  1.2738973185849940e-07  1.6108660225644855e-04  -2.5714316209996695e-15  1.6050291736776813e-07  -1.2738973118902399e-07  -1.9134960470181353e-04  -3.8395716936200476e-04
2.4999999999999898e+00  -3.1917736733195895e-03  2.2886633312202724e-03  2.7099718972227827e-06  2.6228771893904983e-06  2.8764728253069822e-03  7.8938219079827815e-15  2.7099718544400532e-06  -2.6228771900291138e-06  -3.1917736732819005e-03  -2.2886633312008808e-03  -1.8825121593487478e-04  3.7547769211419943e-04  9.8261454689502092e-08  1.2331385645703295e-07  1.5953365842483102e-04  5.5941020451989384e-16  9.8261457333464694e-08  -1.2331386021070316e-07  -1.8825121593505324e-04  -3.7547769211432151e-04
2.9999999999999800e+00  -2.9940431063569316e-03  2.2355598066879021e-03  2.7667598481168321e-06  2.4993333442945174e-06  2.7750609190658896e-03  1.3590176076508365e-14  2.7667598686970171e-06  -2.4993333366552217e-06  -2.9940431063213940e-03  -2.2355598066903320e-03  -1.8494165992604837e-04  3.7296429345869570e-04  7.5865392522216965e-08  1.2123272461503980e-07  1.5785570027185197e-04  2.2076987327897279e-15  7.5865388555865943e-08  -1.2123272779007861e-07  -1.8494165992381757e-04  -3.7296429345809852e-04
3.4999999999999698e+00  -2.7733221861992673e-03  2.1698069297322242e-03  2.8064462926071347e-06  2.3627284831752294e-06  2.6621808694183725e-03  -8.3490445188915546e-15  2.8064462587330831e-06  -2.3627285249181447e-06  -2.7733221862090381e-03  -2.1698069297165648e-03  -1.8139050760297075e-04  3.7592842004950075e-04  1.0076733787874472e-07  1.2120475523193516e-07  1.5609324473489728e-04  -2.5249850987325720e-15  1.0076734052646303e-07  -1.2120475261009428e-07  -1.8139050760152185e-04  -3.7592842005050879e-04
3.9999999999999600e+00  -2.5270188523471467e-03  2.0942585599252436e-03  2.8228729457807303e-06  2.2090610004235035e-06  2.5370200243165731e-03  -1.4828721204510759e-14  2.8228728942401705e-06  -2.2090609953354617e-06  -2.5270188524212887e-03  -2.0942585599455972e-03  -1.7758273393856538e-04  3.7933147349519249e-04  1.3983769053452340e-07  1.2184780056927812e-07  1.5420290586325489e-04  -1.4185779575347961e-15  1.3983769203979615e-07  -1.2184779790599787e-07  -1.7758273393775741e-04  -3.7933147349818787e-04
4.4999999999999503e+00  -2.2527758514814425e-03  2.0010905890672981e-03  2.8906732111911258e-06  2.0353628207155144e-06  2.3975861730710689e-03  4.8912832334782608e-15  2.8906731783610283e-06  -2.0353627806025882e-06  -2.2527758514893003e-03  -2.0010905890108935e-03  -1.7347050159809228e-04  3.7978627737076244e-04  1.6615027042004426e-07  1.2175096603304974e-07  1.5215321556764498e-04  -7.7225581987950664e-16  1.6615027013863779e-07  -1.2175096689890186e-07  -1.7347050159892592e-04  -3.7978627737337097e-04
