# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1942989020e-01    4.1085936805e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5672296939e-01   -7.2967435899e-02    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1948646018e-01    4.3360950368e-07    1.8008243120e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5655088632e-01   -7.2967433213e-02   -5.5272444680e-08    9.7858807460e-08
   0.1000000    2.1954139266e-01    4.5620506188e-07    3.7789585314e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5638376491e-01   -7.2967429309e-02   -1.3437589356e-07    1.6409790106e-07
   0.1500000    2.1959476094e-01    4.7865073395e-07    5.8941418299e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5622136206e-01   -7.2967428394e-02   -2.3406207890e-07    2.4637003541e-07
   0.2000000    2.1964663338e-01    5.0095102619e-07    8.1134836636e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5606344881e-01   -7.2967428779e-02   -3.5152868683e-07    3.2895282623e-07
   0.2500000    2.1969707351e-01    5.2311022415e-07    1.0410057436e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5590981030e-01   -7.2967427982e-02   -4.8435669713e-07    4.1199199468e-07
   0.3000000    2.1974614040e-01    5.4513239896e-07    1.2761795003e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5576024490e-01   -7.2967426573e-02   -6.3045678017e-07    4.9563967494e-07
   0.3500000    2.1979388915e-01    5.6702143182e-07    1.5150608755e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5561456296e-01   -7.2967425590e-02   -7.8802344049e-07    5.8004732603e-07
   0.4000000    2.1984037116e-01    5.8878101934e-07    1.7561687671e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5547258625e-01   -7.2967424854e-02   -9.5549564361e-07    6.6536105601e-07
   0.4500000    2.1988563438e-01    6.1041468616e-07    1.9982928590e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5533414713e-01   -7.2967424004e-02   -1.1315229885e-06    7.5171861172e-07
   0.5000000    2.1992972366e-01    6.3192579906e-07    2.2404473709e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5519908782e-01   -7.2967423024e-02   -1.3149366884e-06    8.4948311750e-07
   0.5500000    2.1997268099e-01    6.5331757397e-07    2.4818332069e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5506725964e-01   -7.2967421977e-02   -1.5047246188e-06    9.8127976823e-07
   0.6000000    2.2001454568e-01    6.7459308511e-07    2.7218068066e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5493852250e-01   -7.2967420950e-02   -1.7000098099e-06    1.1217943693e-06
   0.6500000    2.2005535462e-01    6.9575527530e-07    2.9598543956e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5481274422e-01   -7.2967420046e-02   -1.9000319379e-06    1.2709800572e-06
   0.7000000    2.2009514245e-01    7.1680696267e-07    3.1955706127e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5468979999e-01   -7.2967419256e-02   -2.1041313899e-06    1.4287746902e-06
   0.7500000    2.2013394175e-01    7.3775084621e-07    3.4286407022e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5456957188e-01   -7.2967418476e-02   -2.3117355275e-06    1.5951040994e-06
   0.8000000    2.2017178316e-01    7.5858951300e-07    3.6588256286e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5445194841e-01   -7.2967417622e-02   -2.5223468310e-06    1.7698848173e-06
   0.8500000    2.2020869552e-01    7.7932544424e-07    3.8859496007e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5433682409e-01   -7.2967416671e-02   -2.7355326735e-06    1.9530263636e-06
   0.9000000    2.2024470605e-01    7.9996101977e-07    4.1098895919e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5422409904e-01   -7.2967415650e-02   -2.9509164950e-06    2.1444331546e-06
   0.9500000    2.2027984040e-01    8.2049852352e-07    4.3305665162e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5411367867e-01   -7.2967414627e-02   -3.1681701748e-06    2.3440060906e-06
   1.0000000    2.2031412278e-01    8.4094014891e-07    4.5479377867e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5400547329e-01   -7.2967413673e-02   -3.3870074415e-06    2.5516438708e-06
   1.0500000    2.2034757607e-01    8.6128800314e-07    4.7619910321e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5389939786e-01   -7.2967412804e-02   -3.6071781785e-06    2.7672440771e-06
   1.1000000    2.2038022187e-01    8.8154411139e-07    4.9727387850e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5379537168e-01   -7.2967411969e-02   -3.8284634992e-06    2.9907040611e-06
   1.1500000    2.2041208063e-01    9.0171042146e-07    5.1802139873e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5369331813e-01   -7.2967411099e-02   -4.0506714871e-06    3.2219216651e-06
   1.2000000    2.2044317168e-01    9.2178880755e-07    5.3844661862e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5359316444e-01   -7.2967410162e-02   -4.2736335119e-06    3.4607958012e-06
   1.2500000    2.2047351333e-01    9.4178107381e-07    5.5855583149e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5349484142e-01   -7.2967409179e-02   -4.4972010428e-06    3.7072269133e-06
   1.3000000    2.2050312290e-01    9.6168895790e-07    5.7835639673e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5339828328e-01   -7.2967408192e-02   -4.7212428916e-06    3.9611173372e-06
   1.3500000    2.2053201683e-01    9.8151413440e-07    5.9785650935e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5330342745e-01   -7.2967407231e-02   -4.9456428269e-06    4.2223715775e-06
   1.4000000    2.2056021069e-01    1.0012582177e-06    6.1706500519e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5321021432e-01   -7.2967406297e-02   -5.1702975126e-06    4.4908965133e-06
   1.4500000    2.2058771924e-01    1.0209227650e-06    6.3599119665e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5311858713e-01   -7.2967405371e-02   -5.3951147237e-06    4.7666015457e-06
   1.5000000    2.2061455651e-01    1.0405092789e-06    6.5464473426e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5302849181e-01   -7.2967404434e-02   -5.6200118041e-06    5.0493986954e-06
   1.5500000    2.2064073579e-01    1.0600192101e-06    6.7303549039e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5293987678e-01   -7.2967403485e-02   -5.8449143342e-06    5.3392026601e-06
   1.6000000    2.2066626972e-01    1.0794539599e-06    6.9117346182e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5285269284e-01   -7.2967402529e-02   -6.1140052363e-06    5.6359308388e-06
   1.6500000    2.2069117029e-01    1.0988148820e-06    7.0906868851e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5276689304e-01   -7.2967401570e-02   -6.5475063526e-06    5.9395033283e-06
   1.7000000    2.2071544891e-01    1.1181032853e-06    7.2673118601e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5268243254e-01   -7.2967400604e-02   -6.9940638078e-06    6.2498428981e-06
   1.7500000    2.2073911641e-01    1.1373204356e-06    7.4417088974e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5259926850e-01   -7.2967399628e-02   -7.4533823590e-06    6.5668749467e-06
   1.8000000    2.2076218310e-01    1.1564675575e-06    7.6139760927e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5251735997e-01   -7.2967398643e-02   -7.9251704459e-06    6.8905274454e-06
   1.8500000    2.2078465878e-01    1.1755458362e-06    7.7842099114e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5243666782e-01   -7.2967397658e-02   -8.4091408401e-06    7.2207308697e-06
   1.9000000    2.2080655277e-01    1.1945564193e-06    7.9525048907e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5235715456e-01   -7.2967396679e-02   -8.9050111639e-06    7.5574181225e-06
   1.9500000    2.2082787395e-01    1.2135004186e-06    8.1189534032e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5227878436e-01   -7.2967395709e-02   -9.4125042994e-06    7.9005244517e-06
   2.0000000    2.2084863076e-01    1.2323789112e-06    8.2836454739e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5220152286e-01   -7.2967394739e-02   -9.9313487026e-06    8.2499873653e-06
   2.0500000    2.2086883123e-01    1.2511929415e-06    8.4466686424e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5212533718e-01   -7.2967393758e-02   -1.0461278634e-05    8.6057465420e-06
   2.1000000    2.2088848303e-01    1.2699435221e-06    8.6081078630e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5205019579e-01   -7.2967392761e-02   -1.1002034323e-05    8.9677437413e-06
   2.1500000    2.2090759343e-01    1.2886316355e-06    8.7680454370e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5197606845e-01   -7.2967391752e-02   -1.1553362064e-05    9.3359227126e-06
   2.2000000    2.2092616938e-01    1.3072582352e-06    8.9265609724e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5190292616e-01   -7.2967390739e-02   -1.2115014279e-05    9.7102291052e-06
   2.2500000    2.2094421748e-01    1.3258242469e-06    9.0837313666e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5183074109e-01   -7.2967389729e-02   -1.2686749517e-05    1.0090610380e-05
   2.3000000    2.2096174405e-01    1.3443305694e-06    9.2396308074e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5175948651e-01   -7.2967388724e-02   -1.3268332438e-05    1.0477015720e-05
   2.3500000    2.2097875506e-01    1.3627780762e-06    9.3943307911e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5168913674e-01   -7.2967387720e-02   -1.3859533753e-05    1.0869395950e-05
   2.4000000    2.2099525625e-01    1.3811676161e-06    9.5479001523e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5161966713e-01   -7.2967386712e-02   -1.4460130146e-05    1.1267703448e-05
   2.4500000    2.2101125305e-01    1.3995000141e-06    9.7004051053e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5155105396e-01   -7.2967385696e-02   -1.5069904178e-05    1.1671892073e-05
   2.5000000    2.2102675066e-01    1.4177760729e-06    9.8519092942e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5148327442e-01   -7.2967384671e-02   -1.5688644168e-05    1.2081917080e-05
   2.5500000    2.2104175401e-01    1.4359965730e-06    1.0002473849e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5141630657e-01   -7.2967383640e-02   -1.6316144069e-05    1.2497735054e-05
   2.6000000    2.2105626781e-01    1.4541622742e-06    1.0152157449e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5135012930e-01   -7.2967382605e-02   -1.6952203329e-05    1.2919303833e-05
   2.6500000    2.2107029655e-01    1.4722739159e-06    1.0301016388e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5128472227e-01   -7.2967381567e-02   -1.7596626745e-05    1.3346582447e-05
   2.7000000    2.2108384451e-01    1.4903322183e-06    1.0449104643e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5122006590e-01   -7.2967380528e-02   -1.8249224312e-05    1.3779531048e-05
   2.7500000    2.2109691576e-01    1.5083378828e-06    1.0596473949e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5115614133e-01   -7.2967379487e-02   -1.8909811074e-05    1.4218110852e-05
   2.8000000    2.2110951416e-01    1.5262915927e-06    1.0743173866e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5109293035e-01   -7.2967378443e-02   -1.9578206960e-05    1.4662284082e-05
   2.8500000    2.2112164342e-01    1.5441940142e-06    1.0889251861e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5103041543e-01   -7.2967377397e-02   -2.0254236632e-05    1.5112013908e-05
   2.9000000    2.2113330704e-01    1.5620457966e-06    1.1034753371e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5096857966e-01   -7.2967376345e-02   -2.0937729327e-05    1.5567264401e-05
   2.9500000    2.2114450838e-01    1.5798475731e-06    1.1179721888e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5090740670e-01   -7.2967375287e-02   -2.1628518697e-05    1.6028000480e-05
   3.0000000    2.2115525062e-01    1.5975999615e-06    1.1324199022e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5084688079e-01   -7.2967374224e-02   -2.2326442662e-05    1.6498572378e-05
   3.0500000    2.2116553679e-01    1.6153035644e-06    1.1468224577e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5078698672e-01   -7.2967373156e-02   -2.3031343252e-05    1.7207286872e-05
   3.1000000    2.2117536977e-01    1.6329589702e-06    1.1611836622e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5072770978e-01   -7.2967372084e-02   -2.3743066461e-05    1.7923145128e-05
   3.1500000    2.2118475230e-01    1.6505667531e-06    1.1755071559e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5066903577e-01   -7.2967371010e-02   -2.4461462101e-05    1.8645609305e-05
   3.2000000    2.2119368698e-01    1.6681274740e-06    1.1897964187e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5061095095e-01   -7.2967369935e-02   -2.5186383658e-05    1.9374144791e-05
   3.2500000    2.2120217631e-01    1.6856416806e-06    1.2040547774e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5055344206e-01   -7.2967368857e-02   -2.5917688159e-05    2.0108220689e-05
   3.3000000    2.2121022261e-01    1.7031099081e-06    1.2182854113e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5049649623e-01   -7.2967367775e-02   -2.6655236031e-05    2.0847310251e-05
   3.3500000    2.2121782814e-01    1.7205326797e-06    1.2324913591e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5044010106e-01   -7.2967366688e-02   -2.7398890977e-05    2.1590891283e-05
   3.4000000    2.2122499500e-01    1.7379105066e-06    1.2466755243e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5038424450e-01   -7.2967365594e-02   -2.8148519848e-05    2.2338446502e-05
   3.4500000    2.2123172521e-01    1.7552438888e-06    1.2608406811e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5032891492e-01   -7.2967364496e-02   -2.8903992522e-05    2.3089463863e-05
   3.5000000    2.2123802068e-01    1.7725333150e-06    1.2749894800e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5027410103e-01   -7.2967363395e-02   -2.9665181785e-05    2.3843436848e-05
   3.5500000    2.2124388320e-01    1.7897792637e-06    1.2891244535e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5021979190e-01   -7.2967362290e-02   -3.0431963222e-05    2.4599864724e-05
   3.6000000    2.2124931449e-01    1.8069822028e-06    1.3032480203e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5016597696e-01   -7.2967361182e-02   -3.1204215105e-05    2.5358252779e-05
   3.6500000    2.2125431616e-01    1.8241425902e-06    1.3173624913e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5011264593e-01   -7.2967360072e-02   -3.1981818291e-05    2.6118112520e-05
   3.7000000    2.2125888974e-01    1.8412608743e-06    1.3314700738e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.5005978887e-01   -7.2967358958e-02   -3.2764656120e-05    2.6878961853e-05
