# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
2.6000000000001300e+01  A  32.015625  32.000000  32.000000  2.9214667080e+00  1.010000  -2.488837e-01  -0.6040  1  1.681281  3.165783e+00  1.585383e+00  -2.304766e-01  -2.201735e-01  -2.380917e-01  49  0  1
2.6000000000001300e+01  B  31.984375  32.000000  32.000000  2.9214667080e+00  1.010000  -2.488837e-01  -0.6040  1  1.681281  3.165783e+00  1.585383e+00  -2.304766e-01  -2.201735e-01  -2.380917e-01  49  0  1
2.6000000000001300e+01  C  32.000000  32.000000  32.000000  2.8910579935e+00  0.970000  -2.567019e-01  -0.5906  1  1.528907  3.074267e+00  1.607682e+00  -1.381565e-01  -1.381565e-01  +1.527347e-02  6  0  1
2.7000000000001400e+01  A  32.015625  32.000000  32.000000  2.7295535174e+00  0.870000  -2.982251e-01  -0.5255  1  1.669376  3.065248e+00  1.535986e+00  -3.003622e-01  -3.003622e-01  -2.897071e-01  56  0  1
2.7000000000001400e+01  B  31.984375  32.000000  32.000000  2.7295535174e+00  0.870000  -2.982251e-01  -0.5255  1  1.669376  3.065248e+00  1.535986e+00  -3.003622e-01  -3.003622e-01  -2.897071e-01  56  0  1
2.7000000000001400e+01  C  32.000000  32.000000  32.000000  2.6840533626e+00  0.810000  -3.099233e-01  -0.5087  1  1.522273  2.968127e+00  1.558017e+00  -1.650582e-01  -1.650582e-01  +6.181866e-02  8  0  1
2.8000000000001599e+01  A  32.015625  32.000000  32.000000  2.5237118579e+00  0.690000  -3.511475e-01  -0.4545  1  1.652202  2.967272e+00  1.487812e+00  -3.795432e-01  -3.623847e-01  -3.874388e-01  63  0  1
2.8000000000001599e+01  B  31.984375  32.000000  32.000000  2.5237118579e+00  0.690000  -3.511475e-01  -0.4545  1  1.652202  2.967272e+00  1.487812e+00  -3.795432e-01  -3.623847e-01  -3.874388e-01  63  0  1
2.8000000000001599e+01  C  32.000000  32.000000  32.000000  2.3762240900e+00  0.250000  -3.890670e-01  -0.4100  1  1.508457  2.865646e+00  1.508765e+00  -3.792629e-01  +7.638051e-02  -3.768636e-02  10  0  1
2.9000000000001702e+01  A  32.015625  32.000000  32.000000  2.3170705311e+00  0.510000  -4.042755e-01  -0.3933  1  1.629360  2.876137e+00  1.442450e+00  -4.762934e-01  -4.403655e-01  -4.834167e-01  67  0  1
2.9000000000001702e+01  B  31.984375  32.000000  32.000000  2.3170705311e+00  0.510000  -4.042755e-01  -0.3933  1  1.629360  2.876137e+00  1.442450e+00  -4.762934e-01  -4.403655e-01  -4.834167e-01  67  0  1
2.9000000000001702e+01  C  32.000000  32.000000  32.000000  2.0045722759e+00  0.250000  -4.846195e-01  -0.3146  1  1.485106  2.769549e+00  1.462200e+00  -3.692998e-01  -1.942535e-03  -3.998433e-01  16  0  1
3.0000000000001901e+01  A  32.015625  32.000000  32.015625  2.1318997427e+00  0.330000  -4.518833e-01  -0.3450  1  1.599891  2.793910e+00  1.401094e+00  -5.678173e-01  -4.627526e-01  -5.692328e-01  68  0  1
3.0000000000001901e+01  B  31.984375  32.000000  32.015625  2.1318997427e+00  0.330000  -4.518833e-01  -0.3450  1  1.599891  2.793910e+00  1.401094e+00  -5.678173e-01  -4.627526e-01  -5.692328e-01  68  0  1
3.0000000000001901e+01  C  32.000000  32.000000  32.015625  1.7835443784e+00  0.250000  -5.414464e-01  -0.2664  1  1.451067  2.681084e+00  1.419758e+00  -3.771129e-01  -1.334908e-01  -7.084957e-01  16  0  1
3.1000000000002000e+01  A  32.015625  32.000000  32.000000  1.9802589941e+00  0.250000  -4.908706e-01  -0.3090  1  1.564888  2.721613e+00  1.364304e+00  -6.126318e-01  -6.084337e-01  -5.066869e-01  66  0  1
3.1000000000002000e+01  B  31.984375  32.000000  32.000000  1.9802589941e+00  0.250000  -4.908706e-01  -0.3090  1  1.564888  2.721613e+00  1.364304e+00  -6.126318e-01  -6.084337e-01  -5.066869e-01  66  0  1
3.1000000000002000e+01  C  32.000000  32.000000  32.000000  1.6662106639e+00  0.250000  -5.716131e-01  -0.2429  1  1.409609  2.602899e+00  1.382021e+00  -4.026786e-01  -2.429081e-01  -9.031054e-01  15  0  1
3.2000000000002203e+01  A  32.015625  32.000000  32.000000  1.8947978882e+00  0.250000  -5.128428e-01  -0.2900  1  1.525320  2.658276e+00  1.332057e+00  -6.384915e-01  -6.384915e-01  -6.186789e-01  64  0  1
3.2000000000002203e+01  B  31.984375  32.000000  32.000000  1.8947978882e+00  0.250000  -5.128428e-01  -0.2900  1  1.525320  2.658276e+00  1.332057e+00  -6.384915e-01  -6.384915e-01  -6.186789e-01  64  0  1
3.2000000000002203e+01  C  32.000000  32.000000  32.000000  1.6042600306e+00  0.250000  -5.875408e-01  -0.2310  1  1.361230  2.532621e+00  1.349032e+00  -4.148582e-01  -2.916975e-01  -9.998105e-01  14  0  1
3.3000000000001997e+01  A  32.015625  32.000000  32.000000  1.8491178804e+00  0.250000  -5.245873e-01  -0.2802  1  1.483181  2.602932e+00  1.304175e+00  -6.457551e-01  -6.457551e-01  -6.591579e-01  62  0  1
3.3000000000001997e+01  B  31.984375  32.000000  32.000000  1.8491178804e+00  0.250000  -5.245873e-01  -0.2802  1  1.483181  2.602932e+00  1.304175e+00  -6.457551e-01  -6.457551e-01  -6.591579e-01  62  0  1
3.3000000000001997e+01  C  32.000000  32.000000  32.000000  1.5695281574e+00  0.250000  -5.964705e-01  -0.2244  1  1.309719  2.470547e+00  1.320599e+00  -4.123968e-01  -3.046388e-01  -1.038238e+00  14  0  1
3.4000000000001798e+01  A  32.015625  32.000000  32.000000  1.8218238164e+00  0.250000  -5.316046e-01  -0.2744  1  1.441227  2.554889e+00  1.280076e+00  -6.399683e-01  -6.399683e-01  -6.667701e-01  60  0  1
3.4000000000001798e+01  B  31.984375  32.000000  32.000000  1.8218238164e+00  0.250000  -5.316046e-01  -0.2744  1  1.441227  2.554889e+00  1.280076e+00  -6.399683e-01  -6.399683e-01  -6.667701e-01  60  0  1
3.4000000000001798e+01  C  32.000000  32.000000  32.000000  1.5479990944e+00  0.250000  -6.020056e-01  -0.2204  1  1.256608  2.414379e+00  1.295228e+00  -4.011167e-01  -2.995669e-01  -1.047689e+00  13  0  1
3.5000000000001599e+01  A  32.015625  32.000000  32.000000  1.8028970794e+00  0.250000  -5.364707e-01  -0.2705  1  1.401181  2.513096e+00  1.259283e+00  -6.276688e-01  -6.276688e-01  -6.599078e-01  58  0  1
3.5000000000001599e+01  B  31.984375  32.000000  32.000000  1.8028970794e+00  0.250000  -5.364707e-01  -0.2705  1  1.401181  2.513096e+00  1.259283e+00  -6.276688e-01  -6.276688e-01  -6.599078e-01  58  0  1
3.5000000000001599e+01  C  32.000000  32.000000  32.000000  1.5327169002e+00  0.250000  -6.059347e-01  -0.2176  1  1.203885  2.363084e+00  1.272714e+00  -3.856114e-01  -2.860437e-01  -1.044177e+00  12  0  1
3.6000000000001400e+01  A  32.015625  32.000000  32.000000  1.7873042208e+00  0.250000  -5.404797e-01  -0.2672  1  1.364925  2.477054e+00  1.241442e+00  -6.128765e-01  -6.128765e-01  -6.476272e-01  56  0  1
3.6000000000001400e+01  B  31.984375  32.000000  32.000000  1.7873042208e+00  0.250000  -5.404797e-01  -0.2672  1  1.364925  2.477054e+00  1.241442e+00  -6.128765e-01  -6.128765e-01  -6.476272e-01  56  0  1
3.6000000000001400e+01  C  32.000000  32.000000  32.000000  1.5200710616e+00  0.250000  -6.091860e-01  -0.2153  1  1.153392  2.316586e+00  1.253043e+00  -3.687472e-01  -2.692008e-01  -1.036097e+00  12  0  1
3.7000000000001201e+01  A  32.015625  32.000000  32.000000  1.7724013500e+00  0.250000  -5.443113e-01  -0.2642  1  1.333658  2.446276e+00  1.226148e+00  -5.979869e-01  -5.979869e-01  -6.349474e-01  55  0  1
3.7000000000001201e+01  B  31.984375  32.000000  32.000000  1.7724013500e+00  0.250000  -5.443113e-01  -0.2642  1  1.333658  2.446276e+00  1.226148e+00  -5.979869e-01  -5.979869e-01  -6.349474e-01  55  0  1
3.7000000000001201e+01  C  32.000000  32.000000  32.000000  1.5081428605e+00  0.250000  -6.122528e-01  -0.2131  1  1.108140  2.275391e+00  1.236114e+00  -3.522838e-01  -2.519072e-01  -1.028117e+00  11  0  1
3.8000000000001002e+01  A  32.015625  32.000000  32.000000  1.7568839388e+00  0.250000  -5.483008e-01  -0.2610  1  1.307719  2.420109e+00  1.213246e+00  -5.845367e-01  -5.845367e-01  -6.249881e-01  53  0  1
3.8000000000001002e+01  B  31.984375  32.000000  32.000000  1.7568839388e+00  0.250000  -5.483008e-01  -0.2610  1  1.307719  2.420109e+00  1.213246e+00  -5.845367e-01  -5.845367e-01  -6.249881e-01  53  0  1
3.8000000000001002e+01  C  32.000000  32.000000  32.000000  1.4959849632e+00  0.250000  -6.153786e-01  -0.2109  1  1.069689  2.239738e+00  1.221665e+00  -3.373306e-01  -2.359396e-01  -1.022961e+00  11  0  1
