# time  R_areal_min  r_at_R_areal_min
2.6000000000001300e+01  2.9829952368405936e+00  9.8462298463675935e-01
2.7000000000001400e+01  2.7832704056982318e+00  8.2841975886322272e-01
2.8000000000001599e+01  2.5657599055445584e+00  6.7223827388434232e-01
2.9000000000001702e+01  2.3505641564634767e+00  5.1609826765355449e-01
3.0000000000001901e+01  2.1902656514320218e+00  5.1609826765355449e-01
3.1000000000002000e+01  2.0944804302328697e+00  5.1609826765355449e-01
3.2000000000002203e+01  2.0369372382449207e+00  5.1609826765355449e-01
3.3000000000001997e+01  2.0009439158165305e+00  5.1609826765355449e-01
3.4000000000001798e+01  1.9767711431849937e+00  5.1609826765355449e-01
3.5000000000001599e+01  1.9588601435202648e+00  5.1609826765355449e-01
3.6000000000001400e+01  1.9440280103749421e+00  5.1609826765355449e-01
3.7000000000001201e+01  1.9304935193355008e+00  5.1609826765355449e-01
3.8000000000001002e+01  1.9173382053452723e+00  5.1609826765355449e-01
3.9000000000000803e+01  1.9042183338067147e+00  5.1609826765355449e-01
4.0000000000000597e+01  1.8911727424532665e+00  5.1609826765355449e-01
4.1000000000000398e+01  1.8784919030944811e+00  5.1609826765355449e-01
4.2000000000000199e+01  1.8665977569203887e+00  5.1609826765355449e-01
4.3000000000000000e+01  1.8559283953026526e+00  5.1609826765355449e-01
4.3999999999999801e+01  1.8468618355115656e+00  5.1609826765355449e-01
4.4999999999999602e+01  1.8396462242996270e+00  5.1609826765355449e-01
4.5999999999999403e+01  1.8343836658546995e+00  5.1609826765355449e-01
4.6999999999999197e+01  1.8310368957291006e+00  5.1609826765355449e-01
4.7999999999998998e+01  1.8294595770993403e+00  5.1609826765355449e-01
4.8999999999998799e+01  1.8293685695256310e+00  5.1609826765355449e-01
4.9999999999998600e+01  1.8305707028917264e+00  5.1609826765355449e-01
5.0999999999998401e+01  1.8327536426188162e+00  5.1609826765355449e-01
