# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933204383e-06    2.3154916164e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933204383e-06    2.3154916164e-01    1.4915649140e-01    0.0000000000e+00    1.4915649140e-01    0.0000000000e+00    1.2567411384e-01    0.0000000000e+00
   0.0500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933227610e-06    2.3154916347e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933227610e-06    2.3154916347e-01    1.4915657583e-01    0.0000000000e+00    1.4915657583e-01    0.0000000000e+00    1.2567404327e-01    0.0000000000e+00
   0.1000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933283840e-06    2.3154914478e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933283840e-06    2.3154914478e-01    1.4915663375e-01    0.0000000000e+00    1.4915663375e-01    0.0000000000e+00    1.2567400684e-01    0.0000000000e+00
   0.1500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933344005e-06    2.3154907009e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933344005e-06    2.3154907009e-01    1.4915666976e-01    0.0000000000e+00    1.4915666976e-01    0.0000000000e+00    1.2567399881e-01    0.0000000000e+00
   0.2000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933389097e-06    2.3154890721e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933389097e-06    2.3154890721e-01    1.4915668777e-01    0.0000000000e+00    1.4915668777e-01    0.0000000000e+00    1.2567401444e-01    0.0000000000e+00
   0.2500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933425334e-06    2.3154862861e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933425334e-06    2.3154862861e-01    1.4915669116e-01    0.0000000000e+00    1.4915669116e-01    0.0000000000e+00    1.2567404974e-01    0.0000000000e+00
   0.3000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933479267e-06    2.3154821078e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933479267e-06    2.3154821078e-01    1.4915668284e-01    0.0000000000e+00    1.4915668284e-01    0.0000000000e+00    1.2567410140e-01    0.0000000000e+00
   0.3500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933579791e-06    2.3154763245e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933579791e-06    2.3154763245e-01    1.4915666536e-01    0.0000000000e+00    1.4915666536e-01    0.0000000000e+00    1.2567416664e-01    0.0000000000e+00
   0.4000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933743026e-06    2.3154687283e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933743026e-06    2.3154687283e-01    1.4915664091e-01    0.0000000000e+00    1.4915664091e-01    0.0000000000e+00    1.2567424309e-01    0.0000000000e+00
   0.4500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933979145e-06    2.3154591191e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933979145e-06    2.3154591191e-01    1.4915661144e-01    0.0000000000e+00    1.4915661144e-01    0.0000000000e+00    1.2567432874e-01    0.0000000000e+00
