# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.8917205266208321e+00  1.5649980031936144e+00
5.0000000000000000e-01  3.8917203379857668e+00  1.5649980031936144e+00
1.0000000000000000e+00  3.8915936996270322e+00  1.5649980031936144e+00
1.5000000000000000e+00  3.8914013465613442e+00  1.5649980031936144e+00
2.0000000000000000e+00  3.8912520635619017e+00  1.5649980031936144e+00
2.4999999999999898e+00  3.8905609056164443e+00  1.5649980031936144e+00
2.9999999999999800e+00  3.8889487528367890e+00  1.5649980031936144e+00
3.4999999999999698e+00  3.8863113130905598e+00  1.5649980031936144e+00
3.9999999999999600e+00  3.8835271703593213e+00  1.5649980031936144e+00
4.4999999999999503e+00  3.8813569453451318e+00  1.5649980031936144e+00
4.9999999999999396e+00  3.8796615639553047e+00  1.5649980031936144e+00
5.4999999999999298e+00  3.8780703575217292e+00  1.5649980031936144e+00
5.9999999999999201e+00  3.8764849153058938e+00  1.5649980031936144e+00
6.4999999999999103e+00  3.8749770575715607e+00  1.5649980031936144e+00
6.9999999999998996e+00  3.8736139744168621e+00  1.5649980031936144e+00
7.4999999999998801e+00  3.8724020480910046e+00  1.5649980031936144e+00
7.9999999999998703e+00  3.8713135401228969e+00  1.5649980031936144e+00
8.4999999999998597e+00  3.8703220958112396e+00  1.5649980031936144e+00
8.9999999999998508e+00  3.8694097618490737e+00  1.5649980031936144e+00
9.4999999999998401e+00  3.8685440986605766e+00  1.5649980031936144e+00
9.9999999999998295e+00  3.8676588762417015e+00  1.5649980031936144e+00
1.0499999999999799e+01  3.8663814270782138e+00  1.6898132293244719e+00
1.0999999999999799e+01  3.8645124699825208e+00  1.6898132293244719e+00
1.1499999999999799e+01  3.8623859390754354e+00  1.6898132293244719e+00
1.1999999999999799e+01  3.8600633392491988e+00  1.6898132293244719e+00
1.2499999999999799e+01  3.8576338173563713e+00  1.6898132293244719e+00
1.2999999999999799e+01  3.8551841330150740e+00  1.6898132293244719e+00
1.3499999999999799e+01  3.8527740154135186e+00  1.6898132293244719e+00
1.3999999999999700e+01  3.8504243546812082e+00  1.6898132293244719e+00
1.4499999999999700e+01  3.8481241888788955e+00  1.6898132293244719e+00
1.4999999999999700e+01  3.8458493883048375e+00  1.6898132293244719e+00
1.5499999999999700e+01  3.8435722411577595e+00  1.6898132293244719e+00
1.5999999999999700e+01  3.8412463780655393e+00  1.6898132293244719e+00
1.6499999999999801e+01  3.8387789279749063e+00  1.6898132293244719e+00
1.6999999999999901e+01  3.8360118013872295e+00  1.6898132293244719e+00
1.7499999999999901e+01  3.8327330830320987e+00  1.6898132293244719e+00
1.8000000000000000e+01  3.8287334748989386e+00  1.6898132293244719e+00
1.8500000000000099e+01  3.8238846987949997e+00  1.6898132293244719e+00
1.9000000000000199e+01  3.8181669859452616e+00  1.6898132293244719e+00
1.9500000000000199e+01  3.8116127438965788e+00  1.6898132293244719e+00
2.0000000000000298e+01  3.8042259644365122e+00  1.6898132293244719e+00
2.0500000000000401e+01  3.7959523149598251e+00  1.6898132293244719e+00
2.1000000000000501e+01  3.7867206373442772e+00  1.6898132293244719e+00
2.1500000000000600e+01  3.7765100759495671e+00  1.6898132293244719e+00
2.2000000000000600e+01  3.7653468977335320e+00  1.6898132293244719e+00
2.2500000000000700e+01  3.7532479286628284e+00  1.6898132293244719e+00
2.3000000000000799e+01  3.7401586791699044e+00  1.6898132293244719e+00
2.3500000000000899e+01  3.7258715761944337e+00  1.6898132293244719e+00
2.4000000000000998e+01  3.7100264930107256e+00  1.6898132293244719e+00
2.4500000000000998e+01  3.6922810688554955e+00  1.6898132293244719e+00
2.5000000000001101e+01  3.6723586820012839e+00  1.6898132293244719e+00
2.5500000000001201e+01  3.6438305762940288e+00  1.8146538926197469e+00
2.6000000000001300e+01  3.6082439085125642e+00  1.8146538926197469e+00
