# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
2.3000000000000799e+01  A  32.718750  32.000000  32.000000  4.7665223227e+00  0.850000  2.254846e-01  -0.6469  0  nan  nan  nan  +nan  +2.507166e-01  +1.176375e+00  0  0  1
2.3000000000000799e+01  B  31.281250  32.000000  32.000000  4.7668616085e+00  0.850000  2.255718e-01  -0.6467  0  nan  nan  nan  +nan  +2.507166e-01  +1.176375e+00  0  0  1
2.3000000000000799e+01  C  32.000000  32.000000  32.000000  5.0793153851e+00  2.078750  3.059045e-01  -0.5144  1  3.341147  5.574130e+00  2.959836e+00  -1.737173e-01  -1.737173e-01  -5.663617e-02  17  0  1
2.4000000000000998e+01  A  32.593750  32.000000  32.000000  4.8615867763e+00  0.730000  2.499259e-01  -0.6022  0  nan  nan  nan  +nan  +1.266491e+00  +3.238989e-01  0  0  0
2.4000000000000998e+01  B  31.406250  32.000000  32.000000  4.8621384380e+00  0.730000  2.500677e-01  -0.6019  0  nan  nan  nan  +nan  +1.266491e+00  +3.238989e-01  0  0  0
2.4000000000000998e+01  C  32.000000  32.000000  32.000000  4.9166613985e+00  1.873750  2.640857e-01  -0.5783  0  nan  nan  nan  +nan  -2.042690e-01  -1.564073e-01  23  0  0
2.5000000000001101e+01  A  32.468750  32.000000  32.000000  4.8931363507e+00  1.910000  2.580374e-01  -0.5883  0  nan  nan  nan  +nan  +1.084515e-01  -4.961660e-02  0  0  1
2.5000000000001101e+01  B  31.531250  32.000000  32.000000  4.8933337927e+00  1.910000  2.580881e-01  -0.5882  0  nan  nan  nan  +nan  +1.084515e-01  -4.961660e-02  0  0  1
2.5000000000001101e+01  C  32.000000  32.000000  32.000000  4.7774117435e+00  1.668750  2.282843e-01  -0.6415  1  2.728119  5.092059e+00  3.056763e+00  -2.128351e-01  -2.128351e-01  -1.321945e-01  19  0  1
2.6000000000001300e+01  A  32.406250  32.000000  32.000000  4.7219835236e+00  1.690000  2.140336e-01  -0.6695  0  nan  nan  nan  +nan  +1.417229e-01  -1.887300e-01  0  0  1
2.6000000000001300e+01  B  31.593750  32.000000  32.000000  4.7221589328e+00  1.690000  2.140787e-01  -0.6694  0  nan  nan  nan  +nan  +1.417229e-01  -1.887300e-01  0  0  1
2.6000000000001300e+01  C  32.000000  32.000000  32.000000  4.6553130340e+00  1.526250  1.968924e-01  -0.7058  1  1.839112  4.686160e+00  3.198566e+00  -2.246922e-01  -2.246922e-01  -4.107800e-02  10  0  1
2.7000000000001400e+01  A  32.343750  32.000000  32.000000  4.6209058558e+00  1.630000  1.880462e-01  -0.7257  0  nan  nan  nan  +nan  -1.642497e-01  +2.082621e-01  0  0  0
2.7000000000001400e+01  B  31.656250  32.000000  32.000000  4.6210786375e+00  1.630000  1.880907e-01  -0.7256  0  nan  nan  nan  +nan  -1.642497e-01  +2.082621e-01  0  0  0
2.7000000000001400e+01  C  32.000000  32.000000  32.000000  4.5465482296e+00  1.463750  1.689287e-01  -0.7723  0  nan  nan  nan  +nan  +4.711588e-02  -2.289970e-01  5  0  0
2.8000000000001599e+01  A  32.343750  32.000000  32.000000  4.5357306683e+00  1.610000  1.661475e-01  -0.7795  0  nan  nan  nan  +nan  +2.485541e-01  -1.186002e-02  0  0  1
2.8000000000001599e+01  B  31.656250  32.000000  32.000000  4.5358870797e+00  1.610000  1.661877e-01  -0.7794  0  nan  nan  nan  +nan  +2.485541e-01  -1.186002e-02  0  0  1
2.8000000000001599e+01  C  32.000000  32.000000  32.000000  4.4522577104e+00  1.383750  1.446864e-01  -0.8396  1  1.153810  4.608231e+00  3.181695e+00  -7.684235e-02  -2.103674e-01  +1.081792e-01  3  0  1
2.9000000000001702e+01  A  32.343750  32.000000  32.000000  4.4606485486e+00  1.570000  1.468437e-01  -0.8331  0  nan  nan  nan  +nan  +1.845572e-01  +2.715094e-01  0  0  1
2.9000000000001702e+01  B  31.656250  32.000000  32.000000  4.4607980055e+00  1.570000  1.468821e-01  -0.8330  0  nan  nan  nan  +nan  +1.845572e-01  +2.715094e-01  0  0  1
2.9000000000001702e+01  C  32.000000  32.000000  32.000000  4.3729315815e+00  1.383750  1.242914e-01  -0.9056  1  1.005093  4.792045e+00  3.419599e+00  -3.708938e-02  +1.525640e-01  -2.223395e-01  1  0  1
3.0000000000001901e+01  A  32.343750  32.000000  32.000000  4.3936863505e+00  1.550000  1.296275e-01  -0.8873  0  nan  nan  nan  +nan  +2.749983e-01  +4.050977e-01  0  0  1
3.0000000000001901e+01  B  31.656250  32.000000  32.000000  4.3938221972e+00  1.550000  1.296625e-01  -0.8872  0  nan  nan  nan  +nan  +2.749983e-01  +4.050977e-01  0  0  1
3.0000000000001901e+01  C  32.000000  32.000000  32.000000  4.3020356786e+00  1.303750  1.060639e-01  -0.9744  1  0.991624  4.807739e+00  3.417901e+00  -3.708936e-02  -1.595547e-01  +1.694042e-01  1  0  1
3.1000000000002000e+01  A  32.343750  32.000000  32.000000  4.3326310724e+00  1.530000  1.139301e-01  -0.9434  0  nan  nan  nan  +nan  +2.658413e-01  +6.936821e-01  0  0  1
3.1000000000002000e+01  B  31.656250  32.000000  32.000000  4.3327572655e+00  1.530000  1.139625e-01  -0.9432  0  nan  nan  nan  +nan  +2.658413e-01  +6.936821e-01  0  0  1
3.1000000000002000e+01  C  32.000000  32.000000  32.000000  4.2385263717e+00  1.303750  8.973554e-02  -1.0470  1  0.985743  4.815756e+00  3.427372e+00  -1.518967e-02  -1.705047e-01  +1.770357e-01  1  0  1
3.2000000000002203e+01  A  32.343750  32.000000  32.000000  4.2767502242e+00  1.510000  9.956298e-02  -1.0019  0  nan  nan  nan  +nan  +2.479190e-01  +7.410193e-01  0  0  0
3.2000000000002203e+01  B  31.656250  32.000000  32.000000  4.2768723744e+00  1.510000  9.959439e-02  -1.0018  0  nan  nan  nan  +nan  +2.479190e-01  +7.410193e-01  0  0  0
3.2000000000002203e+01  C  32.000000  32.000000  32.000000  4.1821134076e+00  1.303750  7.523163e-02  -1.1236  0  nan  nan  nan  +nan  -1.698507e-01  +1.675938e-01  0  0  0
3.3000000000001997e+01  A  32.343750  32.000000  32.000000  4.2245401112e+00  1.490000  8.613964e-02  -1.0648  0  nan  nan  nan  +nan  +2.230332e-01  +1.062405e+00  0  0  0
3.3000000000001997e+01  B  31.656250  32.000000  32.000000  4.2246612828e+00  1.490000  8.617079e-02  -1.0646  0  nan  nan  nan  +nan  +2.230332e-01  +1.062405e+00  0  0  0
3.3000000000001997e+01  C  32.000000  32.000000  32.000000  4.1312490459e+00  1.303750  6.215427e-02  -1.2065  0  nan  nan  nan  +nan  +1.452353e-01  -1.682377e-01  0  0  0
3.4000000000001798e+01  A  32.343750  32.000000  32.000000  4.1758558282e+00  1.470000  7.362279e-02  -1.1330  0  nan  nan  nan  +nan  +1.161989e+00  +1.929448e-01  0  0  0
3.4000000000001798e+01  B  31.656250  32.000000  32.000000  4.1759832158e+00  1.470000  7.365554e-02  -1.1328  0  nan  nan  nan  +nan  +1.161989e+00  +1.929448e-01  0  0  0
3.4000000000001798e+01  C  32.000000  32.000000  32.000000  4.0852192996e+00  1.303750  5.031991e-02  -1.2983  0  nan  nan  nan  +nan  +1.237979e-01  -1.759549e-01  0  0  0
3.5000000000001599e+01  A  32.343750  32.000000  32.000000  4.1312342685e+00  1.470000  6.215047e-02  -1.2066  0  nan  nan  nan  +nan  +1.572168e-01  +1.280281e+00  0  0  0
3.5000000000001599e+01  B  31.656250  32.000000  32.000000  4.1313442430e+00  1.470000  6.217875e-02  -1.2064  0  nan  nan  nan  +nan  +1.572168e-01  +1.280281e+00  0  0  0
3.5000000000001599e+01  C  32.000000  32.000000  32.000000  4.0393905009e+00  1.223750  3.853722e-02  -1.4141  0  nan  nan  nan  +nan  +1.082911e-01  +1.459517e-01  0  0  0
3.6000000000001400e+01  A  32.343750  32.000000  32.000000  4.0912397995e+00  1.450000  5.186780e-02  -1.2851  0  nan  nan  nan  +nan  +1.324357e+00  +1.215140e-01  0  0  1
3.6000000000001400e+01  B  31.656250  32.000000  32.000000  4.0913717186e+00  1.450000  5.190171e-02  -1.2848  0  nan  nan  nan  +nan  +1.324357e+00  +1.215140e-01  0  0  1
3.6000000000001400e+01  C  32.000000  32.000000  32.000000  3.9975835480e+00  1.223750  2.778855e-02  -1.5561  1  2.157456  4.371139e+00  2.743618e+00  -1.364162e-02  +1.309197e-01  +1.473003e-01  9  0  1
3.7000000000001201e+01  A  32.343750  32.000000  32.000000  4.0550394652e+00  1.450000  4.256060e-02  -1.3710  0  nan  nan  nan  +nan  +1.321957e+00  +8.282274e-02  0  0  1
3.7000000000001201e+01  B  31.656250  32.000000  32.000000  4.0551574182e+00  1.450000  4.259093e-02  -1.3707  0  nan  nan  nan  +nan  +1.321957e+00  +8.282274e-02  0  0  1
